出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","111","2","1240","茂生農經","-133792.00","-9541.00","104160.00","--","-39173.00","76806.00","37633.00"
"114/10/29","111","2","1259","安心","367734.00","-346693.00","-337085.00","940.00","-315104.00","1046751.00","731647.00"
"114/10/29","111","2","1264","德麥","205587.00","-137495.00","-170678.00","26169.00","-76417.00","858661.00","782244.00"
"114/10/29","111","2","1268","漢來美食","-71661.00","-740736.00","-71612.00","0.00","-884009.00","1175840.00","291831.00"
"114/10/29","111","2","1294","漢田生技","10143.00","-37386.00","46750.00","854.00","20361.00","86412.00","106773.00"
"114/10/29","111","2","1336","台翰","117195.00","-25268.00","-50254.00","47103.00","88776.00","537308.00","626084.00"
"114/10/29","111","2","1565","精華","561938.00","-72585.00","-311088.00","6730.00","184995.00","2354692.00","2539687.00"
"114/10/29","111","2","1569","濱川","618926.00","-272436.00","-115092.00","35444.00","266842.00","630042.00","896884.00"
"114/10/29","111","2","1570","力肯","87555.00","-80313.00","-1213.00","129.00","6158.00","139963.00","146121.00"
"114/10/29","111","2","1580","新麥","38634.00","-35064.00","280268.00","18113.00","301951.00","634661.00","936612.00"
"114/10/29","111","2","1584","精剛","-458456.00","37936.00","585579.00","0.00","165059.00","135607.00","300666.00"
"114/10/29","111","2","1586","和勤","-28478.00","-103986.00","-45150.00","14679.00","-162935.00","526955.00","364020.00"
"114/10/29","111","2","1591","駿吉-KY","68892.00","1540.00","19283.00","10142.00","99857.00","40326.00","140183.00"
"114/10/29","111","2","1593","祺驊","62297.00","-56030.00","-1756.00","9857.00","14368.00","201466.00","215834.00"
"114/10/29","111","2","1595","川寶","590328.00","-197533.00","52499.00","21902.00","467196.00","1019832.00","1487028.00"
"114/10/29","111","2","1599","宏佳騰","-117995.00","-237477.00","-2443.00","5641.00","-352274.00","1085501.00","733227.00"
"114/10/29","111","2","1742","台蠟","-54105.00","365337.00","-189420.00","20758.00","142570.00","93844.00","236414.00"
"114/10/29","111","2","1777","生泰","132638.00","-374833.00","-236731.00","--","-478926.00","1229859.00","750933.00"
"114/10/29","111","2","1781","合世","-80766.00","-1218.00","14328.00","11480.00","-56176.00","200014.00","143838.00"
"114/10/29","111","2","1784","訊聯","34400.00","12568.00","-33377.00","179.00","13770.00","121797.00","135567.00"
"114/10/29","111","2","1785","光洋科","1048068.00","-793804.00","-663293.00","63636.00","-345393.00","3148526.00","2803133.00"
"114/10/29","111","2","1788","杏昌","163369.00","-49917.00","-50302.00","818.00","63968.00","345010.00","408978.00"
"114/10/29","111","2","1796","金穎生技","64128.00","-154584.00","-268032.00","920.00","-357568.00","539611.00","182043.00"
"114/10/29","111","2","1799","易威","-12234.00","72272.00","-5040.00","-990.00","54008.00","153028.00","207036.00"
"114/10/29","111","2","1813","寶利徠","10263.00","-11728.00","-60668.00","-10939.00","-73072.00","277643.00","204571.00"
