出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","111","1","1240","茂生農經","-35747.00","-6093.00","45042.00","--","3202.00","76806.00","80008.00"
"114/10/29","111","1","1259","安心","82508.00","-188706.00","-133246.00","1253.00","-238191.00","1046751.00","808560.00"
"114/10/29","111","1","1264","德麥","230284.00","-132430.00","-156936.00","21072.00","-38010.00","858661.00","820651.00"
"114/10/29","111","1","1268","漢來美食","28190.00","-559821.00","-3879.00","--","-535510.00","1175840.00","640330.00"
"114/10/29","111","1","1336","台翰","3701.00","-13544.00","-23497.00","37670.00","4330.00","537308.00","541638.00"
"114/10/29","111","1","1565","精華","310815.00","-39181.00","-155489.00","3800.00","119945.00","2354692.00","2474637.00"
"114/10/29","111","1","1569","濱川","471313.00","-169117.00","-243679.00","6549.00","65066.00","630042.00","695108.00"
"114/10/29","111","1","1570","力肯","97867.00","-53803.00","-603.00","299.00","43760.00","139963.00","183723.00"
"114/10/29","111","1","1580","新麥","-26728.00","-11680.00","-36280.00","21085.00","-53603.00","634661.00","581058.00"
"114/10/29","111","1","1584","精剛","55119.00","41197.00","-2624.00","0.00","93692.00","135607.00","229299.00"
"114/10/29","111","1","1586","和勤","-68415.00","-62222.00","-50644.00","41169.00","-140112.00","526955.00","386843.00"
"114/10/29","111","1","1591","駿吉-KY","-19984.00","2129.00","62455.00","7585.00","52185.00","40326.00","92511.00"
"114/10/29","111","1","1593","祺驊","49766.00","10566.00","-178.00","8929.00","69083.00","201466.00","270549.00"
"114/10/29","111","1","1595","川寶","157483.00","-31228.00","60929.00","8720.00","195904.00","1019832.00","1215736.00"
"114/10/29","111","1","1599","宏佳騰","-91212.00","-177660.00","-1405.00","2641.00","-267636.00","1085501.00","817865.00"
"114/10/29","111","1","1742","台蠟","109421.00","-13482.00","-136941.00","14130.00","-26872.00","93844.00","66972.00"
"114/10/29","111","1","1777","生泰","70003.00","-188458.00","-143766.00","--","-262221.00","1229859.00","967638.00"
"114/10/29","111","1","1781","合世","-19086.00","-2045.00","21632.00","10154.00","10655.00","200014.00","210669.00"
