出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/12/08","106","2","1240","茂生農經","706123.00","605837.00","--","--","100286.00","--","--","100286.00","64972.00","12481.00","47795.00","40652.00","88447.00","14333.00","74114.00","--","0.00","74114.00","37028.00","--","111142.00","--","--","--","--","--","--","2.47"
"114/12/08","106","2","1259","安心","2396632.00","1771011.00","--","--","625621.00","--","--","625621.00","531728.00","--","93893.00","11475.00","105368.00","26836.00","78532.00","--","--","78532.00","945.00","--","79477.00","88265.00","--","-9733.00","89728.00","--","-10251.00","2.73"
"114/12/08","106","2","1264","德麥","1746237.00","1082680.00","--","--","663557.00","0.00","16.00","663573.00","344681.00","--","318892.00","-3737.00","315155.00","66290.00","248865.00","--","--","248865.00","-24785.00","--","224080.00","222332.00","--","26533.00","207655.00","--","16425.00","6.60"
"114/12/08","106","2","1268","漢來美食","1705698.00","975630.00","--","--","730068.00","--","--","730068.00","564555.00","--","165513.00","8844.00","174357.00","35540.00","138817.00","--","--","138817.00","43389.00","--","182206.00","138817.00","--","--","182206.00","--","--","4.01"
"114/12/08","106","2","1336","台翰","991521.00","826103.00","--","--","165418.00","--","--","165418.00","81907.00","--","83511.00","-27983.00","55528.00","13490.00","42038.00","--","--","42038.00","-41552.00","--","486.00","42038.00","--","--","486.00","--","--","0.67"
"114/12/08","106","2","1565","精華","3002581.00","1821741.00","--","--","1180840.00","--","--","1180840.00","205119.00","--","975721.00","-100910.00","874811.00","177812.00","696999.00","--","--","696999.00","-5483.00","--","691516.00","696999.00","--","--","691516.00","--","--","13.82"
"114/12/08","106","2","1569","濱川","1613820.00","1250428.00","--","--","363392.00","--","--","363392.00","150149.00","--","213243.00","-25418.00","187825.00","50861.00","136964.00","--","--","136964.00","-91942.00","--","45022.00","124108.00","--","12856.00","30222.00","--","14800.00","1.25"
"114/12/08","106","2","1570","力肯","384584.00","298223.00","--","--","86361.00","--","--","86361.00","39106.00","--","47255.00","-10107.00","37148.00","9252.00","27896.00","--","--","27896.00","-831.00","--","27065.00","27896.00","--","0.00","27065.00","--","0.00","0.54"
"114/12/08","106","2","1580","新麥","2034919.00","1203036.00","--","--","831883.00","--","--","831883.00","511148.00","--","320735.00","-13343.00","307392.00","96062.00","211330.00","--","--","211330.00","-55064.00","--","156266.00","205084.00","--","6246.00","152829.00","--","3437.00","4.23"
"114/12/08","106","2","1584","精剛","541642.00","524331.00","--","--","17311.00","--","--","17311.00","31464.00","--","-14153.00","-10316.00","-24469.00","12836.00","-37305.00","--","--","-37305.00","-53770.00","--","-91075.00","-36952.00","--","-353.00","-84224.00","--","-6851.00","-0.45"
"114/12/08","106","2","1586","和勤","997277.00","785487.00","--","--","211790.00","--","--","211790.00","153594.00","--","58196.00","-30568.00","27628.00","25763.00","1865.00","--","--","1865.00","-27431.00","--","-25566.00","1865.00","--","0.00","-25566.00","--","0.00","0.03"
"114/12/08","106","2","1591","駿吉-KY","234467.00","202946.00","--","--","31521.00","--","--","31521.00","30748.00","--","773.00","1786.00","2559.00","-538.00","3097.00","--","--","3097.00","-8765.00","--","-5668.00","3097.00","--","--","-5668.00","--","--","0.10"
"114/12/08","106","2","1593","祺驊","357338.00","251298.00","--","--","106040.00","--","--","106040.00","61093.00","--","44947.00","-4354.00","40593.00","5923.00","34670.00","--","--","34670.00","-15063.00","--","19607.00","34910.00","--","-240.00","19847.00","--","-240.00","1.15"
"114/12/08","106","2","1595","川寶","607678.00","393603.00","--","--","214075.00","--","--","214075.00","97828.00","--","116247.00","-24130.00","92117.00","19327.00","72790.00","--","--","72790.00","-11257.00","--","61533.00","72790.00","--","--","61533.00","--","--","1.79"
"114/12/08","106","2","1599","宏佳騰","927919.00","706662.00","--","--","221257.00","--","--","221257.00","186818.00","--","34439.00","10369.00","44808.00","7746.00","37062.00","--","--","37062.00","12159.00","--","49221.00","37062.00","0.00","0.00","49221.00","0.00","0.00","0.72"
"114/12/08","106","2","1742","台蠟","220268.00","192149.00","--","--","28119.00","--","--","28119.00","22892.00","--","5227.00","-1920.00","3307.00","--","3307.00","--","--","3307.00","935.00","--","4242.00","3307.00","--","--","4242.00","--","--","0.05"
"114/12/08","106","2","1777","生泰","392261.00","272971.00","--","--","119290.00","--","--","119290.00","53015.00","--","66275.00","-18298.00","47977.00","12321.00","35656.00","--","--","35656.00","0.00","--","35656.00","--","--","--","--","--","--","1.19"
"114/12/08","106","2","1781","合世","254806.00","227890.00","--","--","26916.00","0.00","--","26916.00","61464.00","--","-34548.00","-9516.00","-44064.00","-3057.00","-41007.00","--","--","-41007.00","-2973.00","--","-43980.00","-41007.00","--","--","-43980.00","--","--","-0.86"
"114/12/08","106","2","1784","訊聯","332807.00","166958.00","--","--","165849.00","--","--","165849.00","166603.00","--","-754.00","2994.00","2240.00","969.00","1271.00","--","--","1271.00","-144.00","--","1127.00","-4580.00","--","5851.00","-4724.00","--","5851.00","-0.09"
"114/12/08","106","2","1785","光洋科","6811287.00","6092587.00","--","--","718700.00","--","--","718700.00","566284.00","--","152416.00","-79962.00","72454.00","25436.00","47018.00","--","--","47018.00","-52660.00","--","-5642.00","43669.00","--","3349.00","-8292.00","--","2650.00","0.11"
"114/12/08","106","2","1788","杏昌","1455969.00","1132008.00","--","--","323961.00","--","--","323961.00","191024.00","--","132937.00","13047.00","145984.00","23213.00","122771.00","--","--","122771.00","-4402.00","--","118369.00","123559.00","--","-788.00","119238.00","--","-869.00","3.53"
"114/12/08","106","2","1796","金穎生技","186145.00","105711.00","--","--","80434.00","--","--","80434.00","58251.00","--","22183.00","-1119.00","21064.00","4501.00","16563.00","--","--","16563.00","-731.00","--","15832.00","16563.00","--","--","15832.00","--","--","0.66"
"114/12/08","106","2","1799","易威","204010.00","186459.00","--","--","17551.00","--","--","17551.00","176080.00","--","-158529.00","1049.00","-157480.00","-587.00","-156893.00","--","--","-156893.00","-12312.00","--","-169205.00","-139460.00","--","-17433.00","-150231.00","--","-18974.00","-1.71"
"114/12/08","106","2","1813","寶利徠","211756.00","164314.00","--","--","47442.00","--","--","47442.00","61120.00","--","-13678.00","11359.00","-2319.00","-3105.00","786.00","--","--","786.00","-15193.00","--","-14407.00","8284.00","--","-7498.00","-283.00","--","-14124.00","0.18"
"114/12/08","106","2","1815","富喬","2433878.00","1739281.00","--","--","694597.00","--","--","694597.00","302830.00","--","391767.00","-52637.00","339130.00","56168.00","282962.00","--","--","282962.00","-6477.00","--","276485.00","282962.00","--","--","276485.00","--","--","0.68"
"114/12/08","106","2","2035","唐榮公司","9990175.00","9584935.00","--","--","405240.00","--","--","405240.00","188397.00","--","216843.00","45347.00","262190.00","0.00","262190.00","--","--","262190.00","-16856.00","--","245334.00","--","--","--","--","--","--","0.75"
"114/12/08","106","2","2061","風青","566450.00","537654.00","--","--","28796.00","--","--","28796.00","26238.00","--","2558.00","2349.00","4907.00","-2151.00","7058.00","--","--","7058.00","-1199.00","--","5859.00","7058.00","--","--","5859.00","--","--","0.11"
"114/12/08","106","2","2063","世鎧精密","435654.00","306289.00","--","--","129365.00","--","--","129365.00","54114.00","--","75251.00","-11436.00","63815.00","11436.00","52379.00","--","--","52379.00","-291.00","--","52088.00","52379.00","--","--","52088.00","--","--","1.16"
"114/12/08","106","2","2064","晉椿","1094120.00","980129.00","--","--","113991.00","--","--","113991.00","54228.00","--","59763.00","-55715.00","4048.00","1146.00","2902.00","--","--","2902.00","-5673.00","--","-2771.00","5204.00","--","-2302.00","1228.00","--","-3999.00","0.07"
"114/12/08","106","2","2065","世豐","551031.00","480339.00","--","--","70692.00","--","--","70692.00","69591.00","--","1101.00","13196.00","14297.00","1860.00","12437.00","--","--","12437.00","-74478.00","--","-62041.00","--","--","--","--","--","--","0.40"
"114/12/08","106","2","2066","世德","652211.00","465218.00","--","--","186993.00","--","--","186993.00","81648.00","--","105345.00","-17489.00","87856.00","15616.00","72240.00","--","--","72240.00","--","--","72240.00","--","--","--","--","--","--","1.98"
"114/12/08","106","2","2067","嘉鋼","549243.00","485306.00","--","--","63937.00","--","--","63937.00","119792.00","--","-55855.00","-6884.00","-62739.00","-8710.00","-54029.00","--","--","-54029.00","-11024.00","--","-65053.00","-56547.00","--","2518.00","-66492.00","--","1439.00","-1.53"
"114/12/08","106","2","2070","精湛","340934.00","183795.00","--","--","157139.00","--","--","157139.00","115841.00","--","41298.00","-6261.00","35037.00","10820.00","24217.00","--","--","24217.00","-3463.00","--","20754.00","24217.00","--","--","20754.00","--","--","0.83"
"114/12/08","106","2","2221","大甲","440947.00","340472.00","--","--","100475.00","--","--","100475.00","46848.00","--","53627.00","-9761.00","43866.00","8500.00","35366.00","--","--","35366.00","1762.00","--","37128.00","33828.00","--","1538.00","35590.00","--","1538.00","0.80"
"114/12/08","106","2","2230","泰茂","252292.00","199890.00","--","--","52402.00","--","--","52402.00","47285.00","0.00","5117.00","-13047.00","-7930.00","4221.00","-12151.00","--","--","-12151.00","-10138.00","--","-22289.00","-12960.00","--","809.00","-20574.00","--","-1715.00","-0.33"
"114/12/08","106","2","2235","謚源","440520.00","299982.00","--","--","140538.00","--","--","140538.00","44498.00","--","96040.00","-6063.00","89977.00","18931.00","71046.00","--","--","71046.00","--","--","71046.00","--","--","--","--","--","--","2.23"
"114/12/08","106","2","2596","綠意","629977.00","399320.00","--","--","230657.00","--","--","230657.00","63224.00","--","167433.00","2567.00","170000.00","21494.00","148506.00","--","--","148506.00","--","--","148506.00","81269.00","--","67237.00","81269.00","--","67237.00","0.89"
"114/12/08","106","2","2640","大車隊","817036.00","427943.00","--","--","389093.00","--","--","389093.00","250778.00","--","138315.00","2970.00","141285.00","23519.00","117766.00","--","--","117766.00","-276.00","--","117490.00","117918.00","--","-152.00","117642.00","--","-152.00","2.54"
"114/12/08","106","2","2641","正德","382355.00","331605.00","--","--","50750.00","--","--","50750.00","26138.00","--","24612.00","-35606.00","-10994.00","0.00","-10994.00","--","--","-10994.00","-126037.00","--","-137031.00","-10994.00","--","--","-137031.00","--","--","-0.06"
