出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/12/08","106","3","1101","台泥","68952108.00","56428105.00","--","--","12524003.00","--","--","12524003.00","3275832.00","--","9248171.00","-21615.00","9226556.00","2305015.00","6921541.00","--","--","6921541.00","6197551.00","--","13119092.00","4948812.00","--","1972729.00","10806091.00","--","2313001.00","1.34"
"114/12/08","106","3","1102","亞泥","45349036.00","39387373.00","--","--","5961663.00","822.00","0.00","5960841.00","1763462.00","--","4197379.00","1031659.00","5229038.00","899586.00","4329452.00","--","--","4329452.00","2605057.00","--","6934509.00","3777548.00","--","551904.00","6660987.00","--","273522.00","1.20"
"114/12/08","106","3","1103","嘉泥","1565230.00","1329146.00","--","--","236084.00","--","--","236084.00","332866.00","--","-96782.00","109117.00","12335.00","23735.00","-11400.00","--","--","-11400.00","3122534.00","--","3111134.00","-43054.00","--","31654.00","2974387.00","--","136747.00","-0.07"
"114/12/08","106","3","1104","環泥","3287855.00","2864059.00","--","--","423796.00","--","--","423796.00","288620.00","--","135176.00","932889.00","1068065.00","62111.00","1005954.00","--","--","1005954.00","-387205.00","--","618749.00","1024017.00","--","-18063.00","636812.00","--","-18063.00","1.57"
"114/12/08","106","3","1108","幸福","2592867.00","2387661.00","--","--","205206.00","--","--","205206.00","166843.00","1490.00","39853.00","-9861.00","29992.00","8708.00","21284.00","-634.00","--","20650.00","-21831.00","--","-1181.00","21999.00","--","-1349.00","170.00","--","-1351.00","0.05"
"114/12/08","106","3","1109","信大","3743408.00","3020421.00","--","--","722987.00","--","--","722987.00","301403.00","--","421584.00","40207.00","461791.00","81928.00","379863.00","--","--","379863.00","-26150.00","--","353713.00","269987.00","--","109876.00","253134.00","--","100579.00","0.72"
"114/12/08","106","3","1110","東泥","1141614.00","1182437.00","--","--","-40823.00","--","--","-40823.00","56660.00","--","-97483.00","102518.00","5035.00","-288.00","5323.00","--","--","5323.00","44601.00","--","49924.00","7316.00","--","-1993.00","51920.00","--","-1996.00","0.01"
"114/12/08","106","3","1201","味全","13169205.00","9190525.00","--","--","3978680.00","--","--","3978680.00","3877405.00","--","101275.00","263196.00","364471.00","186434.00","178037.00","--","--","178037.00","-105919.00","--","72118.00","86158.00","--","91879.00","-19628.00","--","91746.00","0.17"
"114/12/08","106","3","1203","味王","4633517.00","3133874.00","--","--","1499643.00","0.00","0.00","1499643.00","725406.00","--","774237.00","17521.00","791758.00","214156.00","577602.00","0.00","--","577602.00","-25341.00","--","552261.00","354369.00","--","223233.00","324056.00","--","228205.00","1.49"
"114/12/08","106","3","1210","大成","55967032.00","48410880.00","--","--","7556152.00","--","--","7556152.00","5416254.00","--","2139898.00","112918.00","2252816.00","490598.00","1762218.00","--","--","1762218.00","-231776.00","--","1530442.00","1533851.00","--","228367.00","1541480.00","--","-11038.00","2.24"
"114/12/08","106","3","1213","大飲","535966.00","473579.00","--","--","62387.00","--","--","62387.00","50360.00","--","12027.00","3987.00","16014.00","4307.00","11707.00","--","--","11707.00","6.00","--","11713.00","11707.00","--","--","11713.00","--","--","0.21"
"114/12/08","106","3","1215","卜蜂","14759528.00","12324729.00","--","--","2434799.00","--","--","2434799.00","1167835.00","3239.00","1270203.00","81047.00","1351250.00","273470.00","1077780.00","--","--","1077780.00","-155627.00","--","922153.00","1044418.00","--","33362.00","890802.00","--","31351.00","3.90"
"114/12/08","106","3","1216","統一","305037138.00","202261753.00","--","--","102775385.00","--","--","102775385.00","83304058.00","--","19471327.00","7226363.00","26697690.00","4249807.00","22447883.00","--","--","22447883.00","-1384548.00","--","21063335.00","14887295.00","--","7560588.00","13374351.00","--","7688984.00","2.62"
"114/12/08","106","3","1217","愛之味","3371910.00","2297909.00","--","--","1074001.00","--","--","1074001.00","1056700.00","--","17301.00","732.00","18033.00","6893.00","11140.00","--","--","11140.00","-32781.00","--","-21641.00","1444.00","--","9696.00","-29808.00","--","8167.00","0.00"
"114/12/08","106","3","1218","泰山","5852520.00","4798891.00","--","--","1053629.00","630.00","832.00","1053831.00","1047167.00","--","6664.00","306085.00","312749.00","12044.00","300705.00","--","--","300705.00","-10166.00","--","290539.00","300457.00","--","248.00","290291.00","--","248.00","0.88"
"114/12/08","106","3","1219","福壽","8016358.00","7380620.00","--","--","635738.00","--","--","635738.00","667762.00","0.00","-32024.00","36966.00","4942.00","23304.00","-18362.00","--","--","-18362.00","-2243.00","--","-20605.00","60217.00","--","-78579.00","58340.00","--","-78945.00","0.19"
