出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/12/08","106","1","1101","台泥","21179771.00","18181041.00","--","--","2998730.00","--","--","2998730.00","1057100.00","--","1941630.00","-266356.00","1675274.00","511566.00","1163708.00","--","--","1163708.00","-1012058.00","--","151650.00","832244.00","--","331464.00","993546.00","--","-841896.00","0.23"
"114/12/08","106","1","1102","亞泥","12512699.00","11579630.00","--","--","933069.00","859.00","0.00","932210.00","489990.00","--","442220.00","-321539.00","120681.00","-25112.00","145793.00","--","--","145793.00","-2431094.00","--","-2285301.00","236681.00","--","-90888.00","-1438230.00","--","-847071.00","0.08"
"114/12/08","106","1","1103","嘉泥","598477.00","465922.00","--","--","132555.00","--","--","132555.00","108263.00","--","24292.00","-112821.00","-88529.00","19339.00","-107868.00","--","--","-107868.00","1028094.00","--","920226.00","-111320.00","--","3452.00","881885.00","--","38341.00","-0.17"
"114/12/08","106","1","1104","環泥","1100655.00","961614.00","--","--","139041.00","--","--","139041.00","91360.00","--","47681.00","238678.00","286359.00","7112.00","279247.00","--","--","279247.00","-278167.00","--","1080.00","283869.00","--","-4622.00","5702.00","--","-4622.00","0.45"
"114/12/08","106","1","1108","幸福","894903.00","814049.00","--","--","80854.00","--","--","80854.00","52885.00","220.00","28189.00","-5223.00","22966.00","3999.00","18967.00","-322.00","--","18645.00","-12618.00","--","6027.00","18766.00","--","-121.00","6152.00","--","-125.00","0.05"
"114/12/08","106","1","1109","信大","970001.00","830308.00","--","--","139693.00","--","--","139693.00","85420.00","--","54273.00","-1756.00","52517.00","8067.00","44450.00","--","--","44450.00","-97675.00","--","-53225.00","33282.00","--","11168.00","-29775.00","--","-23450.00","0.09"
"114/12/08","106","1","1110","東泥","352667.00","362792.00","--","--","-10125.00","--","--","-10125.00","21028.00","--","-31153.00","69596.00","38443.00","15116.00","23327.00","--","--","23327.00","71138.00","--","94465.00","25243.00","--","-1916.00","96378.00","--","-1913.00","0.04"
"114/12/08","106","1","1201","味全","3597795.00","2657454.00","--","--","940341.00","--","--","940341.00","1066529.00","--","-126188.00","360659.00","234471.00","47757.00","186714.00","--","--","186714.00","-207678.00","--","-20964.00","46722.00","--","139992.00","-160568.00","--","139604.00","0.09"
"114/12/08","106","1","1203","味王","1544107.00","1065648.00","--","--","478459.00","0.00","0.00","478459.00","220915.00","--","257544.00","-26610.00","230934.00","66792.00","164142.00","--","--","164142.00","-84867.00","--","79275.00","88799.00","--","75343.00","24671.00","--","54604.00","0.37"
"114/12/08","106","1","1210","大成","18781077.00","16260548.00","--","--","2520529.00","--","--","2520529.00","1717341.00","--","803188.00","-32327.00","770861.00","140311.00","630550.00","--","--","630550.00","-480491.00","--","150059.00","503257.00","--","127293.00","307670.00","--","-157611.00","0.74"
"114/12/08","106","1","1213","大飲","163184.00","141812.00","--","--","21372.00","--","--","21372.00","14415.00","--","6957.00","-550.00","6407.00","1110.00","5297.00","--","--","5297.00","77.00","--","5374.00","5297.00","--","--","5374.00","--","--","0.09"
"114/12/08","106","1","1215","卜蜂","4782335.00","3922990.00","--","--","859345.00","--","--","859345.00","359220.00","-1770.00","498355.00","9398.00","507753.00","86830.00","420923.00","--","--","420923.00","-169659.00","--","251264.00","410836.00","--","10087.00","245740.00","--","5524.00","1.53"
"114/12/08","106","1","1216","統一","96114609.00","64046036.00","--","--","32068573.00","--","--","32068573.00","26461530.00","--","5607043.00","2558019.00","8165062.00","1368678.00","6796384.00","--","--","6796384.00","-4068032.00","--","2728352.00","4468589.00","--","2327795.00","1286844.00","--","1441508.00","0.79"
