出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/07/29","115","2","1570","力肯","53892.00","-4816.00","-2553.00","250.00","46773.00","398168.00","444941.00"
"115/07/29","115","2","3169","亞信","155387.00","-31984.00","-490.00","2329.00","125242.00","1422103.00","1547345.00"
"115/07/29","115","2","3264","欣銓","2541239.00","-6128515.00","3194366.00","10554.00","-382356.00","2208131.00","1825775.00"
"115/07/29","115","2","3372","典範","-12697.00","-49222.00","-1049.00","--","-62968.00","286724.00","223756.00"
"115/07/29","115","2","3511","矽瑪","37774.00","-27315.00","23295.00","685.00","34439.00","298189.00","332628.00"
"115/07/29","115","2","3555","博士旺","173892.00","-34448.00","-12379.00","23.00","127088.00","135098.00","262186.00"
"115/07/29","115","2","4153","鈺緯","55840.00","197.00","-1580.00","647.00","55104.00","494033.00","549137.00"
"115/07/29","115","2","5299","杰力","187440.00","-148811.00","-3150.00","840.00","36319.00","216929.00","253248.00"
"115/07/29","115","2","5371","中光電","2412056.00","1630664.00","-3798330.00","667299.00","911689.00","8918400.00","9830089.00"
"115/07/29","115","2","5523","豐謙","-569751.00","-21166.00","572719.00","--","-18198.00","44308.00","26110.00"
"115/07/29","115","2","5902","德記","16213.00","-302869.00","5129.00","712.00","-280815.00","783185.00","502370.00"
"115/07/29","115","2","5904","寶雅","3362361.00","-836950.00","-910340.00","--","1615071.00","3673438.00","5288509.00"
"115/07/29","115","2","6486","互動","-419331.00","10662.00","96889.00","408.00","-311372.00","735849.00","424477.00"
"115/07/29","115","2","6510","精測","634963.00","-1758629.00","2551528.00","6898.00","1434760.00","4003824.00","5438584.00"
"115/07/29","115","2","6762","達亞","83178.00","-9237.00","-67709.00","--","6232.00","171412.00","177644.00"
"115/07/29","115","2","8083","瑞穎","183683.00","-3859.00","-109494.00","--","70330.00","71385.00","141715.00"
"115/07/29","115","2","8279","生展","36467.00","-37007.00","-70195.00","69.00","-70666.00","275465.00","204799.00"
