出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/04/28","115","1","2035","唐榮公司","-506413.00","32007.00","354746.00","--","-119660.00","222302.00","102642.00"
"115/04/28","115","1","3081","聯亞","282783.00","-220778.00","-2719.00","-215.00","59071.00","703343.00","762414.00"
"115/04/28","115","1","3169","亞信","80840.00","-11002.00","-240.00","3124.00","72722.00","1422103.00","1494825.00"
"115/04/28","115","1","3511","矽瑪","14949.00","-17947.00","22854.00","1089.00","20945.00","298189.00","319134.00"
"115/04/28","115","1","3529","力旺","695802.00","-102640.00","-161.00","1716.00","594717.00","3532058.00","4126775.00"
"115/04/28","115","1","4153","鈺緯","-16937.00","-1250.00","-822.00","615.00","-18394.00","494033.00","475639.00"
"115/04/28","115","1","4966","譜瑞-KY","538702.00","-45909.00","-540866.00","108913.00","60840.00","10899523.00","10960363.00"
"115/04/28","115","1","5299","杰力","47366.00","10014.00","-1621.00","889.00","56648.00","216929.00","273577.00"
"115/04/28","115","1","5490","同亨","116526.00","-3849.00","-3358.00","18126.00","127445.00","475029.00","602474.00"
"115/04/28","115","1","5508","永信建","317530.00","-174.00","-335196.00","--","-17840.00","151388.00","133548.00"
"115/04/28","115","1","5904","寶雅","2428649.00","-470478.00","-1306501.00","--","651670.00","3673438.00","4325108.00"
"115/04/28","115","1","6138","茂達","505684.00","-257003.00","-5867.00","1243.00","244057.00","699097.00","943154.00"
"115/04/28","115","1","6435","大中","150493.00","-19008.00","-5740.00","--","125745.00","207351.00","333096.00"
"115/04/28","115","1","6486","互動","-118193.00","-31148.00","-1548.00","285.00","-150604.00","735849.00","585245.00"
"115/04/28","115","1","6762","達亞","35530.00","-1873.00","-56333.00","--","-22676.00","171412.00","148736.00"
"115/04/28","115","1","8083","瑞穎","103788.00","-1929.00","-144368.00","--","-42509.00","71385.00","28876.00"
"115/04/28","115","1","8279","生展","118436.00","-6312.00","-67860.00","140.00","44404.00","275465.00","319869.00"
