出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/08/06","115","2","1570","力肯","53892.00","-4816.00","-2553.00","250.00","46773.00","398168.00","444941.00"
"115/08/06","115","2","1584","精剛","283999.00","-567398.00","214651.00","--","-68748.00","554147.00","485399.00"
"115/08/06","115","2","1780","立弘","116847.00","-58679.00","315374.00","-26.00","373516.00","789081.00","1162597.00"
"115/08/06","115","2","2643","捷迅","467196.00","-141976.00","-97937.00","6329.00","233612.00","516131.00","749743.00"
"115/08/06","115","2","3088","艾訊","-64111.00","-33549.00","-13911.00","5719.00","-105852.00","1627659.00","1521807.00"
"115/08/06","115","2","3141","晶宏","251635.00","114499.00","-94134.00","3627.00","275627.00","760762.00","1036389.00"
"115/08/06","115","2","3152","璟德","270616.00","-114240.00","-300000.00","--","-143624.00","273967.00","130343.00"
"115/08/06","115","2","3169","亞信","155387.00","-31984.00","-490.00","2329.00","125242.00","1422103.00","1547345.00"
"115/08/06","115","2","3206","志豐","53453.00","62223.00","-1295.00","35114.00","149495.00","742485.00","891980.00"
"115/08/06","115","2","3211","順達","-1311941.00","-2122787.00","2046684.00","145277.00","-1242767.00","3437848.00","2195081.00"
"115/08/06","115","2","3213","茂訊","-373577.00","282454.00","-20974.00","1528.00","-110569.00","1558801.00","1448232.00"
"115/08/06","115","2","3228","金麗科","5741.00","-62448.00","70165.00","--","13458.00","95783.00","109241.00"
"115/08/06","115","2","3264","欣銓","2541239.00","-6128515.00","3194366.00","10554.00","-382356.00","2208131.00","1825775.00"
"115/08/06","115","2","3265","台星科","735430.00","-1090754.00","928602.00","2739.00","576017.00","2300147.00","2876164.00"
"115/08/06","115","2","3306","鼎天","15546.00","94711.00","-5941.00","--","104316.00","137295.00","241611.00"
"115/08/06","115","2","3354","律勝","-2594.00","21492.00","254.00","-627.00","18525.00","99298.00","117823.00"
"115/08/06","115","2","3372","典範","-12697.00","-49222.00","-1049.00","--","-62968.00","286724.00","223756.00"
"115/08/06","115","2","3379","彬台","-140803.00","49084.00","-2689.00","2020.00","-92388.00","263633.00","171245.00"
"115/08/06","115","2","3511","矽瑪","37774.00","-27315.00","23295.00","685.00","34439.00","298189.00","332628.00"
"115/08/06","115","2","3521","台鋼建設","-488972.00","319265.00","221195.00","0.00","51488.00","743370.00","794858.00"
"115/08/06","115","2","3526","凡甲","424681.00","-466946.00","-1111677.00","59111.00","-1094831.00","2858025.00","1763194.00"
"115/08/06","115","2","3527","聚積","68512.00","-43760.00","-14944.00","7510.00","17318.00","1211873.00","1229191.00"
"115/08/06","115","2","3529","力旺","1376566.00","-158532.00","-1002.00","1829.00","1218861.00","3532058.00","4750919.00"
"115/08/06","115","2","3555","博士旺","173892.00","-34448.00","-12379.00","23.00","127088.00","135098.00","262186.00"
"115/08/06","115","2","3556","禾瑞亞","235118.00","-15988.00","-8559.00","382.00","210953.00","698143.00","909096.00"
"115/08/06","115","2","3558","神準","-548609.00","-247594.00","-524449.00","-3839.00","-1324491.00","3673172.00","2348681.00"
"115/08/06","115","2","3564","其陽","-290990.00","-103388.00","392438.00","12921.00","10981.00","419804.00","430785.00"
"115/08/06","115","2","3577","泓格","140986.00","-23584.00","-659.00","3153.00","119896.00","172605.00","292501.00"
"115/08/06","115","2","3675","德微","149140.00","-38312.00","301932.00","3324.00","416084.00","665979.00","1082063.00"
"115/08/06","115","2","4105","東洋","863703.00","-187567.00","-305456.00","32728.00","403408.00","2520849.00","2924257.00"
"115/08/06","115","2","4116","明基醫","178466.00","-201494.00","-94137.00","-11000.00","-128165.00","949326.00","821161.00"
"115/08/06","115","2","4121","優盛","142700.00","-68468.00","-171629.00","5316.00","-92081.00","613701.00","521620.00"
"115/08/06","115","2","4153","鈺緯","55840.00","197.00","-1580.00","647.00","55104.00","494033.00","549137.00"
"115/08/06","115","2","4188","安克","-27994.00","21714.00","-2328.00","--","-8608.00","24602.00","15994.00"
"115/08/06","115","2","4760","勤凱科技","-434363.00","-126352.00","644614.00","-41.00","83858.00","128739.00","212597.00"
"115/08/06","115","2","4772","台特化","733081.00","-871759.00","577185.00","25480.00","463987.00","2011736.00","2475723.00"
"115/08/06","115","2","4966","譜瑞-KY","784447.00","-156060.00","-1165674.00","45024.00","-492263.00","10899523.00","10407260.00"
"115/08/06","115","2","4972","湯石照明","-49051.00","160773.00","21838.00","20581.00","154141.00","371852.00","525993.00"
"115/08/06","115","2","4974","亞泰","340194.00","-2296.00","-8239.00","82324.00","411983.00","2882850.00","3294833.00"
"115/08/06","115","2","4995","晶達","45614.00","-8530.00","-46127.00","-3341.00","-12384.00","248734.00","236350.00"
"115/08/06","115","2","5272","笙科","-74488.00","34124.00","43417.00","471.00","3524.00","53783.00","57307.00"
"115/08/06","115","2","5299","杰力","187440.00","-148811.00","-3150.00","840.00","36319.00","216929.00","253248.00"
"115/08/06","115","2","5344","立衛","4674.00","-15510.00","-5087.00","6163.00","-9760.00","63822.00","54062.00"
"115/08/06","115","2","5351","鈺創","2236426.00","159318.00","-103532.00","1912.00","2294124.00","873575.00","3167699.00"
"115/08/06","115","2","5371","中光電","2412056.00","1630664.00","-3798330.00","667299.00","911689.00","8918400.00","9830089.00"
"115/08/06","115","2","5508","永信建","730208.00","-658.00","-694844.00","--","34706.00","151388.00","186094.00"
