出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/05/04","115","1","1570","力肯","31996.00","-359.00","-2144.00","154.00","29647.00","398168.00","427815.00"
"115/05/04","115","1","1584","精剛","129671.00","-97657.00","-136411.00","--","-104397.00","554147.00","449750.00"
"115/05/04","115","1","2035","唐榮公司","-506413.00","32007.00","354746.00","--","-119660.00","222302.00","102642.00"
"115/05/04","115","1","3081","聯亞","282783.00","-220778.00","-2719.00","-215.00","59071.00","703343.00","762414.00"
"115/05/04","115","1","3088","艾訊","124814.00","-18021.00","-1279.00","16978.00","122492.00","1627659.00","1750151.00"
"115/05/04","115","1","3141","晶宏","99950.00","23694.00","-30337.00","4778.00","98085.00","760762.00","858847.00"
"115/05/04","115","1","3169","亞信","80840.00","-11002.00","-240.00","3124.00","72722.00","1422103.00","1494825.00"
"115/05/04","115","1","3211","順達","-42628.00","-2445868.00","2066072.00","125327.00","-297097.00","3437848.00","3140751.00"
"115/05/04","115","1","3264","欣銓","1671231.00","-1095672.00","-802823.00","21499.00","-205765.00","2208131.00","2002366.00"
"115/05/04","115","1","3306","鼎天","-42112.00","99876.00","-2570.00","0.00","55194.00","137295.00","192489.00"
"115/05/04","115","1","3372","典範","-4980.00","-22594.00","-521.00","--","-28095.00","286724.00","258629.00"
"115/05/04","115","1","3467","台灣精材","-343.00","-35156.00","11162.00","--","-24337.00","207027.00","182690.00"
"115/05/04","115","1","3511","矽瑪","14949.00","-17947.00","22854.00","1089.00","20945.00","298189.00","319134.00"
"115/05/04","115","1","3529","力旺","695802.00","-102640.00","-161.00","1716.00","594717.00","3532058.00","4126775.00"
"115/05/04","115","1","3555","博士旺","48491.00","-13853.00","-1423.00","44.00","33259.00","135098.00","168357.00"
"115/05/04","115","1","4153","鈺緯","-16937.00","-1250.00","-822.00","615.00","-18394.00","494033.00","475639.00"
"115/05/04","115","1","4966","譜瑞-KY","538702.00","-45909.00","-540866.00","108913.00","60840.00","10899523.00","10960363.00"
"115/05/04","115","1","4972","湯石照明","-17315.00","8593.00","26523.00","13252.00","31053.00","371852.00","402905.00"
"115/05/04","115","1","4995","晶達","30649.00","-1082.00","21277.00","-785.00","50059.00","248734.00","298793.00"
"115/05/04","115","1","5272","笙科","-47748.00","19365.00","46251.00","562.00","18430.00","53783.00","72213.00"
"115/05/04","115","1","5299","杰力","47366.00","10014.00","-1621.00","889.00","56648.00","216929.00","273577.00"
"115/05/04","115","1","5344","立衛","-6605.00","-7936.00","-2676.00","6211.00","-11006.00","63822.00","52816.00"
"115/05/04","115","1","5345","馥鴻","6288.00","-86.00","-398.00","--","5804.00","119429.00","125233.00"
"115/05/04","115","1","5371","中光電","2558220.00","-363476.00","-2786626.00","542587.00","-49295.00","8918400.00","8869105.00"
"115/05/04","115","1","5490","同亨","116526.00","-3849.00","-3358.00","18126.00","127445.00","475029.00","602474.00"
"115/05/04","115","1","5508","永信建","317530.00","-174.00","-335196.00","--","-17840.00","151388.00","133548.00"
"115/05/04","115","1","5523","豐謙","-294575.00","-14260.00","285048.00","--","-23787.00","44308.00","20521.00"
"115/05/04","115","1","5902","德記","-28100.00","-300825.00","7209.00","429.00","-321287.00","783185.00","461898.00"
"115/05/04","115","1","5904","寶雅","2428649.00","-470478.00","-1306501.00","--","651670.00","3673438.00","4325108.00"
"115/05/04","115","1","6126","信音","-52933.00","-190973.00","131628.00","181506.00","69228.00","2125240.00","2194468.00"
"115/05/04","115","1","6138","茂達","505684.00","-257003.00","-5867.00","1243.00","244057.00","699097.00","943154.00"
"115/05/04","115","1","6147","頎邦","-441775.00","-912853.00","-4528.00","58987.00","-1300169.00","6825157.00","5524988.00"
"115/05/04","115","1","6158","禾昌","26001.00","-32497.00","154090.00","13398.00","160992.00","325079.00","486071.00"
"115/05/04","115","1","6435","大中","150493.00","-19008.00","-5740.00","--","125745.00","207351.00","333096.00"
"115/05/04","115","1","6486","互動","-118193.00","-31148.00","-1548.00","285.00","-150604.00","735849.00","585245.00"
"115/05/04","115","1","6510","精測","378312.00","-1617842.00","2558367.00","6089.00","1324926.00","4003824.00","5328750.00"
"115/05/04","115","1","6516","勤崴國際","38333.00","-25084.00","-2473.00","--","10776.00","148706.00","159482.00"
"115/05/04","115","1","6561","是方","364010.00","-56611.00","-744221.00","2125.00","-434697.00","871182.00","436485.00"
"115/05/04","115","1","6642","富致","16617.00","-324198.00","239682.00","3435.00","-64464.00","238259.00","173795.00"
"115/05/04","115","1","6690","安�硌穈T","303983.00","-319481.00","-10577.00","--","-26075.00","894213.00","868138.00"
"115/05/04","115","1","6762","達亞","35530.00","-1873.00","-56333.00","--","-22676.00","171412.00","148736.00"
"115/05/04","115","1","7753","星亞","45466.00","-4332.00","-1460.00","--","39674.00","396127.00","435801.00"
"115/05/04","115","1","8040","九暘","19413.00","-3767.00","0.00","--","15646.00","2079072.00","2094718.00"
"115/05/04","115","1","8049","晶采","55708.00","-86201.00","-4588.00","9515.00","-25566.00","228403.00","202837.00"
"115/05/04","115","1","8083","瑞穎","103788.00","-1929.00","-144368.00","--","-42509.00","71385.00","28876.00"
"115/05/04","115","1","8279","生展","118436.00","-6312.00","-67860.00","140.00","44404.00","275465.00","319869.00"
