出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/09/03","115","2","2801","彰銀","-37473949.00","-585373.00","59007855.00","763163.00","21711696.00","111896611.00","133608307.00"
"115/09/03","115","2","2812","台中銀","-11966391.00","8109358.00","670464.00","50626.00","-3135943.00","53362323.00","50226380.00"
"115/09/03","115","2","2820","華票","-4748159.00","-11396.00","4737905.00","--","-21650.00","368638.00","346988.00"
"115/09/03","115","2","2834","臺企銀","6294221.00","-2399628.00","677587.00","32664.00","4604844.00","26812834.00","31417678.00"
"115/09/03","115","2","2836","高雄銀","-2320961.00","-199526.00","511510.00","-144.00","-2009121.00","21186130.00","19177009.00"
"115/09/03","115","2","2838","聯邦銀","-612802.00","-1006605.00","181103.00","228996.00","-1209308.00","56398702.00","55189394.00"
"115/09/03","115","2","2845","遠東銀","19219659.00","-235940.00","-1841257.00","250600.00","17393062.00","37941002.00","55334064.00"
"115/09/03","115","2","2849","安泰銀","-290848.00","640640.00","-413695.00","14940.00","-48963.00","2593317.00","2544354.00"
"115/09/03","115","2","2897","王道銀行","1074164.00","-252586.00","2539393.00","58506.00","3419477.00","21257591.00","24677068.00"
"115/09/03","115","2","5876","上海商銀","-49399929.00","-2616835.00","-345175.00","1888579.00","-50473360.00","327035031.00","276561671.00"
