出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/05/08","115","1","1268","漢來美食","246668.00","-243151.00","-73418.00","--","-69901.00","929985.00","860084.00"
"115/05/08","115","1","1565","精華","-126187.00","85231.00","-38567.00","2.00","-79521.00","2171339.00","2091818.00"
"115/05/08","115","1","1570","力肯","31996.00","-359.00","-2144.00","154.00","29647.00","398168.00","427815.00"
"115/05/08","115","1","1584","精剛","129671.00","-97657.00","-136411.00","--","-104397.00","554147.00","449750.00"
"115/05/08","115","1","1599","宏佳騰","140246.00","-2891.00","-34843.00","11829.00","114341.00","461900.00","576241.00"
"115/05/08","115","1","1796","金穎生技","15571.00","-7442.00","-9917.00","477.00","-1311.00","280260.00","278949.00"
"115/05/08","115","1","2035","唐榮公司","-506413.00","32007.00","354746.00","--","-119660.00","222302.00","102642.00"
"115/05/08","115","1","2643","捷迅","472278.00","-47647.00","-15806.00","7930.00","416755.00","516131.00","932886.00"
"115/05/08","115","1","2745","五福","-14277.00","325073.00","-11650.00","--","299146.00","1331039.00","1630185.00"
"115/05/08","115","1","2937","集雅社","-16200.00","-181.00","-61980.00","--","-78361.00","234301.00","155940.00"
"115/05/08","115","1","3081","聯亞","282783.00","-220778.00","-2719.00","-215.00","59071.00","703343.00","762414.00"
"115/05/08","115","1","3088","艾訊","124814.00","-18021.00","-1279.00","16978.00","122492.00","1627659.00","1750151.00"
"115/05/08","115","1","3122","笙泉","-3146.00","-1857.00","-686.00","963.00","-4726.00","58816.00","54090.00"
"115/05/08","115","1","3141","晶宏","99950.00","23694.00","-30337.00","4778.00","98085.00","760762.00","858847.00"
"115/05/08","115","1","3152","璟德","128939.00","-361486.00","--","--","-232547.00","273967.00","41420.00"
"115/05/08","115","1","3158","嘉實","58761.00","-54113.00","-531.00","-5.00","4112.00","389961.00","394073.00"
"115/05/08","115","1","3169","亞信","80840.00","-11002.00","-240.00","3124.00","72722.00","1422103.00","1494825.00"
"115/05/08","115","1","3178","公準","11277.00","-10923.00","-7781.00","658.00","-6769.00","229331.00","222562.00"
"115/05/08","115","1","3211","順達","-42628.00","-2445868.00","2066072.00","125327.00","-297097.00","3437848.00","3140751.00"
"115/05/08","115","1","3213","茂訊","-149917.00","-183039.00","-10435.00","1599.00","-341792.00","1558801.00","1217009.00"
"115/05/08","115","1","3217","優群","313462.00","-70466.00","-1657.00","18146.00","259485.00","1928238.00","2187723.00"
"115/05/08","115","1","3219","倚強科","-6756.00","-8251.00","156311.00","29676.00","170980.00","917181.00","1088161.00"
"115/05/08","115","1","3228","金麗科","3996.00","-22793.00","-62.00","--","-18859.00","95783.00","76924.00"
