出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/08/23","115","2","1101","台泥","7903379.00","3771693.00","-8630717.00","89650.00","3134005.00","90165009.00","93299014.00"
"115/08/23","115","2","1102","亞泥","3028658.00","993618.00","-1027565.00","240824.00","3235535.00","12981458.00","16216993.00"
"115/08/23","115","2","1103","嘉泥","-324485.00","-561550.00","799386.00","12859.00","-73790.00","1875061.00","1801271.00"
"115/08/23","115","2","1104","環泥","752168.00","-394680.00","-927408.00","2841.00","-567079.00","1727996.00","1160917.00"
"115/08/23","115","2","1108","幸福","149111.00","-55581.00","-37810.00","--","55720.00","281232.00","336952.00"
"115/08/23","115","2","1109","信大","139410.00","-491398.00","-38852.00","42183.00","-348657.00","2360669.00","2012012.00"
"115/08/23","115","2","1110","東泥","402552.00","-281094.00","-138306.00","--","-16848.00","618253.00","601405.00"
"115/08/23","115","2","1201","味全","256095.00","-677629.00","692593.00","29130.00","300189.00","963800.00","1263989.00"
"115/08/23","115","2","1203","味王","496918.00","-37291.00","-333331.00","-59960.00","66336.00","2188536.00","2254872.00"
"115/08/23","115","2","1210","大成","2726228.00","-3856442.00","144153.00","409895.00","-576166.00","8709608.00","8133442.00"
"115/08/23","115","2","1213","大飲","4784.00","-25963.00","-6676.00","497.00","-27358.00","45065.00","17707.00"
"115/08/23","115","2","1215","卜蜂","1251944.00","-2007462.00","704715.00","-69.00","-50872.00","301893.00","251021.00"
"115/08/23","115","2","1216","統一","30750026.00","-18689751.00","-3248629.00","-37538.00","8774108.00","103180043.00","111954151.00"
"115/08/23","115","2","1217","愛之味","102130.00","-18294.00","-120874.00","-22405.00","-59443.00","612023.00","552580.00"
"115/08/23","115","2","1218","泰山","356968.00","-137708.00","-7722.00","15893.00","227431.00","700264.00","927695.00"
"115/08/23","115","2","1219","福壽","-220394.00","-120741.00","364663.00","166.00","23694.00","808417.00","832111.00"
"115/08/23","115","2","1220","台榮","10149.00","-102216.00","51763.00","--","-40304.00","309593.00","269289.00"
"115/08/23","115","2","1225","福懋油","183315.00","-68749.00","368600.00","4525.00","487691.00","1165346.00","1653037.00"
"115/08/23","115","2","1227","佳格","180710.00","-2765683.00","1906116.00","62409.00","-616448.00","2676699.00","2060251.00"
"115/08/23","115","2","1229","聯華","1287962.00","-971294.00","215611.00","52551.00","584830.00","5379898.00","5964728.00"
"115/08/23","115","2","1231","聯華食","274492.00","-841772.00","718530.00","4411.00","155661.00","472877.00","628538.00"
"115/08/23","115","2","1232","大統益","696778.00","-189324.00","-24943.00","--","482511.00","2689951.00","3172462.00"
"115/08/23","115","2","1233","天仁","148645.00","-18246.00","-101326.00","2827.00","31900.00","154735.00","186635.00"
"115/08/23","115","2","1234","黑松","430475.00","-254287.00","-112215.00","11375.00","75348.00","1207454.00","1282802.00"
"115/08/23","115","2","1235","興泰","-3370.00","168123.00","-194045.00","--","-29292.00","85895.00","56603.00"
"115/08/23","115","2","1236","宏亞","97110.00","25412.00","-94366.00","--","28156.00","36996.00","65152.00"
"115/08/23","115","2","1301","台塑","-4083686.00","-3263156.00","7246374.00","459179.00","358711.00","10631822.00","10990533.00"
"115/08/23","115","2","1303","南亞","3278205.00","-14387540.00","3691406.00","3214212.00","-4203717.00","46149879.00","41946162.00"
"115/08/23","115","2","1304","台聚","-538301.00","-794162.00","2021576.00","126508.00","815621.00","3897651.00","4713272.00"
"115/08/23","115","2","1305","華夏","242286.00","-1119029.00","1332160.00","1582.00","456999.00","512420.00","969419.00"
"115/08/23","115","2","1307","三芳","-149507.00","-108991.00","167861.00","95220.00","4583.00","3577125.00","3581708.00"
"115/08/23","115","2","1308","亞聚","375052.00","51.00","-201519.00","12951.00","186535.00","590455.00","776990.00"
"115/08/23","115","2","1309","台達化","-1101560.00","355467.00","417544.00","-1667.00","-330216.00","669196.00","338980.00"
"115/08/23","115","2","1310","台苯","-326302.00","1928153.00","-1153956.00","-103.00","447792.00","568522.00","1016314.00"
"115/08/23","115","2","1312","國喬","47405.00","-1276573.00","384910.00","227976.00","-616282.00","8331891.00","7715609.00"
"115/08/23","115","2","1313","聯成","-327364.00","234375.00","-69355.00","1862.00","-160482.00","3174614.00","3014132.00"
