出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/09/03","115","2","1240","茂生農經","25464.00","-2383.00","-50763.00","--","-27682.00","156308.00","128626.00"
"115/09/03","115","2","1259","安心","439646.00","-209376.00","211350.00","0.00","441620.00","342985.00","784605.00"
"115/09/03","115","2","1264","德麥","386806.00","-165760.00","-207646.00","9586.00","22986.00","735291.00","758277.00"
"115/09/03","115","2","1268","漢來美食","515879.00","-481591.00","-140093.00","--","-105805.00","929985.00","824180.00"
"115/09/03","115","2","1294","漢田生技","79888.00","-44629.00","-20760.00","159.00","14658.00","249396.00","264054.00"
"115/09/03","115","2","1295","生合","93153.00","-201538.00","137212.00","6706.00","35533.00","269936.00","305469.00"
"115/09/03","115","2","1336","台翰","-89417.00","-55239.00","50997.00","18916.00","-74743.00","415933.00","341190.00"
"115/09/03","115","2","1565","精華","131638.00","80599.00","-75406.00","342.00","137173.00","2171339.00","2308512.00"
"115/09/03","115","2","1569","濱川","-390278.00","-272757.00","674324.00","-27547.00","-16258.00","851590.00","835332.00"
"115/09/03","115","2","1570","力肯","53892.00","-4816.00","-2553.00","250.00","46773.00","398168.00","444941.00"
"115/09/03","115","2","1580","新麥","122893.00","-272676.00","-15367.00","33377.00","-131773.00","1148603.00","1016830.00"
"115/09/03","115","2","1584","精剛","283999.00","-567398.00","214651.00","--","-68748.00","554147.00","485399.00"
"115/09/03","115","2","1586","和勤","70104.00","-25077.00","-67759.00","1084.00","-21648.00","458387.00","436739.00"
"115/09/03","115","2","1591","駿吉-KY","-120268.00","-27085.00","98990.00","-497.00","-48860.00","121637.00","72777.00"
"115/09/03","115","2","1593","祺驊","47653.00","515000.00","-398521.00","7820.00","171952.00","312910.00","484862.00"
"115/09/03","115","2","1595","川寶","20927.00","-1686.00","225008.00","382.00","244631.00","696187.00","940818.00"
"115/09/03","115","2","1599","宏佳騰","97845.00","-15204.00","-90673.00","12605.00","4573.00","461900.00","466473.00"
"115/09/03","115","2","1742","台蠟","-11207.00","7843.00","25362.00","1260.00","23258.00","262710.00","285968.00"
"115/09/03","115","2","1777","生泰","82860.00","-16970.00","-1440.00","--","64450.00","1048603.00","1113053.00"
"115/09/03","115","2","1780","立弘","116847.00","-58679.00","315374.00","-26.00","373516.00","789081.00","1162597.00"
"115/09/03","115","2","1781","合世","-23258.00","-4270.00","-1907.00","3901.00","-25534.00","247647.00","222113.00"
"115/09/03","115","2","1784","訊聯","55019.00","-104444.00","-9670.00","119.00","-58976.00","256047.00","197071.00"
"115/09/03","115","2","1785","光洋科","153167.00","-214052.00","1839709.00","133887.00","1912711.00","2624340.00","4537051.00"
"115/09/03","115","2","1788","杏昌","79265.00","-67868.00","-38159.00","-350.00","-27112.00","463960.00","436848.00"
"115/09/03","115","2","1796","金穎生技","41699.00","-20652.00","-20020.00","683.00","1710.00","280260.00","281970.00"
"115/09/03","115","2","1799","易威","107634.00","-13033.00","-22811.00","8096.00","79886.00","281062.00","360948.00"
"115/09/03","115","2","1813","寶利徠","-2891.00","-12812.00","19146.00","-2125.00","1318.00","106032.00","107350.00"
"115/09/03","115","2","1815","富喬","989377.00","-2367001.00","1286188.00","-16953.00","-108389.00","1910675.00","1802286.00"
"115/09/03","115","2","2035","唐榮公司","-1261817.00","-16522.00","1087588.00","--","-190751.00","222302.00","31551.00"
"115/09/03","115","2","2061","風青","-31768.00","-8130.00","36853.00","21530.00","18485.00","59439.00","77924.00"
"115/09/03","115","2","2063","世鎧精密","8921.00","-20387.00","10168.00","1120.00","-178.00","346142.00","345964.00"
"115/09/03","115","2","2064","晉椿","-6855.00","-10947.00","-58235.00","460.00","-75577.00","364321.00","288744.00"
"115/09/03","115","2","2065","世豐","77185.00","-49054.00","-58244.00","11791.00","-18322.00","270106.00","251784.00"
"115/09/03","115","2","2066","世德","168761.00","-162373.00","-127649.00","1599.00","-119662.00","886013.00","766351.00"
"115/09/03","115","2","2067","嘉鋼","-19230.00","-18287.00","19246.00","14779.00","-3492.00","80087.00","76595.00"
"115/09/03","115","2","2070","精湛","98804.00","-67396.00","145595.00","3766.00","180769.00","283041.00","463810.00"
"115/09/03","115","2","2073","雄順","-100864.00","-21938.00","136309.00","--","13507.00","33504.00","47011.00"
"115/09/03","115","2","2221","大甲","31513.00","-22498.00","-61423.00","1250.00","-51158.00","439392.00","388234.00"
"115/09/03","115","2","2230","泰茂","100820.00","-74614.00","-162114.00","46449.00","-89459.00","402095.00","312636.00"
"115/09/03","115","2","2235","謚源","38107.00","-70905.00","-6396.00","--","-39194.00","96747.00","57553.00"
"115/09/03","115","2","2596","綠意","908168.00","44700.00","-488000.00","--","464868.00","162507.00","627375.00"
"115/09/03","115","2","2640","大車隊","358606.00","-53372.00","-402917.00","--","-97683.00","1396812.00","1299129.00"
"115/09/03","115","2","2641","正德","760146.00","465196.00","-859915.00","3969.00","369396.00","1121106.00","1490502.00"
"115/09/03","115","2","2643","捷迅","467196.00","-141976.00","-97937.00","6329.00","233612.00","516131.00","749743.00"
"115/09/03","115","2","2718","全心投控","-297905.00","-1067400.00","-329919.00","--","-1695224.00","2877557.00","1182333.00"
"115/09/03","115","2","2719","燦星旅","45756.00","131363.00","-77191.00","--","99928.00","196226.00","296154.00"
"115/09/03","115","2","2724","藝舍-KY","-56517.00","7792.00","25260.00","--","-23465.00","100461.00","76996.00"
"115/09/03","115","2","2726","雅茗-KY","-11466.00","-1425.00","55721.00","-1365.00","41465.00","149224.00","190689.00"
"115/09/03","115","2","2729","瓦城","419988.00","-285484.00","-233331.00","3452.00","-95375.00","373590.00","278215.00"
"115/09/03","115","2","2732","六角","319286.00","-426019.00","-650119.00","12441.00","-744411.00","1611788.00","867377.00"
"115/09/03","115","2","2734","易飛網","73742.00","-73763.00","-22527.00","-48.00","-22596.00","371354.00","348758.00"
"115/09/03","115","2","2736","富野","10984.00","-32635.00","-52064.00","21.00","-73694.00","289953.00","216259.00"
"115/09/03","115","2","2740","華軒","-18292.00","5216.00","77627.00","--","64551.00","67900.00","132451.00"
"115/09/03","115","2","2743","山富","183966.00","-97040.00","-5488.00","--","81438.00","1106538.00","1187976.00"
"115/09/03","115","2","2745","五福","98387.00","305103.00","-18895.00","--","384595.00","1331039.00","1715634.00"
"115/09/03","115","2","2751","王座","149972.00","-41027.00","-126661.00","49.00","-17667.00","258291.00","240624.00"
"115/09/03","115","2","2752","豆府","378513.00","120955.00","-472457.00","33.00","27044.00","494853.00","521897.00"
"115/09/03","115","2","2754","亞洲藏壽司","512764.00","-193646.00","-208106.00","1299.00","112311.00","621139.00","733450.00"
"115/09/03","115","2","2755","揚秦","157802.00","-153702.00","-31147.00","739.00","-26308.00","744503.00","718195.00"
"115/09/03","115","2","2756","聯發國際","89059.00","-109353.00","-86141.00","1428.00","-105007.00","339754.00","234747.00"
"115/09/03","115","2","2916","滿心","331773.00","-65962.00","-305250.00","--","-39439.00","199100.00","159661.00"
"115/09/03","115","2","2924","宏太-KY","-192077.00","-57882.00","118636.00","68.00","-131255.00","251155.00","119900.00"
"115/09/03","115","2","2926","誠品生活","761460.00","-60519.00","-596459.00","22157.00","126639.00","1307338.00","1433977.00"
"115/09/03","115","2","2937","集雅社","296673.00","321.00","-255738.00","--","41256.00","234301.00","275557.00"
"115/09/03","115","2","2941","米斯特","49164.00","-164877.00","84306.00","--","-31407.00","117433.00","86026.00"
"115/09/03","115","2","2947","振宇五金","127384.00","-31105.00","-135685.00","--","-39406.00","275429.00","236023.00"
"115/09/03","115","2","2948","寶陞","131339.00","21066.00","-123165.00","15936.00","45176.00","69156.00","114332.00"
"115/09/03","115","2","2949","欣新網","-147537.00","-7735.00","176718.00","-96.00","21350.00","436130.00","457480.00"
