出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","112","4","1101","台泥","109314335.00","88780566.00","--","--","20533769.00","--","--","20533769.00","10503609.00","--","10030160.00","4326671.00","14356831.00","4352218.00","10004613.00","--","--","10004613.00","-2534440.00","--","7470173.00","7997814.00","--","2006799.00","5438043.00","--","2032130.00","1.06"
"114/10/28","112","4","1102","亞泥","80182799.00","69745612.00","--","--","10437187.00","--","--","10437187.00","2977139.00","--","7460048.00","6476320.00","13936368.00","2852258.00","11084110.00","--","--","11084110.00","2697171.00","--","13781281.00","10882826.00","--","201284.00","13954793.00","--","-173512.00","3.28"
"114/10/28","112","4","1103","嘉泥","2911583.00","2545152.00","--","--","366431.00","--","--","366431.00","513955.00","--","-147524.00","230291.00","82767.00","-13271.00","96038.00","--","--","96038.00","481650.00","--","577688.00","81082.00","--","14956.00","547705.00","--","29983.00","0.12"
"114/10/28","112","4","1104","環泥","7802362.00","6260222.00","--","--","1542140.00","--","--","1542140.00","567729.00","--","974411.00","1608181.00","2582592.00","235340.00","2347252.00","--","--","2347252.00","-176326.00","--","2170926.00","2107758.00","--","239494.00","1931472.00","--","239454.00","3.13"
"114/10/28","112","4","1108","幸福","5094743.00","4211831.00","--","--","882912.00","--","--","882912.00","272879.00","2328.00","612361.00","47389.00","659750.00","132614.00","527136.00","--","--","527136.00","-38310.00","--","488826.00","527139.00","--","-3.00","488829.00","--","-3.00","1.30"
"114/10/28","112","4","1109","信大","6259864.00","4918790.00","--","--","1341074.00","--","--","1341074.00","351782.00","--","989292.00","122326.00","1111618.00","304031.00","807587.00","--","--","807587.00","-89947.00","--","717640.00","685884.00","--","121703.00","624638.00","--","93002.00","2.01"
"114/10/28","112","4","1110","東泥","2273518.00","2069639.00","--","--","203879.00","--","--","203879.00","144501.00","--","59378.00","127998.00","187376.00","31323.00","156053.00","--","--","156053.00","199506.00","--","355559.00","149522.00","--","6531.00","348999.00","--","6560.00","0.26"
"114/10/28","112","4","1201","味全","21476354.00","15672351.00","--","--","5804003.00","--","--","5804003.00","5482953.00","--","321050.00","60757.00","381807.00","112291.00","269516.00","--","--","269516.00","-88621.00","--","180895.00","268323.00","--","1193.00","179961.00","--","934.00","0.53"
"114/10/28","112","4","1203","味王","6403713.00","4537602.00","--","--","1866111.00","--","--","1866111.00","1010856.00","--","855255.00","64522.00","919777.00","262059.00","657718.00","0.00","--","657718.00","78146.00","--","735864.00","427700.00","--","230018.00","498724.00","--","237140.00","1.80"
"114/10/28","112","4","1210","大成","111108929.00","96148202.00","--","--","14960727.00","--","--","14960727.00","8940447.00","--","6020280.00","-51681.00","5968599.00","1165134.00","4803465.00","--","--","4803465.00","-317515.00","--","4485950.00","4069204.00","--","734261.00","3879865.00","--","606085.00","4.81"
"114/10/28","112","4","1213","大飲","120702.00","215158.00","--","--","-94456.00","--","--","-94456.00","47458.00","--","-141914.00","23429.00","-118485.00","20204.00","-138689.00","--","--","-138689.00","1.00","--","-138688.00","-138689.00","--","--","-138688.00","--","--","-2.45"
"114/10/28","112","4","1215","卜蜂","29159749.00","24157745.00","--","--","5002004.00","--","--","5002004.00","2112580.00","37910.00","2927334.00","-112421.00","2814913.00","558477.00","2256436.00","--","--","2256436.00","-482865.00","--","1773571.00","2268965.00","--","-12529.00","1785872.00","--","-12301.00","7.70"
