出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","113","1","1240","茂生農經","11812.00","-26464.00","27104.00","--","12452.00","75193.00","87645.00"
"114/10/29","113","1","1259","安心","229390.00","-236005.00","-28647.00","1173.00","-34089.00","764974.00","730885.00"
"114/10/29","113","1","1264","德麥","275007.00","241580.00","-161480.00","20228.00","375335.00","654482.00","1029817.00"
"114/10/29","113","1","1268","漢來美食","224509.00","-277754.00","160096.00","--","106851.00","806573.00","913424.00"
"114/10/29","113","1","1294","漢田生技","9286.00","-6744.00","-30470.00","295.00","-27633.00","167090.00","139457.00"
"114/10/29","113","1","1336","台翰","-27822.00","-197169.00","-7999.00","68256.00","-164734.00","594077.00","429343.00"
"114/10/29","113","1","1565","精華","136751.00","-33120.00","-37243.00","154.00","66542.00","2063672.00","2130214.00"
"114/10/29","113","1","1569","濱川","217666.00","-103922.00","-87399.00","29062.00","55407.00","1125885.00","1181292.00"
"114/10/29","113","1","1570","力肯","11106.00","2979.00","-832.00","375.00","13628.00","107173.00","120801.00"
"114/10/29","113","1","1580","新麥","103368.00","-2627.00","-4732.00","14310.00","110319.00","989384.00","1099703.00"
"114/10/29","113","1","1584","精剛","42146.00","-122949.00","87176.00","--","6373.00","460997.00","467370.00"
"114/10/29","113","1","1586","和勤","41148.00","2668.00","-13785.00","8040.00","38071.00","414492.00","452563.00"
"114/10/29","113","1","1591","駿吉-KY","-20253.00","-65.00","1018.00","828.00","-18472.00","75866.00","57394.00"
"114/10/29","113","1","1593","祺驊","-8500.00","-24163.00","-8328.00","7075.00","-33916.00","350563.00","316647.00"
"114/10/29","113","1","1595","川寶","-19990.00","-163783.00","-5499.00","-145.00","-189417.00","988138.00","798721.00"
"114/10/29","113","1","1599","宏佳騰","-93741.00","-30282.00","2141.00","-276.00","-122158.00","738146.00","615988.00"
"114/10/29","113","1","1742","台蠟","-98972.00","-97101.00","132154.00","7854.00","-56065.00","111785.00","55720.00"
"114/10/29","113","1","1777","生泰","61456.00","-39238.00","-100369.00","--","-78151.00","666922.00","588771.00"
"114/10/29","113","1","1781","合世","1484.00","-310.00","-6142.00","4471.00","-497.00","150719.00","150222.00"
"114/10/29","113","1","1784","訊聯","27739.00","-111453.00","66743.00","130.00","-16841.00","238492.00","221651.00"
"114/10/29","113","1","1785","光洋科","209734.00","-461959.00","83444.00","52315.00","-116466.00","2362456.00","2245990.00"
"114/10/29","113","1","1788","杏昌","-45776.00","-63738.00","75794.00","1306.00","-32414.00","401137.00","368723.00"
"114/10/29","113","1","1796","金穎生技","16276.00","-6827.00","55750.00","354.00","65553.00","120153.00","185706.00"
"114/10/29","113","1","1799","易威","-23358.00","-83076.00","183738.00","3937.00","81241.00","262906.00","344147.00"
