出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","107","3","1586","和勤","2184786.00","1154313.00","3339099.00","1634719.00","169728.00","1804447.00","764888.00","512998.00","365180.00","-99177.00","-9237.00","1534652.00","--","--","--","1534652.00","--","0.00","242000.00","20.13"
"114/10/29","107","3","1591","駿吉-KY","344170.00","361821.00","705991.00","255949.00","43232.00","299181.00","331648.00","22159.00","178565.00","-125562.00","--","406810.00","--","--","--","406810.00","0.00","0.00","0.00","12.27"
"114/10/29","107","3","1593","祺驊","701771.00","321935.00","1023706.00","176958.00","6973.00","183931.00","319484.00","285787.00","269372.00","-41281.00","0.00","833362.00","--","--","6413.00","839775.00","0.00","0.00","0.00","26.08"
"114/10/29","107","3","1595","川寶","2490360.00","1126830.00","3617190.00","872107.00","354146.00","1226253.00","471481.00","545756.00","1381102.00","-7402.00","--","2390937.00","--","--","--","2390937.00","--","0.00","0.00","50.71"
"114/10/29","107","3","1599","宏佳騰","1749032.00","795240.00","2544272.00","1051991.00","30213.00","1082204.00","620025.00","487161.00","508018.00","-38431.00","-114705.00","1462068.00","--","--","--","1462068.00","0.00","0.00","2783000.00","24.69"
"114/10/29","107","3","1742","台蠟","592813.00","451964.00","1044777.00","424547.00","51563.00","476110.00","550500.00","23080.00","174.00","6347.00","-11434.00","568667.00","--","--","--","568667.00","0.00","0.00","598000.00","10.44"
"114/10/29","107","3","1777","生泰","1073703.00","712672.00","1786375.00","687714.00","39446.00","727160.00","300595.00","314322.00","446503.00","-2205.00","--","--","--","--","--","1059215.00","0.00","0.00","0.00","35.24"
"114/10/29","107","3","1781","合世","446813.00","237569.00","684382.00","322342.00","1556.00","323898.00","474076.00","0.00","-102404.00","-11188.00","--","360484.00","--","--","--","360484.00","0.00","0.00","0.00","7.60"
"114/10/29","107","3","1784","訊聯","831249.00","988344.00","1819593.00","168910.00","275860.00","444770.00","496889.00","614324.00","33133.00","-6180.00","-14181.00","1123985.00","--","--","250838.00","1374823.00","0.00","0.00","529000.00","22.86"
"114/10/29","107","3","1785","光洋科","11489239.00","8348414.00","19837653.00","10152228.00","4418651.00","14570879.00","3985012.00","613596.00","629968.00","-140685.00","-1743.00","5086148.00","--","--","180626.00","5266774.00","0.00","0.00","70000.00","12.77"
"114/10/29","107","3","1788","杏昌","1916187.00","894984.00","2811171.00","1215814.00","14457.00","1230271.00","350000.00","658219.00","575713.00","-3032.00","--","1580900.00","--","--","0.00","1580900.00","0.00","0.00","0.00","45.17"
"114/10/29","107","3","1796","金穎生技","284184.00","270793.00","554977.00","107473.00","40749.00","148222.00","282067.00","98856.00","28520.00","-2688.00","--","406755.00","--","--","--","406755.00","0.00","267000.00","0.00","14.68"
"114/10/29","107","3","1799","易威","435300.00","749542.00","1184842.00","226754.00","22193.00","248947.00","988427.00","12324.00","-201269.00","6936.00","--","806418.00","--","--","129477.00","935895.00","0.00","0.00","0.00","8.16"
"114/10/29","107","3","1813","寶利徠","434496.00","700342.00","1134838.00","88167.00","36708.00","124875.00","466355.00","263085.00","215574.00","-10022.00","--","934992.00","--","--","74971.00","1009963.00","0.00","0.00","0.00","20.05"
"114/10/29","107","3","1815","富喬","4156423.00","10332367.00","14488790.00","2154299.00","4895885.00","7050184.00","4337844.00","1805643.00","1679005.00","-271010.00","-112876.00","7438606.00","--","--","--","7438606.00","--","0.00","10000000.00","17.55"
"114/10/29","107","3","2035","唐榮公司","5115183.00","14359911.00","19475094.00","5236859.00","8817609.00","14054468.00","3500000.00","46.00","1796620.00","123960.00","0.00","--","--","--","--","5420626.00","0.00","0.00","0.00","15.49"
"114/10/29","107","3","2061","風青","939853.00","232426.00","1172279.00","544192.00","14850.00","559042.00","586609.00","926.00","28879.00","-3177.00","--","613237.00","--","--","--","613237.00","0.00","0.00","0.00","10.45"
"114/10/29","107","3","2063","世鎧","899668.00","651100.00","1550768.00","660698.00","180251.00","840949.00","450000.00","28778.00","231967.00","-926.00","--","709819.00","--","--","--","709819.00","0.00","0.00","0.00","15.77"
"114/10/29","107","3","2064","晉椿","1699069.00","1633138.00","3332207.00","1576699.00","318016.00","1894715.00","700000.00","101974.00","574585.00","-14547.00","--","1362012.00","--","--","75480.00","1437492.00","0.00","0.00","0.00","19.46"
"114/10/29","107","3","2065","世豐","643341.00","798546.00","1441887.00","360098.00","48973.00","409071.00","326792.00","219191.00","336397.00","150436.00","0.00","--","--","--","--","1032816.00","0.00","0.00","0.00","31.60"
"114/10/29","107","3","2066","世德","2550502.00","636148.00","3186650.00","2059743.00","19383.00","2079126.00","365029.00","38699.00","669795.00","534.00","-19435.00","1054622.00","--","--","52902.00","1107524.00","0.00","0.00","247000.00","29.09"
"114/10/29","107","3","2067","嘉鋼","719045.00","673251.00","1392296.00","629968.00","219169.00","849137.00","451382.00","22863.00","46199.00","-11049.00","--","509395.00","--","--","33764.00","543159.00","--","0.00","0.00","11.29"
"114/10/29","107","3","2070","精湛","973861.00","607070.00","1580931.00","601360.00","187399.00","788759.00","322828.00","67727.00","419503.00","-17886.00","--","792172.00","--","--","--","792172.00","0.00","0.00","0.00","24.54"
"114/10/29","107","3","2221","大甲","918352.00","467448.00","1385800.00","393688.00","218597.00","612285.00","424250.00","52135.00","271273.00","-1171.00","-1573.00","744914.00","0.00","--","28601.00","773515.00","0.00","0.00","100000.00","17.60"
"114/10/29","107","3","2230","泰茂","630575.00","347018.00","977593.00","449171.00","50925.00","500096.00","396173.00","50582.00","46168.00","-15426.00","--","477497.00","--","--","0.00","477497.00","--","0.00","0.00","12.05"
"114/10/29","107","3","2235","謚源","625093.00","1036535.00","1661628.00","379485.00","9976.00","389461.00","358780.00","497802.00","415585.00","--","--","--","--","--","--","1272167.00","--","0.00","0.00","35.46"
"114/10/29","107","3","2596","綠意","2623137.00","191162.00","2814299.00","344203.00","--","344203.00","1000000.00","189208.00","906156.00","0.00","0.00","2095364.00","--","--","374732.00","2470096.00","--","0.00","0.00","20.95"
"114/10/29","107","3","2640","大車隊","907270.00","1710351.00","2617621.00","970007.00","314580.00","1284587.00","511953.00","451275.00","368521.00","-260.00","--","1331489.00","--","--","1545.00","1333034.00","0.00","0.00","0.00","26.01"
"114/10/29","107","3","2641","正德","211302.00","4148217.00","4359519.00","523171.00","2300950.00","2824121.00","1511246.00","7917.00","60976.00","-44741.00","--","1535398.00","--","--","--","1535398.00","0.00","0.00","0.00","10.16"
"114/10/29","107","3","2643","捷迅","947569.00","156859.00","1104428.00","413250.00","80781.00","494031.00","262300.00","72277.00","279866.00","-4046.00","--","610397.00","--","--","--","610397.00","--","0.00","0.00","23.27"
"114/10/29","107","3","2718","全心投控","1062113.00","532423.00","1594536.00","624735.00","403504.00","1028239.00","225760.00","82463.00","257977.00","97.00","--","--","--","--","--","566297.00","0.00","0.00","0.00","25.08"
"114/10/29","107","3","2719","燦星旅","537691.00","85921.00","623612.00","398513.00","587.00","399100.00","362920.00","0.00","-133724.00","-633.00","-4051.00","224512.00","--","--","--","224512.00","0.00","0.00","228000.00","6.23"
"114/10/29","107","3","2724","藝舍-KY","296881.00","764591.00","1061472.00","539963.00","485127.00","1025090.00","681723.00","198523.00","-840335.00","-3529.00","0.00","36382.00","--","--","--","36382.00","--","0.00","0.00","0.53"
"114/10/29","107","3","2726","雅茗-KY","992561.00","344666.00","1337227.00","399743.00","207836.00","607579.00","350080.00","275915.00","194792.00","-73068.00","-45989.00","701730.00","--","--","27918.00","729648.00","--","0.00","495000.00","20.33"
"114/10/29","107","3","2729","瓦城","952516.00","1500633.00","2453149.00","457129.00","39365.00","496494.00","232660.00","1210890.00","517605.00","-16596.00","--","1944559.00","--","--","12096.00","1956655.00","--","0.00","0.00","83.58"
"114/10/29","107","3","2732","六角","1390381.00","1358389.00","2748770.00","1205464.00","100039.00","1305503.00","381592.00","660779.00","226340.00","-29114.00","-93845.00","1145752.00","--","--","297515.00","1443267.00","0.00","0.00","988000.00","30.82"
"114/10/29","107","3","2734","易飛網","427264.00","239086.00","666350.00","205403.00","88641.00","294044.00","302598.00","217181.00","-156258.00","695.00","--","364216.00","--","--","8090.00","372306.00","--","0.00","0.00","12.04"
"114/10/29","107","3","2736","富野","393669.00","1757455.00","2151124.00","276185.00","600464.00","876649.00","489923.00","464530.00","310209.00","9813.00","--","1274475.00","--","--","--","1274475.00","--","0.00","0.00","26.01"
"114/10/29","107","3","2740","天蔥","124851.00","137212.00","262063.00","46156.00","62721.00","108877.00","174782.00","104126.00","-124176.00","-1546.00","0.00","153186.00","--","--","0.00","153186.00","--","0.00","0.00","8.76"
"114/10/29","107","3","2745","五福","1254388.00","161151.00","1415539.00","853157.00","2027.00","855184.00","293085.00","148157.00","119113.00","--","--","560355.00","--","--","--","560355.00","--","0.00","0.00","19.12"
"114/10/29","107","3","2916","滿心","859998.00","340811.00","1200809.00","278048.00","51919.00","329967.00","546269.00","127250.00","206964.00","-9641.00","--","--","--","--","--","870842.00","0.00","0.00","0.00","15.94"
"114/10/29","107","3","2924","宏太-KY","570612.00","301299.00","871911.00","383932.00","8297.00","392229.00","328051.00","265361.00","-70056.00","-43674.00","0.00","479682.00","--","--","--","479682.00","--","0.00","0.00","14.62"
"114/10/29","107","3","2926","誠品生活","2847494.00","2123146.00","4970640.00","2553995.00","810860.00","3364855.00","473897.00","616351.00","521651.00","-27932.00","--","1583967.00","--","--","21818.00","1605785.00","0.00","0.00","0.00","33.42"
"114/10/29","107","3","2937","集雅社","859057.00","201507.00","1060564.00","524627.00","10333.00","534960.00","328600.00","54249.00","142755.00","--","--","525604.00","--","--","--","525604.00","0.00","0.00","0.00","16.00"
"114/10/29","107","3","3064","泰偉","172419.00","309597.00","482016.00","249320.00","14059.00","263379.00","721051.00","0.00","-571657.00","30810.00","0.00","180204.00","--","--","38433.00","218637.00","0.00","0.00","0.00","2.50"
"114/10/29","107","3","3066","李洲","345182.00","906680.00","1251862.00","493337.00","140911.00","634248.00","830706.00","25885.00","-577809.00","171291.00","--","450073.00","--","--","167541.00","617614.00","--","0.00","0.00","5.42"
"114/10/29","107","3","3067","全域","151020.00","101788.00","252808.00","60180.00","7069.00","67249.00","290252.00","1360.00","-94582.00","-11471.00","0.00","185559.00","0.00","--","0.00","185559.00","0.00","0.00","0.00","6.39"
"114/10/29","107","3","3071","協禧","2037138.00","638102.00","2675240.00","1153250.00","78257.00","1231507.00","1200000.00","33039.00","295724.00","-85030.00","--","1443733.00","--","--","0.00","1443733.00","0.00","0.00","0.00","12.03"
"114/10/29","107","3","3073","天方能源","145251.00","343467.00","488718.00","72905.00","141389.00","214294.00","464637.00","10115.00","-222940.00","-2609.00","--","249203.00","--","--","25221.00","274424.00","--","0.00","0.00","5.36"
"114/10/29","107","3","3078","僑威","6640079.00","1381020.00","8021099.00","3465227.00","257272.00","3722499.00","2273911.00","214286.00","1872449.00","-62046.00","--","4298600.00","--","--","--","4298600.00","--","0.00","0.00","18.90"
"114/10/29","107","3","3081","聯亞","2752188.00","1451234.00","4203422.00","392259.00","3423.00","395682.00","909802.00","1743269.00","1228364.00","-73695.00","0.00","--","--","--","--","3807740.00","--","0.00","0.00","41.85"
"114/10/29","107","3","3083","網龍","949739.00","292254.00","1241993.00","215687.00","5517.00","221204.00","857044.00","331594.00","-169468.00","-43134.00","--","976036.00","--","--","44753.00","1020789.00","--","0.00","0.00","11.39"
"114/10/29","107","3","3085","新零售","596170.00","727378.00","1323548.00","514864.00","155589.00","670453.00","1180817.00","253672.00","-870747.00","773.00","--","564515.00","--","--","88580.00","653095.00","--","0.00","0.00","4.78"
"114/10/29","107","3","3086","華義","227039.00","129161.00","356200.00","126257.00","86820.00","213077.00","611661.00","10575.00","-479255.00","0.00","--","142981.00","--","--","142.00","143123.00","--","0.00","0.00","2.34"
"114/10/29","107","3","3088","艾訊","2480079.00","1498038.00","3978117.00","1565613.00","167373.00","1732986.00","798776.00","208477.00","1243116.00","-5238.00","--","2245131.00","--","--","0.00","2245131.00","0.00","160615.00","0.00","28.21"
"114/10/29","107","3","3093","港建*","704583.00","323934.00","1028517.00","196750.00","34385.00","231135.00","362888.00","46900.00","404782.00","-17777.00","--","796793.00","--","--","589.00","797382.00","0.00","0.00","0.00","21.96"
"114/10/29","107","3","3095","及成","520620.00","568652.00","1089272.00","312445.00","555349.00","867794.00","1092763.00","0.00","-795300.00","-111391.00","--","186072.00","--","--","35406.00","221478.00","--","0.00","0.00","1.70"
"114/10/29","107","3","3105","穩懋","10964848.00","24282929.00","35247777.00","3397955.00","6689116.00","10087071.00","4238144.00","9210184.00","10459253.00","950562.00","0.00","24858143.00","--","--","302563.00","25160706.00","--","0.00","0.00","58.65"
"114/10/29","107","3","3114","好德","2204217.00","296897.00","2501114.00","1533516.00","6078.00","1539594.00","520142.00","52062.00","361131.00","28185.00","--","961520.00","--","--","--","961520.00","--","0.00","0.00","18.49"
"114/10/29","107","3","3115","富榮綱","448323.00","70043.00","518366.00","144373.00","0.00","144373.00","436976.00","0.00","-61799.00","-1184.00","0.00","373993.00","--","--","0.00","373993.00","--","0.00","0.00","8.56"
"114/10/29","107","3","3118","進階","457537.00","186313.00","643850.00","152412.00","5094.00","157506.00","324529.00","55945.00","105870.00","0.00","--","--","--","--","--","486344.00","0.00","0.00","0.00","14.99"
"114/10/29","107","3","3122","笙泉","355325.00","190719.00","546044.00","83746.00","4548.00","88294.00","392999.00","46702.00","34705.00","-874.00","-15782.00","457750.00","--","--","--","457750.00","--","0.00","1000000.00","11.95"
"114/10/29","107","3","3128","昇銳","445017.00","402523.00","847540.00","180032.00","91214.00","271246.00","420000.00","98515.00","45996.00","291.00","--","564802.00","--","--","11492.00","576294.00","--","0.00","0.00","13.45"
"114/10/29","107","3","3131","弘塑","2404763.00","1625197.00","4029960.00","1469423.00","461183.00","1930606.00","246838.00","601772.00","1016254.00","234490.00","0.00","2099354.00","--","--","0.00","2099354.00","0.00","0.00","0.00","85.05"
"114/10/29","107","3","3141","晶宏","1119201.00","273979.00","1393180.00","289680.00","6415.00","296095.00","634175.00","58540.00","412157.00","-7787.00","0.00","1097085.00","--","--","--","1097085.00","--","0.00","0.00","17.30"
"114/10/29","107","3","3147","大綜","1311287.00","139944.00","1451231.00","854884.00","23823.00","878707.00","340061.00","47054.00","185969.00","-560.00","--","572524.00","--","--","--","572524.00","0.00","0.00","0.00","16.84"
"114/10/29","107","3","3152","璟德","2572038.00","1060877.00","3632915.00","494999.00","9837.00","504836.00","690162.00","573532.00","1864385.00","0.00","0.00","--","0.00","0.00","--","3128079.00","0.00","0.00","0.00","45.32"
"114/10/29","107","3","3162","精確","398914.00","343182.00","742096.00","173940.00","6083.00","180023.00","1265313.00","314.00","-696360.00","-15726.00","--","553541.00","--","--","8532.00","562073.00","--","0.00","0.00","4.37"
"114/10/29","107","3","3163","波若威","1603330.00","751508.00","2354838.00","853569.00","58366.00","911935.00","753004.00","294988.00","605891.00","-67399.00","-143581.00","1442903.00","--","--","--","1442903.00","0.00","0.00","3782000.00","20.18"
"114/10/29","107","3","3169","亞信","748434.00","147721.00","896155.00","87738.00","0.00","87738.00","537406.00","54420.00","231854.00","-15263.00","--","808417.00","--","--","--","808417.00","--","0.00","0.00","15.04"
"114/10/29","107","3","3171","炎洲流通","839655.00","732220.00","1571875.00","602699.00","240155.00","842854.00","592035.00","53302.00","90792.00","-7108.00","--","729021.00","--","--","--","729021.00","0.00","0.00","0.00","12.31"
"114/10/29","107","3","3176","基亞","1577180.00","3196606.00","4773786.00","477671.00","1022714.00","1500385.00","1386856.00","598922.00","-240837.00","-15308.00","--","1729633.00","--","--","1543768.00","3273401.00","0.00","0.00","0.00","12.47"
"114/10/29","107","3","3178","公準","512135.00","1448802.00","1960937.00","679071.00","553832.00","1232903.00","397500.00","61600.00","233042.00","-436.00","--","691706.00","--","--","36328.00","728034.00","0.00","0.00","0.00","17.40"
"114/10/29","107","3","3188","鑫龍騰","4462641.00","20606.00","4483247.00","3235433.00","315000.00","3550433.00","902951.00","1575.00","28288.00","0.00","--","--","--","--","--","932814.00","--","0.00","0.00","10.33"
"114/10/29","107","3","3191","雲嘉南","302591.00","99019.00","401610.00","105978.00","54.00","106032.00","571948.00","115885.00","-374586.00","-17669.00","0.00","295578.00","--","--","0.00","295578.00","0.00","0.00","0.00","5.17"
"114/10/29","107","3","3205","佰研","731369.00","217167.00","948536.00","85390.00","5472.00","90862.00","327726.00","403466.00","132447.00","-5965.00","0.00","857674.00","--","--","0.00","857674.00","0.00","0.00","0.00","26.17"
"114/10/29","107","3","3206","志豐","1453808.00","331637.00","1785445.00","877637.00","26519.00","904156.00","528595.00","133437.00","248373.00","-29116.00","0.00","881289.00","0.00","--","0.00","881289.00","0.00","0.00","0.00","16.67"
"114/10/29","107","3","3207","耀勝","467083.00","169498.00","636581.00","400426.00","45965.00","446391.00","367704.00","72841.00","-225950.00","-18977.00","--","195618.00","0.00","--","-5428.00","190190.00","0.00","0.00","0.00","5.32"
"114/10/29","107","3","3211","順達","12136102.00","5606568.00","17742670.00","7084409.00","3939517.00","11023926.00","1519685.00","2057287.00","3641535.00","-284739.00","-215024.00","6718744.00","--","--","0.00","6718744.00","0.00","0.00","4488000.00","45.56"
"114/10/29","107","3","3213","茂訊","1367552.00","458925.00","1826477.00","376034.00","101529.00","477563.00","586855.00","72650.00","725907.00","-46367.00","--","1339045.00","--","--","9869.00","1348914.00","--","0.00","0.00","22.82"
"114/10/29","107","3","3217","優群","1234624.00","1038012.00","2272636.00","565649.00","35488.00","601137.00","821042.00","149030.00","448348.00","251232.00","--","1669652.00","--","--","1847.00","1671499.00","0.00","0.00","0.00","20.34"
"114/10/29","107","3","3218","大學光","1244960.00","814977.00","2059937.00","466357.00","29656.00","496013.00","761230.00","381924.00","287631.00","-8280.00","--","1422505.00","--","--","141419.00","1563924.00","--","0.00","0.00","18.69"
"114/10/29","107","3","3219","倚強科","123907.00","43279.00","167186.00","36798.00","15778.00","52576.00","233004.00","0.00","-117564.00","-830.00","--","114610.00","--","--","0.00","114610.00","--","0.00","0.00","4.92"
"114/10/29","107","3","3221","台嘉碩","1457104.00","1334729.00","2791833.00","800537.00","164084.00","964621.00","1023038.00","658287.00","245125.00","-66078.00","-33170.00","1827202.00","--","--","10.00","1827212.00","--","0.00","1689000.00","18.16"
"114/10/29","107","3","3224","三顧","964647.00","333199.00","1297846.00","195348.00","11111.00","206459.00","580160.00","613565.00","-89710.00","-12628.00","--","1091387.00","--","--","--","1091387.00","0.00","0.00","0.00","18.81"
"114/10/29","107","3","3226","龍鋒","1170169.00","310923.00","1481092.00","469503.00","1063.00","470566.00","644306.00","14705.00","356472.00","-4957.00","--","--","--","--","--","1010526.00","--","0.00","0.00","15.68"
"114/10/29","107","3","3227","原相","5868700.00","2215160.00","8083860.00","1365554.00","406641.00","1772195.00","1359763.00","1767782.00","3654783.00","-386901.00","-95592.00","6299835.00","--","--","11830.00","6311665.00","0.00","43828.00","1291000.00","46.81"
"114/10/29","107","3","3228","金麗科","316800.00","255890.00","572690.00","96459.00","20215.00","116674.00","677927.00","0.00","-200177.00","-21734.00","--","--","--","--","--","456016.00","0.00","0.00","0.00","6.73"
"114/10/29","107","3","3230","錦明","601321.00","657396.00","1258717.00","360900.00","2369.00","363269.00","1077465.00","238653.00","-341575.00","-79095.00","0.00","895448.00","0.00","--","0.00","895448.00","--","0.00","0.00","8.31"
"114/10/29","107","3","3232","昱捷","1076911.00","39497.00","1116408.00","624510.00","5993.00","630503.00","365679.00","57375.00","42431.00","-5332.00","--","460153.00","--","--","25752.00","485905.00","0.00","0.00","0.00","12.58"
"114/10/29","107","3","3234","光環","1396616.00","1682111.00","3078727.00","1336011.00","535668.00","1871679.00","751277.00","447945.00","83818.00","-75009.00","-10397.00","1197634.00","--","--","9414.00","1207048.00","0.00","0.00","220000.00","15.99"
"114/10/29","107","3","3236","千如","1650322.00","963708.00","2614030.00","714781.00","607309.00","1322090.00","856414.00","181063.00","318929.00","-64466.00","0.00","1291940.00","0.00","--","0.00","1291940.00","0.00","0.00","0.00","15.09"
"114/10/29","107","3","3252","海灣","1116197.00","2925390.00","4041587.00","596862.00","1380953.00","1977815.00","501958.00","403523.00","1099166.00","28500.00","--","2033147.00","--","--","30625.00","2063772.00","--","0.00","0.00","40.50"
"114/10/29","107","3","3259","鑫創","429987.00","268468.00","698455.00","129626.00","1090.00","130716.00","808596.00","0.00","-240857.00","0.00","--","567739.00","--","--","--","567739.00","--","0.00","0.00","7.02"
"114/10/29","107","3","3260","威剛","13486358.00","12671118.00","26157476.00","10000622.00","7792794.00","17793416.00","2241254.00","3648903.00","3212120.00","-1144629.00","-263242.00","7694406.00","--","--","669654.00","8364060.00","0.00","0.00","5938000.00","35.27"
"114/10/29","107","3","3264","欣銓","4830259.00","12074439.00","16904698.00","2279347.00","4079806.00","6359153.00","4903962.00","1286094.00","4579109.00","-96848.00","-126772.00","10545545.00","--","--","0.00","10545545.00","--","0.00","16250750.00","22.24"
"114/10/29","107","3","3265","台星科","3512772.00","2262607.00","5775379.00","462160.00","759524.00","1221684.00","1362617.00","366243.00","2807672.00","17163.00","--","4553695.00","--","--","--","4553695.00","0.00","0.00","0.00","33.42"
"114/10/29","107","3","3268","海德威","564051.00","457521.00","1021572.00","301203.00","186336.00","487539.00","334263.00","29064.00","56994.00","113712.00","--","534033.00","--","--","0.00","534033.00","--","0.00","0.00","15.98"
"114/10/29","107","3","3272","東碩","3689934.00","737728.00","4427662.00","2244079.00","638691.00","2882770.00","522649.00","546961.00","564658.00","-78619.00","-10757.00","1544892.00","--","--","--","1544892.00","0.00","0.00","250000.00","29.70"
"114/10/29","107","3","3276","宇環","1058685.00","1184356.00","2243041.00","938750.00","364369.00","1303119.00","697127.00","28787.00","65252.00","-46713.00","--","744453.00","--","--","195469.00","939922.00","0.00","0.00","0.00","10.68"
"114/10/29","107","3","3284","太普高","805042.00","406754.00","1211796.00","316536.00","69554.00","386090.00","559618.00","107135.00","201388.00","-9419.00","-33016.00","825706.00","--","--","0.00","825706.00","0.00","0.00","2000000.00","15.30"
"114/10/29","107","3","3285","微端","1006210.00","101476.00","1107686.00","465154.00","20258.00","485412.00","441093.00","40554.00","177212.00","-18997.00","-25646.00","614216.00","--","--","8058.00","622274.00","0.00","0.00","1374000.00","14.37"
"114/10/29","107","3","3287","廣寰科","412391.00","125284.00","537675.00","132391.00","2929.00","135320.00","439705.00","15203.00","-75835.00","480.00","--","379553.00","--","--","22802.00","402355.00","--","0.00","0.00","8.63"
"114/10/29","107","3","3288","點晶","213474.00","17524.00","230998.00","101379.00","--","101379.00","566502.00","8028.00","-453502.00","9870.00","--","130898.00","--","--","-1279.00","129619.00","--","0.00","0.00","2.31"
"114/10/29","107","3","3289","宜特","2330059.00","6943451.00","9273510.00","1948524.00","4132712.00","6081236.00","635751.00","1831030.00","726538.00","-83124.00","--","3110195.00","--","--","82079.00","3192274.00","--","0.00","0.00","48.92"
"114/10/29","107","3","3290","東浦","2018592.00","915490.00","2934082.00","1168635.00","288386.00","1457021.00","995489.00","236740.00","352087.00","-135150.00","--","1449166.00","--","--","27895.00","1477061.00","--","0.00","0.00","14.56"
"114/10/29","107","3","3293","鈊象","2628325.00","1556027.00","4184352.00","558735.00","103974.00","662709.00","700871.00","277838.00","2519300.00","14847.00","--","3512856.00","--","--","8787.00","3521643.00","--","0.00","0.00","50.12"
"114/10/29","107","3","3294","英濟","3623417.00","1182018.00","4805435.00","2082654.00","326953.00","2409607.00","1320159.00","831886.00","211665.00","13784.00","--","2377494.00","--","--","18334.00","2395828.00","0.00","0.00","0.00","18.01"
"114/10/29","107","3","3297","杭特","408317.00","496110.00","904427.00","174423.00","12994.00","187417.00","368598.00","133162.00","226223.00","-286.00","-10687.00","717010.00","--","--","0.00","717010.00","0.00","0.00","711000.00","19.83"
"114/10/29","107","3","3303","岱稜","1573862.00","1382140.00","2956002.00","932431.00","318360.00","1250791.00","960896.00","480112.00","295400.00","-40245.00","0.00","1696163.00","--","--","9048.00","1705211.00","--","0.00","0.00","17.65"
"114/10/29","107","3","3306","鼎天","780480.00","716957.00","1497437.00","213155.00","3325.00","216480.00","506077.00","532037.00","130089.00","112754.00","--","1280957.00","--","--","--","1280957.00","--","0.00","0.00","25.31"
"114/10/29","107","3","3310","佳穎","2999697.00","404835.00","3404532.00","2057375.00","26089.00","2083464.00","502253.00","272796.00","572127.00","-26108.00","0.00","1321068.00","--","--","0.00","1321068.00","0.00","0.00","0.00","26.30"
"114/10/29","107","3","3313","斐成","690367.00","169283.00","859650.00","21140.00","1258.00","22398.00","837708.00","622396.00","-620022.00","-2830.00","--","837252.00","--","--","0.00","837252.00","0.00","0.00","0.00","9.99"
