出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","111","3","2880","華南金","27551769.00","-1905683.00","-30538449.00","3838433.00","-1053930.00","168056396.00","167002466.00"
"114/10/29","111","3","2881","富邦金","151467575.00","-25619935.00","-35331385.00","9733458.00","100249713.00","503419124.00","603668837.00"
"114/10/29","111","3","2882","國泰金","-28675204.00","-135490485.00","-46338161.00","1675515.00","-208828335.00","692041687.00","483213352.00"
"114/10/29","111","3","2883","凱基金","40683774.00","-105493504.00","-14515309.00","523439.00","-78801600.00","230064311.00","151262711.00"
"114/10/29","111","3","2884","玉山金","67689865.00","-9449568.00","805556.00","-15101279.00","43944574.00","104712225.00","148656799.00"
"114/10/29","111","3","2885","元大金","-12092549.00","-643645.00","-1149218.00","7269824.00","-6615588.00","167631719.00","161016131.00"
"114/10/29","111","3","2886","兆豐金","58842041.00","-1664240.00","-7215227.00","2846872.00","52809446.00","408584597.00","461394043.00"
"114/10/29","111","3","2887","台新新光金","33000858.00","-1328748.00","-34615036.00","61839.00","-2881087.00","65445130.00","62564043.00"
"114/10/29","111","3","2889","國票金","2497572.00","-957732.00","-652886.00","107520.00","994474.00","2277539.00","3272013.00"
"114/10/29","111","3","2890","永豐金","-1190290.00","-971096.00","-4049664.00","1964901.00","-4246149.00","253520365.00","249274216.00"
"114/10/29","111","3","2891","中信金","40693660.00","-7162532.00","34260902.00","609124.00","68401154.00","428490846.00","496892000.00"
"114/10/29","111","3","2892","第一金","-19074066.00","-1936110.00","-43756805.00","9166908.00","-55600073.00","325110504.00","269510431.00"
"114/10/29","111","3","5880","合庫金","51689844.00","-1707524.00","-97490976.00","-7476715.00","-54985371.00","204390245.00","149404874.00"
