出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","111","2","2880","華南金","1948062.00","-893802.00","-37498958.00","2213791.00","-34230907.00","168056396.00","133825489.00"
"114/10/29","111","2","2881","富邦金","38751702.00","-23682971.00","-27420771.00","4992632.00","-7359408.00","503419124.00","496059716.00"
"114/10/29","111","2","2882","國泰金","-181668392.00","-59575912.00","-8637299.00","555928.00","-249325675.00","692041687.00","442716012.00"
"114/10/29","111","2","2883","凱基金","-3148189.00","-79901227.00","7006186.00","365213.00","-75678017.00","230064311.00","154386294.00"
"114/10/29","111","2","2884","玉山金","15960583.00","-7841100.00","-5478167.00","-9016113.00","-6374797.00","104712225.00","98337428.00"
"114/10/29","111","2","2885","元大金","-48665901.00","213186.00","12909372.00","3814060.00","-31729283.00","167631719.00","135902436.00"
"114/10/29","111","2","2886","兆豐金","48147692.00","-1156873.00","-14378876.00","1582443.00","34194386.00","408584597.00","442778983.00"
"114/10/29","111","2","2887","台新新光金","-4163740.00","-627160.00","-19361080.00","40002.00","-24111978.00","65445130.00","41333152.00"
"114/10/29","111","2","2889","國票金","8902718.00","-739816.00","-6489211.00","60850.00","1734541.00","2277539.00","4012080.00"
"114/10/29","111","2","2890","永豐金","-41018009.00","-605872.00","-704542.00","1061738.00","-41266685.00","253520365.00","212253680.00"
"114/10/29","111","2","2891","中信金","22691882.00","-3468730.00","44902728.00","-1372210.00","62753670.00","428490846.00","491244516.00"
"114/10/29","111","2","2892","第一金","-35914536.00","-2240980.00","-24466506.00","4696209.00","-57925813.00","325110504.00","267184691.00"
"114/10/29","111","2","5880","合庫金","46017468.00","-1169126.00","-106731433.00","-6396178.00","-68279269.00","204390245.00","136110976.00"
