出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","3","1240","茂生農經","964012.00","852496.00","1816508.00","586767.00","41389.00","628156.00","350097.00","--","145207.00","439324.00","112465.00","--","1047093.00","--","--","141259.00","1188352.00","--","0.00","0.00","29.91"
"114/10/29","109","3","1259","安心","2163125.00","2516288.00","4679413.00","1513961.00","1239874.00","2753835.00","323895.00","--","809816.00","730110.00","34518.00","-10123.00","1888216.00","--","--","37362.00","1925578.00","0.00","0.00","117000.00","58.51"
"114/10/29","109","3","1264","德麥","2391328.00","1132153.00","3523481.00","486059.00","76471.00","562530.00","336960.00","--","707332.00","1391890.00","-63695.00","-2432.00","2370055.00","--","--","590896.00","2960951.00","0.00","0.00","12000.00","70.36"
"114/10/29","109","3","1268","漢來美食","1902721.00","2517928.00","4420649.00","1369171.00","1403724.00","2772895.00","377237.00","--","722815.00","581146.00","32366.00","-65810.00","1647754.00","--","--","--","1647754.00","--","0.00","500000.00","44.27"
"114/10/29","109","3","1336","台翰","1159762.00","1285596.00","2445358.00","551730.00","223123.00","774853.00","770984.00","--","668899.00","312835.00","-82213.00","0.00","1670505.00","--","--","--","1670505.00","--","0.00","0.00","21.67"
"114/10/29","109","3","1565","精華","3675958.00","4265823.00","7941781.00","1765539.00","808830.00","2574369.00","504165.00","--","526000.00","4341601.00","-4354.00","--","5367412.00","--","--","--","5367412.00","0.00","0.00","0.00","106.46"
"114/10/29","109","3","1569","濱川","4038908.00","3139827.00","7178735.00","3041055.00","1056493.00","4097548.00","1193089.00","--","1130084.00","911481.00","-254540.00","--","2980114.00","--","--","101073.00","3081187.00","--","4717357.00","0.00","24.98"
"114/10/29","109","3","1570","力肯","645858.00","229943.00","875801.00","104680.00","11021.00","115701.00","515008.00","--","0.00","248400.00","-3308.00","0.00","760100.00","--","--","0.00","760100.00","0.00","0.00","0.00","14.76"
"114/10/29","109","3","1580","新麥","1639896.00","1489644.00","3129540.00","894942.00","69883.00","964825.00","502302.00","--","75738.00","1720531.00","-193436.00","--","2105135.00","--","--","59580.00","2164715.00","--","0.00","0.00","41.91"
"114/10/29","109","3","1584","精剛","648085.00","1295180.00","1943265.00","492138.00","651871.00","1144009.00","824705.00","--","286822.00","-146834.00","-165437.00","--","799256.00","--","--","0.00","799256.00","--","0.00","0.00","9.69"
"114/10/29","109","3","1586","和勤","1801115.00","1989331.00","3790446.00","1211279.00","1125255.00","2336534.00","838841.00","--","525302.00","363492.00","-141807.00","-131916.00","1453912.00","--","--","--","1453912.00","0.00","0.00","3640000.00","18.12"
