出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","1","1586","和勤","1761614.00","1860701.00","3622315.00","1541666.00","703537.00","2245203.00","801512.00","514186.00","318221.00","-146069.00","-110738.00","1377112.00","--","--","--","1377112.00","0.00","0.00","3033000.00","17.86"
"114/10/29","109","1","1591","駿吉-KY","256188.00","377833.00","634021.00","237915.00","24487.00","262402.00","331648.00","22159.00","163693.00","-145881.00","--","371619.00","--","--","--","371619.00","0.00","0.00","0.00","11.21"
"114/10/29","109","1","1593","祺驊","685353.00","362289.00","1047642.00","152735.00","6157.00","158892.00","319484.00","285787.00","316996.00","-40940.00","0.00","881327.00","--","--","7423.00","888750.00","0.00","0.00","0.00","27.59"
"114/10/29","109","1","1595","川寶","2724286.00","1100025.00","3824311.00","1172232.00","254044.00","1426276.00","471481.00","545756.00","1403375.00","-12097.00","-10480.00","2398035.00","--","--","--","2398035.00","--","0.00","222000.00","51.10"
"114/10/29","109","1","1599","宏佳騰","1218103.00","1044461.00","2262564.00","594448.00","39699.00","634147.00","734588.00","473351.00","541859.00","-17471.00","-103910.00","1628417.00","--","--","--","1628417.00","0.00","0.00","2603000.00","22.98"
"114/10/29","109","1","1742","台蠟","911680.00","462955.00","1374635.00","405514.00","93965.00","499479.00","715500.00","107236.00","63429.00","6473.00","-17482.00","875156.00","--","--","--","875156.00","0.00","0.00","946000.00","12.40"
"114/10/29","109","1","1777","生泰","1094073.00","768757.00","1862830.00","572019.00","83666.00","655685.00","300595.00","314353.00","594800.00","-2603.00","--","--","--","--","--","1207145.00","0.00","0.00","0.00","40.16"
"114/10/29","109","1","1781","合世","429683.00","185087.00","614770.00","291733.00","68465.00","360198.00","474076.00","--","-195286.00","-24218.00","--","254572.00","--","--","--","254572.00","0.00","0.00","0.00","5.37"
"114/10/29","109","1","1784","訊聯","810332.00","927550.00","1737882.00","179047.00","247589.00","426636.00","496269.00","614102.00","28104.00","-6228.00","-59832.00","1072415.00","--","--","238831.00","1311246.00","0.00","0.00","2144000.00","22.59"
"114/10/29","109","1","1785","光洋科","12916115.00","8377002.00","21293117.00","4791299.00","8350267.00","13141566.00","4984312.00","1484543.00","1679550.00","-242570.00","--","7905835.00","--","--","245716.00","8151551.00","0.00","0.00","0.00","15.86"
"114/10/29","109","1","1788","杏昌","2239985.00","1480551.00","3720536.00","930179.00","936569.00","1866748.00","360000.00","766319.00","727601.00","-132.00","--","1853788.00","--","--","--","1853788.00","0.00","0.00","0.00","51.49"
"114/10/29","109","1","1796","金穎生技","568593.00","409630.00","978223.00","113650.00","480102.00","593752.00","278934.00","122202.00","-12946.00","-3719.00","--","384471.00","--","--","--","384471.00","0.00","0.00","0.00","13.78"
"114/10/29","109","1","1799","易威","207042.00","854589.00","1061631.00","79825.00","314158.00","393983.00","1258427.00","11596.00","-639137.00","2232.00","--","633118.00","--","--","34530.00","667648.00","0.00","0.00","0.00","5.03"
"114/10/29","109","1","1813","寶利徠","475355.00","753424.00","1228779.00","253169.00","29255.00","282424.00","466355.00","263187.00","188177.00","-8932.00","--","908787.00","--","--","37568.00","946355.00","0.00","0.00","0.00","19.49"
"114/10/29","109","1","1815","富喬","3751602.00","10915392.00","14666994.00","1814495.00","6205817.00","8020312.00","4229465.00","1780001.00","908692.00","-252282.00","-19194.00","6646682.00","--","--","--","6646682.00","--","0.00","2226000.00","15.80"
"114/10/29","109","1","2035","唐榮公司","3224953.00","14401609.00","17626562.00","3580840.00","9779605.00","13360445.00","3500000.00","46.00","640845.00","125226.00","0.00","--","--","--","--","4266117.00","0.00","0.00","0.00","12.19"
"114/10/29","109","1","2061","風青","570870.00","153590.00","724460.00","140054.00","26784.00","166838.00","586609.00","926.00","-9254.00","-6498.00","-14161.00","557622.00","--","--","--","557622.00","0.00","0.00","1425000.00","9.74"
"114/10/29","109","1","2063","世鎧","957052.00","628083.00","1585135.00","484014.00","416240.00","900254.00","450000.00","38485.00","199062.00","-2666.00","--","684881.00","--","--","--","684881.00","0.00","0.00","0.00","15.22"
"114/10/29","109","1","2064","晉椿","1415229.00","1480716.00","2895945.00","1505866.00","234554.00","1740420.00","700000.00","101974.00","380683.00","-18608.00","-9165.00","1154884.00","--","--","641.00","1155525.00","0.00","0.00","670000.00","16.66"
"114/10/29","109","1","2065","世豐","921902.00","1030052.00","1951954.00","599967.00","425252.00","1025219.00","329196.00","243103.00","350992.00","3444.00","--","926735.00","--","--","--","926735.00","--","0.00","0.00","28.15"
"114/10/29","109","1","2066","世德","1941178.00","1002097.00","2943275.00","1207289.00","543476.00","1750765.00","365029.00","38699.00","774736.00","-1393.00","-21392.00","1155679.00","--","--","36831.00","1192510.00","0.00","0.00","292000.00","31.92"
"114/10/29","109","1","2067","嘉鋼","549329.00","945221.00","1494550.00","688351.00","273380.00","961731.00","451382.00","40188.00","-31184.00","-8539.00","--","451847.00","--","--","80972.00","532819.00","--","0.00","0.00","10.01"
"114/10/29","109","1","2070","精湛","896719.00","993923.00","1890642.00","466147.00","573377.00","1039524.00","357828.00","108289.00","406722.00","-21721.00","0.00","851118.00","--","--","--","851118.00","0.00","0.00","0.00","23.79"
"114/10/29","109","1","2221","大甲","982227.00","532728.00","1514955.00","420155.00","257205.00","677360.00","423250.00","51408.00","329243.00","-6656.00","0.00","797245.00","0.00","--","40350.00","837595.00","0.00","0.00","0.00","18.84"
"114/10/29","109","1","2230","泰茂","492337.00","378556.00","870893.00","340168.00","32934.00","373102.00","399132.00","49792.00","39562.00","-25754.00","--","462732.00","--","--","35059.00","497791.00","--","0.00","0.00","11.59"
"114/10/29","109","1","2235","謚源","427662.00","1161643.00","1589305.00","165807.00","99258.00","265065.00","358780.00","497802.00","467658.00","--","--","--","--","--","--","1324240.00","--","0.00","0.00","36.91"
"114/10/29","109","1","2596","綠意","3190385.00","213140.00","3403525.00","1102203.00","--","1102203.00","1000000.00","189208.00","739067.00","0.00","--","1928275.00","--","--","373047.00","2301322.00","--","0.00","0.00","19.28"
"114/10/29","109","1","2640","大車隊","840878.00","1609856.00","2450734.00","872860.00","258899.00","1131759.00","537551.00","451275.00","328307.00","-258.00","--","1316875.00","--","--","2100.00","1318975.00","0.00","0.00","0.00","24.50"
"114/10/29","109","1","2641","正德","116930.00","4216497.00","4333427.00","1135656.00","1560541.00","2696197.00","1511246.00","6153.00","187299.00","-67468.00","--","1637230.00","--","--","--","1637230.00","0.00","0.00","0.00","10.83"
"114/10/29","109","1","2643","捷迅","1295503.00","249339.00","1544842.00","557670.00","124809.00","682479.00","300000.00","167621.00","404878.00","-10136.00","--","862363.00","--","--","--","862363.00","--","0.00","0.00","28.75"
"114/10/29","109","1","2718","全心投控","1379344.00","419430.00","1798774.00","854471.00","114268.00","968739.00","425760.00","221446.00","181803.00","1026.00","--","--","--","--","--","830035.00","0.00","0.00","0.00","19.50"
"114/10/29","109","1","2719","燦星旅","134240.00","62033.00","196273.00","131991.00","16253.00","148244.00","182721.00","10.00","-134702.00","0.00","0.00","48029.00","--","--","--","48029.00","0.00","0.00","0.00","2.63"
"114/10/29","109","1","2724","藝舍-KY","65678.00","930303.00","995981.00","374958.00","611496.00","986454.00","681723.00","227859.00","-830957.00","-69098.00","0.00","9527.00","0.00","--","0.00","9527.00","--","0.00","0.00","0.14"
"114/10/29","109","1","2726","雅茗-KY","962406.00","621246.00","1583652.00","669042.00","332717.00","1001759.00","349085.00","234600.00","125511.00","-81028.00","-57279.00","570889.00","--","--","11004.00","581893.00","--","0.00","720000.00","16.70"
"114/10/29","109","1","2729","瓦城","1692225.00","4012113.00","5704338.00","844950.00","2709959.00","3554909.00","232660.00","1291937.00","638498.00","-23304.00","--","2139791.00","0.00","--","9638.00","2149429.00","0.00","0.00","0.00","91.97"
"114/10/29","109","1","2732","六角","1787921.00","2344408.00","4132329.00","1626574.00","489384.00","2115958.00","406339.00","743358.00","527478.00","-58135.00","--","1619040.00","--","--","397331.00","2016371.00","--","0.00","0.00","39.84"
"114/10/29","109","1","2734","易飛網","279746.00","224173.00","503919.00","203304.00","51325.00","254629.00","302598.00","18486.00","-70648.00","-1551.00","--","248885.00","--","--","405.00","249290.00","0.00","0.00","0.00","8.22"
"114/10/29","109","1","2736","富野","286919.00","2144274.00","2431193.00","270130.00","918138.00","1188268.00","489923.00","464530.00","281092.00","7380.00","--","1242925.00","--","--","--","1242925.00","0.00","0.00","0.00","25.37"
"114/10/29","109","1","2740","天蔥","51324.00","81540.00","132864.00","42405.00","27449.00","69854.00","123980.00","112377.00","-170198.00","-3149.00","--","63010.00","--","--","--","63010.00","0.00","0.00","0.00","5.08"
"114/10/29","109","1","2743","山富","890635.00","356220.00","1246855.00","634842.00","34772.00","669614.00","320317.00","96090.00","161155.00","--","-321.00","--","--","--","--","577241.00","--","0.00","20000.00","18.03"
"114/10/29","109","1","2745","五福","815570.00","242782.00","1058352.00","439418.00","46912.00","486330.00","293085.00","148157.00","130780.00","--","--","--","--","--","--","572022.00","--","0.00","0.00","19.52"
"114/10/29","109","1","2752","豆府","861332.00","271567.00","1132899.00","317110.00","95119.00","412229.00","218728.00","357903.00","142218.00","-211.00","--","718638.00","--","--","2032.00","720670.00","--","0.00","0.00","32.86"
"114/10/29","109","1","2754","亞洲藏壽司","318742.00","1522716.00","1841458.00","354581.00","758866.00","1113447.00","378730.00","140581.00","208699.00","1.00","--","728011.00","--","--","--","728011.00","--","0.00","0.00","19.22"
"114/10/29","109","1","2916","滿心","830591.00","343760.00","1174351.00","231096.00","38099.00","269195.00","546269.00","127250.00","244233.00","-12596.00","--","--","--","--","--","905156.00","0.00","0.00","0.00","16.57"
"114/10/29","109","1","2924","宏太-KY","346103.00","276349.00","622452.00","278787.00","10476.00","289263.00","328051.00","138262.00","-76490.00","-56634.00","--","333189.00","--","--","--","333189.00","--","0.00","0.00","10.16"
"114/10/29","109","1","2926","誠品生活","2432043.00","12650876.00","15082919.00","3510087.00","10274431.00","13784518.00","473897.00","616351.00","203770.00","-16481.00","--","1277537.00","--","--","20864.00","1298401.00","0.00","0.00","0.00","26.96"
"114/10/29","109","1","2937","集雅社","943487.00","223317.00","1166804.00","520525.00","30020.00","550545.00","328600.00","55041.00","232618.00","--","--","616259.00","--","--","--","616259.00","0.00","0.00","0.00","18.75"
"114/10/29","109","1","3064","泰偉","134124.00","374506.00","508630.00","253900.00","167182.00","421082.00","841051.00","168000.00","-974042.00","19457.00","--","54466.00","--","--","33082.00","87548.00","--","0.00","0.00","0.65"
"114/10/29","109","1","3066","李洲","327311.00","908331.00","1235642.00","459567.00","150023.00","609590.00","830706.00","26387.00","-544258.00","163899.00","--","476734.00","--","--","149318.00","626052.00","--","0.00","0.00","5.74"
"114/10/29","109","1","3067","全域","81343.00","97734.00","179077.00","21038.00","2961.00","23999.00","290252.00","1860.00","-122824.00","-14210.00","0.00","155078.00","0.00","--","0.00","155078.00","0.00","0.00","0.00","5.34"
"114/10/29","109","1","3071","協禧","1802893.00","901250.00","2704143.00","1073388.00","127229.00","1200617.00","1100000.00","33039.00","408952.00","-138191.00","-3636.00","1400164.00","--","--","103362.00","1503526.00","0.00","0.00","243000.00","12.76"
"114/10/29","109","1","3073","天方能源","120346.00","628734.00","749080.00","267531.00","281956.00","549487.00","247440.00","1867.00","-79922.00","-3809.00","--","165576.00","--","--","34017.00","199593.00","--","0.00","0.00","6.69"
"114/10/29","109","1","3078","僑威","5429745.00","1536961.00","6966706.00","1972020.00","351964.00","2323984.00","2273911.00","214286.00","2335747.00","-181222.00","--","4642722.00","--","--","--","4642722.00","--","0.00","0.00","20.42"
"114/10/29","109","1","3081","聯亞","2109564.00","2798687.00","4908251.00","407987.00","327005.00","734992.00","909327.00","1741690.00","1536999.00","-14757.00","--","--","--","--","--","4173259.00","--","0.00","0.00","45.89"
"114/10/29","109","1","3083","網龍","981177.00","351082.00","1332259.00","153676.00","20803.00","174479.00","857044.00","334391.00","-34485.00","-55303.00","0.00","1101647.00","--","--","56133.00","1157780.00","0.00","0.00","0.00","12.85"
"114/10/29","109","1","3085","新零售","85425.00","351094.00","436519.00","409148.00","21076.00","430224.00","1180817.00","253672.00","-1414812.00","1762.00","--","21439.00","--","--","-15144.00","6295.00","--","0.00","0.00","0.18"
"114/10/29","109","1","3086","華義","172657.00","123181.00","295838.00","142506.00","32240.00","174746.00","134174.00","1217.00","-14299.00","--","--","121092.00","--","--","--","121092.00","--","0.00","0.00","9.02"
"114/10/29","109","1","3088","艾訊","2652471.00","1605638.00","4258109.00","984994.00","588282.00","1573276.00","825112.00","305619.00","1580586.00","-26484.00","--","2684833.00","--","--","0.00","2684833.00","0.00","141053.00","0.00","32.73"
"114/10/29","109","1","3093","港建*","893994.00","311143.00","1205137.00","324925.00","35171.00","360096.00","362888.00","46759.00","478545.00","-43784.00","--","844408.00","--","--","633.00","845041.00","--","0.00","0.00","23.27"
"114/10/29","109","1","3095","及成","376225.00","540159.00","916384.00","648043.00","114785.00","762828.00","1092763.00","--","-929983.00","-9224.00","--","153556.00","--","--","0.00","153556.00","0.00","0.00","0.00","1.41"
"114/10/29","109","1","3105","穩懋","13054756.00","29941242.00","42995998.00","9177710.00","5354992.00","14532702.00","4240564.00","9244674.00","12022465.00","2791107.00","--","28298810.00","--","--","164486.00","28463296.00","--","0.00","0.00","66.73"
"114/10/29","109","1","3114","好德","2096203.00","333131.00","2429334.00","1332418.00","14325.00","1346743.00","560000.00","52062.00","441823.00","28706.00","--","1082591.00","--","--","--","1082591.00","--","0.00","0.00","19.33"
"114/10/29","109","1","3115","富榮綱","408707.00","76238.00","484945.00","159684.00","20297.00","179981.00","436976.00","--","-127549.00","-4463.00","--","304964.00","--","--","--","304964.00","--","0.00","0.00","6.98"
"114/10/29","109","1","3118","進階","546699.00","174916.00","721615.00","179971.00","20050.00","200021.00","324529.00","55945.00","141120.00","0.00","--","--","0.00","0.00","--","521594.00","0.00","0.00","0.00","16.07"
"114/10/29","109","1","3122","笙泉","283827.00","183102.00","466929.00","67420.00","3198.00","70618.00","392999.00","47614.00","-27206.00","-1314.00","-15782.00","396311.00","--","--","--","396311.00","--","0.00","1000000.00","10.35"
"114/10/29","109","1","3128","昇銳","491002.00","474156.00","965158.00","243852.00","135415.00","379267.00","420000.00","91461.00","67281.00","270.00","-7324.00","571688.00","--","--","14203.00","585891.00","--","0.00","503000.00","13.78"
"114/10/29","109","1","3131","弘塑","2779532.00","2067158.00","4846690.00","1748881.00","396277.00","2145158.00","292160.00","1096802.00","1223507.00","138437.00","-82648.00","2668258.00","--","--","33274.00","2701532.00","0.00","0.00","694520.00","93.55"
"114/10/29","109","1","3141","晶宏","962700.00","389444.00","1352144.00","253101.00","4638.00","257739.00","639175.00","62053.00","426131.00","-12660.00","-20294.00","1094405.00","--","--","--","1094405.00","--","0.00","1142000.00","17.43"
"114/10/29","109","1","3147","大綜","1188737.00","251696.00","1440433.00","743210.00","8871.00","752081.00","340061.00","46871.00","304157.00","-2737.00","--","688352.00","--","--","--","688352.00","0.00","0.00","0.00","20.24"
"114/10/29","109","1","3152","璟德","2431162.00","1619446.00","4050608.00","551927.00","14741.00","566668.00","690162.00","573532.00","2220246.00","0.00","0.00","--","0.00","0.00","--","3483940.00","0.00","0.00","0.00","50.48"
"114/10/29","109","1","3162","精確","563955.00","505992.00","1069947.00","518298.00","114930.00","633228.00","1265313.00","314.00","-812395.00","-19155.00","--","434077.00","--","--","2642.00","436719.00","--","0.00","0.00","3.43"
"114/10/29","109","1","3163","波若威","1785150.00","751444.00","2536594.00","977411.00","117329.00","1094740.00","752869.00","322381.00","600517.00","-90332.00","-143581.00","1441854.00","--","--","--","1441854.00","0.00","0.00","3782000.00","20.16"
"114/10/29","109","1","3169","亞信","909025.00","151848.00","1060873.00","100115.00","11421.00","111536.00","550906.00","84435.00","331200.00","-17204.00","--","949337.00","--","--","--","949337.00","--","0.00","0.00","17.44"
"114/10/29","109","1","3171","炎洲流通","789575.00","728167.00","1517742.00","525560.00","229797.00","755357.00","592035.00","53302.00","137700.00","-12186.00","-8466.00","762385.00","--","--","--","762385.00","0.00","0.00","590000.00","13.01"
"114/10/29","109","1","3176","基亞","1556944.00","3476103.00","5033047.00","960685.00","1179785.00","2140470.00","1389856.00","379972.00","-371483.00","-33676.00","--","1364669.00","--","--","1527908.00","2892577.00","0.00","0.00","0.00","9.82"
"114/10/29","109","1","3178","公準","704671.00","1608217.00","2312888.00","664962.00","708087.00","1373049.00","450500.00","162627.00","293398.00","-986.00","--","905539.00","--","--","34300.00","939839.00","0.00","0.00","0.00","20.10"
"114/10/29","109","1","3188","鑫龍騰","4209842.00","336845.00","4546687.00","1667972.00","1390640.00","3058612.00","1202951.00","154597.00","130527.00","--","--","--","--","--","--","1488075.00","--","0.00","0.00","12.37"
"114/10/29","109","1","3191","雲嘉南","346563.00","284743.00","631306.00","123603.00","173380.00","296983.00","571948.00","115885.00","-349933.00","-3577.00","0.00","334323.00","--","--","0.00","334323.00","--","0.00","0.00","5.85"
"114/10/29","109","1","3205","佰研","581415.00","215267.00","796682.00","105006.00","28649.00","133655.00","327726.00","403633.00","-35217.00","-33224.00","-292.00","662626.00","--","--","401.00","663027.00","--","0.00","10000.00","20.23"
"114/10/29","109","1","3206","志豐","1273508.00","474147.00","1747655.00","676509.00","82874.00","759383.00","539167.00","133437.00","377307.00","-61639.00","0.00","988272.00","--","--","0.00","988272.00","--","0.00","0.00","18.33"
"114/10/29","109","1","3207","耀勝","361970.00","168091.00","530061.00","289407.00","23428.00","312835.00","437704.00","79841.00","-262057.00","-28706.00","--","226782.00","--","--","-9556.00","217226.00","--","0.00","0.00","5.18"
"114/10/29","109","1","3211","順達","10673256.00","6109177.00","16782433.00","5179212.00","4552315.00","9731527.00","1474805.00","1994507.00","4091790.00","-510196.00","--","7050906.00","--","--","0.00","7050906.00","0.00","0.00","0.00","47.81"
"114/10/29","109","1","3213","茂訊","1736235.00","480968.00","2217203.00","577746.00","112418.00","690164.00","586855.00","72650.00","914897.00","-57866.00","--","1516536.00","--","--","10503.00","1527039.00","0.00","0.00","0.00","25.84"
"114/10/29","109","1","3217","優群","1750923.00","1160008.00","2910931.00","682919.00","61012.00","743931.00","821042.00","149030.00","831518.00","364259.00","--","2165849.00","--","--","1151.00","2167000.00","0.00","0.00","0.00","26.38"
"114/10/29","109","1","3218","大學光","1325517.00","1419567.00","2745084.00","717885.00","405873.00","1123758.00","761230.00","381924.00","399405.00","-15017.00","--","1527542.00","--","--","93784.00","1621326.00","--","0.00","0.00","20.07"
"114/10/29","109","1","3219","倚強科","365843.00","2022.00","367865.00","19131.00","0.00","19131.00","349840.00","96766.00","-97872.00","0.00","--","348734.00","--","--","0.00","348734.00","--","20200000.00","0.00","9.97"
"114/10/29","109","1","3221","台嘉碩","1601310.00","1132746.00","2734056.00","862243.00","154150.00","1016393.00","1023301.00","673069.00","158200.00","-114900.00","-22172.00","1717498.00","--","--","165.00","1717663.00","--","18000.00","1129000.00","16.97"
"114/10/29","109","1","3224","三顧","802439.00","733675.00","1536114.00","274635.00","275170.00","549805.00","580160.00","653457.00","-232040.00","-15268.00","--","986309.00","--","--","--","986309.00","0.00","0.00","0.00","17.00"
"114/10/29","109","1","3226","龍鋒","1422136.00","399753.00","1821889.00","748863.00","2789.00","751652.00","644306.00","14705.00","416311.00","-5085.00","--","--","--","--","--","1070237.00","--","0.00","0.00","16.61"
"114/10/29","109","1","3227","原相","6985147.00","2310016.00","9295163.00","1586489.00","662678.00","2249167.00","1398995.00","2077543.00","4118276.00","-587213.00","0.00","7007601.00","--","--","38395.00","7045996.00","0.00","92507.00","0.00","50.26"
"114/10/29","109","1","3228","金麗科","281489.00","247196.00","528685.00","99712.00","10806.00","110518.00","677927.00","--","-237064.00","-22696.00","--","--","--","--","--","418167.00","0.00","0.00","0.00","6.17"
"114/10/29","109","1","3230","錦明","654944.00","568244.00","1223188.00","380201.00","116750.00","496951.00","1077465.00","241075.00","-489764.00","-102539.00","0.00","726237.00","0.00","--","0.00","726237.00","0.00","0.00","0.00","6.74"
"114/10/29","109","1","3232","昱捷","633980.00","191707.00","825687.00","213170.00","117893.00","331063.00","365679.00","57375.00","50104.00","-6662.00","--","466496.00","--","--","28128.00","494624.00","0.00","0.00","0.00","12.76"
"114/10/29","109","1","3234","光環","974107.00","1358079.00","2332186.00","1158706.00","285059.00","1443765.00","759887.00","471197.00","-320968.00","-34907.00","0.00","875209.00","--","--","13212.00","888421.00","0.00","0.00","0.00","11.52"
"114/10/29","109","1","3236","千如","1275706.00","1149560.00","2425266.00","713557.00","473285.00","1186842.00","929209.00","181063.00","275335.00","-147183.00","0.00","1238424.00","0.00","--","0.00","1238424.00","0.00","0.00","0.00","13.33"
"114/10/29","109","1","3252","海灣","424622.00","3347933.00","3772555.00","381910.00","1337904.00","1719814.00","501958.00","403523.00","1093866.00","28500.00","--","2027847.00","--","--","24894.00","2052741.00","--","0.00","0.00","40.40"
"114/10/29","109","1","3259","鑫創","316809.00","261494.00","578303.00","163702.00","1611.00","165313.00","808596.00","0.00","-395606.00","0.00","--","412990.00","--","--","--","412990.00","--","0.00","0.00","5.11"
"114/10/29","109","1","3260","威剛","16271474.00","11472964.00","27744438.00","10657694.00","8425050.00","19082744.00","2275184.00","3984890.00","3272602.00","-1258733.00","-232736.00","8041207.00","--","--","620487.00","8661694.00","0.00","0.00","3728000.00","35.93"
"114/10/29","109","1","3264","欣銓","5441421.00","13684015.00","19125436.00","3768170.00","3774767.00","7542937.00","4902592.00","1310224.00","5636639.00","-140184.00","-126772.00","11582499.00","--","--","--","11582499.00","0.00","0.00","16250750.00","24.44"
"114/10/29","109","1","3265","台星科","4178450.00","2098636.00","6277086.00","996402.00","565370.00","1561772.00","1362617.00","366243.00","3003610.00","-17156.00","--","4715314.00","--","--","--","4715314.00","0.00","0.00","0.00","34.60"
"114/10/29","109","1","3268","海德威","483872.00","405441.00","889313.00","254815.00","201141.00","455956.00","334263.00","29064.00","31468.00","38562.00","--","433357.00","--","--","--","433357.00","--","0.00","0.00","12.96"
"114/10/29","109","1","3272","東碩","2632178.00","1141291.00","3773469.00","2131948.00","115939.00","2247887.00","522649.00","546961.00","632419.00","-115084.00","-61363.00","1525582.00","--","--","--","1525582.00","0.00","0.00","1726000.00","30.19"
"114/10/29","109","1","3276","宇環","972513.00","1140200.00","2112713.00","1157332.00","275066.00","1432398.00","697127.00","28787.00","-44585.00","-63930.00","--","617399.00","--","--","62916.00","680315.00","0.00","0.00","0.00","8.86"
"114/10/29","109","1","3284","太普高","786664.00","529829.00","1316493.00","372810.00","239497.00","612307.00","559618.00","107135.00","96343.00","-25894.00","-33016.00","704186.00","--","--","--","704186.00","0.00","0.00","2000000.00","13.05"
"114/10/29","109","1","3285","微端","655351.00","139612.00","794963.00","180039.00","52369.00","232408.00","441093.00","40554.00","127539.00","-24636.00","-25646.00","558904.00","--","--","3651.00","562555.00","--","0.00","1374000.00","13.08"
"114/10/29","109","1","3287","廣寰科","398273.00","121358.00","519631.00","96804.00","3692.00","100496.00","439705.00","15203.00","-65479.00","294.00","--","389723.00","--","--","29412.00","419135.00","--","0.00","0.00","8.86"
"114/10/29","109","1","3288","點晶","215011.00","90949.00","305960.00","93818.00","76119.00","169937.00","226601.00","8028.00","-110843.00","13482.00","--","137268.00","--","--","-1245.00","136023.00","--","0.00","0.00","6.06"
"114/10/29","109","1","3289","宜特","3228578.00","5470540.00","8699118.00","3008743.00","1496224.00","4504967.00","935751.00","2626453.00","664121.00","-92566.00","--","4133759.00","--","--","60392.00","4194151.00","--","0.00","0.00","44.18"
"114/10/29","109","1","3290","東浦","1796014.00","788933.00","2584947.00","1190269.00","44111.00","1234380.00","995489.00","236794.00","354001.00","-235717.00","--","1350567.00","--","--","0.00","1350567.00","--","0.00","0.00","13.57"
"114/10/29","109","1","3293","鈊象","6135676.00","1549304.00","7684980.00","1762944.00","120550.00","1883494.00","704504.00","317283.00","4764199.00","3458.00","--","5789444.00","--","--","12042.00","5801486.00","--","0.00","0.00","82.18"
"114/10/29","109","1","3294","英濟","3300238.00","1614480.00","4914718.00","1931316.00","856475.00","2787791.00","1320159.00","830450.00","105507.00","-139936.00","--","2116180.00","--","--","10747.00","2126927.00","0.00","0.00","0.00","16.03"
"114/10/29","109","1","3297","杭特","330087.00","537153.00","867240.00","189608.00","8806.00","198414.00","368394.00","133044.00","179264.00","0.00","-11876.00","668826.00","--","--","0.00","668826.00","0.00","0.00","790000.00","18.55"
"114/10/29","109","1","3303","岱稜","1400916.00","1633677.00","3034593.00","867973.00","488650.00","1356623.00","960896.00","480112.00","339760.00","-53404.00","-58272.00","1669092.00","--","--","8878.00","1677970.00","--","0.00","3009000.00","17.93"
