出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","2","2855","統一證","100428102.00","8002590.00","108430692.00","81990583.00","178882.00","82169465.00","13998378.00","--","91261.00","11340616.00","764947.00","0.00","26195202.00","--","--","66025.00","26261227.00","0.00","0.00","0.00","19.09"
"114/10/29","109","2","6005","群益證","138163820.00","16603821.00","154767641.00","116854623.00","2185171.00","119039794.00","21709081.00","--","2743205.00","6879207.00","1726879.00","0.00","33058372.00","--","--","2669475.00","35727847.00","--","0.00","0.00","15.23"
"114/10/29","109","2","6024","群益期","46812328.00","545498.00","47357826.00","41223953.00","23665.00","41247618.00","2104376.00","--","1873598.00","2155642.00","-52435.00","--","6081181.00","--","--","29027.00","6110208.00","--","0.00","0.00","28.90"
