出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","1","1213","大飲","256003.00","1018462.00","1274465.00","106050.00","617646.00","723696.00","566226.00","21938.00","-37241.00","-154.00","--","550769.00","--","--","--","550769.00","0.00","0.00","0.00","9.73"
"114/10/29","109","1","1215","卜蜂","6376889.00","11782650.00","18159539.00","6917747.00","2768239.00","9685986.00","2679910.00","2152.00","3875347.00","1225915.00","--","7783324.00","--","--","690229.00","8473553.00","0.00","0.00","0.00","29.04"
"114/10/29","109","1","1216","統一","161729790.00","311438874.00","473168664.00","148204135.00","145866587.00","294070722.00","56820154.00","3884297.00","59164268.00","-8085184.00","--","111783535.00","--","--","67314407.00","179097942.00","0.00","0.00","0.00","19.67"
"114/10/29","109","1","1217","愛之味","2218782.00","10448468.00","12667250.00","3464161.00","2946099.00","6410260.00","4945134.00","268455.00","630872.00","-352123.00","0.00","5492338.00","--","--","764652.00","6256990.00","0.00","0.00","0.00","11.11"
"114/10/29","109","1","1218","泰山","2792273.00","5802366.00","8594639.00","1641173.00","232752.00","1873925.00","4999990.00","961786.00","1075569.00","-118075.00","-203876.00","6715394.00","--","--","5320.00","6720714.00","0.00","0.00","13680042.00","13.81"
"114/10/29","109","1","1219","福壽","4336174.00","4430228.00","8766402.00","2323206.00","2237152.00","4560358.00","3220139.00","14358.00","971264.00","-8315.00","--","4197446.00","--","--","8598.00","4206044.00","--","0.00","0.00","13.03"
"114/10/29","109","1","1220","台榮","1901161.00","1195027.00","3096188.00","406539.00","192931.00","599470.00","1770779.00","22810.00","522311.00","0.00","0.00","2315900.00","--","--","180818.00","2496718.00","--","0.00","0.00","13.08"
"114/10/29","109","1","1225","福懋油","4280479.00","3327311.00","7607790.00","2571332.00","1305765.00","3877097.00","2187030.00","121015.00","1072020.00","-99923.00","--","3280142.00","--","--","450551.00","3730693.00","--","0.00","0.00","15.00"
"114/10/29","109","1","1227","佳格","18802457.00","6798883.00","25601340.00","7427218.00","746397.00","8173615.00","9150897.00","109718.00","8625674.00","-696077.00","-21182.00","17169030.00","--","--","258695.00","17427725.00","0.00","0.00","6669471.00","18.90"
"114/10/29","109","1","1229","聯華","6819135.00","39231365.00","46050500.00","7690778.00","1484204.00","9174982.00","11047399.00","767928.00","13097321.00","1704944.00","-184763.00","26432829.00","--","--","10442689.00","36875518.00","--","0.00","5947000.00","24.06"
"114/10/29","109","1","1231","聯華食","3738792.00","3782512.00","7521304.00","2376222.00","1396056.00","3772278.00","1745954.00","72657.00","1911204.00","1749.00","--","3731564.00","--","--","17462.00","3749026.00","--","0.00","0.00","21.37"
"114/10/29","109","1","1232","大統益","5409688.00","993993.00","6403681.00","1746535.00","252650.00","1999185.00","1599749.00","23784.00","2710029.00","-7000.00","--","4326562.00","--","--","77934.00","4404496.00","0.00","0.00","0.00","27.05"
"114/10/29","109","1","1233","天仁","725364.00","1641464.00","2366828.00","463846.00","318924.00","782770.00","905919.00","46053.00","537297.00","92886.00","-1974.00","1580181.00","--","--","3877.00","1584058.00","0.00","0.00","43000.00","17.45"
"114/10/29","109","1","1234","黑松","7625475.00","15119671.00","22745146.00","2361131.00","2394627.00","4755758.00","4018711.00","185118.00","13730001.00","55558.00","0.00","17989388.00","--","--","0.00","17989388.00","--","0.00","0.00","44.76"
"114/10/29","109","1","1235","興泰","2921537.00","939889.00","3861426.00","1478185.00","54404.00","1532589.00","989553.00","41515.00","577903.00","729819.00","-9953.00","2328837.00","--","--","--","2328837.00","--","0.00","3226837.00","24.33"
"114/10/29","109","1","1236","宏亞","693441.00","1802135.00","2495576.00","434618.00","497846.00","932464.00","1083425.00","33780.00","404552.00","41355.00","0.00","1563112.00","--","--","0.00","1563112.00","0.00","0.00","0.00","14.43"
"114/10/29","109","1","1256","鮮活果汁-KY","1227360.00","1773159.00","3000519.00","778534.00","176153.00","954687.00","338422.00","425602.00","1419870.00","-168797.00","--","2015097.00","--","--","30735.00","2045832.00","--","0.00","0.00","59.54"
"114/10/29","109","1","1301","台塑","150986967.00","309188846.00","460175813.00","90413020.00","58540856.00","148953876.00","63657408.00","11729585.00","197954196.00","37880748.00","0.00","311221937.00","0.00","--","0.00","311221937.00","--","0.00","0.00","48.89"
"114/10/29","109","1","1303","南亞","181106832.00","359729798.00","540836630.00","84712244.00","119457784.00","204170028.00","79308216.00","26622115.00","205110660.00","14493942.00","--","325534933.00","--","--","11131669.00","336666602.00","0.00","0.00","0.00","41.05"
"114/10/29","109","1","1304","台聚","28885330.00","42595029.00","71480359.00","10824282.00","19625165.00","30449447.00","11887635.00","305578.00","7973875.00","-1217280.00","-475606.00","18474202.00","--","--","22556710.00","41030912.00","--","0.00","116465574.00","17.23"
"114/10/29","109","1","1305","華夏","5137104.00","7465759.00","12602863.00","1637954.00","1906561.00","3544515.00","5270299.00","10054.00","3248264.00","30379.00","--","8558996.00","--","--","499352.00","9058348.00","--","0.00","0.00","16.24"
"114/10/29","109","1","1307","三芳","8788276.00","6750544.00","15538820.00","4420240.00","3044104.00","7464344.00","3978181.00","142438.00","4141464.00","-187607.00","--","8074476.00","--","--","--","8074476.00","--","0.00","0.00","20.30"
"114/10/29","109","1","1308","亞聚","3839845.00","11955479.00","15795324.00","2304639.00","3714953.00","6019592.00","5543827.00","28509.00","4932008.00","-728612.00","0.00","9775732.00","0.00","--","--","9775732.00","--","0.00","0.00","17.63"
"114/10/29","109","1","1309","台達化","4462268.00","3102617.00","7564885.00","1800945.00","1407907.00","3208852.00","3342048.00","810.00","1142721.00","-129546.00","--","4356033.00","--","--","--","4356033.00","--","0.00","0.00","13.03"
"114/10/29","109","1","1310","台苯","2313949.00","5862029.00","8175978.00","1185968.00","250003.00","1435971.00","5278698.00","42418.00","1818914.00","-601098.00","-6123.00","6532809.00","--","--","207198.00","6740007.00","0.00","0.00","450000.00","12.39"
"114/10/29","109","1","1312","國喬","10787673.00","18644067.00","29431740.00","1754444.00","1722757.00","3477201.00","9266203.00","181698.00","14718723.00","-607284.00","-55577.00","23503763.00","--","--","2450776.00","25954539.00","--","0.00","2023473.00","25.42"
"114/10/29","109","1","1313","聯成","16110099.00","26207850.00","42317949.00","9475379.00","13758761.00","23234140.00","13323476.00","1335703.00","3293201.00","1131429.00","0.00","19083809.00","--","--","--","19083809.00","--","0.00","0.00","14.32"
"114/10/29","109","1","1314","中石化","27620725.00","72530864.00","100151589.00","10505243.00","19148426.00","29653669.00","32848502.00","583181.00","39539425.00","-2549246.00","--","70421862.00","--","--","76058.00","70497920.00","0.00","0.00","0.00","21.44"
"114/10/29","109","1","1315","達新","6058744.00","3143154.00","9201898.00","1238722.00","215689.00","1454411.00","1980000.00","105748.00","4205559.00","1553392.00","-118879.00","7725820.00","0.00","--","21667.00","7747487.00","0.00","0.00","7137000.00","40.48"
"114/10/29","109","1","1316","上曜","6547706.00","605723.00","7153429.00","4615071.00","30558.00","4645629.00","1846776.00","103595.00","-166147.00","-3194.00","-165892.00","1615138.00","--","--","892662.00","2507800.00","0.00","0.00","21527800.00","9.90"
"114/10/29","109","1","1319","東陽","8958486.00","27685950.00","36644436.00","7461875.00","6390552.00","13852427.00","5914771.00","4149554.00","12423599.00","-405384.00","--","22082540.00","--","--","709469.00","22792009.00","--","0.00","0.00","37.33"
"114/10/29","109","1","1321","大洋","2052574.00","9672834.00","11725408.00","990746.00","5118531.00","6109277.00","2272283.00","7792.00","3102998.00","269247.00","-36189.00","5616131.00","0.00","--","0.00","5616131.00","0.00","0.00","6542716.00","25.45"
"114/10/29","109","1","1323","永裕","2796148.00","2398197.00","5194345.00","892748.00","2008681.00","2901429.00","912745.00","58340.00","1135940.00","-174008.00","-2813.00","1930204.00","--","--","362712.00","2292916.00","0.00","0.00","1200017.00","21.43"
"114/10/29","109","1","1324","地球","802872.00","434634.00","1237506.00","229310.00","29536.00","258846.00","751219.00","867.00","256691.00","-30117.00","0.00","978660.00","--","--","0.00","978660.00","0.00","0.00","0.00","13.03"
"114/10/29","109","1","1325","恆大","1098193.00","1063624.00","2161817.00","180553.00","63353.00","243906.00","852812.00","3167.00","1002905.00","-12202.00","--","1846682.00","--","--","71229.00","1917911.00","0.00","0.00","0.00","21.65"
"114/10/29","109","1","1326","台化","201536383.00","307164865.00","508701248.00","96946725.00","54601426.00","151548151.00","58611863.00","9143367.00","181917239.00","60016941.00","-323952.00","309365458.00","--","--","47787639.00","357153097.00","0.00","0.00","12169610.00","52.89"
"114/10/29","109","1","1337","再生-KY","2966225.00","4259187.00","7225412.00","359226.00","60610.00","419836.00","2689547.00","3022638.00","1890261.00","-796870.00","--","6805576.00","--","--","--","6805576.00","--","0.00","0.00","25.30"
"114/10/29","109","1","1338","廣華-KY","5511108.00","3810079.00","9321187.00","2607296.00","289490.00","2896786.00","838400.00","2787090.00","3471582.00","-899262.00","--","6197810.00","--","--","226591.00","6424401.00","0.00","0.00","0.00","73.92"
"114/10/29","109","1","1339","昭輝","1799957.00","3365691.00","5165648.00","861127.00","667344.00","1528471.00","741389.00","1193024.00","1741405.00","-145674.00","-526.00","3529618.00","--","--","107559.00","3637177.00","--","0.00","15000.00","47.62"
"114/10/29","109","1","1340","勝悅-KY","3978457.00","1891387.00","5869844.00","131677.00","36838.00","168515.00","1529229.00","2540814.00","2378488.00","-747202.00","--","5701329.00","--","--","--","5701329.00","--","0.00","0.00","37.28"
"114/10/29","109","1","1341","富林-KY","1349188.00","914538.00","2263726.00","761596.00","222473.00","984069.00","494000.00","424397.00","623366.00","-262106.00","--","1279657.00","--","--","--","1279657.00","--","0.00","0.00","25.90"
"114/10/29","109","1","1342","八貫","909718.00","717649.00","1627367.00","385533.00","133869.00","519402.00","619653.00","107404.00","380908.00","0.00","--","--","--","--","--","1107965.00","--","0.00","0.00","17.88"
"114/10/29","109","1","1402","遠東新","118335988.00","501855659.00","620191647.00","139029435.00","209100670.00","348130105.00","53528751.00","3270359.00","152317319.00","-5048195.00","-25063.00","204043171.00","--","--","68018371.00","272061542.00","--","0.00","779000.00","38.12"
"114/10/29","109","1","1410","南染","682454.00","705229.00","1387683.00","126624.00","171981.00","298605.00","630000.00","22361.00","407972.00","-18511.00","--","1041822.00","--","--","47256.00","1089078.00","0.00","0.00","0.00","16.54"
"114/10/29","109","1","1413","宏洲","740172.00","1942794.00","2682966.00","834549.00","687522.00","1522071.00","1321124.00","0.00","-156014.00","-4215.00","--","--","--","--","--","1160895.00","--","0.00","0.00","8.79"
"114/10/29","109","1","1414","東和","991676.00","3376606.00","4368282.00","654347.00","697748.00","1352095.00","2200000.00","0.00","958611.00","-142424.00","0.00","--","--","--","--","3016187.00","--","0.00","0.00","13.71"
"114/10/29","109","1","1416","廣豐","1042614.00","6092686.00","7135300.00","923437.00","2316750.00","3240187.00","1853422.00","120961.00","1747613.00","173117.00","--","3895113.00","--","--","0.00","3895113.00","--","0.00","0.00","21.02"
"114/10/29","109","1","1417","嘉裕","1837704.00","1485117.00","3322821.00","324225.00","117773.00","441998.00","1899419.00","--","708002.00","273402.00","--","2880823.00","--","--","--","2880823.00","--","0.00","0.00","15.17"
"114/10/29","109","1","1418","東華","349103.00","2032476.00","2381579.00","87589.00","1719052.00","1806641.00","568343.00","8005.00","-508318.00","587862.00","-80969.00","574923.00","--","--","15.00","574938.00","0.00","0.00","2543000.00","10.59"
"114/10/29","109","1","1419","新紡","2226963.00","10094746.00","12321709.00","3502444.00","984625.00","4487069.00","3000413.00","6915.00","2044918.00","2795428.00","-13174.00","7834500.00","--","--","140.00","7834640.00","--","0.00","803829.00","26.18"
"114/10/29","109","1","1423","利華","1124220.00","1401032.00","2525252.00","17923.00","199806.00","217729.00","1384000.00","122705.00","461638.00","339180.00","--","--","--","--","--","2307523.00","--","0.00","0.00","16.67"
"114/10/29","109","1","1432","大魯閣","829812.00","4746615.00","5576427.00","940176.00","3642318.00","4582494.00","1679376.00","679127.00","-1147835.00","-192553.00","--","1018115.00","--","--","-24182.00","993933.00","0.00","0.00","0.00","6.06"
"114/10/29","109","1","1434","福懋","15792483.00","57760604.00","73553087.00","8243549.00","8064513.00","16308062.00","16846646.00","1289642.00","21446208.00","17681593.00","-19064.00","57245025.00","--","--","0.00","57245025.00","0.00","0.00","2193228.00","34.02"
"114/10/29","109","1","1435","中福","374826.00","687313.00","1062139.00","4676.00","165835.00","170511.00","1397801.00","1302.00","-138393.00","-209791.00","-159275.00","891644.00","--","--","-16.00","891628.00","--","0.00","14424000.00","7.11"
"114/10/29","109","1","1436","華友聯","8356223.00","1955644.00","10311867.00","4869985.00","2673510.00","7543495.00","956340.00","278297.00","1524402.00","9333.00","--","2768372.00","--","--","--","2768372.00","0.00","0.00","0.00","28.95"
"114/10/29","109","1","1437","勤益控","2040818.00","9224616.00","11265434.00","276025.00","4641597.00","4917622.00","2033713.00","254250.00","3747982.00","277892.00","--","6313837.00","--","--","33975.00","6347812.00","0.00","0.00","0.00","31.05"
"114/10/29","109","1","1438","三地開發","600823.00","31758.00","632581.00","2061.00","68800.00","70861.00","1024115.00","81330.00","-521725.00","-22000.00","--","--","--","--","--","561720.00","--","0.00","0.00","5.48"
"114/10/29","109","1","1439","雋揚","2311528.00","513306.00","2824834.00","19559.00","2189.00","21748.00","920000.00","8686.00","1867954.00","6446.00","--","2803086.00","--","--","--","2803086.00","--","0.00","0.00","30.47"
"114/10/29","109","1","1440","南紡","11873117.00","33762412.00","45635529.00","12260667.00","9183819.00","21444486.00","16568159.00","64650.00","8050716.00","-660935.00","--","24022590.00","--","--","168453.00","24191043.00","0.00","0.00","0.00","14.50"
"114/10/29","109","1","1441","大東","985204.00","1852431.00","2837635.00","1439098.00","262834.00","1701932.00","1008000.00","4385.00","5649.00","-26038.00","--","991996.00","--","--","143707.00","1135703.00","0.00","0.00","0.00","9.84"
"114/10/29","109","1","1442","名軒","11760146.00","545008.00","12305154.00","1936976.00","5280602.00","7217578.00","3077261.00","938476.00","1071648.00","191.00","--","5087576.00","--","--","--","5087576.00","0.00","0.00","0.00","16.65"
"114/10/29","109","1","1443","立益物流","616322.00","4628609.00","5244931.00","4007515.00","447578.00","4455093.00","1353430.00","701.00","-792987.00","588329.00","-9056.00","1140417.00","--","--","-350579.00","789838.00","0.00","0.00","460610.00","8.45"
"114/10/29","109","1","1444","力麗","6405588.00","11843063.00","18248651.00","5797003.00","1990480.00","7787483.00","9573029.00","82846.00","361916.00","-391087.00","-28470.00","9598234.00","--","--","862934.00","10461168.00","--","0.00","10774028.00","10.14"
"114/10/29","109","1","1445","大宇","926836.00","1062623.00","1989459.00","157161.00","164232.00","321393.00","1326670.00","143986.00","187124.00","16753.00","-6467.00","1668066.00","--","--","0.00","1668066.00","--","0.00","926000.00","12.66"
"114/10/29","109","1","1446","宏和","3670154.00","579073.00","4249227.00","2111633.00","579031.00","2690664.00","1377095.00","157966.00","97328.00","-73826.00","0.00","1558563.00","--","--","0.00","1558563.00","0.00","0.00","0.00","11.32"
"114/10/29","109","1","1447","力鵬","8174106.00","9238831.00","17412937.00","7647434.00","581457.00","8228891.00","9144872.00","134044.00","739399.00","-959401.00","-432403.00","8626511.00","--","--","557535.00","9184046.00","--","0.00","90948106.00","10.47"
"114/10/29","109","1","1449","佳和","1841932.00","4809598.00","6651530.00","2867852.00","2842462.00","5710314.00","1800300.00","90034.00","-1329819.00","340160.00","0.00","900675.00","--","--","40541.00","941216.00","--","0.00","0.00","5.00"
"114/10/29","109","1","1451","年興","5498082.00","3157510.00","8655592.00","1516843.00","521832.00","2038675.00","1980000.00","419715.00","4845143.00","-627941.00","--","6616917.00","--","--","0.00","6616917.00","--","0.00","0.00","33.42"
"114/10/29","109","1","1452","宏益","1775045.00","883609.00","2658654.00","105869.00","54941.00","160810.00","1326414.00","152434.00","978735.00","40261.00","--","2497844.00","--","--","--","2497844.00","--","0.00","0.00","18.83"
"114/10/29","109","1","1453","大將","1058900.00","213820.00","1272720.00","46156.00","100.00","46256.00","986422.00","2762.00","224564.00","0.00","0.00","1213748.00","0.00","--","12716.00","1226464.00","--","0.00","0.00","12.30"
"114/10/29","109","1","1454","台富","1153814.00","906751.00","2060565.00","484954.00","68046.00","553000.00","1343098.00","73127.00","125662.00","56731.00","-91067.00","1507551.00","--","--","14.00","1507565.00","--","0.00","9550103.00","12.08"
"114/10/29","109","1","1455","集盛","3663910.00","6062919.00","9726829.00","2448892.00","357038.00","2805930.00","6117634.00","360397.00","506942.00","-37527.00","-26547.00","6920899.00","--","--","--","6920899.00","--","0.00","4707000.00","11.40"
"114/10/29","109","1","1456","怡華","3287073.00","1964982.00","5252055.00","1929937.00","2110202.00","4040139.00","937200.00","18377.00","256339.00","0.00","--","--","--","--","--","1211916.00","0.00","0.00","0.00","12.93"
"114/10/29","109","1","1457","宜進","3790681.00","15197548.00","18988229.00","4190555.00","7510514.00","11701069.00","3016476.00","419549.00","1000129.00","-50577.00","-325355.00","4060222.00","--","--","3226938.00","7287160.00","0.00","0.00","78464880.00","18.19"
"114/10/29","109","1","1459","聯發","2341041.00","3878693.00","6219734.00","2397774.00","1173560.00","3571334.00","3586289.00","219285.00","-467522.00","-322694.00","-513573.00","2501785.00","--","--","146615.00","2648400.00","--","0.00","41144531.00","7.88"
"114/10/29","109","1","1460","宏遠","6640016.00","6960077.00","13600093.00","6053075.00","2981619.00","9034694.00","5098341.00","99644.00","-109798.00","-189963.00","-332836.00","4565388.00","--","--","11.00","4565399.00","--","0.00","26067062.00","9.44"
"114/10/29","109","1","1463","強盛新","1362455.00","1262551.00","2625006.00","153896.00","117290.00","271186.00","1732684.00","262388.00","383236.00","-23926.00","-108791.00","2245591.00","--","--","108229.00","2353820.00","0.00","0.00","8874795.00","13.66"
"114/10/29","109","1","1464","得力","10993253.00","8024295.00","19017548.00","9369508.00","3267576.00","12637084.00","3845657.00","941171.00","1163952.00","-429059.00","-12681.00","5509040.00","--","--","871424.00","6380464.00","--","0.00","1242802.00","14.37"
"114/10/29","109","1","1465","偉全","1878411.00","436560.00","2314971.00","236150.00","162167.00","398317.00","1036073.00","302720.00","602175.00","-24314.00","--","1916654.00","--","--","0.00","1916654.00","--","0.00","0.00","18.50"
"114/10/29","109","1","1466","聚隆","1370097.00","1995156.00","3365253.00","685087.00","1150059.00","1835146.00","1111573.00","452771.00","-30141.00","-4096.00","0.00","1530107.00","0.00","--","0.00","1530107.00","0.00","0.00","0.00","13.77"
"114/10/29","109","1","1467","南緯","3322428.00","3056693.00","6379121.00","2331590.00","1903221.00","4234811.00","2336247.00","235318.00","148841.00","-700201.00","--","2020205.00","--","--","124105.00","2144310.00","--","0.00","0.00","8.65"
"114/10/29","109","1","1468","昶和","1375019.00","1234828.00","2609847.00","721513.00","691356.00","1412869.00","1604053.00","26753.00","-583838.00","127943.00","--","1174911.00","--","--","22067.00","1196978.00","--","0.00","0.00","7.32"
"114/10/29","109","1","1470","大統新創","734110.00","452954.00","1187064.00","248884.00","9480.00","258364.00","857670.00","6918.00","90013.00","-25901.00","--","928700.00","--","--","--","928700.00","--","0.00","0.00","10.83"
"114/10/29","109","1","1471","首利","474238.00","660701.00","1134939.00","519686.00","31839.00","551525.00","1504145.00","3539.00","-996499.00","72259.00","--","583444.00","--","--","-30.00","583414.00","0.00","0.00","0.00","3.88"
"114/10/29","109","1","1472","三洋實業","724563.00","593176.00","1317739.00","649718.00","309392.00","959110.00","460528.00","54851.00","-147867.00","-8883.00","--","358629.00","--","--","--","358629.00","--","0.00","0.00","7.79"
"114/10/29","109","1","1473","台南","3762569.00","2302344.00","6064913.00","2001276.00","225137.00","2226413.00","1471535.00","880971.00","1563811.00","-50397.00","-22663.00","3843257.00","--","--","-4757.00","3838500.00","0.00","0.00","1000000.00","26.30"
"114/10/29","109","1","1474","弘裕","2145803.00","1469798.00","3615601.00","1298917.00","419896.00","1718813.00","1298970.00","5887.00","634552.00","-63198.00","--","1876211.00","--","--","20577.00","1896788.00","0.00","0.00","0.00","14.44"
"114/10/29","109","1","1475","業旺","37312.00","20449.00","57761.00","37043.00","2882.00","39925.00","160168.00","188125.00","-325111.00","-5346.00","--","17836.00","--","--","0.00","17836.00","0.00","0.00","0.00","1.11"
"114/10/29","109","1","1476","儒鴻","12631117.00","11250596.00","23881713.00","4929527.00","95344.00","5024871.00","2743671.00","3769547.00","12396188.00","-52564.00","--","18856842.00","--","--","0.00","18856842.00","0.00","0.00","0.00","68.73"
"114/10/29","109","1","1477","聚陽","8697930.00","5885610.00","14583540.00","4573313.00","359877.00","4933190.00","2198566.00","3251354.00","4188439.00","-89014.00","--","9549345.00","--","--","101005.00","9650350.00","0.00","0.00","0.00","43.43"
"114/10/29","109","1","1503","士電","15763610.00","23777964.00","39541574.00","11155529.00","3646737.00","14802266.00","5209722.00","2623418.00","16444087.00","-51522.00","--","24225705.00","--","--","513603.00","24739308.00","--","0.00","0.00","46.50"
"114/10/29","109","1","1504","東元","47662391.00","54361391.00","102023782.00","25386686.00","17260875.00","42647561.00","19676929.00","7430304.00","24881116.00","2206410.00","-511710.00","53683049.00","--","--","5693172.00","59376221.00","0.00","0.00","29513022.00","27.70"
"114/10/29","109","1","1506","正道","955980.00","1606970.00","2562950.00","1164935.00","624947.00","1789882.00","1231736.00","138307.00","-540583.00","-130376.00","--","699084.00","--","--","73984.00","773068.00","--","11841.00","0.00","5.68"
"114/10/29","109","1","1512","瑞利","1122249.00","1262335.00","2384584.00","1180555.00","935224.00","2115779.00","2250008.00","718.00","-1856893.00","-125028.00","--","268805.00","--","--","--","268805.00","--","16700000.00","0.00","1.14"
"114/10/29","109","1","1513","中興電","12401225.00","9740440.00","22141665.00","8739339.00","5510070.00","14249409.00","4200000.00","501448.00","3156589.00","-87287.00","-116880.00","7653870.00","--","--","238386.00","7892256.00","0.00","0.00","9038676.00","18.62"
"114/10/29","109","1","1514","亞力","3814780.00","2055370.00","5870150.00","2410724.00","275617.00","2686341.00","2070990.00","67172.00","972628.00","47855.00","-41616.00","3117029.00","--","--","66780.00","3183809.00","0.00","0.00","2433592.00","15.23"
"114/10/29","109","1","1515","力山","3752871.00","2746323.00","6499194.00","2695755.00","328674.00","3024429.00","1814735.00","433.00","1754359.00","-115582.00","--","3453945.00","--","--","20820.00","3474765.00","0.00","0.00","0.00","19.03"
"114/10/29","109","1","1516","川飛","423750.00","52231.00","475981.00","86725.00","20.00","86745.00","333509.00","20185.00","41564.00","-6022.00","0.00","--","--","--","--","389236.00","0.00","0.00","0.00","11.67"
"114/10/29","109","1","1517","利奇","2379071.00","1758416.00","4137487.00","580503.00","405559.00","986062.00","2278250.00","60505.00","904622.00","-162284.00","-21672.00","3059421.00","--","--","92004.00","3151425.00","--","0.00","2206000.00","13.56"
"114/10/29","109","1","1519","華城","6375646.00","2331908.00","8707554.00","4499659.00","1087667.00","5587326.00","2610585.00","1251.00","519002.00","-10610.00","--","3120228.00","--","--","0.00","3120228.00","--","0.00","0.00","11.95"
"114/10/29","109","1","1521","大億","2102073.00","1425452.00","3527525.00","1361342.00","202636.00","1563978.00","762300.00","60832.00","1184066.00","-43651.00","--","1963547.00","--","--","--","1963547.00","--","0.00","0.00","25.76"
"114/10/29","109","1","1522","堤維西","9127459.00","14391100.00","23518559.00","7470698.00","9184783.00","16655481.00","3128979.00","1379947.00","2458764.00","-305759.00","-5996.00","6655935.00","--","--","207143.00","6863078.00","0.00","0.00","939707.00","21.34"
"114/10/29","109","1","1524","耿鼎","1577583.00","3568086.00","5145669.00","1447604.00","1402263.00","2849867.00","1796852.00","0.00","500484.00","-1534.00","0.00","2295802.00","0.00","--","0.00","2295802.00","0.00","0.00","0.00","12.78"
"114/10/29","109","1","1525","江申","925751.00","3981308.00","4907059.00","519260.00","312999.00","832259.00","734001.00","1251.00","3807218.00","-467670.00","--","4074800.00","--","--","--","4074800.00","--","0.00","0.00","55.51"
"114/10/29","109","1","1526","日馳","1020828.00","613933.00","1634761.00","402354.00","208665.00","611019.00","600000.00","47593.00","393682.00","-17533.00","--","1023742.00","0.00","--","0.00","1023742.00","--","0.00","0.00","17.06"
"114/10/29","109","1","1527","鑽全","3565993.00","1079476.00","4645469.00","603311.00","35290.00","638601.00","1385706.00","26396.00","2633326.00","-38560.00","--","--","--","--","--","4006868.00","--","0.00","0.00","28.92"
"114/10/29","109","1","1528","恩德","3365542.00","1527969.00","4893511.00","2299647.00","275379.00","2575026.00","1993310.00","398472.00","-25330.00","-121391.00","-47544.00","2197517.00","--","--","120968.00","2318485.00","--","0.00","5000000.00","11.31"
"114/10/29","109","1","1529","樂事綠能","789333.00","996136.00","1785469.00","399986.00","321529.00","721515.00","959680.00","29054.00","75220.00","0.00","0.00","1063954.00","0.00","--","0.00","1063954.00","--","0.00","0.00","11.09"
