出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","4","1240","茂生農經","983703.00","910955.00","1894658.00","582434.00","50990.00","633424.00","350097.00","--","145207.00","489429.00","142709.00","--","1127442.00","--","--","133792.00","1261234.00","--","0.00","0.00","32.20"
"114/10/29","109","4","1259","安心","2164441.00","2498584.00","4663025.00","1518754.00","1204780.00","2723534.00","323895.00","--","809816.00","764172.00","15818.00","-10123.00","1903578.00","--","--","35913.00","1939491.00","0.00","0.00","117000.00","58.98"
"114/10/29","109","4","1264","德麥","2391262.00","1630511.00","4021773.00","781753.00","79241.00","860994.00","336960.00","--","707332.00","1540522.00","-55125.00","-2432.00","2527257.00","--","--","633522.00","3160779.00","0.00","0.00","12000.00","75.03"
"114/10/29","109","4","1268","漢來美食","2054856.00","2472318.00","4527174.00","1431800.00","1364053.00","2795853.00","377237.00","--","722815.00","652090.00","44989.00","-65810.00","1731321.00","--","--","--","1731321.00","--","0.00","500000.00","46.51"
"114/10/29","109","4","1294","漢田生技","141664.00","168610.00","310274.00","79532.00","83242.00","162774.00","78055.00","--","8098.00","56579.00","--","--","142732.00","--","--","4768.00","147500.00","--","0.00","0.00","18.29"
"114/10/29","109","4","1336","台翰","1216682.00","1236713.00","2453395.00","575424.00","247061.00","822485.00","770984.00","--","668899.00","283358.00","-92331.00","0.00","1630910.00","--","--","--","1630910.00","--","0.00","0.00","21.15"
"114/10/29","109","4","1565","精華","3802748.00","4241970.00","8044718.00","1648889.00","769850.00","2418739.00","504165.00","--","526000.00","4601667.00","-5853.00","--","5625979.00","--","--","--","5625979.00","0.00","0.00","0.00","111.59"
"114/10/29","109","4","1569","濱川","3783512.00","3287278.00","7070790.00","2950841.00","877207.00","3828048.00","1202263.00","--","1140835.00","1016471.00","-219988.00","--","3139581.00","--","--","103161.00","3242742.00","--","743463.00","0.00","26.11"
"114/10/29","109","4","1570","力肯","722632.00","227359.00","949991.00","165878.00","10744.00","176622.00","515008.00","--","--","261298.00","-2937.00","--","773369.00","--","--","0.00","773369.00","0.00","0.00","0.00","15.02"
"114/10/29","109","4","1580","新麥","1939183.00","1507552.00","3446735.00","1014838.00","99872.00","1114710.00","502302.00","--","75738.00","1850503.00","-159572.00","--","2268971.00","--","--","63054.00","2332025.00","0.00","0.00","0.00","45.17"
