出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","3","1101","台泥","114553490.00","264852558.00","379406048.00","70382185.00","101450266.00","171832451.00","59414007.00","--","47637455.00","67411710.00","19439117.00","-499691.00","193402598.00","--","--","14170999.00","207573597.00","--","0.00","11521600.00","32.61"
"114/10/29","109","3","1102","亞泥","93073533.00","208996541.00","302070074.00","71967060.00","63410573.00","135377633.00","33614472.00","--","1459679.00","108794758.00","-1415587.00","--","142453322.00","--","--","24239119.00","166692441.00","--","0.00","0.00","42.38"
"114/10/29","109","3","1103","嘉泥","10184627.00","27512662.00","37697289.00","2778787.00","11831242.00","14610029.00","7747805.00","--","958087.00","10412497.00","4283313.00","-1119023.00","22282679.00","--","--","804581.00","23087260.00","--","0.00","131805320.00","34.66"
"114/10/29","109","3","1104","環泥","4107669.00","19024145.00","23131814.00","3795747.00","1413468.00","5209215.00","6536092.00","--","41430.00","11147404.00","69885.00","--","17794811.00","--","--","127788.00","17922599.00","--","0.00","0.00","27.23"
"114/10/29","109","3","1108","幸福","5190702.00","2682682.00","7873384.00","1977994.00","1315534.00","3293528.00","4047380.00","--","9.00","535750.00","-3357.00","--","4579782.00","--","--","74.00","4579856.00","--","0.00","0.00","11.32"
"114/10/29","109","3","1109","信大","5542237.00","5270153.00","10812390.00","1796362.00","189610.00","1985972.00","3419579.00","--","22651.00","3820754.00","-259278.00","--","7003706.00","--","--","1822712.00","8826418.00","0.00","0.00","0.00","20.48"
"114/10/29","109","3","1110","東泥","1803988.00","7812893.00","9616881.00","530789.00","605236.00","1136025.00","5720008.00","--","188267.00","2073544.00","450412.00","-12185.00","8420046.00","--","--","60810.00","8480856.00","--","0.00","2112865.00","14.77"
"114/10/29","109","3","1201","味全","6459811.00","12163396.00","18623207.00","7605412.00","4450451.00","12055863.00","5060629.00","--","36113.00","1790161.00","-327331.00","--","6559572.00","--","--","7772.00","6567344.00","0.00","0.00","0.00","12.96"
"114/10/29","109","3","1203","味王","4268128.00","5034974.00","9303102.00","1761840.00","1420573.00","3182413.00","2400000.00","--","197092.00","2432029.00","59142.00","-38464.00","5049799.00","--","--","1070890.00","6120689.00","0.00","0.00","2293865.00","21.24"
"114/10/29","109","3","1210","大成","24579211.00","26910770.00","51489981.00","21930226.00","3308537.00","25238763.00","8273391.00","--","3167651.00","6735593.00","825248.00","-219132.00","18782751.00","--","--","7468467.00","26251218.00","--","0.00","45362433.00","24.02"
"114/10/29","109","3","1213","大飲","264310.00","1025403.00","1289713.00","497583.00","238690.00","736273.00","566226.00","--","21938.00","-34585.00","-139.00","--","553440.00","--","--","--","553440.00","0.00","0.00","0.00","9.77"
"114/10/29","109","3","1215","卜蜂","6039175.00","13169791.00","19208966.00","7392054.00","3458497.00","10850551.00","2679910.00","--","2921.00","3808655.00","1453556.00","--","7945042.00","--","--","413373.00","8358415.00","0.00","0.00","0.00","29.65"
"114/10/29","109","3","1216","統一","172962460.00","318397465.00","491359925.00","174744847.00","141086961.00","315831808.00","56820154.00","--","3813549.00","58582970.00","-8689369.00","--","110527304.00","--","--","65000813.00","175528117.00","--","0.00","0.00","19.45"
"114/10/29","109","3","1217","愛之味","2731652.00","10807689.00","13539341.00","4010508.00","2830330.00","6840838.00","4945134.00","--","268455.00","851849.00","-126791.00","--","5938647.00","--","--","759856.00","6698503.00","0.00","0.00","0.00","12.01"
