"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1470 - 大統新創","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/12","不適用","         12,220,223","         50,163,337","         56,703,765","         56,703,765","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第三十三條：本公司盈餘分派或虧損撥補得於每半會計年度終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認;盈餘分派以發行新股方式為之時，依公司法第二百四十條辦理。
本公司分派盈餘前，應將所分派期間之稅前利益提撥不低於3%為員工酬勞及不高於3%為董監事酬勞。但公司尚有累積虧損(包括調整未分配盈餘金額)時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其給付對象得包括符合董事會所訂條件之控制或從屬公司員工，所提撥之員工酬勞以不低於60%分配予基層員工。前項董監事酬勞僅得以現金為之。
前二項應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告股東會。
經前項董事會決議以股票之方式發給員工酬勞者，得同次決議以發行新股或收買自己之股份為之。
第三十三條之一︰本公司正處營運成長期，分配股利之政策，需視公司目前及未來之投資環境、資金需求及資本預算等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，以不低於全年度盈餘扣除應納稅捐、依法彌補虧損、提列法定盈餘公積及特別盈餘公積後餘額之百分之五十分派股東股息及紅利，每年股利之發放，以現金股利為優先，亦得以股票股利分派，其中現金股利不得低於股利總數之百分之十。","無",
"1477 - 聚陽","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/07/31","不適用","        284,098,605","      1,887,630,508","      2,171,729,113","        691,566,835","6.00000000","0.0","0.0","      1,480,162,278","0.0","0.0","0.0","                  0","一、本公司盈餘分派或虧損撥補得於每半會計年度終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。 二、本公司分派盈餘時，應先預估並保留應納稅捐、彌補累積虧損、提撥分配期間員工及董事酬勞，以及提撥百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時，不在此限。另依證交法第四十一條規定提撥或迴轉特別盈餘公積。 三、本公司依本條第二項提撥或迴轉盈餘公積後，就其餘額加計以前年度未分配盈餘，再由董事會考量公司之營運資金、財務結構、當年度盈餘及平衡穩定配發股利等因素後，擬具盈餘分派案。以發行新股方式為之時，應提請股東會決議後分派之。 四、本公司處於營運穩定成長階段，股利種類將視未來資金需求及股本稀釋程度，適度採股票股利或現金股利方式發放，其中現金股利原則上不低於股利總數之10％。 五、於本公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於本公司先前實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，於本公司無累積虧損時，得將公積全部或一部分依法令或主管機關規定分派，其以現金分派者，得由董事會依公司法第二百四十一條規定決議辦理，並報告股東會，無須提交股東會請求承認。","無",
"1536 - 和大","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/06","不適用","        150,168,797","       -309,617,089","       -158,369,405","       -158,369,405","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損彌補得於每半會計年度終了後為之。
由董事會決議就累積可分配盈餘中全部或&#12032;部作為當年度盈餘分派，
其中現&#12198;股利不得低於盈餘分派總數之百分之&#12038;&#12055;。","無",
"1587 - 吉茂","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/07","不適用","         82,282,616","                  0","         82,282,616","         82,282,616","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿七條：本公司年度總決算如有盈餘，依下列順序分派之： 一、依法提繳稅款。 二、彌補累積虧損。 三、扣除一、二項後，如有餘額提存百分之十為法定盈餘公積，但法定盈餘公積，已達實收資本額時，不在此限。 四、依法令規定或營運必要提撥或迴轉特別盈餘公積。 五、扣除一至四項餘額併同以往年度之累積未分配盈餘為股東紅利可分配數額。 第廿八條：本公司股利政策採穩健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素，就當年度所分配之股利中提撥至少百分之十發放現金股利。但董事會得依當時整體營運狀況調整該比例，並提請股東會決議。 本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部，以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。","本期不予分派未編造盈餘分派表故分配各欄位均為0。",
"1623 - 大東電","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/08/07","不適用","        852,842,583","        113,486,302","        966,328,885","        966,328,885","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第228條之1及第240條第5項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1623 - 大東電","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/08/07","不適用","        572,778,735","        280,063,848","        852,842,583","        852,842,583","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第228條之1及第240條第5項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。","無",
"1709 - 和益","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/12","不適用","      1,226,527,769","                  0","      1,226,527,769","      1,226,527,769","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。每半會計年度決算如有盈餘，應先彌補累積虧損、預估並保留應納稅捐及員工酬勞與董事酬勞、次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本總額時，不在此限，及依法令或主管機關規定提列或迴轉特別盈餘公積；如尚有盈餘，其餘額加計上半會計年度累計未分配盈餘，由董事會擬具盈餘分派議案，以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會決議。
本公司年度總決算如有盈餘，應先依法提繳稅款，彌補以往年
度虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達實收資本總額時，不在此限。並依規定提列或迴轉特別盈餘公積，併同期初未分配盈餘為股東累積可分配盈餘，並提撥不低於可分派數之1%分配股東紅利，由董事會擬具盈餘分配案，以發行新股方式為之時，應提請股東會決議後分配之。
本公司依公司法第二百四十條規定，授權董事會以三分之二以上董事出席，及出席董事過半數之決議，將應分配股息及紅利或公司法第二百四十一條規定之法定盈餘公積及資本公積之全部或一部，以發行現金方式為之，並報告股東會。
本公司得依整體資本預算規劃，分派百分之四十至百分之六十股票股利以保留所需資金，餘額以現金股利方式分派。如當年度未有較大之資本預算規劃或需充實營運資金時得全部以現金股利分派之。換言之，如當年度有擴充建廠計劃需大量資金時，得全部以股票股利分派之。","無",
"1730 - 花仙子","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/04","不適用","        604,939,891","        158,249,587","        763,189,478","        763,189,478","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","公司章程第17條:本公司盈餘分派或虧損撥補得於每半會計年度終了後為之。","無。",
"1806 - 冠軍","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/14","不適用","        124,172,846","        -26,752,252","         97,420,594","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第十九條之一：本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會。 
本公司分派每半年如有盈餘時，應先預估並保留應納稅捐、員工酬勞及董事酬勞，依法彌補虧損及提列法定盈餘公積。但法定盈餘公積已達實收資本額時，得不再提列。
本公司年度總決算如有盈餘應先提繳稅捐，彌補往年虧損，次提百分之十法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另依法令或主管機關規定提列或迴轉特別盈餘公積，其餘除分派股息外，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。","無。",
"1906 - 寶隆","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/05","不適用","        844,895,109","         33,241,462","        875,147,001","        875,147,001","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每年年終決算後，所得純益除依法扣繳各項稅捐外，以往年度如有虧損，應先予撥補，次提百 分之十為法定盈餘公積，並按法令規定或實際需要提列或迴轉特別盈餘公積，再有餘額，併同累積未 分配盈餘，由董事會擬定分配案，提請股東會通過後實施。 本公司股利政策，視公司目前及未來之發展計畫、投資環境、資金需求及國內外競爭狀況，並兼顧股 東利益等因素，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅利，分配股東股息紅利時， 得以現金或股票為之，其中現金股利不低於百分之五十(含)，其餘為股票股利。遇公司有投資、新 建、改建、擴建或資金需求時，年度應分配之股息得全部以股票股利方式分派。","無",
"1909 - 榮成","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/12","不適用","        846,879,100","        243,065,853","      1,084,612,404","      1,084,612,404","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司股利政策，視公司目前及未來之發展計畫、投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之二十分配股東股息紅利，分配股東股息紅利時，得以現金或股票為之，其中現金股利不低於百分之五十(含)，其餘為股票股利。遇公司有投資、新建、改建、擴建或資金需求時，年度應分配之股息得全部以股票股利方式分派。","無",
"2028 - 威致","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/12","不適用","        828,928,561","        120,517,495","        937,394,307","        872,589,947","0.20000000","0.0","0.0","         64,804,360","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。每半會計年度決算如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞及董事酬勞、次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列；並依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前期累計未分配盈餘，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。
本公司年度決算如有盈餘，除依法繳納稅捐及彌補累積虧損後，應先就其餘額提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，次依法令規定提列或迴轉特別盈餘公積，如尚有餘額，加計前期累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議後分派之。
本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利、資本公積或法定盈餘公積之全部或一部以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、國內外競爭狀況及維持長期財務結構之建全，並兼顧股東利益等因素，就可供分配盈餘得酌予保&#63949;或以股票或現金方式發放。股東股利分配不低於以當年度稅後淨利於彌補累積虧損並扣除法定盈餘公積及依法令提列或迴轉特別盈餘公積後餘額之30%，惟累積可供分配盈餘低於實收股本10%或當年度稅後淨利低於實收股本2%時，得擬議不予分配。股利之發放方式，除有改善財務結構及因應重大資本支出之資金需求外，現金股利不低於當期發放股利總和之10%。","無",
"2028 - 威致","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/12","不適用","        828,928,561","         48,349,029","        877,277,590","        877,277,590","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，得於每季終了後為之。每季決算如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞及董事酬勞、次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列；並依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前季累計未分配盈餘數，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。
本公司年度決算如有盈餘，除依法繳納稅捐及彌補累積虧損後，應先就其餘額提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，次依法令規定提列或迴轉特別盈餘公積，如尚有餘額，併同期初累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派之。
本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利、資本公積或法定盈餘公積之全部或一部以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、國內外競爭狀況及維持長期財務結構之建全，並兼顧股東利益等因素，就可供分配盈餘得酌予保&#63949;或以股票或現金方式發放，預期股&#63965;分派總額不低於當期稅後淨&#63965;及彌補以往虧損並扣除提列法定盈餘公積、依法令規定提列或迴轉特別盈餘公積後之百分之三十。股利之發放方式，除有改善財務結構及因應重大資本支出之資金需求外，現金股利不低於當期發放股利總和之百分之十。","無",
