"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"3555 - 博士旺","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/07/20","不適用","        -73,194,353","        274,611,936","        173,534,358","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第 廿二 條之一：本公司盈餘分派或虧損撥補於每半會計年度終了後為之。
每半會計年度決算如有盈餘，應先彌補累積虧損，預估保留應納稅捐及章程第廿二條規定之員工酬勞與董事酬勞，依法提撥百分之十為法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積。其餘額加計上半會計年度累積未分配盈餘為股東累積可分配盈餘，由董事會擬定盈餘分配案提請股東會決議分配之。
公司依前項分派盈餘以發行新股方式為之時，應依公司法及其他相關法令規定辦理；發放現金者，授權由董事會以三分之二以上董事之出席及出席董事過半數之決議分派之，並報告股東會。
本公司股利政策，係考量公司未來擴展營運規劃及現金流量之需求，並兼顧股東利益等因素，盈餘分派得以現金股利或股票股利方式為之，其中現金股利以不低於股利總額百分之五。前述盈餘提供分派之比率及股東現金股利之比率，得視實際獲利及資金狀況，經股東會決議調整之。","無。",
"3629 - 地心引力","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/08/11","不適用","       -264,664,490","         -7,715,477","       -272,379,967","       -272,379,967","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿八條：本公司盈餘分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。
本公司無盈餘時，不得分派股息及紅利。本公司分派盈餘時，應先預估並保留應納稅捐、彌補虧損及提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提撥特別盈餘公積。本公司分派盈餘前，應提撥所分派期間獲利不高於5%作為董事酬勞，3~20%作為員工酬勞，但公司尚有累積虧損時，應預先保留彌補數額。董事酬勞依董事會訂定之相關辦法決定，其給付之對象，不包括兼任經理人之董事。前項員工酬勞數額中，應提撥不低於0.2%為基層員工分派酬勞，由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告股東會，其分配之對象，得包括符合董事會或其授權之人所訂條件之從屬公司員工。
本公司依本條第二項提撥盈餘公積後，嗣餘盈餘應依法令、本章程所定程序及下列原則分派之：本公司得依財務、業務及經營面等因素之考量將可分配盈餘全數分派。盈餘之分派得以現金股利或股票股利之方式為之，惟以現金股利為優先，亦得以股票股利之方式分派，股票股利分派之比例以不高於股利總額之50%；若有股票股利之分派則需由董事會擬具分派議案，提請股東會決議分派之。
於本公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於本公司先前實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，得將公積全部或一部依法令或主管機關規定分派，其以現金分派者，得由董事會依公司法第二百四十一條規定決議辦理，並報告股東會，無須提交股東會請求承認；若以新股分派者則由董事會擬具分派議案，提請股東會決議之。","無",
"3629 - 地心引力","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/13","不適用","       -264,664,490","         -4,913,839","       -269,578,329","       -269,578,329","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","摘錄公司章程文字： 摘錄公司章程文字： 第廿八條：本公司盈餘分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。 本公司無盈餘時，不得分派股息及紅利。本公司分派盈餘時，應先預估並保留應納稅捐、彌補虧損及提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提撥特別盈餘公積。 本公司分派盈餘前，應提撥所分派期間獲利不高於5%作為董事酬勞，3~20%作為員工酬勞，但公司尚有累積虧損時，應預先保留彌補數額。董事酬勞依董事會訂定之相關辦法決定，其給付之對象，不包括兼任經理人之董事。前項員工酬勞數額中，應提撥不低於0.2%為基層員工分派酬勞，由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告股東會，其分配之對象，得包括符合董事會或其授權之人所訂條件之從屬公司員工。 本公司依本條第二項提撥盈餘公積後，嗣餘盈餘應依法令、本章程所定程序及下列原則分派之：本公司得依財務、業務及經營面等因素之考量將可分配盈餘全數分派。盈餘之分派得以現金股利或股票股利之方式為之，惟以現金股利為優先，亦得以股票股利之方式分派，股票股利分派之比例以不高於股利總額之50%；若有股票股利之分派則需由董事會擬具分派議案，提請股東會決議分派之。 於本公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於本公司先前實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，得將公積全部或一部依法令或主管機關規定分派，其以現金分派者，得由董事會依公司法第二百四十一條規定決議辦理，並報告股東會，無須提交股東會請求承認；若以新股分派者則由董事會擬具分派議案，提請股東會決議之。","無",
"3680 - 家登","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/13","不適用","        694,343,229","        776,702,062","      2,143,585,168","      1,566,315,028","6.00000000","0.0","4.00000000","        962,116,900","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每半會計年度終了後為之，每半會計年度決算如有盈餘，應先提繳稅捐、彌補累積虧損、預估保留員工酬勞、次提10%為法定盈餘公積；但法定盈餘公積已達本公司實收資本額時，不在此限。並依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計上半會計年度累計未分配盈餘數，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會決議。本公司年度總決算如有盈餘，依法提繳稅捐，彌補累積虧損後；次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，不在此限。其餘額再依法令規定提列或迴轉特別盈餘公積；如尚有盈餘，其餘額加計上半會計年度累計未分配盈餘，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之。 本公司依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。","無。",
"4420 - 光明","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/06","不適用","        373,049,333","         37,932,050","        405,338,178","        324,428,178","2.00000000","0.0","0.0","         80,910,000","0.0","0.0","0.0","                  0","第十八條(摘錄)：
本公司盈餘分派或虧損撥補得於每半會計年度終了後為之。
本公司年度決算如有盈餘，除依法完納稅款及彌補以往虧損，應先提撥百分之十法定盈餘
公積，次依法提列或迴轉特別盈餘公積，再就其餘額，併同期初未分配盈餘，由董事會擬
具分派議案，分派股息及紅&#63965;或法定盈餘公積及資本公積之全部或一部如以發放現金方式
為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股
東會；以發行新股方式為之時，應提請股東會決議後分派之。","無",
"4714 - 永捷","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/11","不適用","                  0","        -17,742,287","        -17,742,287","        -17,742,287","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","摘錄公司章程文字： 摘錄公司章程文字： 第三十條：本公司所屬產業競爭激烈，基於資本支出需求及健全財務規劃，以求永續經營，茲訂定本股利政策： 1.1本公司盈餘分派或虧損撥補得於每半會計年度終了 後為之。 本公司依前項規定分派盈餘時，應先預估並保留應納稅捐、依法彌補虧損、預估保留員工酬勞、次提百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額得加計累計未分配盈餘數為股東紅利，由董事會擬具分派議案，如以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會決議。 1.2每年決算後所得純益，除依法完納稅捐及彌補以前年度虧損，應提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不再提列；並依證交法第四十一條規定提列或迴轉特別盈餘公積後之餘額，得加計期初未分配盈餘視業務狀況及平衡股利政策，由董事會擬具盈餘分配案，股東會決議分配。 本公司依公司法第二百四十條規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股東紅利或公司法第二百四十一條規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。 2.股利發放之條件及時機： 支持本公司長期成長所需，本公司股利之發放以滿足未來營運發展為原則，並綜合考量健全財務結構、維持穩定股利及保障股東合理報酬等條件後，由董事會依照章程規定擬具盈餘分配案，以發行新股方式為之時，並經股東會及主管機關核准後發放之。 3.1(每半會計年度) 現金股利及股票股利之分派比例：本公司股東紅利分派採股票股利及現金股利二種方式配合發放，本公司考量平衡穩定之股利政策，以每半會計年度可供分配盈餘至少提撥百分之三十為股東紅利，惟可供分配盈餘低於實收資本額百分之十時，得經董事會決議不予分配，分配股東紅利時，得以股票或現金為之，其中現金股利不低於股利總額百分之十。 3.2(每會計年度) 現金股利及股票股利之分派比例：本公司股東紅利分派採股票股利及現金股利二種方式配合發放，本公司考量平衡穩定之股利政策，以每年決算後之可供分配盈餘至少提撥百分之三十為股東紅利，發放之股利中現金股利不低於百分之十。","無。",
"4735 - 豪展","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/08/07","不適用","        171,834,729","        168,361,772","        365,026,372","        307,267,735","1.50000000","0.0","0.0","         57,758,637","0.0","0.0","0.0","                  0","摘錄公司章程文字：摘錄公司章程文字：摘錄公司章程文字：盈餘分派或虧損撥補得於每季終了後為之,每季決算如有盈餘,應先預估並保留應納稅捐、彌補累積虧損（包括調整未分配盈餘金額）,預估保留員工酬勞,次提百分之十為法定盈餘公積,但法定盈餘公積已達實收資本額時,不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積,如尚有盈餘,其餘額加計前季累計未分配盈餘 為股東紅利,並由董事會擬具分派議案。分派紅利或法定盈餘公積及資本公積之全部或一部,如以發放現金之方式為之,授權董事會以三分之二以上董事之出席,及出席董事過半數同意後為之,並報告股東會。","無。",
"4735 - 豪展","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/08","不適用","        228,071,296","         45,928,266","        256,268,753","        217,762,995","1.00000000","0.0","0.0","         38,505,758","0.0","0.0","0.0","                  0","摘錄公司章程文字： 摘錄公司章程文字：盈餘分派或虧損撥補得於每季終了後為之,每季決算如有盈餘,應先預估並保留應納稅捐、彌補累積虧損（包括調整未分配盈餘金額）,預估保留員工酬勞,次提百分之十為法定盈餘公積,但法定盈餘公積已達實收資本額時,不在此限。 並依法令或主管機關規定提撥或迴轉特別盈餘公積,如尚有盈餘,其餘額加計前季累計未分配盈餘 為股東紅利,並由董事會擬具分派議案。 分派紅利或法定盈餘公積及資本公積之全部或一部,如以發放現金之方式為之,授權董事會以三分之二以上董事之出席,及出席董事過半數同意後為之,並報告股東會。","無。",
"4923 - 力士","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/05","不適用","       -249,243,892","         16,698,494","       -232,545,398","       -232,545,398","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第 二十三 條  本公司應於每會計年度終了，董事會編造下列各項表冊，於股東常會開會三十日前送交審計委員會，提請股東常會承認。
(1)	營業報告書。
(2)	財務報表。
(3)	盈餘分派或虧損撥補之議案。
本公司盈餘分派或虧損撥補得於每半會計年度終了後為之。
前項盈餘分派或虧損撥補之議案，應連同營業報告書及財務報表交審計委員會查核後，提董事會決議之。
第 二十四 條  本公司每年決算如有獲利，公司應以當年度獲利之百分之一至百分之十五分派員工酬勞，及以不高於百分之三分派董事酬勞。
              但公司尚有累積虧損時，應先彌補累積虧損，再就餘額依前項比例提撥員工酬勞及董事酬勞。
第一項員工酬勞數額中，應提撥不低於百分之十為基層員工分派酬勞。
              員工酬勞之分派得以股票或現金為之，其對象得包括符合一定條件之從屬公司員工。
              前項所稱當年度獲利係指當年度稅前淨利扣除分派員工、董事酬勞前之淨利，員工酬勞及董事酬勞之分派應由董事會以董事三分之二出席及出席董事過半數同意為之，並報告股東會。
第 二十四 條之一  本公司股東紅利分派得以現金或股票方式發放，其數額以不低於當年度稅後盈餘百分之十，且股東現金紅利分派之比例不低於股東紅利總額之百分之十。本公司正處於成長階段，此項盈餘分派之種類及比例，基於公司未來資金需求及長期營運規畫，得由董事會依當時營運狀況，兼顧股東權益、平衡股利政策及資金需求規畫等擬具分派案，提報股東會決議調整之。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"5009 - 榮剛","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/07/30","不適用","      3,284,341,470","                  0","      3,284,341,470","      3,284,341,470","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十五條：每會計年度終了，董事會應編造左列 各項表冊，於股東常會開會三十日前送交審計委員 會查核出具報告書，並提出於股東常會請求承認： 一、營業報告書。 二、財務報表。 三、盈餘分派或虧損撥補之議案。 本公司之盈餘分派或虧損撥補，得於每季終了後為 之。本公司每季盈餘分派或虧損撥補之議案，應連 同營業報告書及財務報表送交審計委員會查核後， 提董事會決議之。 第二十六條：本公司年度如有獲利，應提撥不低於 百分之一為員工酬勞，由董事會決議以股票或現金 分派發放，其發放對象包含符合一定條件之從屬公 司員工；前項員工酬勞數額中，應提撥不低於 30 %為基層員工分派酬勞。本公司得以上開獲利數額，由董事會決議 提撥不高於百分之五為董事酬勞。員工酬勞及董事 酬勞分派案應提股東會報告。 但公司尚有累積虧損時，應預先保留彌補數額，再 依前項比例提撥員工酬勞及董事酬勞。 第二十六條之一：本公司盈餘分派或虧損撥補，得 於每季終了後為之。每季決算如有盈餘，應先預估 並保留應納稅捐、彌補累積虧損、預估保留員工酬 勞、次提百分之十為法定盈餘公積；並依法提列或 迴轉特別盈餘公積，如尚有盈餘，其餘額加計前季 累計未分配盈餘數，由董事會擬具盈餘分派議案， 以現金方式為之時，應經董事會決議，以發行新股 方式為之時，應提請股東會決議後分派之。 本公司年終結算如有盈餘，除提付應納稅款外，應 先彌補以往年度虧損，次就其餘額提出百分之十為 法定盈餘公積，並得視業務需要或法令規定提列特 別盈餘公積，如尚有盈餘，加計期初累積未分配盈 餘後，由董事會擬定分配案。以發行新股方式為之 時，應提請股東會決議後分派之。 本公司依公司法第240條第5項規定，授權董事會 以三分之二以上董事之出席，及出席董事過半數之 決議，將應分派股息及紅利之全部或一部，以發放 現金方式為之，並報告股東會。 本公司股利政策，係配合目前及未來之發展計畫、 考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之五十。","無",
"5009 - 榮剛","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/04/30","不適用","      3,284,341,470","                  0","      3,284,341,470","      3,284,341,470","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十五條：每會計年度終了，董事會應編造左列 各項表冊，於股東常會開會三十日前送交審計委員 會查核出具報告書，並提出於股東常會請求承認： 一、營業報告書。 二、財務報表。 三、盈餘分派或虧損撥補之議案。 本公司之盈餘分派或虧損撥補，得於每季終了後為 之。本公司每季盈餘分派或虧損撥補之議案，應連 同營業報告書及財務報表送交審計委員會查核後， 提董事會決議之。 第二十六條：本公司年度如有獲利，應提撥不低於 百分之一為員工酬勞，由董事會決議以股票或現金 分派發放，其發放對象包含符合一定條件之從屬公 司員工；前項員工酬勞數額中，應提撥不低於 30 %為基層員工分派酬勞。本公司得以上開獲利數額，由董事會決議 提撥不高於百分之五為董事酬勞。員工酬勞及董事 酬勞分派案應提股東會報告。 但公司尚有累積虧損時，應預先保留彌補數額，再 依前項比例提撥員工酬勞及董事酬勞。 第二十六條之一：本公司盈餘分派或虧損撥補，得 於每季終了後為之。每季決算如有盈餘，應先預估 並保留應納稅捐、彌補累積虧損、預估保留員工酬 勞、次提百分之十為法定盈餘公積；並依法提列或 迴轉特別盈餘公積，如尚有盈餘，其餘額加計前季 累計未分配盈餘數，由董事會擬具盈餘分派議案， 以現金方式為之時，應經董事會決議，以發行新股 方式為之時，應提請股東會決議後分派之。 本公司年終結算如有盈餘，除提付應納稅款外，應 先彌補以往年度虧損，次就其餘額提出百分之十為 法定盈餘公積，並得視業務需要或法令規定提列特 別盈餘公積，如尚有盈餘，加計期初累積未分配盈 餘後，由董事會擬定分配案。以發行新股方式為之 時，應提請股東會決議後分派之。 本公司依公司法第240條第5項規定，授權董事會 以三分之二以上董事之出席，及出席董事過半數之 決議，將應分派股息及紅利之全部或一部，以發放 現金方式為之，並報告股東會。 本公司股利政策，係配合目前及未來之發展計畫、 考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之五十。","無",
"5278 - 尚凡*","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/08/10","不適用","                  0","        100,385,734","         90,347,161","                  0","0.30810707","0.0","0.0","         90,347,161","0.0","0.0","0.0","                  0","股利分派條次：第廿七條、 第廿七條之一、第廿七條之二、第廿八條公司章程連結網址：https://www.i-part.com.tw/announce/rules/internal_policies.php","無",
"5278 - 尚凡*","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/08","不適用","                  0","         86,725,828","         78,053,245","                  0","0.26017748","0.0","0.0","         78,053,245","0.0","0.0","0.0","                  0","第廿七條：本公司年度如有獲利，應提撥員工酬勞不低於2%(其中1%做為基層員 工酬勞分派)及董 事酬勞不高於3%。員工酬勞得以現金或發行新股方式發放之， 其發放對象得包括符合一定條件之從 屬公司員工，該一定條件由董事會訂定 之。但公司尚有累積虧損時，應預先保留彌補數額。前項所 稱之獲利係指當年 度稅前利益扣除分派員工酬勞及董事酬勞前之利益。員工酬勞、董事酬勞分派比 率之決定及員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出 席及出席董事過半數 同意之決議行之，並報告於股東會。 第廿七條之一：本公司盈餘分派或虧損撥補於每季終了後為之，每季決算如有盈 餘，應先預估並保 留應納提繳稅款，依法彌補累積虧損，次提百分之十為法定 盈餘公積(但法定盈餘公積，已達實收 資本總額時，不在此限），並依法令或主 管機關規定提撥或迴轉特別盈餘公積，其餘除派付股息 外，如尚有盈餘，其餘 額連同前季累計未分配盈餘數為股東紅利，由董事會擬具分派議案。以發行新股 方式為之時，應依公司法第二百四十條規定辦理；以現金方式為之時，應經董事 會決議。 第廿七條之二:本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次 提10%為法定盈餘公積(但法定盈餘公積，已達實收資本額時，不在此限），並依 法令或主管機關規定 提撥或迴轉特 別盈餘公積，其餘除派付股息外，如尚有盈 餘，其餘額連同前季累計未分配 盈餘數，由董事會擬 具分派議案，以發行新股 方式為之時，應提請股東會經特別決議後分派之。本公司依公司法第二百四十條 第五項規定，授權董事會以三分之二以上董事出席，及出席董事過半數之決議， 將應分派 股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資 本公積之全部或一部，以發 放現金之方式為之，並報告股東會。 第廿八條：本公司分配股利之政策，須視公司目前及未來之投資環境、資金需 求、國內外競爭狀況 及資本預算等因素，兼顧股東利益、平衡股利及公司長期 財務規劃等，每年依法由董事會擬具分派 案，提報股東會。股東股利之發放， 不低於可分配盈餘之百分之十，依股東持股比例，派付股利予股東，其中現金 股利不得低於股利總額百分之十，惟實際分派比率，仍應依股東會決議辦理。","無",
"5287 - 數字","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/11","不適用","        500,096,450","        461,083,800","      1,027,815,369","        656,908,561","6.15000000","0.0","0.0","        370,906,808","0.0","0.0","0.0","                  0","本公司處於企業成長階段，股利種類將視未來資金需求及股本稀釋程度，適度採股票股利或現金股利方式發放，其中現金股利不低於股利總數之10％，惟此項盈餘分配之種類及比率，董事會得視當年度整體營運及資金狀況調整比例，並依前條所定決議通過。","無",
"5432 - 新門","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/06","不適用","        132,840,431","        154,281,000","        287,121,431","        287,121,431","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第卅條：本公司依當年度獲利狀況（即稅前利益扣除分派員工及董事酬勞前之利益）扣除累積虧損後，如尚有餘額，應提撥員工酬勞不低於1％及董事酬勞不高於2％。 前項員工酬勞中，應提撥不低於10%為基層員工分派酬勞。 員工酬勞以股票或現金為之，另董事酬勞以現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。 員工酬勞發給股票或現金之對象，得包括符合一定條件之控制或從屬公司員工。 本公司盈餘分派或虧損撥補得於每半會計年度終了後為之。 前半會計年度決算如有盈餘，應先提繳稅捐、彌補累積虧損、預估保留員工酬勞及董事酬勞、、次提百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限，另依法提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計以前會計年度累計未分配盈餘數為股東紅利，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會決議。 本公司每年度決算獲有盈餘時，除依法先行完納稅捐及彌補歷年虧損後，次提出其餘額之百分之十為法定盈餘公積，但法定盈餘公積已達公司實收資本額時，不在此限，另依法提列或迴轉特別盈餘公積後，如尚有盈餘，加計前半會計年度未分配盈餘，為累積可供分配盈餘後，由董事會擬具分派議案，提請股東會決議分派股東紅利。 前項盈餘、法定公積及資本公積以現金發放者，授權董事會以三分之二以上董事出席及出席董事過半數之決議分派之，並報告股東會；以發行新股方式為之時，則應依前項規定由股東會決議辦理。","無",
"5438 - 東友","董事會決議","115年 上半年","115/01/01~115/06/30","1","115/08/07","不適用","        755,895,129","        -47,554,029","        770,558,432","        770,558,432","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第25條之1：本公司每半會計年度終了後決算，如有盈餘時，依下列順序分派之：
(1)提繳稅捐。
(2)彌補累積虧損。
(3)提存百分之十為法定盈餘公積，但法定盈餘公積
己&#36921;公司實收資本額時，不在此限。
(4)依相關法令規定或股東會決議提列特別盈餘公
積。
(5)併同期初未分配盈餘及特別盈餘公積迴轉數為股
東累積可分配盈餘，授權董事會以三分之二以上董事
之出席，及出席董事過半數之決議，將應分派股息及
紅利之全部或一部，以發放現金之方式為之，並報告
股東會。  
本公司分派盈餘前，應預估保留員工、董事酬勞，並
依前條規定，於每會計年度終了時發放。
本公司考量未來擴展營運規劃及現金流量之需求，盈
餘分派得以現金股利或股票股利方式為之，其中現金
股利不低於股利總額百分之五。","無",
"5478 - 智冠","董事會決議","115年 第2季","115/04/01~115/06/30","1","115/08/12","不適用","      1,081,739,772","        703,687,753","      1,715,058,750","      1,715,058,750","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，於每季終了後為之。每季決算如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞與董事酬勞、次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不再提列，並依法提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前季累計未分配盈餘數，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。 本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不再提列；另依法令規定或視公司營運需要提列或迴轉特別盈餘公積，餘額為當年度可分配盈餘，其餘併同期初未分配盈餘為累積可分配盈餘，由董事會依本條股利政策擬定盈餘分配案，以發行新股方式為之時，應提請股東會決議後分派之。 本公司依公司法第240條規定，由董事會以三分之二以上董事出席，及出席董事過半數之決議，將應分派股息及紅利或依公司法第241條規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。本公司之股利政策考量公司未來擴展營運規模及深耕研究發展之需求，配合整體環境及產業特性以達永續經營及追求股東長期利益為目標，股東股利就累積可分配盈餘提撥，其中應不低於當年度可分配盈餘之15%，惟累積可供分配盈餘低於實收股本25%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","無。",
"5478 - 智冠","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/13","不適用","      1,081,739,772","        358,472,874","      1,404,365,359","      1,404,365,359","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，於每季終了後為之。每季決算如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞與董事酬勞、次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不再提列，並依法提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前季累計未分配盈餘數，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。
本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不再提列；另依法令規定或視公司營運需要提列或迴轉特別盈餘公積，餘額為當年度可分配盈餘，其餘併同期初未分配盈餘為累積可分配盈餘，由董事會依本條股利政策擬定盈餘分配案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司依公司法第240條規定，由董事會以三分之二以上董事出席，及出席董事過半數之決議，將應分派股息及紅利或依公司法第241條規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。本公司之股利政策考量公司未來擴展營運規模及深耕研究發展之需求，配合整體環境及產業特性以達永續經營及追求股東長期利益為目標，股東股利就累積可分配盈餘提撥，其中應不低於當年度可分配盈餘之15%，惟累積可供分配盈餘低於實收股本25%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","無",
