出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","108","3","2880","華南金","-14721555.00","-553923.00","1500868.00","-99003.00","-13873613.00","123215682.00","109342069.00"
"114/10/29","108","3","2881","富邦金","-13073401.00","-22295052.00","12533189.00","-766303.00","-23601567.00","370652334.00","347050767.00"
"114/10/29","108","3","2882","國泰金","151625153.00","-5469808.00","-2023708.00","595570.00","144727207.00","310798346.00","455525553.00"
"114/10/29","108","3","2883","凱基金","69310358.00","-66995357.00","8056580.00","91489.00","10463070.00","114495133.00","124958203.00"
"114/10/29","108","3","2884","玉山金","7170277.00","-1598150.00","-12956341.00","871855.00","-6512359.00","59773671.00","53261312.00"
"114/10/29","108","3","2885","元大金","31309969.00","-911327.00","-27516913.00","-1848285.00","1033444.00","120921896.00","121955340.00"
"114/10/29","108","3","2886","兆豐金","59346637.00","-781582.00","-55226841.00","226594.00","3564808.00","487159503.00","490724311.00"
"114/10/29","108","3","2887","台新新光金","6326603.00","-1406239.00","16799791.00","-330995.00","21389160.00","26655928.00","48045088.00"
"114/10/29","108","3","2889","國票金","1192280.00","-2126038.00","-1502649.00","-28218.00","-2464625.00","4849376.00","2384751.00"
"114/10/29","108","3","2890","永豐金","21029833.00","-365426.00","-11325091.00","-162888.00","9176428.00","102289860.00","111466288.00"
"114/10/29","108","3","2891","中信金","-31438096.00","-12712975.00","51491744.00","2010061.00","9350734.00","360465314.00","369816048.00"
"114/10/29","108","3","2892","第一金","15878823.00","-1305626.00","-22995611.00","-42696.00","-8465110.00","214352863.00","205887753.00"
"114/10/29","108","3","5880","合庫金","-3543122.00","-1298454.00","2490723.00","948608.00","-1402245.00","73678540.00","72276295.00"
