出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","108","1","2880","華南金","24195833.00","-432547.00","2032014.00","357189.00","26152489.00","123215682.00","149368171.00"
"114/10/29","108","1","2881","富邦金","31941150.00","-897495.00","631566.00","2372812.00","34048033.00","370652334.00","404700367.00"
"114/10/29","108","1","2882","國泰金","81512710.00","2891617.00","2498279.00","-265383.00","86637223.00","310798346.00","397435569.00"
"114/10/29","108","1","2883","凱基金","25638643.00","-9366582.00","3076938.00","71129.00","19420128.00","114495133.00","133915261.00"
"114/10/29","108","1","2884","玉山金","353294.00","594259.00","3831301.00","-1600671.00","3178183.00","59773671.00","62951854.00"
"114/10/29","108","1","2885","元大金","-4529005.00","-116739.00","2506959.00","-436703.00","-2575488.00","120921896.00","118346408.00"
"114/10/29","108","1","2886","兆豐金","81623275.00","-117507.00","-35172987.00","-16425.00","46316356.00","487159503.00","533475859.00"
"114/10/29","108","1","2887","台新新光金","34353278.00","-406950.00","-5740104.00","353430.00","28559654.00","26655928.00","55215582.00"
"114/10/29","108","1","2889","國票金","1965280.00","-939191.00","-2531678.00","25037.00","-1480552.00","4849376.00","3368824.00"
"114/10/29","108","1","2890","永豐金","12099957.00","-240695.00","283156.00","297202.00","12439620.00","102289860.00","114729480.00"
"114/10/29","108","1","2891","中信金","-56066881.00","-7888840.00","48724564.00","292446.00","-14938711.00","360465314.00","345526603.00"
"114/10/29","108","1","2892","第一金","-14306006.00","-286144.00","6498388.00","503607.00","-7590155.00","214352863.00","206762708.00"
"114/10/29","108","1","5880","合庫金","7811367.00","-70075.00","-453214.00","-325151.00","6962927.00","73678540.00","80641467.00"
