出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","108","4","1101","台泥","28871269.00","-11124305.00","-11641346.00","-1040887.00","5064731.00","48507889.00","53572620.00"
"114/10/29","108","4","1102","亞泥","37271901.00","-15466372.00","-11162962.00","-836483.00","9806084.00","14929411.00","24735495.00"
"114/10/29","108","4","1103","嘉泥","-161520.00","-742176.00","1064943.00","-64013.00","97234.00","1969663.00","2066897.00"
"114/10/29","108","4","1104","環泥","749877.00","-409282.00","-359379.00","--","-18784.00","269426.00","250642.00"
"114/10/29","108","4","1108","幸福","262747.00","133281.00","-361234.00","-170.00","34624.00","198802.00","233426.00"
"114/10/29","108","4","1109","信大","2138329.00","-1067202.00","-704167.00","-44692.00","322268.00","552304.00","874572.00"
"114/10/29","108","4","1110","東泥","177772.00","-244238.00","59895.00","--","-6571.00","214502.00","207931.00"
"114/10/29","108","4","1201","味全","1428433.00","574713.00","-2725798.00","-45165.00","-767817.00","2989575.00","2221758.00"
"114/10/29","108","4","1203","味王","445126.00","156296.00","-345719.00","77382.00","333085.00","1184559.00","1517644.00"
"114/10/29","108","4","1210","大成","5521975.00","-4915607.00","-675763.00","32316.00","-37079.00","2979821.00","2942742.00"
"114/10/29","108","4","1213","大飲","-67444.00","55726.00","8447.00","35.00","-3236.00","38133.00","34897.00"
"114/10/29","108","4","1215","卜蜂","1960317.00","-1072098.00","154117.00","-303565.00","738771.00","134880.00","873651.00"
"114/10/29","108","4","1216","統一","58871291.00","-23077385.00","-40771499.00","-376556.00","-5354149.00","80060950.00","74706801.00"
"114/10/29","108","4","1217","愛之味","213163.00","-25928.00","37602.00","4178.00","229015.00","385042.00","614057.00"
"114/10/29","108","4","1218","泰山","361193.00","-85298.00","-403314.00","-5104.00","-132523.00","1279547.00","1147024.00"
"114/10/29","108","4","1219","福壽","-111569.00","-152732.00","248612.00","-4321.00","-20010.00","990238.00","970228.00"
"114/10/29","108","4","1220","台榮","188357.00","-70596.00","-129383.00","0.00","-11622.00","371725.00","360103.00"
"114/10/29","108","4","1225","福懋油","411734.00","-871109.00","801771.00","-5433.00","336963.00","482737.00","819700.00"
"114/10/29","108","4","1227","佳格","5026474.00","-1100029.00","-2705299.00","-105195.00","1115951.00","2589952.00","3705903.00"
"114/10/29","108","4","1229","聯華","2821391.00","-351661.00","-1387993.00","-30812.00","1050925.00","707098.00","1758023.00"
"114/10/29","108","4","1231","聯華食","250589.00","-327440.00","-192954.00","1545.00","-268260.00","563767.00","295507.00"
"114/10/29","108","4","1232","大統益","1122600.00","-161945.00","-799602.00","--","161053.00","1791441.00","1952494.00"
"114/10/29","108","4","1233","天仁","313431.00","-37438.00","-284649.00","234.00","-8422.00","218633.00","210211.00"
"114/10/29","108","4","1234","黑松","1222270.00","78854.00","-1361186.00","7191.00","-52871.00","1275854.00","1222983.00"
"114/10/29","108","4","1235","興泰","41647.00","109564.00","-109469.00","--","41742.00","2916.00","44658.00"
"114/10/29","108","4","1236","宏亞","140706.00","-111127.00","-20916.00","1349.00","10012.00","40493.00","50505.00"
"114/10/29","108","4","1256","鮮活果汁-KY","721383.00","-679541.00","-138602.00","-108375.00","-205135.00","511020.00","305885.00"
"114/10/29","108","4","1301","台塑","46580428.00","-20516660.00","-31545298.00","336710.00","-5144820.00","23310772.00","18165952.00"
"114/10/29","108","4","1303","南亞","52299353.00","-37413115.00","-21226234.00","-2417767.00","-8757763.00","52365882.00","43608119.00"
"114/10/29","108","4","1304","台聚","6072493.00","-6877318.00","817136.00","-208212.00","-195901.00","8123304.00","7927403.00"
"114/10/29","108","4","1305","華夏","2016552.00","-973370.00","-1321130.00","-3385.00","-281333.00","934680.00","653347.00"
"114/10/29","108","4","1307","三芳","1345560.00","-803796.00","293201.00","-157373.00","677592.00","3083864.00","3761456.00"
"114/10/29","108","4","1308","亞聚","498621.00","-1162465.00","479045.00","-10788.00","-195587.00","1134203.00","938616.00"
"114/10/29","108","4","1309","台達化","1602732.00","25464.00","-882791.00","-36058.00","709347.00","602671.00","1312018.00"
"114/10/29","108","4","1310","台苯","947800.00","-289729.00","-1274285.00","81.00","-616133.00","2122960.00","1506827.00"
"114/10/29","108","4","1312","國喬","3056778.00","-2296390.00","-137200.00","50741.00","673929.00","2729454.00","3403383.00"
"114/10/29","108","4","1313","聯成","4387768.00","-1440228.00","-2189628.00","-325255.00","432657.00","4892316.00","5324973.00"
"114/10/29","108","4","1314","中石化","-8403512.00","-4882052.00","9039309.00","-107430.00","-4353685.00","13469938.00","9116253.00"
"114/10/29","108","4","1315","達新","291393.00","455436.00","-727196.00","-6193.00","13440.00","636813.00","650253.00"
"114/10/29","108","4","1316","上曜","-2484463.00","380610.00","1109677.00","1737.00","-992439.00","1383899.00","391460.00"
"114/10/29","108","4","1319","東陽","5227191.00","-3062334.00","-2064352.00","-56771.00","43734.00","1135966.00","1179700.00"
"114/10/29","108","4","1321","大洋","364954.00","-107378.00","-166056.00","-12141.00","79379.00","382434.00","461813.00"
"114/10/29","108","4","1323","永裕","740712.00","-629398.00","545637.00","-92889.00","564062.00","806643.00","1370705.00"
"114/10/29","108","4","1324","地球","10806.00","-12338.00","-23933.00","-3815.00","-29280.00","229133.00","199853.00"
"114/10/29","108","4","1325","恆大","100846.00","-37528.00","-46421.00","-3216.00","13681.00","162843.00","176524.00"
"114/10/29","108","4","1326","台化","59012528.00","-25416677.00","-47409334.00","-2297074.00","-16110557.00","31209809.00","15099252.00"
"114/10/29","108","4","1337","再生-KY","-340717.00","-24861.00","0.00","-45357.00","-410935.00","1740758.00","1329823.00"
"114/10/29","108","4","1338","廣華-KY","1135382.00","-588606.00","-421079.00","-116410.00","9287.00","2760503.00","2769790.00"
"114/10/29","108","4","1339","昭輝","643939.00","226538.00","-1135592.00","6751.00","-258364.00","958994.00","700630.00"
"114/10/29","108","4","1340","勝悅-KY","-194433.00","870214.00","-55360.00","-157636.00","462785.00","3221091.00","3683876.00"
"114/10/29","108","4","1341","富林-KY","303291.00","-190554.00","-269644.00","377.00","-156530.00","297457.00","140927.00"
"114/10/29","108","4","1342","八貫","359017.00","-170975.00","-134750.00","--","53292.00","8977.00","62269.00"
"114/10/29","108","4","1402","遠東新","43949286.00","-29694306.00","-10380377.00","-292575.00","3582028.00","35342560.00","38924588.00"
"114/10/29","108","4","1410","南染","95409.00","6244.00","-191074.00","--","-89421.00","512168.00","422747.00"
"114/10/29","108","4","1413","宏洲","5974.00","-565982.00","539227.00","--","-20781.00","68875.00","48094.00"
"114/10/29","108","4","1414","東和","-21499.00","154390.00","38410.00","--","171301.00","35028.00","206329.00"
"114/10/29","108","4","1416","廣豐","-93777.00","315635.00","-268626.00","76.00","-46692.00","128571.00","81879.00"
