出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","108","4","2880","華南金","-15304229.00","-1728465.00","-3347013.00","-1144650.00","-21524357.00","123215682.00","101691325.00"
"114/10/29","108","4","2881","富邦金","134484617.00","-24342154.00","15758744.00","-4492048.00","121409159.00","370652334.00","492061493.00"
"114/10/29","108","4","2882","國泰金","170845981.00","1075663.00","20453958.00","40200.00","192415802.00","310798346.00","503214148.00"
"114/10/29","108","4","2883","凱基金","122453678.00","-84254884.00","12526880.00","-88760.00","50636914.00","114495133.00","165132047.00"
"114/10/29","108","4","2884","玉山金","8163569.00","-2736485.00","-12718602.00","1817254.00","-5474264.00","59773671.00","54299407.00"
"114/10/29","108","4","2885","元大金","47401709.00","-1532253.00","-30470173.00","-2227848.00","13171435.00","120921896.00","134093331.00"
"114/10/29","108","4","2886","兆豐金","63736320.00","-669948.00","-52646059.00","-581672.00","9838641.00","487159503.00","496998144.00"
"114/10/29","108","4","2887","台新新光金","40275013.00","-1740125.00","-10136477.00","-54108.00","28344303.00","26655928.00","55000231.00"
"114/10/29","108","4","2889","國票金","12402563.00","-6450762.00","-8778430.00","-57764.00","-2884393.00","4849376.00","1964983.00"
"114/10/29","108","4","2890","永豐金","67921886.00","-819578.00","-10788241.00","-603996.00","55710071.00","102289860.00","157999931.00"
"114/10/29","108","4","2891","中信金","-50729145.00","-5964536.00","39016074.00","-464638.00","-18142245.00","360465314.00","342323069.00"
"114/10/29","108","4","2892","第一金","73923951.00","-4026248.00","-17684657.00","-1775074.00","50437972.00","214352863.00","264790835.00"
"114/10/29","108","4","5880","合庫金","9886555.00","-2257185.00","6704117.00","2293579.00","16627066.00","73678540.00","90305606.00"
