公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1784 - 訊聯,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 下半年,董事會決議,1.41629441,0.0,0.0,"         74,311,822",0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 下半年,董事會決議,1.41629441,0.0,0.0,"         74,311,822",0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 下半年,董事會決議,1.41629441,0.0,0.0,"         74,311,822",0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784 - 訊聯,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1785 - 光洋科,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,192,142,486",0.0,0.0,0.0,                  0
1785 - 光洋科,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,192,142,486",0.0,0.0,0.0,                  0
1785 - 光洋科,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,192,142,486",0.0,0.0,0.0,                  0
1785 - 光洋科,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,192,142,486",0.0,0.0,0.0,                  0
1786 - 科妍,不適用,113年 年度,董事會決議,3.07780000,0.0,0.17220000,"        233,871,781",0.0,0.0,0.0,                  0
1786 - 科妍,不適用,113年 年度,董事會決議,3.07780000,0.0,0.17220000,"        233,871,781",0.0,0.0,0.0,                  0
1786 - 科妍,不適用,113年 年度,董事會決議,3.07780000,0.0,0.17220000,"        233,871,781",0.0,0.0,0.0,                  0
1786 - 科妍,不適用,113年 年度,董事會決議,3.07780000,0.0,0.17220000,"        233,871,781",0.0,0.0,0.0,                  0
1788 - 杏昌,114/05/26,113年 年度,股東會確認,7.00000000,0.0,0.0,"        311,646,797",0.0,0.0,0.0,                  0
1788 - 杏昌,114/05/26,113年 年度,股東會確認,7.00000000,0.0,0.0,"        311,646,797",0.0,0.0,0.0,                  0
1788 - 杏昌,114/05/26,113年 年度,股東會確認,7.00000000,0.0,0.0,"        311,646,797",0.0,0.0,0.0,                  0
1788 - 杏昌,114/05/26,113年 年度,股東會確認,7.00000000,0.0,0.0,"        311,646,797",0.0,0.0,0.0,                  0
1789 - 神隆,114/05/28,113年 年度,股東會確認,0.35000000,0.0,0.0,"        276,758,728",0.0,0.0,0.0,                  0
1789 - 神隆,114/05/28,113年 年度,股東會確認,0.35000000,0.0,0.0,"        276,758,728",0.0,0.0,0.0,                  0
1789 - 神隆,114/05/28,113年 年度,股東會確認,0.35000000,0.0,0.0,"        276,758,728",0.0,0.0,0.0,                  0
1789 - 神隆,114/05/28,113年 年度,股東會確認,0.35000000,0.0,0.0,"        276,758,728",0.0,0.0,0.0,                  0
1795 - 美時,不適用,113年 年度,董事會決議,5.73000000,0.0,0.0,"      1,519,653,008",0.0,0.0,0.0,                  0
1795 - 美時,不適用,113年 年度,董事會決議,5.73000000,0.0,0.0,"      1,519,653,008",0.0,0.0,0.0,                  0
1795 - 美時,不適用,113年 年度,董事會決議,5.73000000,0.0,0.0,"      1,519,653,008",0.0,0.0,0.0,                  0
1795 - 美時,不適用,113年 年度,董事會決議,5.73000000,0.0,0.0,"      1,519,653,008",0.0,0.0,0.0,                  0
1796 - 金穎生技,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1796 - 金穎生技,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1796 - 金穎生技,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1796 - 金穎生技,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1799 - 易威,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1799 - 易威,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1799 - 易威,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1799 - 易威,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1802 - 台玻,114/06/11,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1802 - 台玻,114/06/11,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1802 - 台玻,114/06/11,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1802 - 台玻,114/06/11,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1805 - 寶徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1805 - 寶徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1805 - 寶徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1805 - 寶徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1806 - 冠軍,114/06/16,113年 年度,股東會確認,1.00000000,0.0,0.0,"        386,516,870",0.0,0.0,0.0,                  0
1806 - 冠軍,114/06/16,113年 年度,股東會確認,1.00000000,0.0,0.0,"        386,516,870",0.0,0.0,0.0,                  0
1806 - 冠軍,114/06/16,113年 年度,股東會確認,1.00000000,0.0,0.0,"        386,516,870",0.0,0.0,0.0,                  0
1806 - 冠軍,114/06/16,113年 年度,股東會確認,1.00000000,0.0,0.0,"        386,516,870",0.0,0.0,0.0,                  0
1808 - 潤隆,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,984,514,986",0.0,0.0,0.0,                  0
1808 - 潤隆,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,984,514,986",0.0,0.0,0.0,                  0
1808 - 潤隆,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,984,514,986",0.0,0.0,0.0,                  0
1808 - 潤隆,不適用,113年 年度,董事會決議,2.00000000,0.0,0.0,"      1,984,514,986",0.0,0.0,0.0,                  0
1809 - 中釉,114/06/19,113年 年度,股東會確認,0.25000000,0.0,0.0,"         41,760,485",0.0,0.0,0.0,                  0
1809 - 中釉,114/06/19,113年 年度,股東會確認,0.25000000,0.0,0.0,"         41,760,485",0.0,0.0,0.0,                  0
1809 - 中釉,114/06/19,113年 年度,股東會確認,0.25000000,0.0,0.0,"         41,760,485",0.0,0.0,0.0,                  0
1809 - 中釉,114/06/19,113年 年度,股東會確認,0.25000000,0.0,0.0,"         41,760,485",0.0,0.0,0.0,                  0
1810 - 和成,114/06/16,113年 年度,股東會確認,0.19000000,0.0,0.0,"         57,437,707",0.0,0.0,0.0,                  0
1810 - 和成,114/06/16,113年 年度,股東會確認,0.19000000,0.0,0.0,"         57,437,707",0.0,0.0,0.0,                  0
1810 - 和成,114/06/16,113年 年度,股東會確認,0.19000000,0.0,0.0,"         57,437,707",0.0,0.0,0.0,                  0
1810 - 和成,114/06/16,113年 年度,股東會確認,0.19000000,0.0,0.0,"         57,437,707",0.0,0.0,0.0,                  0
1813 - 寶利徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1813 - 寶利徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1813 - 寶利徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1813 - 寶利徠,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1815 - 富喬,114/06/13,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1815 - 富喬,114/06/13,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1815 - 富喬,114/06/13,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1815 - 富喬,114/06/13,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1817 - 凱撒衛,114/05/26,113年 年度,股東會確認,2.40000000,0.0,0.0,"        174,240,000",0.0,0.0,0.0,                  0
1817 - 凱撒衛,114/05/26,113年 年度,股東會確認,2.40000000,0.0,0.0,"        174,240,000",0.0,0.0,0.0,                  0
1817 - 凱撒衛,114/05/26,113年 年度,股東會確認,2.40000000,0.0,0.0,"        174,240,000",0.0,0.0,0.0,                  0
1817 - 凱撒衛,114/05/26,113年 年度,股東會確認,2.40000000,0.0,0.0,"        174,240,000",0.0,0.0,0.0,                  0
1903 - 士紙,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1903 - 士紙,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1903 - 士紙,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1903 - 士紙,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1904 - 正隆,不適用,113年 年度,董事會決議,0.45000000,0.0,0.0,"        498,723,535",0.0,0.0,0.0,                  0
1904 - 正隆,不適用,113年 年度,董事會決議,0.45000000,0.0,0.0,"        498,723,535",0.0,0.0,0.0,                  0
1904 - 正隆,不適用,113年 年度,董事會決議,0.45000000,0.0,0.0,"        498,723,535",0.0,0.0,0.0,                  0
1904 - 正隆,不適用,113年 年度,董事會決議,0.45000000,0.0,0.0,"        498,723,535",0.0,0.0,0.0,                  0
1905 - 華紙,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1905 - 華紙,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1905 - 華紙,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1905 - 華紙,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 下半年,董事會決議,0.10000000,0.0,0.0,"         15,100,000",0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 下半年,董事會決議,0.10000000,0.0,0.0,"         15,100,000",0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 下半年,董事會決議,0.10000000,0.0,0.0,"         15,100,000",0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 下半年,董事會決議,0.10000000,0.0,0.0,"         15,100,000",0.0,0.0,0.0,                  0
1906 - 寶隆,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1907 - 永豐餘,不適用,113年 年度,董事會決議,0.80000000,0.0,0.0,"      1,328,297,196",0.0,0.0,0.0,                  0
1907 - 永豐餘,不適用,113年 年度,董事會決議,0.80000000,0.0,0.0,"      1,328,297,196",0.0,0.0,0.0,                  0
1907 - 永豐餘,不適用,113年 年度,董事會決議,0.80000000,0.0,0.0,"      1,328,297,196",0.0,0.0,0.0,                  0
1907 - 永豐餘,不適用,113年 年度,董事會決議,0.80000000,0.0,0.0,"      1,328,297,196",0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 下半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 下半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 下半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1909 - 榮成,不適用,113年 下半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2002A - 中鋼特別股,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         53,575,199",0.0,0.0,0.0,                  0
2002 - 中鋼,114/06/19,113年 年度,股東會確認,0.33000000,0.0,0.0,"      5,143,004,129",0.0,0.0,0.0,                  0
2002A - 中鋼特別股,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         53,575,199",0.0,0.0,0.0,                  0
2002 - 中鋼,114/06/19,113年 年度,股東會確認,0.33000000,0.0,0.0,"      5,143,004,129",0.0,0.0,0.0,                  0
2002A - 中鋼特別股,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         53,575,199",0.0,0.0,0.0,                  0
2002 - 中鋼,114/06/19,113年 年度,股東會確認,0.33000000,0.0,0.0,"      5,143,004,129",0.0,0.0,0.0,                  0
2002A - 中鋼特別股,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         53,575,199",0.0,0.0,0.0,                  0
2002 - 中鋼,114/06/19,113年 年度,股東會確認,0.33000000,0.0,0.0,"      5,143,004,129",0.0,0.0,0.0,                  0
2006 - 東和鋼鐵,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"      2,920,855,272",0.0,0.0,0.0,                  0
2006 - 東和鋼鐵,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"      2,920,855,272",0.0,0.0,0.0,                  0
2006 - 東和鋼鐵,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"      2,920,855,272",0.0,0.0,0.0,                  0
2006 - 東和鋼鐵,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"      2,920,855,272",0.0,0.0,0.0,                  0
2007 - 燁興,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2007 - 燁興,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2007 - 燁興,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2007 - 燁興,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2008 - 高興昌,114/06/19,113年 年度,股東會確認,0.50000000,0.0,0.0,"         95,426,147",0.0,0.0,0.0,                  0
2008 - 高興昌,114/06/19,113年 年度,股東會確認,0.50000000,0.0,0.0,"         95,426,147",0.0,0.0,0.0,                  0
2008 - 高興昌,114/06/19,113年 年度,股東會確認,0.50000000,0.0,0.0,"         95,426,147",0.0,0.0,0.0,                  0
2008 - 高興昌,114/06/19,113年 年度,股東會確認,0.50000000,0.0,0.0,"         95,426,147",0.0,0.0,0.0,                  0
2009 - 第一銅,114/06/26,113年 年度,股東會確認,0.50000000,0.0,0.0,"        179,811,083",0.0,0.0,0.0,                  0
2009 - 第一銅,114/06/26,113年 年度,股東會確認,0.50000000,0.0,0.0,"        179,811,083",0.0,0.0,0.0,                  0
2009 - 第一銅,114/06/26,113年 年度,股東會確認,0.50000000,0.0,0.0,"        179,811,083",0.0,0.0,0.0,                  0
2009 - 第一銅,114/06/26,113年 年度,股東會確認,0.50000000,0.0,0.0,"        179,811,083",0.0,0.0,0.0,                  0
2010 - 春源,不適用,113年 年度,董事會決議,1.30000000,0.0,0.0,"        841,952,007",0.0,0.0,0.0,                  0
2010 - 春源,不適用,113年 年度,董事會決議,1.30000000,0.0,0.0,"        841,952,007",0.0,0.0,0.0,                  0
2010 - 春源,不適用,113年 年度,董事會決議,1.30000000,0.0,0.0,"        841,952,007",0.0,0.0,0.0,                  0
2010 - 春源,不適用,113年 年度,董事會決議,1.30000000,0.0,0.0,"        841,952,007",0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 下半年,董事會決議,1.00000000,0.0,0.0,"        302,162,700",0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 下半年,董事會決議,1.00000000,0.0,0.0,"        302,162,700",0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 下半年,董事會決議,1.00000000,0.0,0.0,"        302,162,700",0.0,0.0,0.0,                  0
2012 - 春雨,不適用,113年 下半年,董事會決議,1.00000000,0.0,0.0,"        302,162,700",0.0,0.0,0.0,                  0
2013 - 中鋼構,114/05/28,113年 年度,股東會確認,2.00000000,0.0,0.0,"        400,000,000",0.0,0.0,0.0,                  0
2013 - 中鋼構,114/05/28,113年 年度,股東會確認,2.00000000,0.0,0.0,"        400,000,000",0.0,0.0,0.0,                  0
2013 - 中鋼構,114/05/28,113年 年度,股東會確認,2.00000000,0.0,0.0,"        400,000,000",0.0,0.0,0.0,                  0
2013 - 中鋼構,114/05/28,113年 年度,股東會確認,2.00000000,0.0,0.0,"        400,000,000",0.0,0.0,0.0,                  0
2014 - 中鴻,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2014 - 中鴻,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2014 - 中鴻,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2014 - 中鴻,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2015 - 豐興,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"      2,035,597,984",0.0,0.0,0.0,                  0
2015 - 豐興,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"      2,035,597,984",0.0,0.0,0.0,                  0
2015 - 豐興,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"      2,035,597,984",0.0,0.0,0.0,                  0
2015 - 豐興,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"      2,035,597,984",0.0,0.0,0.0,                  0
2017 - 官田鋼,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2017 - 官田鋼,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2017 - 官田鋼,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2017 - 官田鋼,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2020 - 美亞,不適用,113年 年度,董事會決議,2.20000000,0.0,0.0,"        587,468,904",0.0,0.0,0.0,                  0
2020 - 美亞,不適用,113年 年度,董事會決議,2.20000000,0.0,0.0,"        587,468,904",0.0,0.0,0.0,                  0
2020 - 美亞,不適用,113年 年度,董事會決議,2.20000000,0.0,0.0,"        587,468,904",0.0,0.0,0.0,                  0
2020 - 美亞,不適用,113年 年度,董事會決議,2.20000000,0.0,0.0,"        587,468,904",0.0,0.0,0.0,                  0
2022 - 聚亨,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2022 - 聚亨,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2022 - 聚亨,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2022 - 聚亨,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2023 - 燁輝,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2023 - 燁輝,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2023 - 燁輝,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2023 - 燁輝,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2024 - 志聯,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2024 - 志聯,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2024 - 志聯,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2024 - 志聯,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2025 - 千興,114/06/04,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2025 - 千興,114/06/04,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2025 - 千興,114/06/04,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2025 - 千興,114/06/04,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2027 - 大成鋼,114/06/11,113年 年度,股東會確認,1.10000000,0.0,0.0,"      2,677,686,677",0.0,0.0,0.0,                  0
2027 - 大成鋼,114/06/11,113年 年度,股東會確認,1.10000000,0.0,0.0,"      2,677,686,677",0.0,0.0,0.0,                  0
2027 - 大成鋼,114/06/11,113年 年度,股東會確認,1.10000000,0.0,0.0,"      2,677,686,677",0.0,0.0,0.0,                  0
2027 - 大成鋼,114/06/11,113年 年度,股東會確認,1.10000000,0.0,0.0,"      2,677,686,677",0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第2季,董事會決議,0.30000000,0.0,0.0,"         97,206,540",0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第4季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第2季,董事會決議,0.30000000,0.0,0.0,"         97,206,540",0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第4季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第4季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第2季,董事會決議,0.30000000,0.0,0.0,"         97,206,540",0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第4季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第2季,董事會決議,0.30000000,0.0,0.0,"         97,206,540",0.0,0.0,0.0,                  0
2028 - 威致,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2029 - 盛餘,不適用,113年 年度,董事會決議,1.25000000,0.0,0.0,"        401,475,000",0.0,0.0,0.0,                  0
2029 - 盛餘,不適用,113年 年度,董事會決議,1.25000000,0.0,0.0,"        401,475,000",0.0,0.0,0.0,                  0
2029 - 盛餘,不適用,113年 年度,董事會決議,1.25000000,0.0,0.0,"        401,475,000",0.0,0.0,0.0,                  0
2029 - 盛餘,不適用,113年 年度,董事會決議,1.25000000,0.0,0.0,"        401,475,000",0.0,0.0,0.0,                  0
2030 - 彰源,114/06/16,113年 年度,股東會確認,0.70000000,0.0,0.0,"        196,368,219",0.0,0.0,0.0,                  0
2030 - 彰源,114/06/16,113年 年度,股東會確認,0.70000000,0.0,0.0,"        196,368,219",0.0,0.0,0.0,                  0
2030 - 彰源,114/06/16,113年 年度,股東會確認,0.70000000,0.0,0.0,"        196,368,219",0.0,0.0,0.0,                  0
2030 - 彰源,114/06/16,113年 年度,股東會確認,0.70000000,0.0,0.0,"        196,368,219",0.0,0.0,0.0,                  0
2031 - 新光鋼,不適用,113年 年度,董事會決議,2.50000000,0.0,0.0,"        802,865,853",0.0,0.0,0.0,                  0
2031 - 新光鋼,不適用,113年 年度,董事會決議,2.50000000,0.0,0.0,"        802,865,853",0.0,0.0,0.0,                  0
2031 - 新光鋼,不適用,113年 年度,董事會決議,2.50000000,0.0,0.0,"        802,865,853",0.0,0.0,0.0,                  0
2031 - 新光鋼,不適用,113年 年度,董事會決議,2.50000000,0.0,0.0,"        802,865,853",0.0,0.0,0.0,                  0
2032 - 新鋼,不適用,113年 年度,董事會決議,0.37500000,0.0,0.0,"         48,945,579",0.0,0.0,0.0,                  0
2032 - 新鋼,不適用,113年 年度,董事會決議,0.37500000,0.0,0.0,"         48,945,579",0.0,0.0,0.0,                  0
2032 - 新鋼,不適用,113年 年度,董事會決議,0.37500000,0.0,0.0,"         48,945,579",0.0,0.0,0.0,                  0
2032 - 新鋼,不適用,113年 年度,董事會決議,0.37500000,0.0,0.0,"         48,945,579",0.0,0.0,0.0,                  0
2033 - 佳大,114/06/20,113年 年度,股東會確認,0.20000000,0.0,0.0,"         16,138,907",0.0,0.0,0.0,                  0
2033 - 佳大,114/06/20,113年 年度,股東會確認,0.20000000,0.0,0.0,"         16,138,907",0.0,0.0,0.0,                  0
2033 - 佳大,114/06/20,113年 年度,股東會確認,0.20000000,0.0,0.0,"         16,138,907",0.0,0.0,0.0,                  0
2033 - 佳大,114/06/20,113年 年度,股東會確認,0.20000000,0.0,0.0,"         16,138,907",0.0,0.0,0.0,                  0
2034 - 允強,114/06/16,113年 年度,股東會確認,0.0,0.0,1.00000000,"        520,225,633",0.0,0.0,0.0,                  0
2034 - 允強,114/06/16,113年 年度,股東會確認,0.0,0.0,1.00000000,"        520,225,633",0.0,0.0,0.0,                  0
2034 - 允強,114/06/16,113年 年度,股東會確認,0.0,0.0,1.00000000,"        520,225,633",0.0,0.0,0.0,                  0
2034 - 允強,114/06/16,113年 年度,股東會確認,0.0,0.0,1.00000000,"        520,225,633",0.0,0.0,0.0,                  0
2035 - 唐榮公司,&nbsp,113年 年度,董事會擬議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
