公司代號,公司名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
2429,銘旺科,114,Q1,874224.00,,,552123.00,,358427.00,282795.00,18747.00,10.22
2429,銘旺科,114,Q2,830980.00,,,343068.00,,221914.00,280085.00,16344.00,9.72
2430,燦坤,114,Q2,4345021.00,,,4217273.00,,4918765.00,4429008.00,--,37.20
2430,燦坤,114,Q1,4353513.00,,,4473671.00,,5229037.00,4608278.00,--,37.27
2431,聯昌,114,Q1,1327985.00,,,1133961.00,,160261.00,35542.00,--,11.97
2431,聯昌,114,Q2,1234577.00,,,1011703.00,,131841.00,17714.00,--,11.13
2432,倚天酷��-創,114,Q2,1097215.00,,,1490774.00,,592799.00,21666.00,--,17.74
2432,倚天酷��-創,114,Q1,1116698.00,,,1585610.00,,699544.00,18104.00,--,18.05
2433,互盛電,114,Q2,3076918.00,,,3533743.00,,1925008.00,1428199.00,679786.00,21.29
2433,互盛電,114,Q1,3231662.00,,,3764760.00,,2283488.00,1162068.00,754962.00,22.37
2434,統懋,114,Q2,461236.00,,,147835.00,,104283.00,97402.00,--,12.47
2434,統懋,114,Q1,487205.00,,,168953.00,,104208.00,89613.00,--,13.17
2436,偉詮電,114,Q2,3112696.00,,,4398492.00,,2043369.00,154928.00,520246.00,17.79
2436,偉詮電,114,Q1,3364584.00,,,4285799.00,,1683965.00,172530.00,529932.00,19.23
2438,翔耀,114,Q2,418927.00,,,580133.00,,598341.00,414179.00,251550.00,6.74
2438,翔耀,114,Q1,448532.00,,,596896.00,,587637.00,411182.00,259905.00,7.21
2439,美律,114,Q1,16777898.00,,,26630264.00,,15555610.00,5847592.00,1224866.00,66.19
2439,美律,114,Q2,15436356.00,,,27345373.00,,17063081.00,5575193.00,1130046.00,60.90
2440,太空梭,114,Q1,1238300.00,,,2032466.00,,1147672.00,95416.00,--,8.90
2440,太空梭,114,Q2,1128218.00,,,1858468.00,,1079967.00,81042.00,--,8.11
2441,超豐,114,Q1,22942205.00,,,12043694.00,,3790832.00,304210.00,1999.00,40.33
2441,超豐,114,Q2,21924067.00,,,11797938.00,,5253418.00,275795.00,1983.00,38.54
2442,新美齊,114,Q1,4751929.00,,,23989680.00,,17977663.00,2967922.00,752946.00,18.15
2442,新美齊,114,Q2,4792749.00,,,24997343.00,,18979952.00,2976315.00,753110.00,18.31
2444,兆勁,114,Q2,854389.00,,,1052557.00,,423492.00,506760.00,0.00,8.41
2444,兆勁,114,Q1,943069.00,,,1078187.00,,335783.00,548312.00,0.00,9.28
2449,京元電子,114,Q2,43933373.00,,,26304253.00,,19012154.00,19894177.00,8352.00,35.93
2449,京元電子,114,Q1,47852177.00,,,28923281.00,,12680283.00,15243604.00,9060.00,39.14
2450,神腦,114,Q2,6179443.00,,,6781248.00,,3800621.00,391171.00,9066.00,23.93
2450,神腦,114,Q1,6130681.00,,,6315261.00,,3480860.00,404000.00,9336.00,23.74
2451,創見,114,Q1,17531941.00,,,15499329.00,,4288625.00,280869.00,--,40.79
2451,創見,114,Q2,17959393.00,,,15755544.00,,4285298.00,207222.00,--,41.70
2453,凌群,114,Q1,1996006.00,,,3517718.00,,2216877.00,88216.00,11151.00,19.96
2453,凌群,114,Q2,2059125.00,,,3703601.00,,2331677.00,86017.00,9862.00,20.59
2454,聯發科,114,Q2,376391299.00,,,349132017.00,,258215059.00,26471670.00,8136373.00,236.15
2454,聯發科,114,Q1,387769593.00,,,378495778.00,,296541411.00,25950606.00,8022201.00,243.29
2455,全新,114,Q1,--,,,2337853.00,,767792.00,406005.00,--,18.86
2455,全新,114,Q2,--,,,2195511.00,,1276229.00,405122.00,--,15.40
2457,飛宏,114,Q2,8637350.00,,,9865145.00,,4699556.00,1707907.00,0.00,20.33
2457,飛宏,114,Q1,9970728.00,,,10969251.00,,4834695.00,1749196.00,0.00,23.12
2458,義隆,114,Q2,9593201.00,,,7606281.00,,3176058.00,1417486.00,186768.00,33.50
2458,義隆,114,Q1,9212576.00,,,8710432.00,,4465274.00,1424092.00,194412.00,32.18
2459,敦吉,114,Q2,4924338.00,,,5870902.00,,2949556.00,101951.00,365704.00,46.63
2459,敦吉,114,Q1,5491795.00,,,6811610.00,,3021633.00,514019.00,403132.00,52.01
2460,建通,114,Q1,1927424.00,,,2981912.00,,2709913.00,578415.00,--,11.62
2460,建通,114,Q2,1570687.00,,,2528448.00,,2438048.00,556247.00,--,9.47
2461,光群雷,114,Q1,3247955.00,,,4480683.00,,2844735.00,1327156.00,802267.00,18.66
2461,光群雷,114,Q2,2692168.00,,,3861032.00,,2572595.00,1314223.00,733926.00,15.73
2462,良得電,114,Q2,2783753.00,,,3161607.00,,2450966.00,307742.00,17693.00,18.54
2462,良得電,114,Q1,3239262.00,,,3754669.00,,2760245.00,401772.00,19742.00,21.57
2464,盟立,114,Q2,4788589.00,,,7973500.00,,5301146.00,1516849.00,67369.00,23.41
2464,盟立,114,Q1,5132170.00,,,8420042.00,,5579942.00,1526413.00,64814.00,25.09
2465,麗臺,114,Q2,598270.00,,,2143943.00,,1862333.00,77823.00,21.00,7.13
2465,麗臺,114,Q1,617364.00,,,2705383.00,,2225100.00,128834.00,93385.00,7.35
2466,冠西電,114,Q2,1602495.00,,,1011655.00,,1484896.00,869343.00,--,9.24
2466,冠西電,114,Q1,1901613.00,,,990829.00,,1667414.00,727364.00,--,11.09
2467,志聖,114,Q1,3877262.00,,,6539855.00,,3962808.00,2869012.00,409789.00,25.72
2467,志聖,114,Q2,4120142.00,,,5605653.00,,4223302.00,2655249.00,373780.00,27.33
2468,華經,114,Q2,1221336.00,,,1901443.00,,1195195.00,112532.00,--,17.46
2468,華經,114,Q1,1274641.00,,,1565541.00,,819633.00,97291.00,--,18.22
2471,資通,114,Q2,787918.00,,,1277929.00,,668752.00,82030.00,3474.00,16.67
2471,資通,114,Q1,933529.00,,,1215499.00,,460500.00,86763.00,3756.00,19.76
2472,立隆電,114,Q2,7318221.00,,,10220158.00,,4452764.00,547849.00,3959644.00,44.42
2472,立隆電,114,Q1,8495576.00,,,10655167.00,,3671129.00,565868.00,4468782.00,51.57
2474,可成,114,Q2,136052060.00,,,107405129.00,,69662952.00,6329812.00,1835962.00,218.15
2474,可成,114,Q1,167198801.00,,,115175315.00,,58347994.00,6689243.00,2078094.00,257.57
2476,鉅祥,114,Q1,8533574.00,,,8462366.00,,1810316.00,1441241.00,622549.00,40.46
2476,鉅祥,114,Q2,7358657.00,,,7763677.00,,2246374.00,1424501.00,593080.00,34.89
2477,美隆電,114,Q1,4252997.00,,,5309259.00,,2062518.00,1549497.00,333808.00,26.82
2477,美隆電,114,Q2,3746920.00,,,4960919.00,,2222431.00,1423762.00,298709.00,23.63
2478,大毅,114,Q1,7018075.00,,,5671177.00,,2262574.00,538737.00,112569.00,48.68
2478,大毅,114,Q2,6509997.00,,,5312149.00,,2265240.00,672060.00,108120.00,45.61
2480,敦陽科,114,Q2,3073399.00,,,6263667.00,,4113918.00,71655.00,0.00,28.90
2480,敦陽科,114,Q1,2887983.00,,,6130074.00,,4173242.00,72061.00,0.00,27.15
2481,強茂,114,Q2,13108364.00,,,14225917.00,,7913503.00,5467421.00,1306207.00,34.30
2481,強茂,114,Q1,14109755.00,,,15264619.00,,8293316.00,5894284.00,1323961.00,36.93
2482,連宇,114,Q2,1098367.00,,,1011977.00,,236822.00,30783.00,3.00,14.10
2482,連宇,114,Q1,1259330.00,,,1062340.00,,168399.00,40889.00,3.00,16.17
2483,百容,114,Q2,2464138.00,,,1370567.00,,916716.00,637663.00,10727.00,22.84
2483,百容,114,Q1,2498439.00,,,1386487.00,,993702.00,623667.00,12600.00,22.90
2484,希華,114,Q1,3736180.00,,,2285424.00,,518656.00,173882.00,5858.00,23.44
2484,希華,114,Q2,3603341.00,,,2258102.00,,682673.00,167260.00,5882.00,22.60
2485,兆赫,114,Q2,4913965.00,,,3123057.00,,656781.00,71717.00,167893.00,15.47
2485,兆赫,114,Q1,5253439.00,,,3744961.00,,1024651.00,56499.00,167721.00,16.54
2486,一詮,114,Q2,4920178.00,,,5111515.00,,2114072.00,4272329.00,305746.00,21.21
2486,一詮,114,Q1,5148541.00,,,5478127.00,,2003571.00,4312516.00,161787.00,22.01
2488,漢平,114,Q2,2502000.00,,,2827672.00,,1021053.00,241490.00,--,31.28
2488,漢平,114,Q1,2817135.00,,,2969279.00,,831476.00,260412.00,--,35.21
2489,瑞軒,114,Q2,12985365.00,,,16593636.00,,7963086.00,268642.00,143472.00,19.10
2489,瑞軒,114,Q1,13840547.00,,,17145700.00,,7902103.00,358633.00,153341.00,20.35
2491,吉祥全,114,Q2,756798.00,,,1335719.00,,414370.00,47794.00,372561.00,9.23
2491,吉祥全,114,Q1,708349.00,,,1012101.00,,149569.00,28926.00,359887.00,8.64
2492,華新科,114,Q1,49237397.00,,,32792271.00,,26223581.00,15289160.00,9772461.00,101.56
2492,華新科,114,Q2,43835459.00,,,30312725.00,,29499566.00,13503280.00,8979649.00,90.42
2493,揚博,114,Q2,2890019.00,,,3691087.00,,1847726.00,125937.00,--,25.25
2493,揚博,114,Q1,2872146.00,,,3553621.00,,1696861.00,127154.00,--,25.10
2495,普安,114,Q1,4724694.00,,,6012854.00,,1977260.00,76999.00,0.00,17.27
2495,普安,114,Q2,4194729.00,,,6108562.00,,2588889.00,73798.00,0.00,15.33
2496,卓越,114,Q1,822098.00,,,476712.00,,538685.00,74030.00,7007.00,43.04
2496,卓越,114,Q2,839443.00,,,502388.00,,543395.00,70629.00,6148.00,43.95
2497,怡利電,114,Q1,2632871.00,,,3197582.00,,1862010.00,308006.00,--,21.44
2497,怡利電,114,Q2,2289452.00,,,3084253.00,,2051239.00,279376.00,--,18.64
2498,宏達電,114,Q1,25925532.00,,,33173377.00,,12948876.00,12132366.00,--,31.04
2498,宏達電,114,Q2,22415500.00,,,21263021.00,,8885441.00,7737080.00,--,26.83
2501,國建,114,Q1,28045037.00,,,63478746.00,,39604286.00,18557346.00,2243948.00,24.19
2501,國建,114,Q2,28346054.00,,,64918207.00,,38250088.00,20783278.00,2144016.00,24.45
2504,國產,114,Q2,24776801.00,,,13892614.00,,9289542.00,10075857.00,1082180.00,21.05
2504,國產,114,Q1,27637244.00,,,14010427.00,,6436017.00,10157962.00,1150550.00,23.48
2505,國揚,114,Q2,10336726.00,,,19840295.00,,12132116.00,155020.00,173917.00,27.20
2505,國揚,114,Q1,10338073.00,,,19616026.00,,11974452.00,198360.00,122899.00,27.21
2506,太設,114,Q2,7493344.00,,,8288724.00,,4164883.00,506115.00,1840625.00,20.73
2506,太設,114,Q1,7502753.00,,,8347735.00,,3946081.00,828714.00,1921672.00,20.75
2509,全坤建,114,Q2,3807984.00,,,9315413.00,,6292789.00,1564095.00,274238.00,16.96
2509,全坤建,114,Q1,4180528.00,,,9206781.00,,6210016.00,1228755.00,398657.00,18.62
2511,太子,114,Q1,25718367.00,,,20332539.00,,3708377.00,16196988.00,220208.00,15.85
2511,太子,114,Q2,25098967.00,,,21324781.00,,5029300.00,16015105.00,205379.00,15.47
2514,龍邦,114,Q1,12218819.00,,,16538457.00,,12452534.00,6733934.00,8125761.00,34.12
2514,龍邦,114,Q2,12360275.00,,,15426135.00,,11316089.00,8045664.00,8140073.00,34.51
2515,中工,114,Q1,22215647.00,,,55117655.00,,24720988.00,16832403.00,824181.00,14.51
2515,中工,114,Q2,21721328.00,,,55576143.00,,25574122.00,17231713.00,173415.00,14.19
2516,新建,114,Q2,1828198.00,,,5525582.00,,5181354.00,123075.00,--,8.08
2516,新建,114,Q1,1851976.00,,,5402438.00,,5040509.00,126147.00,--,8.18
2520,冠德,114,Q2,23509777.00,,,50749684.00,,28691990.00,5523793.00,3663171.00,43.42
2520,冠德,114,Q1,23261985.00,,,47412436.00,,25714249.00,5604884.00,3537478.00,42.96
2524,京城,114,Q1,21111404.00,,,39455484.00,,8204235.00,10988140.00,--,57.15
2524,京城,114,Q2,20955526.00,,,38912280.00,,11189775.00,7614745.00,--,57.26
2527,宏璟,114,Q2,12076231.00,,,15460042.00,,13245754.00,1480401.00,373799.00,46.14
2527,宏璟,114,Q1,12457805.00,,,15343069.00,,11728043.00,2131420.00,379915.00,47.59
2528,皇普,114,Q1,--,,,27309863.00,,18783001.00,2202231.00,--,16.46
2528,皇普,114,Q2,--,,,25635910.00,,15999382.00,3003029.00,--,17.18
2530,華建,114,Q1,10164988.00,,,29603671.00,,17474770.00,1905670.00,224214.00,12.10
2530,華建,114,Q2,10947949.00,,,31116285.00,,17227708.00,2883363.00,222663.00,13.03
2534,宏盛,114,Q1,15077286.00,,,17350158.00,,13268210.00,3857818.00,--,31.88
2534,宏盛,114,Q2,14881712.00,,,16786786.00,,12760972.00,3855359.00,--,31.46
2535,達欣工,114,Q1,9047503.00,,,26352818.00,,14006481.00,4799862.00,209814.00,34.81
2535,達欣工,114,Q2,9274040.00,,,27110934.00,,13531628.00,5829004.00,157987.00,35.68
2536,宏普,114,Q2,12009755.00,,,40101001.00,,26768381.00,3787744.00,923072.00,36.09
2536,宏普,114,Q1,11773174.00,,,41646373.00,,28366412.00,3990194.00,628394.00,35.38
2537,聯上發,114,Q1,--,,,16806663.00,,11926138.00,1008739.00,--,14.83
2537,聯上發,114,Q2,--,,,17399882.00,,12422653.00,1197659.00,--,14.76
2538,基泰,114,Q2,5443865.00,,,16831502.00,,12443025.00,43647.00,0.00,12.23
2538,基泰,114,Q1,5931830.00,,,17049462.00,,12232763.00,43074.00,0.00,13.33
2539,櫻花建,114,Q1,15843083.00,,,32318646.00,,14132652.00,2445416.00,0.00,15.93
2539,櫻花建,114,Q2,15708148.00,,,32476839.00,,14584123.00,2283886.00,0.00,15.80
2540,愛山林,114,Q2,16449548.00,,,49758050.00,,35294264.00,3277296.00,0.00,24.37
2540,愛山林,114,Q1,16519116.00,,,49360699.00,,34547756.00,3323843.00,0.00,24.48
2542,興富發,114,Q1,52375999.00,,,228129581.00,,165961185.00,21016324.00,9882720.00,26.04
2542,興富發,114,Q2,48809398.00,,,237786455.00,,176001451.00,24846708.00,9814536.00,24.27
2543,皇昌,114,Q1,9369712.00,,,9798732.00,,7089837.00,1401277.00,331479.00,20.59
2543,皇昌,114,Q2,9568739.00,,,9578094.00,,7630605.00,1573415.00,354194.00,21.03
2545,皇翔,114,Q2,15349842.00,,,40483935.00,,25643993.00,18412946.00,--,40.42
2545,皇翔,114,Q1,13810919.00,,,36317531.00,,23191886.00,18319202.00,--,42.14
2546,根基,114,Q1,5161745.00,,,12043414.00,,7608598.00,197195.00,244.00,41.92
2546,根基,114,Q2,5393268.00,,,12497901.00,,7809422.00,197548.00,238.00,43.80
2547,日勝生,114,Q2,14163224.00,,,19141490.00,,18558918.00,29113289.00,1064041.00,13.68
2547,日勝生,114,Q1,14787608.00,,,20406614.00,,20179850.00,27463552.00,1134724.00,14.29
2548,華固,114,Q1,19043145.00,,,53542891.00,,28990458.00,8131379.00,8938.00,62.58
2548,華固,114,Q2,19399392.00,,,54539195.00,,29877290.00,7804866.00,6509.00,63.75
2596,綠意,114,Q2,2034338.00,,,5524592.00,,3290477.00,--,359986.00,20.34
2596,綠意,114,Q1,2065865.00,,,5630624.00,,3364627.00,--,360578.00,20.66
2597,潤弘,114,Q2,6947962.00,,,13575120.00,,11941097.00,4436462.00,1785756.00,26.83
2597,潤弘,114,Q1,8563458.00,,,13895816.00,,10857744.00,4215572.00,1929762.00,33.07
2601,益航,114,Q2,7287590.00,,,3641336.00,,8097798.00,12082239.00,2431251.00,8.84
2601,益航,114,Q1,9017613.00,,,4095911.00,,9119156.00,14134450.00,2026820.00,10.93
2603,長榮,114,Q2,499802788.00,,,277013820.00,,209668200.00,141297503.00,20286649.00,230.85
2603,長榮,114,Q1,615029540.00,,,329857939.00,,157377701.00,161222566.00,22864947.00,284.07
2605,新興,114,Q1,17785857.00,,,7642743.00,,4839098.00,36962.00,--,30.38
2605,新興,114,Q2,15310428.00,,,6977703.00,,4556564.00,37650.00,--,26.16
2606,裕民,114,Q1,41843843.00,,,26141280.00,,15898667.00,31984082.00,0.00,49.52
2606,裕民,114,Q2,32228561.00,,,22455769.00,,15967615.00,31724716.00,0.00,38.14
2607,榮運,114,Q1,36268871.00,,,20979293.00,,3959335.00,7262652.00,375991.00,33.99
2607,榮運,114,Q2,34037548.00,,,21021762.00,,4972413.00,7084022.00,294437.00,31.90
2608,嘉里大榮,114,Q1,12497546.00,,,4071844.00,,3322451.00,8239667.00,702796.00,26.76
2608,嘉里大榮,114,Q2,12012839.00,,,4141927.00,,4214194.00,7785114.00,619655.00,25.72
2609,陽明,114,Q1,349979464.00,,,270942272.00,,43579525.00,98113167.00,853073.00,100.22
2609,陽明,114,Q2,310194073.00,,,239099521.00,,68842230.00,83635305.00,783163.00,88.83
2610,華航,114,Q1,90020508.00,,,93499293.00,,85120065.00,147322628.00,4328021.00,14.80
2610,華航,114,Q2,92571938.00,,,79848047.00,,88220370.00,143081263.00,4349167.00,15.22
2611,志信,114,Q1,2518727.00,,,2655071.00,,695033.00,791047.00,208106.00,13.33
2611,志信,114,Q2,2536680.00,,,2689292.00,,663129.00,888581.00,187774.00,13.42
2612,中航,114,Q1,13516033.00,,,5490307.00,,7323234.00,6924314.00,19260.00,68.44
2612,中航,114,Q2,12190263.00,,,6824949.00,,5123320.00,9972869.00,18930.00,61.73
2613,中櫃,114,Q1,3138005.00,,,1596520.00,,1420194.00,5106187.00,12356.00,22.86
2613,中櫃,114,Q2,3186758.00,,,1556024.00,,1495972.00,4982571.00,11367.00,23.21
2614,東森,114,Q2,4284175.00,,,4210102.00,,3925882.00,9889511.00,895319.00,14.27
2614,東森,114,Q1,4280129.00,,,4125575.00,,3747475.00,10075338.00,907466.00,14.26
2615,萬海,114,Q2,238531094.00,,,147508091.00,,56027286.00,93120832.00,397050.00,85.00
2615,萬海,114,Q1,273138471.00,,,166974291.00,,45097931.00,106879198.00,426700.00,97.34
2616,山隆,114,Q1,3458230.00,,,2059315.00,,2651500.00,2284684.00,213753.00,25.44
2616,山隆,114,Q2,3136685.00,,,1894498.00,,3055439.00,1834419.00,191279.00,23.08
2617,台航,114,Q2,16570136.00,,,3798222.00,,2330454.00,6571106.00,--,39.71
2617,台航,114,Q1,18584713.00,,,3933494.00,,1899140.00,7616791.00,--,44.54
2618,長榮航,114,Q2,127044788.00,,,95951354.00,,92870438.00,126691056.00,8211487.00,23.52
2618,長榮航,114,Q1,115724378.00,,,100142009.00,,99809718.00,134755377.00,8179406.00,21.43
2630,亞航,114,Q2,3436741.00,,,4949253.00,,2275659.00,468336.00,--,16.41
2630,亞航,114,Q1,3369632.00,,,5277045.00,,2561041.00,589224.00,--,16.09
2633,台灣高鐵,114,Q1,--,,,31515640.00,,33367774.00,282185706.00,--,13.14
2633,台灣高鐵,114,Q2,--,,,30961634.00,,35444667.00,285083981.00,--,12.38
2634,漢翔,114,Q1,18508481.00,,,38342168.00,,25424225.00,8272720.00,--,19.65
2634,漢翔,114,Q2,16721505.00,,,36872571.00,,25963082.00,7842182.00,--,17.75
2636,台驊控股,114,Q1,10012058.00,,,19412324.00,,10966139.00,371330.00,429676.00,73.10
2636,台驊控股,114,Q2,8788901.00,,,18911854.00,,11674561.00,428408.00,366895.00,64.17
2637,慧洋-KY,114,Q1,52375390.00,,,5616031.00,,8447894.00,28370214.00,--,70.17
2637,慧洋-KY,114,Q2,42974097.00,,,5384281.00,,9642358.00,26190294.00,--,57.57
2640,大車隊,114,Q1,1785098.00,,,1733633.00,,1497060.00,588432.00,91649.00,30.12
2640,大車隊,114,Q2,1915078.00,,,1764921.00,,1477268.00,533816.00,88234.00,32.31
2641,正德,114,Q2,6894135.00,,,2617338.00,,1401996.00,4860954.00,625986.00,21.65
2641,正德,114,Q1,7627823.00,,,1692000.00,,1251999.00,4921097.00,705714.00,24.00
2642,宅配通,114,Q1,1991611.00,,,1426729.00,,992127.00,1256209.00,--,20.86
2642,宅配通,114,Q2,1876627.00,,,1367866.00,,947691.00,1191610.00,--,19.66
2643,捷迅,114,Q1,1890014.00,,,2427765.00,,839275.00,161894.00,--,54.00
2643,捷迅,114,Q2,1748983.00,,,2394664.00,,928739.00,147060.00,--,49.97
2645,長榮航太,114,Q1,--,,,12672306.00,,5278297.00,6194485.00,--,32.33
2645,長榮航太,114,Q2,--,,,12843419.00,,5418558.00,5961797.00,--,33.00
2646,星宇航空,114,Q2,--,,,16309819.00,,17227522.00,74628427.00,--,11.20
2646,星宇航空,114,Q1,--,,,15996858.00,,17352526.00,73702196.00,--,10.13
2701,萬企,114,Q2,--,,,1975706.00,,281884.00,1106460.00,--,17.69
2701,萬企,114,Q1,--,,,1930466.00,,168893.00,1160121.00,--,18.95
2702,華園,114,Q2,3027009.00,,,2304792.00,,596992.00,2755999.00,--,19.33
2702,華園,114,Q1,3383938.00,,,3616686.00,,1515552.00,3439198.00,--,21.61
2704,國賓,114,Q2,26035056.00,,,21433593.00,,3876328.00,4053485.00,4451.00,70.96
2704,國賓,114,Q1,22991687.00,,,18031324.00,,2849006.00,3626233.00,4777.00,62.66
2705,六福,114,Q2,4794827.00,,,426273.00,,960727.00,9688618.00,--,25.06
2705,六福,114,Q1,4815954.00,,,467065.00,,902387.00,9625176.00,--,25.17
2706,第一店,114,Q1,--,,,3044126.00,,154967.00,1433366.00,--,20.43
2706,第一店,114,Q2,--,,,3102830.00,,320664.00,1360225.00,--,19.11
2707,晶華,114,Q1,3217480.00,,,4284519.00,,4139785.00,3459895.00,231699.00,25.25
2707,晶華,114,Q2,3272378.00,,,2538910.00,,2194841.00,3377854.00,208336.00,25.69
2712,遠雄來,114,Q2,--,,,124400.00,,338681.00,367882.00,--,9.82
2712,遠雄來,114,Q1,--,,,133138.00,,347630.00,373933.00,--,9.97
2718,全心投控,114,Q1,5008675.00,,,5026753.00,,2131494.00,93894.00,--,57.19
2718,全心投控,114,Q2,5720150.00,,,5456710.00,,1827857.00,207522.00,--,65.60
2719,燦星旅,114,Q1,723335.00,,,762736.00,,357532.00,92279.00,--,10.49
2719,燦星旅,114,Q2,694022.00,,,711060.00,,331460.00,88823.00,--,10.06
2722,夏都,114,Q1,2492392.00,,,823096.00,,526642.00,404482.00,243550.00,17.41
2722,夏都,114,Q2,2442027.00,,,802078.00,,554785.00,395717.00,236648.00,17.06
2723,美食-KY,114,Q2,10390979.00,,,6356668.00,,4929098.00,2694743.00,-70712.00,57.73
2723,美食-KY,114,Q1,11676334.00,,,6862539.00,,4871888.00,3150317.00,-60195.00,64.87
2724,藝舍-KY,114,Q1,457150.00,,,493795.00,,57919.00,18567.00,--,7.66
2724,藝舍-KY,114,Q2,453715.00,,,470707.00,,41613.00,20413.00,9773.00,7.61
2726,雅茗-KY,114,Q1,345245.00,,,293632.00,,212748.00,183688.00,24252.00,12.47
2726,雅茗-KY,114,Q2,285342.00,,,248231.00,,214245.00,172355.00,16656.00,10.31
2727,王品,114,Q2,3897272.00,,,8531187.00,,8336857.00,3713791.00,378695.00,47.03
2727,王品,114,Q1,3766827.00,,,8363135.00,,8370130.00,3644654.00,417852.00,45.46
2729,瓦城,114,Q1,2666976.00,,,1205295.00,,1570271.00,1402077.00,25912.00,68.16
2729,瓦城,114,Q2,2306193.00,,,1286655.00,,2179167.00,1188805.00,25433.00,59.56
2731,雄獅,114,Q1,4589405.00,,,8446917.00,,5811095.00,810677.00,118784.00,49.20
2731,雄獅,114,Q2,4194893.00,,,9728436.00,,7364688.00,895883.00,229785.00,44.97
2732,六角,114,Q1,1862207.00,,,2100560.00,,2026790.00,963593.00,364737.00,40.84
2732,六角,114,Q2,1714562.00,,,1940424.00,,2124700.00,1109608.00,389107.00,38.36
2734,易飛網,114,Q1,707845.00,,,607527.00,,257215.00,68675.00,2315.00,12.36
2734,易飛網,114,Q2,691213.00,,,604609.00,,282284.00,64901.00,2187.00,12.07
2736,富野,114,Q1,1251131.00,,,330787.00,,341183.00,739901.00,56365.00,20.86
2736,富野,114,Q2,1481895.00,,,508207.00,,361568.00,673768.00,51812.00,18.53
2739,寒舍,114,Q1,1518595.00,,,1310273.00,,2267030.00,8604100.00,--,16.59
2739,寒舍,114,Q2,1511205.00,,,1311971.00,,2216484.00,8332943.00,--,16.51
2740,天蔥,114,Q1,79927.00,,,85928.00,,47336.00,25440.00,--,6.27
2740,天蔥,114,Q2,87883.00,,,90891.00,,29827.00,15829.00,--,6.30
2743,山富,114,Q1,1215645.00,,,2105600.00,,1641888.00,38794.00,--,33.76
2743,山富,114,Q2,1091093.00,,,2036100.00,,1737422.00,33482.00,--,30.30
2745,五福,114,Q1,996862.00,,,2285479.00,,1427335.00,23816.00,--,29.49
2745,五福,114,Q2,810751.00,,,2460053.00,,1803370.00,46859.00,--,23.98
2748,雲品,114,Q2,2819906.00,,,2197990.00,,889072.00,1164947.00,--,26.66
2748,雲品,114,Q1,2892511.00,,,2250926.00,,892102.00,1209040.00,--,27.34
2751,王座,114,Q1,386468.00,,,512849.00,,351253.00,124337.00,--,19.72
2751,王座,114,Q2,408956.00,,,399646.00,,363163.00,344747.00,33624.00,20.77
2752,豆府,114,Q1,1087829.00,,,1285351.00,,892863.00,407616.00,16325.00,40.75
2752,豆府,114,Q2,1167854.00,,,1026717.00,,536605.00,403704.00,17115.00,43.75
2753,八方雲集,114,Q2,3451615.00,,,2463774.00,,2259511.00,1179717.00,261974.00,51.79
2753,八方雲集,114,Q1,3381959.00,,,1919726.00,,1728599.00,1276459.00,306268.00,50.75
2754,亞洲藏壽司,114,Q1,1670211.00,,,641011.00,,1095358.00,2378575.00,--,35.64
2754,亞洲藏壽司,114,Q2,1667739.00,,,768339.00,,1178545.00,2212214.00,--,35.58
2755,揚秦,114,Q2,871419.00,,,838814.00,,586393.00,524242.00,--,28.66
2755,揚秦,114,Q1,887752.00,,,756376.00,,451910.00,557091.00,--,29.45
2756,聯發國際,114,Q2,511892.00,,,640622.00,,226874.00,442136.00,--,21.03
2756,聯發國際,114,Q1,511989.00,,,668126.00,,223984.00,442034.00,--,21.08
2762,世界健身-KY,114,Q1,3145763.00,,,1775081.00,,5788524.00,9262893.00,--,28.80
2762,世界健身-KY,114,Q2,2800041.00,,,1828426.00,,5945627.00,9915468.00,--,25.64
2801,彰銀,114,Q2,202033914.00,21474350.00,1043944.00,,3310943390.00,,,--,18.03
2801,彰銀,114,Q1,205955631.00,21401302.00,987987.00,,3210476352.00,,,--,18.38
2812,台中銀,114,Q1,84259953.00,20075771.00,290938.00,,1012451823.00,,,0.00,15.27
2812,台中銀,114,Q2,84553217.00,20304538.00,574875.00,,1004670725.00,,,0.00,15.32
2816,旺旺保,114,Q2,--,,,,,,,--,32.28
2816,旺旺保,114,Q1,--,,,,,,,--,33.01
2820,華票,114,Q2,--,155395.00,--,,261395497.00,,,--,19.30
2820,華票,114,Q1,--,156126.00,--,,252929968.00,,,--,19.29
2832,台產,114,Q2,--,,,,,,,--,33.26
2832,台產,114,Q1,--,,,,,,,--,34.66
2834,臺企銀,114,Q2,136062898.00,13845456.00,1250741.00,,2403361320.00,,,--,14.84
2834,臺企銀,114,Q1,133921417.00,13852503.00,1240167.00,,2346322801.00,,,--,14.61
2836,高雄銀,114,Q2,--,3394029.00,112212.00,,361409697.00,,,--,14.06
2836,高雄銀,114,Q1,--,3353548.00,107409.00,,357980158.00,,,--,14.06
2838,聯邦銀,114,Q2,79717845.00,16394938.00,2166893.00,,1024245888.00,,,2195003.00,18.76
2838,聯邦銀,114,Q1,80743155.00,16308298.00,2182406.00,,1026656164.00,,,2194846.00,19.00
2845,遠東銀,114,Q2,61096200.00,5203361.00,1538210.00,,873942381.00,,,--,14.29
