公司代號,公司名稱,年度,季別,營業活動之淨現金流入（流出）
1326,台化,113,Q2,-6091163.00
1326,台化,113,Q1,-2810390.00
1326,台化,113,Q4,19164449.00
1336,台翰,113,Q3,128130.00
1336,台翰,113,Q2,55993.00
1336,台翰,113,Q1,-27822.00
1336,台翰,113,Q4,227288.00
1337,再生-KY,113,Q3,-153538.00
1337,再生-KY,113,Q4,-206343.00
1337,再生-KY,113,Q2,210224.00
1337,再生-KY,113,Q1,46341.00
1338,廣華-KY,113,Q1,213162.00
1338,廣華-KY,113,Q3,615187.00
1338,廣華-KY,113,Q2,430707.00
1338,廣華-KY,113,Q4,612016.00
1339,昭輝,113,Q1,276432.00
1339,昭輝,113,Q3,561342.00
1339,昭輝,113,Q4,760745.00
1339,昭輝,113,Q2,363289.00
1340,勝悅-KY,113,Q4,-297113.00
1340,勝悅-KY,113,Q1,-82055.00
1340,勝悅-KY,113,Q2,-181755.00
1340,勝悅-KY,113,Q3,-238753.00
1341,富林-KY,113,Q2,152088.00
1341,富林-KY,113,Q3,326301.00
1341,富林-KY,113,Q1,71569.00
1341,富林-KY,113,Q4,312317.00
1342,八貫,113,Q1,92827.00
1342,八貫,113,Q2,226827.00
1342,八貫,113,Q3,310409.00
1342,八貫,113,Q4,392573.00
1402,遠東新,113,Q1,8264029.00
1402,遠東新,113,Q4,44387231.00
1402,遠東新,113,Q2,17328405.00
1402,遠東新,113,Q3,31640651.00
1409,新纖,113,Q4,-6547249.00
1409,新纖,113,Q3,-6635672.00
1409,新纖,113,Q1,644739.00
1409,新纖,113,Q2,-5202952.00
1410,南染,113,Q2,32541.00
1410,南染,113,Q4,28915.00
1410,南染,113,Q1,12373.00
1410,南染,113,Q3,43277.00
1413,宏洲,113,Q4,-117218.00
1413,宏洲,113,Q3,-2447.00
1413,宏洲,113,Q2,14657.00
1413,宏洲,113,Q1,99502.00
1414,東和,113,Q3,147226.00
1414,東和,113,Q4,121098.00
1414,東和,113,Q2,99823.00
1414,東和,113,Q1,28761.00
1416,廣豐,113,Q3,74988.00
1416,廣豐,113,Q4,212764.00
1416,廣豐,113,Q2,16394.00
1416,廣豐,113,Q1,-51337.00
1417,嘉裕,113,Q3,78448.00
1417,嘉裕,113,Q2,126028.00
1417,嘉裕,113,Q4,67660.00
1417,嘉裕,113,Q1,57153.00
1418,東華,113,Q2,-72849.00
1418,東華,113,Q4,-539422.00
1418,東華,113,Q3,-115744.00
1418,東華,113,Q1,-29975.00
1419,新紡,113,Q3,-278792.00
1419,新紡,113,Q4,33935.00
1419,新紡,113,Q2,-28171.00
1419,新紡,113,Q1,73734.00
1423,利華,113,Q3,113646.00
1423,利華,113,Q2,10798.00
1423,利華,113,Q4,52921.00
1423,利華,113,Q1,22397.00
1432,大魯閣,113,Q2,-38762.00
1432,大魯閣,113,Q1,110746.00
1432,大魯閣,113,Q3,-51249.00
1432,大魯閣,113,Q4,42827.00
1434,福懋,113,Q1,101336.00
1434,福懋,113,Q3,2787614.00
1434,福懋,113,Q2,1064427.00
1434,福懋,113,Q4,3308379.00
1435,中福,113,Q1,-5984.00
1435,中福,113,Q3,-27141.00
1435,中福,113,Q4,-43244.00
1435,中福,113,Q2,-14074.00
1436,華友聯,113,Q3,235523.00
1436,華友聯,113,Q2,-1235246.00
1436,華友聯,113,Q1,-977616.00
1436,華友聯,113,Q4,-312406.00
1437,勤益控,113,Q4,389320.00
1437,勤益控,113,Q3,358453.00
1437,勤益控,113,Q1,123284.00
1437,勤益控,113,Q2,237150.00
1438,三地開發,113,Q4,373485.00
1438,三地開發,113,Q3,333273.00
1438,三地開發,113,Q1,-35870.00
1438,三地開發,113,Q2,351079.00
1439,雋揚,113,Q3,-149740.00
1439,雋揚,113,Q1,-857.00
1439,雋揚,113,Q4,-304558.00
1439,雋揚,113,Q2,-75240.00
1440,南紡,113,Q4,1101464.00
1440,南紡,113,Q1,-544765.00
1440,南紡,113,Q2,-466462.00
1440,南紡,113,Q3,437969.00
1441,大東,113,Q4,-169746.00
1441,大東,113,Q2,-62090.00
1441,大東,113,Q3,-160645.00
1441,大東,113,Q1,-7277.00
1442,名軒,113,Q1,1291210.00
1442,名軒,113,Q2,3075982.00
1442,名軒,113,Q4,5235238.00
1442,名軒,113,Q3,4746218.00
1443,立益物流,113,Q3,328146.00
1443,立益物流,113,Q1,94896.00
1443,立益物流,113,Q4,408466.00
1443,立益物流,113,Q2,170582.00
1444,力麗,113,Q1,198089.00
1444,力麗,113,Q2,366560.00
1444,力麗,113,Q4,276701.00
1444,力麗,113,Q3,456100.00
1445,大宇,113,Q3,-196923.00
1445,大宇,113,Q2,-168360.00
1445,大宇,113,Q4,-164922.00
1445,大宇,113,Q1,-88601.00
1446,宏和,113,Q1,740267.00
1446,宏和,113,Q4,3283524.00
1446,宏和,113,Q2,1911391.00
1446,宏和,113,Q3,3021125.00
1447,力鵬,113,Q3,512727.00
1447,力鵬,113,Q1,3765752.00
1447,力鵬,113,Q4,711811.00
1447,力鵬,113,Q2,2690675.00
1449,佳和,113,Q1,96111.00
1449,佳和,113,Q4,77324.00
1449,佳和,113,Q2,196096.00
1449,佳和,113,Q3,124741.00
1451,年興,113,Q2,3942.00
1451,年興,113,Q4,208408.00
1451,年興,113,Q3,128639.00
1451,年興,113,Q1,95674.00
1452,宏益,113,Q3,75927.00
1452,宏益,113,Q1,138796.00
1452,宏益,113,Q2,151703.00
1452,宏益,113,Q4,237662.00
1453,大將,113,Q4,-417975.00
1453,大將,113,Q1,-1008.00
1453,大將,113,Q2,-329814.00
1453,大將,113,Q3,-373154.00
1454,台富,113,Q3,34633.00
1454,台富,113,Q1,-45177.00
1454,台富,113,Q2,-32642.00
1454,台富,113,Q4,47521.00
1455,集盛,113,Q1,-350969.00
1455,集盛,113,Q2,-510111.00
1455,集盛,113,Q4,296483.00
1455,集盛,113,Q3,247526.00
1456,怡華,113,Q2,-228076.00
1456,怡華,113,Q1,1937.00
1456,怡華,113,Q3,-342585.00
1456,怡華,113,Q4,-422994.00
1457,宜進,113,Q2,-270424.00
1457,宜進,113,Q3,-41099.00
1457,宜進,113,Q4,-302978.00
1457,宜進,113,Q1,-50329.00
1459,聯發,113,Q3,11335.00
1459,聯發,113,Q4,16528.00
1459,聯發,113,Q1,-22620.00
1459,聯發,113,Q2,13782.00
1460,宏遠,113,Q4,978687.00
1460,宏遠,113,Q3,910629.00
1460,宏遠,113,Q1,458025.00
1460,宏遠,113,Q2,652840.00
1463,強盛新,113,Q3,-33477.00
1463,強盛新,113,Q4,44932.00
1463,強盛新,113,Q1,-12204.00
1463,強盛新,113,Q2,-46291.00
1464,得力,113,Q3,-324194.00
1464,得力,113,Q4,768786.00
1464,得力,113,Q1,44770.00
1464,得力,113,Q2,-8573.00
1465,偉全,113,Q3,85785.00
1465,偉全,113,Q4,152055.00
1465,偉全,113,Q1,72048.00
1465,偉全,113,Q2,84502.00
1466,聚隆,113,Q1,43561.00
1466,聚隆,113,Q4,219133.00
1466,聚隆,113,Q2,108157.00
1466,聚隆,113,Q3,110014.00
1467,南緯,113,Q2,299999.00
1467,南緯,113,Q4,163144.00
1467,南緯,113,Q1,-13370.00
1467,南緯,113,Q3,133520.00
1468,昶和,113,Q2,27972.00
1468,昶和,113,Q1,-35600.00
1468,昶和,113,Q3,59844.00
1468,昶和,113,Q4,106379.00
1470,大統新創,113,Q2,64763.00
1470,大統新創,113,Q1,48790.00
1470,大統新創,113,Q3,61852.00
1470,大統新創,113,Q4,111347.00
1471,首利,113,Q2,46342.00
1471,首利,113,Q1,9403.00
1471,首利,113,Q4,99667.00
1471,首利,113,Q3,96747.00
1472,三洋實業,113,Q3,359468.00
1472,三洋實業,113,Q2,563642.00
1472,三洋實業,113,Q4,288401.00
1472,三洋實業,113,Q1,186839.00
1473,台南,113,Q2,450201.00
1473,台南,113,Q3,626330.00
1473,台南,113,Q1,-94315.00
1473,台南,113,Q4,508404.00
1474,弘裕,113,Q4,68586.00
1474,弘裕,113,Q2,123469.00
1474,弘裕,113,Q1,-32009.00
1474,弘裕,113,Q3,97066.00
1475,業旺,113,Q3,241524.00
1475,業旺,113,Q2,193802.00
1475,業旺,113,Q4,461828.00
1475,業旺,113,Q1,128030.00
1476,儒鴻,113,Q3,3983265.00
1476,儒鴻,113,Q2,1313136.00
1476,儒鴻,113,Q1,1544427.00
1476,儒鴻,113,Q4,4720354.00
1477,聚陽,113,Q3,3735163.00
1477,聚陽,113,Q1,1423228.00
1477,聚陽,113,Q2,2538644.00
1477,聚陽,113,Q4,4731164.00
1503,士電,113,Q3,1759298.00
1503,士電,113,Q4,2294835.00
1503,士電,113,Q2,775631.00
1503,士電,113,Q1,230050.00
1504,東元,113,Q3,3047139.00
1504,東元,113,Q1,695002.00
1504,東元,113,Q2,1357639.00
1504,東元,113,Q4,4602127.00
1506,正道,113,Q4,18474.00
1506,正道,113,Q2,-12422.00
1506,正道,113,Q3,58.00
1506,正道,113,Q1,-1481.00
1512,瑞利,113,Q4,-92899.00
1512,瑞利,113,Q1,-7575.00
1512,瑞利,113,Q2,-14427.00
1512,瑞利,113,Q3,-6844.00
1513,中興電,113,Q1,612438.00
1513,中興電,113,Q3,1866004.00
1513,中興電,113,Q2,1270984.00
1513,中興電,113,Q4,3954801.00
1514,亞力,113,Q2,-209832.00
1514,亞力,113,Q3,448045.00
1514,亞力,113,Q1,-120987.00
1514,亞力,113,Q4,693670.00
1515,力山,113,Q3,-175721.00
1515,力山,113,Q2,-131763.00
1515,力山,113,Q1,412239.00
1515,力山,113,Q4,-212024.00
1516,川飛,113,Q4,-18518.00
1516,川飛,113,Q1,-68934.00
1516,川飛,113,Q2,-51955.00
1516,川飛,113,Q3,-36719.00
1517,利奇,113,Q3,24779.00
1517,利奇,113,Q1,15875.00
1517,利奇,113,Q4,52123.00
1517,利奇,113,Q2,55393.00
1519,華城,113,Q2,1181511.00
1519,華城,113,Q4,3444778.00
1519,華城,113,Q1,1175584.00
1519,華城,113,Q3,1326495.00
1521,大億,113,Q3,99632.00
1521,大億,113,Q2,23892.00
1521,大億,113,Q1,-42190.00
1521,大億,113,Q4,209712.00
1522,堤維西,113,Q1,526731.00
1522,堤維西,113,Q3,2198089.00
1522,堤維西,113,Q2,942757.00
1522,堤維西,113,Q4,3154725.00
1524,耿鼎,113,Q1,170384.00
1524,耿鼎,113,Q3,261976.00
1524,耿鼎,113,Q4,648586.00
1524,耿鼎,113,Q2,222939.00
1525,江申,113,Q3,-25942.00
1525,江申,113,Q1,-7494.00
1525,江申,113,Q4,19531.00
1525,江申,113,Q2,-52640.00
1526,日馳,113,Q2,26254.00
1526,日馳,113,Q3,61849.00
1526,日馳,113,Q1,-20304.00
1526,日馳,113,Q4,90665.00
1527,鑽全,113,Q4,349758.00
1527,鑽全,113,Q3,384714.00
1527,鑽全,113,Q1,131195.00
1527,鑽全,113,Q2,333012.00
1528,恩德,113,Q3,113287.00
1528,恩德,113,Q2,38067.00
1528,恩德,113,Q1,16277.00
1528,恩德,113,Q4,267753.00
1529,樂事綠能,113,Q3,90562.00
1529,樂事綠能,113,Q2,21767.00
1529,樂事綠能,113,Q1,-34937.00
1529,樂事綠能,113,Q4,129168.00
1530,亞崴,113,Q3,-83526.00
1530,亞崴,113,Q2,-29745.00
1530,亞崴,113,Q1,-120221.00
1530,亞崴,113,Q4,140464.00
1531,高林股,113,Q4,499836.00
1531,高林股,113,Q3,307541.00
1531,高林股,113,Q2,94598.00
1531,高林股,113,Q1,43401.00
1532,勤美,113,Q4,3031266.00
1532,勤美,113,Q3,2060155.00
1532,勤美,113,Q1,1229489.00
1532,勤美,113,Q2,2509820.00
1533,車王電,113,Q2,63640.00
1533,車王電,113,Q4,259582.00
1533,車王電,113,Q1,-41913.00
1533,車王電,113,Q3,-7466.00
1535,中宇,113,Q4,1141633.00
1535,中宇,113,Q3,778472.00
1535,中宇,113,Q1,569760.00
1535,中宇,113,Q2,409756.00
1536,和大,113,Q4,184803.00
1536,和大,113,Q2,480489.00
1536,和大,113,Q3,467114.00
1536,和大,113,Q1,69480.00
1537,廣隆,113,Q3,166959.00
1537,廣隆,113,Q4,595526.00
1537,廣隆,113,Q2,88272.00
1537,廣隆,113,Q1,87373.00
1538,正峰,113,Q3,-32613.00
1538,正峰,113,Q2,-32865.00
1538,正峰,113,Q4,-38617.00
1538,正峰,113,Q1,-22110.00
1539,巨庭,113,Q3,164482.00
1539,巨庭,113,Q2,207501.00
1539,巨庭,113,Q4,263228.00
1539,巨庭,113,Q1,91653.00
1540,喬福,113,Q3,97733.00
1540,喬福,113,Q1,5362.00
1540,喬福,113,Q2,62569.00
1540,喬福,113,Q4,110963.00
1541,錩泰,113,Q1,180737.00
1541,錩泰,113,Q3,609878.00
1541,錩泰,113,Q2,488444.00
1541,錩泰,113,Q4,672710.00
1558,伸興,113,Q3,583811.00
1558,伸興,113,Q4,1209123.00
1558,伸興,113,Q2,452114.00
1558,伸興,113,Q1,329626.00
1560,中砂,113,Q4,1617359.00
1560,中砂,113,Q3,886675.00
1560,中砂,113,Q1,328697.00
1560,中砂,113,Q2,679734.00
1563,巧新,113,Q2,1171846.00
1563,巧新,113,Q3,1664514.00
1563,巧新,113,Q1,804871.00
1563,巧新,113,Q4,1869316.00
1565,精華,113,Q1,136751.00
1565,精華,113,Q2,324001.00
1565,精華,113,Q4,955482.00
1565,精華,113,Q3,494032.00
1568,倉佑,113,Q1,132694.00
1568,倉佑,113,Q4,181516.00
1568,倉佑,113,Q3,167765.00
1568,倉佑,113,Q2,137735.00
1569,濱川,113,Q4,141975.00
1569,濱川,113,Q2,223188.00
1569,濱川,113,Q1,217666.00
1569,濱川,113,Q3,339817.00
1570,力肯,113,Q1,11106.00
1570,力肯,113,Q2,-3952.00
1570,力肯,113,Q3,80050.00
1570,力肯,113,Q4,112099.00
1580,新麥,113,Q2,196643.00
1580,新麥,113,Q1,103368.00
1580,新麥,113,Q3,394178.00
1580,新麥,113,Q4,712514.00
1582,信錦,113,Q3,1086972.00
1582,信錦,113,Q1,535522.00
1582,信錦,113,Q4,1451052.00
1582,信錦,113,Q2,719217.00
1583,程泰,113,Q4,168441.00
1583,程泰,113,Q3,-67268.00
1583,程泰,113,Q1,-139141.00
1583,程泰,113,Q2,-62051.00
1584,精剛,113,Q1,42146.00
1584,精剛,113,Q2,-77788.00
1584,精剛,113,Q4,-349806.00
1584,精剛,113,Q3,-145467.00
1586,和勤,113,Q1,41148.00
1586,和勤,113,Q4,298114.00
1586,和勤,113,Q2,93838.00
1586,和勤,113,Q3,116099.00
1587,吉茂,113,Q4,-35723.00
1587,吉茂,113,Q1,39948.00
1587,吉茂,113,Q2,30483.00
1587,吉茂,113,Q3,-111590.00
1589,永冠-KY,113,Q4,-275367.00
1589,永冠-KY,113,Q1,399231.00
1589,永冠-KY,113,Q2,-263588.00
1589,永冠-KY,113,Q3,-638127.00
1590,亞德客-KY,113,Q3,7369422.00
1590,亞德客-KY,113,Q2,4528578.00
1590,亞德客-KY,113,Q4,10678456.00
1590,亞德客-KY,113,Q1,1453907.00
1591,駿吉-KY,113,Q1,-20253.00
1591,駿吉-KY,113,Q4,2029.00
1591,駿吉-KY,113,Q3,-26868.00
1591,駿吉-KY,113,Q2,-28844.00
1593,祺驊,113,Q4,127006.00
1593,祺驊,113,Q1,-8500.00
1593,祺驊,113,Q3,39616.00
1593,祺驊,113,Q2,-14717.00
1595,川寶,113,Q1,-19990.00
1595,川寶,113,Q4,26358.00
1595,川寶,113,Q2,-54381.00
1595,川寶,113,Q3,-43506.00
1597,直得,113,Q2,93918.00
1597,直得,113,Q3,157140.00
1597,直得,113,Q4,205804.00
1597,直得,113,Q1,36518.00
1598,岱宇,113,Q2,288289.00
1598,岱宇,113,Q3,238022.00
1598,岱宇,113,Q4,492260.00
1598,岱宇,113,Q1,173276.00
1599,宏佳騰,113,Q1,-93741.00
1599,宏佳騰,113,Q2,-71860.00
1599,宏佳騰,113,Q3,41032.00
1599,宏佳騰,113,Q4,-74742.00
1603,華電,113,Q2,-159540.00
1603,華電,113,Q4,385642.00
1603,華電,113,Q1,-63972.00
1603,華電,113,Q3,35791.00
1604,聲寶,113,Q4,516438.00
1604,聲寶,113,Q2,149584.00
1604,聲寶,113,Q3,677226.00
1604,聲寶,113,Q1,-169068.00
1605,華新,113,Q2,-3666821.00
1605,華新,113,Q4,1501738.00
1605,華新,113,Q3,-2177565.00
1605,華新,113,Q1,-4128424.00
1608,華榮,113,Q2,-386741.00
1608,華榮,113,Q1,159334.00
1608,華榮,113,Q4,1167907.00
1608,華榮,113,Q3,818522.00
1609,大亞,113,Q1,-404647.00
1609,大亞,113,Q2,-970059.00
1609,大亞,113,Q3,-1234852.00
1609,大亞,113,Q4,-463243.00
1611,中電,113,Q2,161250.00
1611,中電,113,Q3,144538.00
1611,中電,113,Q4,207928.00
1611,中電,113,Q1,145790.00
1612,宏泰,113,Q4,-46099.00
1612,宏泰,113,Q2,156357.00
1612,宏泰,113,Q3,89472.00
1612,宏泰,113,Q1,304847.00
1614,三洋電,113,Q2,135207.00
1614,三洋電,113,Q3,373063.00
1614,三洋電,113,Q1,30069.00
1614,三洋電,113,Q4,361049.00
1615,大山,113,Q2,49089.00
1615,大山,113,Q3,-47858.00
1615,大山,113,Q1,-152665.00
1615,大山,113,Q4,211511.00
1616,億泰,113,Q3,-153850.00
1616,億泰,113,Q2,-24296.00
1616,億泰,113,Q1,106239.00
1616,億泰,113,Q4,-117966.00
1617,榮星,113,Q4,-48344.00
1617,榮星,113,Q1,673.00
1617,榮星,113,Q3,-159804.00
1617,榮星,113,Q2,-208966.00
1618,合機,113,Q1,249900.00
1618,合機,113,Q3,77226.00
1618,合機,113,Q4,-157794.00
1618,合機,113,Q2,309057.00
1626,艾美特-KY,113,Q3,424101.00
1626,艾美特-KY,113,Q4,355749.00
1626,艾美特-KY,113,Q2,113112.00
1626,艾美特-KY,113,Q1,-613482.00
1702,南僑,113,Q2,2072741.00
1702,南僑,113,Q4,2055098.00
1702,南僑,113,Q3,1521565.00
1702,南僑,113,Q1,710818.00
1707,葡萄王,113,Q2,204824.00
1707,葡萄王,113,Q1,113221.00
1707,葡萄王,113,Q3,665791.00
1707,葡萄王,113,Q4,1875912.00
1708,東鹼,113,Q1,403695.00
1708,東鹼,113,Q4,1883959.00
1708,東鹼,113,Q3,1429950.00
1708,東鹼,113,Q2,918007.00
1709,和益,113,Q2,208924.00
1709,和益,113,Q4,1069056.00
1709,和益,113,Q1,-78776.00
1709,和益,113,Q3,765603.00
1710,東聯,113,Q4,1040833.00
1710,東聯,113,Q3,955243.00
1710,東聯,113,Q2,492422.00
1710,東聯,113,Q1,-21009.00
1711,永光,113,Q2,434430.00
1711,永光,113,Q1,184698.00
1711,永光,113,Q3,918120.00
1711,永光,113,Q4,979533.00
1712,興農,113,Q3,1014924.00
1712,興農,113,Q2,653667.00
1712,興農,113,Q1,-206622.00
1712,興農,113,Q4,1721515.00
1713,國化,113,Q3,157986.00
1713,國化,113,Q4,157293.00
1713,國化,113,Q2,-55691.00
1713,國化,113,Q1,-8567.00
1714,和桐,113,Q2,661808.00
1714,和桐,113,Q3,1454923.00
1714,和桐,113,Q4,1385697.00
1714,和桐,113,Q1,485307.00
1717,長興,113,Q1,393958.00
1717,長興,113,Q3,2406900.00
1717,長興,113,Q2,1860025.00
1717,長興,113,Q4,4612357.00
1718,中纖,113,Q3,9690707.00
1718,中纖,113,Q2,2025097.00
1718,中纖,113,Q4,23091143.00
1718,中纖,113,Q1,1404552.00
1720,生達,113,Q4,1694941.00
1720,生達,113,Q3,1154134.00
1720,生達,113,Q1,245945.00
1720,生達,113,Q2,469792.00
1721,三晃,113,Q4,181346.00
1721,三晃,113,Q2,107574.00
1721,三晃,113,Q3,182772.00
1721,三晃,113,Q1,47561.00
1722,台肥,113,Q4,3705462.00
1722,台肥,113,Q3,3008920.00
1722,台肥,113,Q1,1669734.00
1722,台肥,113,Q2,1975442.00
1723,中碳,113,Q1,550327.00
1723,中碳,113,Q4,1458102.00
1723,中碳,113,Q3,1052843.00
