公司代號,公司名稱,年度,季別,營業活動之淨現金流入（流出）
2506,太設,107,Q3,-366290.00
2509,全坤建,107,Q2,-141890.00
2509,全坤建,107,Q3,-325351.00
2509,全坤建,107,Q1,-8870.00
2509,全坤建,107,Q4,1230215.00
2511,太子,107,Q1,-248566.00
2511,太子,107,Q3,-1068091.00
2511,太子,107,Q4,314386.00
2511,太子,107,Q2,-660467.00
2514,龍邦,107,Q3,-126677.00
2514,龍邦,107,Q2,480096.00
2514,龍邦,107,Q1,555308.00
2514,龍邦,107,Q4,-1013021.00
2515,中工,107,Q1,-1002498.00
2515,中工,107,Q3,-1690069.00
2515,中工,107,Q4,-887749.00
2515,中工,107,Q2,-1937141.00
2516,新建,107,Q2,-521000.00
2516,新建,107,Q4,-873059.00
2516,新建,107,Q3,-1259198.00
2516,新建,107,Q1,-494864.00
2520,冠德,107,Q3,-3939234.00
2520,冠德,107,Q4,1948110.00
2520,冠德,107,Q2,-2109062.00
2520,冠德,107,Q1,-1320361.00
2524,京城,107,Q3,49122.00
2524,京城,107,Q4,-359522.00
2524,京城,107,Q2,-133286.00
2524,京城,107,Q1,363269.00
2527,宏璟,107,Q3,79369.00
2527,宏璟,107,Q4,1308227.00
2527,宏璟,107,Q2,-851361.00
2527,宏璟,107,Q1,-580545.00
2528,皇普,107,Q4,-4094468.00
2528,皇普,107,Q1,-541513.00
2528,皇普,107,Q2,-727543.00
2528,皇普,107,Q3,-3676500.00
2530,華建,107,Q2,213266.00
2530,華建,107,Q1,155429.00
2530,華建,107,Q4,604084.00
2530,華建,107,Q3,590793.00
2534,宏盛,107,Q4,2421693.00
2534,宏盛,107,Q1,1234824.00
2534,宏盛,107,Q3,2320905.00
2534,宏盛,107,Q2,2227212.00
2535,達欣工,107,Q3,728310.00
2535,達欣工,107,Q4,774644.00
2535,達欣工,107,Q1,1465988.00
2535,達欣工,107,Q2,1557427.00
2536,宏普,107,Q3,647181.00
2536,宏普,107,Q2,-235988.00
2536,宏普,107,Q4,1089985.00
2536,宏普,107,Q1,-440766.00
2537,聯上發,107,Q4,-20331.00
2537,聯上發,107,Q3,65404.00
2537,聯上發,107,Q2,-115439.00
2537,聯上發,107,Q1,789358.00
2538,基泰,107,Q4,-808808.00
2538,基泰,107,Q1,-159264.00
2538,基泰,107,Q2,-525703.00
2538,基泰,107,Q3,-734915.00
2539,櫻花建,107,Q4,-748383.00
2539,櫻花建,107,Q2,-1125419.00
2539,櫻花建,107,Q3,-1023798.00
2539,櫻花建,107,Q1,-1207985.00
2540,愛山林,107,Q4,-426247.00
2540,愛山林,107,Q3,-221269.00
2540,愛山林,107,Q1,-81499.00
2540,愛山林,107,Q2,-346489.00
2542,興富發,107,Q2,13050894.00
2542,興富發,107,Q4,9364567.00
2542,興富發,107,Q3,10694281.00
2542,興富發,107,Q1,4519640.00
2543,皇昌,107,Q2,-481137.00
2543,皇昌,107,Q4,-437579.00
2543,皇昌,107,Q1,-370452.00
2543,皇昌,107,Q3,-451227.00
2545,皇翔,107,Q2,627859.00
2545,皇翔,107,Q3,960739.00
2545,皇翔,107,Q1,-41817.00
2545,皇翔,107,Q4,802250.00
2546,根基,107,Q3,-536934.00
2546,根基,107,Q1,-581876.00
2546,根基,107,Q4,-141968.00
2546,根基,107,Q2,-115585.00
2547,日勝生,107,Q2,9069320.00
2547,日勝生,107,Q4,17793597.00
2547,日勝生,107,Q3,17569593.00
2547,日勝生,107,Q1,1742697.00
2548,華固,107,Q3,-3635305.00
2548,華固,107,Q2,-2552392.00
2548,華固,107,Q4,-4481896.00
2548,華固,107,Q1,-1498936.00
2596,綠意,107,Q4,210561.00
2596,綠意,107,Q2,454243.00
2596,綠意,107,Q3,232474.00
2596,綠意,107,Q1,417527.00
2597,潤弘,107,Q3,1276152.00
2597,潤弘,107,Q2,695030.00
2597,潤弘,107,Q4,1011564.00
2597,潤弘,107,Q1,84143.00
2601,益航,107,Q1,-591918.00
2601,益航,107,Q2,-1090784.00
2601,益航,107,Q4,916836.00
2601,益航,107,Q3,-946332.00
2603,長榮,107,Q2,705632.00
2603,長榮,107,Q1,139059.00
2603,長榮,107,Q4,3045171.00
2603,長榮,107,Q3,3039545.00
2605,新興,107,Q2,319734.00
2605,新興,107,Q1,349245.00
2605,新興,107,Q4,1191589.00
2605,新興,107,Q3,799727.00
2606,裕民,107,Q2,1423562.00
2606,裕民,107,Q3,1891680.00
2606,裕民,107,Q1,382862.00
2606,裕民,107,Q4,2935788.00
2607,榮運,107,Q4,2582685.00
2607,榮運,107,Q1,520472.00
2607,榮運,107,Q2,1231365.00
2607,榮運,107,Q3,1963830.00
2608,嘉里大榮,107,Q3,918769.00
2608,嘉里大榮,107,Q4,1339016.00
2608,嘉里大榮,107,Q1,361837.00
2608,嘉里大榮,107,Q2,450867.00
2609,陽明,107,Q3,-3621675.00
2609,陽明,107,Q2,-3540631.00
2609,陽明,107,Q4,-3097289.00
2609,陽明,107,Q1,-2130859.00
2610,華航,107,Q1,2698106.00
2610,華航,107,Q2,11982804.00
2610,華航,107,Q4,25188007.00
2610,華航,107,Q3,19471553.00
2611,志信,107,Q1,15718.00
2611,志信,107,Q2,48475.00
2611,志信,107,Q4,102942.00
2611,志信,107,Q3,68213.00
2612,中航,107,Q2,521080.00
2612,中航,107,Q3,950935.00
2612,中航,107,Q1,231336.00
2612,中航,107,Q4,1279949.00
2613,中櫃,107,Q1,-3993.00
2613,中櫃,107,Q3,126178.00
2613,中櫃,107,Q4,256897.00
2613,中櫃,107,Q2,11455.00
2614,東森,107,Q4,93672.00
2614,東森,107,Q1,-44571.00
2614,東森,107,Q3,-332959.00
2614,東森,107,Q2,-293032.00
2615,萬海,107,Q3,3160822.00
2615,萬海,107,Q2,1752025.00
2615,萬海,107,Q4,5004728.00
2615,萬海,107,Q1,568293.00
2616,山隆,107,Q4,620984.00
2616,山隆,107,Q3,321711.00
2616,山隆,107,Q1,-224264.00
2616,山隆,107,Q2,146086.00
2617,台航,107,Q3,1091458.00
2617,台航,107,Q1,324592.00
2617,台航,107,Q4,1502224.00
2617,台航,107,Q2,664291.00
2618,長榮航,107,Q1,2547956.00
2618,長榮航,107,Q2,13256054.00
2618,長榮航,107,Q3,19154475.00
2618,長榮航,107,Q4,24090624.00
2630,亞航,107,Q3,-1065623.00
2630,亞航,107,Q1,-351255.00
2630,亞航,107,Q2,-577173.00
2630,亞航,107,Q4,-1129868.00
2633,台灣高鐵,107,Q2,12752593.00
2633,台灣高鐵,107,Q3,19099523.00
2633,台灣高鐵,107,Q1,6817304.00
2633,台灣高鐵,107,Q4,26216901.00
2634,漢翔,107,Q4,-4785650.00
2634,漢翔,107,Q3,-3698520.00
2634,漢翔,107,Q1,-1406615.00
2634,漢翔,107,Q2,-4545430.00
2636,台驊控股,107,Q2,111173.00
2636,台驊控股,107,Q3,168945.00
2636,台驊控股,107,Q1,170645.00
2636,台驊控股,107,Q4,319154.00
2637,慧洋-KY,107,Q3,4416152.00
2637,慧洋-KY,107,Q1,1289235.00
2637,慧洋-KY,107,Q4,6040045.00
2637,慧洋-KY,107,Q2,2731721.00
2640,大車隊,107,Q2,217930.00
2640,大車隊,107,Q4,378052.00
2640,大車隊,107,Q3,310172.00
2640,大車隊,107,Q1,86397.00
2641,正德,107,Q3,205285.00
2641,正德,107,Q2,153959.00
2641,正德,107,Q4,406314.00
2641,正德,107,Q1,75971.00
2642,宅配通,107,Q2,40184.00
2642,宅配通,107,Q3,47380.00
2642,宅配通,107,Q4,123630.00
2642,宅配通,107,Q1,73070.00
2643,捷迅,107,Q4,73190.00
2643,捷迅,107,Q3,70587.00
2643,捷迅,107,Q2,6646.00
2643,捷迅,107,Q1,50389.00
2701,萬企,107,Q2,74209.00
2701,萬企,107,Q4,152918.00
2701,萬企,107,Q1,47792.00
2701,萬企,107,Q3,111415.00
2702,華園,107,Q1,-35113.00
2702,華園,107,Q2,-3529.00
2702,華園,107,Q3,34444.00
2702,華園,107,Q4,53214.00
2704,國賓,107,Q1,97007.00
2704,國賓,107,Q2,205640.00
2704,國賓,107,Q3,373164.00
2704,國賓,107,Q4,585777.00
2705,六福,107,Q2,-155838.00
2705,六福,107,Q1,-251550.00
2705,六福,107,Q3,-268794.00
2705,六福,107,Q4,-196405.00
2706,第一店,107,Q3,124942.00
2706,第一店,107,Q1,55655.00
2706,第一店,107,Q4,173627.00
2706,第一店,107,Q2,95226.00
2707,晶華,107,Q1,10147.00
2707,晶華,107,Q4,1254740.00
2707,晶華,107,Q2,-6121.00
2707,晶華,107,Q3,1024060.00
2712,遠雄來,107,Q3,5170.00
2712,遠雄來,107,Q2,-32310.00
2712,遠雄來,107,Q1,-43885.00
2712,遠雄來,107,Q4,-2176.00
2718,全心投控,107,Q4,-946116.00
2718,全心投控,107,Q2,-595092.00
2718,全心投控,107,Q3,-954757.00
2718,全心投控,107,Q1,6930.00
2719,燦星旅,107,Q1,76637.00
2719,燦星旅,107,Q3,-9040.00
2719,燦星旅,107,Q4,-110131.00
2719,燦星旅,107,Q2,78429.00
2722,夏都,107,Q3,100343.00
2722,夏都,107,Q2,46070.00
2722,夏都,107,Q1,-2725.00
2722,夏都,107,Q4,112845.00
2723,美食-KY,107,Q2,2256158.00
2723,美食-KY,107,Q4,3242731.00
2723,美食-KY,107,Q3,3064955.00
2723,美食-KY,107,Q1,948575.00
2724,藝舍-KY,107,Q2,-11169.00
2724,藝舍-KY,107,Q1,-1687.00
2724,藝舍-KY,107,Q4,41392.00
2724,藝舍-KY,107,Q3,47798.00
2726,雅茗-KY,107,Q4,105141.00
2726,雅茗-KY,107,Q2,103922.00
2726,雅茗-KY,107,Q3,125574.00
2726,雅茗-KY,107,Q1,-95944.00
2727,王品,107,Q2,458065.00
2727,王品,107,Q3,867562.00
2727,王品,107,Q1,252367.00
2727,王品,107,Q4,1054820.00
2729,瓦城,107,Q3,566253.00
2729,瓦城,107,Q4,637566.00
2729,瓦城,107,Q2,336541.00
2729,瓦城,107,Q1,193111.00
2731,雄獅,107,Q4,-6420.00
2731,雄獅,107,Q1,376891.00
2731,雄獅,107,Q2,523353.00
2731,雄獅,107,Q3,304130.00
2732,六角,107,Q1,75078.00
2732,六角,107,Q2,185804.00
2732,六角,107,Q4,505717.00
2732,六角,107,Q3,338753.00
2734,易飛網,107,Q3,-101783.00
2734,易飛網,107,Q4,-52888.00
2734,易飛網,107,Q2,-62063.00
2734,易飛網,107,Q1,-12535.00
2736,富野,107,Q2,4377.00
2736,富野,107,Q3,980.00
2736,富野,107,Q1,6306.00
2736,富野,107,Q4,44964.00
2739,寒舍,107,Q3,156938.00
2739,寒舍,107,Q1,-79522.00
2739,寒舍,107,Q2,11812.00
2739,寒舍,107,Q4,429124.00
2740,天蔥,107,Q3,-3290.00
2740,天蔥,107,Q1,7100.00
2740,天蔥,107,Q2,1750.00
2740,天蔥,107,Q4,-22448.00
2743,山富,107,Q4,47437.00
2743,山富,107,Q2,101649.00
2745,五福,107,Q2,20476.00
2745,五福,107,Q3,104536.00
2745,五福,107,Q1,-171718.00
2745,五福,107,Q4,-28593.00
2748,雲品,107,Q1,68143.00
2748,雲品,107,Q4,371861.00
2748,雲品,107,Q2,77562.00
2748,雲品,107,Q3,116925.00
2751,王座,107,Q2,17238.00
2751,王座,107,Q4,63564.00
2752,豆府,107,Q4,180637.00
2752,豆府,107,Q2,79415.00
2753,八方雲集,107,Q4,698130.00
2754,亞洲藏壽司,107,Q4,247567.00
2755,揚秦,107,Q4,114450.00
2756,聯發國際,107,Q4,144102.00
2801,彰銀,107,Q2,-50894210.00
2801,彰銀,107,Q1,-44822770.00
2801,彰銀,107,Q4,-3456086.00
2801,彰銀,107,Q3,-35721739.00
2812,台中銀,107,Q4,8293638.00
2812,台中銀,107,Q1,417697.00
2812,台中銀,107,Q3,3303083.00
2812,台中銀,107,Q2,2428423.00
2816,旺旺保,107,Q4,-75201.00
2816,旺旺保,107,Q2,83305.00
2816,旺旺保,107,Q3,355350.00
2816,旺旺保,107,Q1,-347878.00
2820,華票,107,Q4,-4995237.00
2820,華票,107,Q1,1776331.00
2820,華票,107,Q3,19228.00
2820,華票,107,Q2,-6668258.00
2832,台產,107,Q3,807663.00
2832,台產,107,Q1,295146.00
2832,台產,107,Q4,306055.00
2832,台產,107,Q2,421689.00
2834,臺企銀,107,Q2,28380642.00
2834,臺企銀,107,Q1,-7857487.00
2834,臺企銀,107,Q4,51561104.00
2834,臺企銀,107,Q3,40881103.00
2836,高雄銀,107,Q2,-90690.00
2836,高雄銀,107,Q3,-4975664.00
2836,高雄銀,107,Q4,-7966103.00
2836,高雄銀,107,Q1,-1927733.00
2838,聯邦銀,107,Q3,15840064.00
2838,聯邦銀,107,Q1,-8264163.00
2838,聯邦銀,107,Q4,55026781.00
2838,聯邦銀,107,Q2,-683909.00
2845,遠東銀,107,Q4,4546927.00
2845,遠東銀,107,Q3,14390061.00
2845,遠東銀,107,Q2,-2701213.00
2845,遠東銀,107,Q1,-3270227.00
2849,安泰銀,107,Q2,-2087077.00
2849,安泰銀,107,Q3,-3336736.00
2849,安泰銀,107,Q4,-460379.00
2849,安泰銀,107,Q1,1224553.00
2850,新產,107,Q2,2190022.00
2850,新產,107,Q3,1994377.00
2850,新產,107,Q1,1883396.00
2850,新產,107,Q4,3475888.00
2851,中再保,107,Q3,-1229035.00
2851,中再保,107,Q2,7164.00
2851,中再保,107,Q1,-1259356.00
2851,中再保,107,Q4,1558449.00
2852,第一保,107,Q3,728487.00
2852,第一保,107,Q4,665089.00
2852,第一保,107,Q1,582899.00
2852,第一保,107,Q2,229025.00
2855,統一證,107,Q1,-650756.00
2855,統一證,107,Q3,7539044.00
2855,統一證,107,Q2,799596.00
2855,統一證,107,Q4,10829692.00
2867,三商壽,107,Q3,19671429.00
2867,三商壽,107,Q1,-8582341.00
2867,三商壽,107,Q2,31711883.00
2867,三商壽,107,Q4,18187084.00
2880,華南金,107,Q3,-9587789.00
2880,華南金,107,Q1,-13897049.00
2880,華南金,107,Q4,-17158874.00
2880,華南金,107,Q2,-26225856.00
2881,富邦金,107,Q3,-65283057.00
2881,富邦金,107,Q4,-3166904.00
2881,富邦金,107,Q1,-72004908.00
2881,富邦金,107,Q2,-113163883.00
2882,國泰金,107,Q2,44450654.00
2882,國泰金,107,Q1,46615802.00
2882,國泰金,107,Q4,-86525669.00
2882,國泰金,107,Q3,7828023.00
2883,凱基金,107,Q1,35758018.00
2883,凱基金,107,Q2,43719895.00
2883,凱基金,107,Q4,118619654.00
2883,凱基金,107,Q3,114867883.00
2884,玉山金,107,Q1,-3444896.00
2884,玉山金,107,Q4,9522169.00
2884,玉山金,107,Q2,-11630373.00
2884,玉山金,107,Q3,-4751259.00
2885,元大金,107,Q4,9808722.00
2885,元大金,107,Q1,-17511020.00
2885,元大金,107,Q3,-6553531.00
2885,元大金,107,Q2,-45380867.00
2886,兆豐金,107,Q3,-18024125.00
2886,兆豐金,107,Q4,-38619574.00
2886,兆豐金,107,Q1,-28589394.00
2886,兆豐金,107,Q2,-72666930.00
2887,台新新光金,107,Q4,-16409202.00
2887,台新新光金,107,Q3,-6604921.00
2887,台新新光金,107,Q2,-11226627.00
2887,台新新光金,107,Q1,5356040.00
2889,國票金,107,Q4,12919662.00
2889,國票金,107,Q2,2089961.00
2889,國票金,107,Q1,8416200.00
2889,國票金,107,Q3,1458468.00
2890,永豐金,107,Q2,-22937797.00
2890,永豐金,107,Q3,8007098.00
2890,永豐金,107,Q4,16770765.00
2890,永豐金,107,Q1,10408351.00
2891,中信金,107,Q2,4157400.00
2891,中信金,107,Q4,25466610.00
2891,中信金,107,Q3,60642472.00
2891,中信金,107,Q1,-17549577.00
2892,第一金,107,Q3,39099540.00
2892,第一金,107,Q1,-18691097.00
2892,第一金,107,Q2,78219496.00
2892,第一金,107,Q4,15424411.00
2897,王道銀行,107,Q1,880177.00
2897,王道銀行,107,Q4,14348008.00
2897,王道銀行,107,Q3,3705358.00
2897,王道銀行,107,Q2,-2597153.00
2901,欣欣,107,Q3,27556.00
2901,欣欣,107,Q2,26331.00
2901,欣欣,107,Q1,16220.00
2901,欣欣,107,Q4,45299.00
2903,遠百,107,Q4,4486949.00
2903,遠百,107,Q3,-3490861.00
2903,遠百,107,Q2,-3719760.00
2903,遠百,107,Q1,-5351744.00
2904,匯僑,107,Q3,154656.00
2904,匯僑,107,Q1,36361.00
2904,匯僑,107,Q4,213590.00
2904,匯僑,107,Q2,104678.00
2905,三商,107,Q3,21652464.00
2905,三商,107,Q4,20682443.00
2905,三商,107,Q1,-8640183.00
2905,三商,107,Q2,32903580.00
2906,高林,107,Q3,141010.00
2906,高林,107,Q4,207777.00
2906,高林,107,Q2,181210.00
2906,高林,107,Q1,30598.00
2908,特力,107,Q1,1064784.00
2908,特力,107,Q4,985082.00
2908,特力,107,Q2,872404.00
2908,特力,107,Q3,877637.00
2910,統領,107,Q4,298752.00
2910,統領,107,Q2,142231.00
2910,統領,107,Q3,235401.00
2910,統領,107,Q1,66972.00
2911,麗嬰房,107,Q1,-219304.00
2911,麗嬰房,107,Q4,-435367.00
2911,麗嬰房,107,Q3,-267851.00
2911,麗嬰房,107,Q2,-193256.00
2912,統一超,107,Q4,17917929.00
2912,統一超,107,Q2,5929404.00
2912,統一超,107,Q1,-1568607.00
2912,統一超,107,Q3,15677381.00
2913,農林,107,Q1,-108160.00
2913,農林,107,Q4,-132621.00
2913,農林,107,Q3,-141708.00
2913,農林,107,Q2,-119157.00
2915,潤泰全,107,Q1,-180990.00
2915,潤泰全,107,Q3,-2034516.00
2915,潤泰全,107,Q2,-2582297.00
2915,潤泰全,107,Q4,-3216877.00
2916,滿心,107,Q3,103358.00
2916,滿心,107,Q2,156181.00
2916,滿心,107,Q1,91242.00
2916,滿心,107,Q4,89526.00
2923,鼎固-KY,107,Q4,1312688.00
2923,鼎固-KY,107,Q1,-1028404.00
2923,鼎固-KY,107,Q3,1315129.00
2923,鼎固-KY,107,Q2,95554.00
2924,宏太-KY,107,Q1,-21350.00
2924,宏太-KY,107,Q2,5305.00
2924,宏太-KY,107,Q4,-6213.00
2924,宏太-KY,107,Q3,-35915.00
2926,誠品生活,107,Q4,669453.00
2926,誠品生活,107,Q2,110979.00
2926,誠品生活,107,Q3,247736.00
2926,誠品生活,107,Q1,-182012.00
2929,淘帝-KY,107,Q3,835968.00
2929,淘帝-KY,107,Q2,613406.00
2929,淘帝-KY,107,Q4,981326.00
2929,淘帝-KY,107,Q1,623251.00
2937,集雅社,107,Q2,62125.00
2937,集雅社,107,Q4,7202.00
2937,集雅社,107,Q3,-23537.00
2937,集雅社,107,Q1,42846.00
2939,永邑-KY,107,Q1,3322.00
2939,永邑-KY,107,Q2,273380.00
2939,永邑-KY,107,Q4,473742.00
2939,永邑-KY,107,Q3,131630.00
2941,米斯特,107,Q2,-19937.00
2941,米斯特,107,Q4,-30908.00
2945,三商家購,107,Q2,314921.00
2945,三商家購,107,Q4,476404.00
2947,振宇五金,107,Q4,89265.00
3002,歐格,107,Q3,10038.00
3002,歐格,107,Q2,8974.00
3002,歐格,107,Q4,3146.00
3002,歐格,107,Q1,-15327.00
3003,健和興,107,Q1,71729.00
3003,健和興,107,Q3,434111.00
3003,健和興,107,Q2,67328.00
3003,健和興,107,Q4,256437.00
3004,豐達科,107,Q4,290408.00
3004,豐達科,107,Q1,20344.00
3004,豐達科,107,Q3,204145.00
3004,豐達科,107,Q2,146574.00
3005,神基,107,Q4,3780992.00
3005,神基,107,Q2,1278091.00
3005,神基,107,Q1,782366.00
3005,神基,107,Q3,2569601.00
3006,晶豪科,107,Q4,-596909.00
3006,晶豪科,107,Q3,-326955.00
3006,晶豪科,107,Q2,-192011.00
3006,晶豪科,107,Q1,74503.00
3008,大立光,107,Q2,9308697.00
3008,大立光,107,Q4,31591453.00
3008,大立光,107,Q3,18805298.00
3008,大立光,107,Q1,7657131.00
3010,華立,107,Q4,-1910135.00
3010,華立,107,Q1,-681569.00
3010,華立,107,Q3,-2049259.00
3010,華立,107,Q2,-1512138.00
3011,今皓,107,Q1,-64564.00
3011,今皓,107,Q2,-24784.00
3011,今皓,107,Q3,-54668.00
3011,今皓,107,Q4,-108070.00
3013,晟銘電,107,Q1,-104800.00
3013,晟銘電,107,Q3,-163552.00
3013,晟銘電,107,Q4,35501.00
3013,晟銘電,107,Q2,-255998.00
3014,聯陽,107,Q3,538593.00
3014,聯陽,107,Q4,561393.00
3014,聯陽,107,Q1,224308.00
3014,聯陽,107,Q2,514710.00
3015,全漢,107,Q3,-255659.00
3015,全漢,107,Q4,-248657.00
3015,全漢,107,Q1,9313.00
3015,全漢,107,Q2,-371685.00
3016,嘉晶,107,Q2,332622.00
3016,嘉晶,107,Q4,597789.00
3016,嘉晶,107,Q3,509202.00
3016,嘉晶,107,Q1,161077.00
3017,奇鋐,107,Q3,1158006.00
3017,奇鋐,107,Q1,36968.00
3017,奇鋐,107,Q4,971341.00
3017,奇鋐,107,Q2,59987.00
3018,隆銘綠能,107,Q1,-34349.00
3018,隆銘綠能,107,Q2,-143406.00
3018,隆銘綠能,107,Q4,-201724.00
3018,隆銘綠能,107,Q3,-222169.00
3019,亞光,107,Q1,321851.00
3019,亞光,107,Q4,2480530.00
3019,亞光,107,Q3,1609936.00
3019,亞光,107,Q2,650567.00
3021,鴻名,107,Q4,123764.00
3021,鴻名,107,Q2,-13119.00
3021,鴻名,107,Q1,19043.00
3021,鴻名,107,Q3,50563.00
3022,威強電,107,Q2,-310342.00
3022,威強電,107,Q4,646605.00
3022,威強電,107,Q3,-123450.00
3022,威強電,107,Q1,-546501.00
3023,信邦,107,Q2,-232718.00
3023,信邦,107,Q3,156339.00
3023,信邦,107,Q1,-346604.00
3023,信邦,107,Q4,343590.00
3024,憶聲,107,Q3,77063.00
3024,憶聲,107,Q4,19732.00
3024,憶聲,107,Q2,-31542.00
3024,憶聲,107,Q1,20536.00
3025,星通,107,Q4,-86621.00
3025,星通,107,Q2,18416.00
3025,星通,107,Q1,-30398.00
3025,星通,107,Q3,-10585.00
3026,禾伸堂,107,Q3,1671917.00
3026,禾伸堂,107,Q1,316079.00
3026,禾伸堂,107,Q2,1027391.00
3026,禾伸堂,107,Q4,3085315.00
3027,盛達,107,Q4,-55269.00
3027,盛達,107,Q2,-79881.00
3027,盛達,107,Q1,-38344.00
3027,盛達,107,Q3,-86133.00
3028,增你強,107,Q2,-650438.00
3028,增你強,107,Q1,-581923.00
3028,增你強,107,Q4,-1877983.00
3028,增你強,107,Q3,-1149408.00
3029,零壹,107,Q3,-50460.00
3029,零壹,107,Q1,321000.00
3029,零壹,107,Q4,55068.00
3029,零壹,107,Q2,279352.00
3030,德律,107,Q3,30712.00
3030,德律,107,Q1,54569.00
3030,德律,107,Q2,-72429.00
3030,德律,107,Q4,626813.00
3031,佰鴻,107,Q4,298632.00
3031,佰鴻,107,Q1,59929.00
3031,佰鴻,107,Q2,73020.00
3031,佰鴻,107,Q3,195035.00
3032,偉訓,107,Q1,168283.00
3032,偉訓,107,Q2,-44137.00
3032,偉訓,107,Q4,206039.00
3032,偉訓,107,Q3,232021.00
3033,威健,107,Q2,-138459.00
3033,威健,107,Q4,-2164214.00
3033,威健,107,Q3,-1979807.00
3033,威健,107,Q1,-27612.00
3034,聯詠,107,Q3,5757327.00
3034,聯詠,107,Q2,4395527.00
3034,聯詠,107,Q4,8011480.00
3034,聯詠,107,Q1,2364174.00
3035,智原,107,Q2,272228.00
3035,智原,107,Q1,288817.00
3035,智原,107,Q4,301812.00
3035,智原,107,Q3,236164.00
3036,文曄,107,Q1,-2759240.00
3036,文曄,107,Q2,-6914617.00
3036,文曄,107,Q4,-219685.00
3036,文曄,107,Q3,2196739.00
3037,欣興,107,Q2,4029837.00
3037,欣興,107,Q1,3372538.00
3037,欣興,107,Q4,13534887.00
3037,欣興,107,Q3,8416675.00
3038,全台,107,Q4,289955.00
3038,全台,107,Q1,15381.00
3038,全台,107,Q2,76839.00
3038,全台,107,Q3,183264.00
3040,遠見,107,Q2,16777.00
3040,遠見,107,Q1,16019.00
3040,遠見,107,Q3,52401.00
3040,遠見,107,Q4,66375.00
3041,揚智,107,Q4,-339761.00
3041,揚智,107,Q2,-498198.00
3041,揚智,107,Q3,-297446.00
3041,揚智,107,Q1,-175457.00
3042,晶技,107,Q1,471302.00
3042,晶技,107,Q3,943144.00
3042,晶技,107,Q2,789985.00
3042,晶技,107,Q4,1068473.00
3043,科風,107,Q4,11815.00
3043,科風,107,Q2,-24087.00
3043,科風,107,Q3,-22028.00
3043,科風,107,Q1,-22839.00
3044,健鼎,107,Q3,4301733.00
3044,健鼎,107,Q1,2040406.00
3044,健鼎,107,Q4,7645204.00
3044,健鼎,107,Q2,2449345.00
3045,台灣大,107,Q1,7957442.00
3045,台灣大,107,Q2,15469395.00
3045,台灣大,107,Q4,29775655.00
3045,台灣大,107,Q3,22467003.00
3046,建��,107,Q1,-56846.00
3046,建��,107,Q4,-5912.00
3046,建��,107,Q3,-11896.00
3046,建��,107,Q2,-39770.00
3047,訊舟,107,Q4,51023.00
3047,訊舟,107,Q3,-19599.00
3047,訊舟,107,Q1,79180.00
3047,訊舟,107,Q2,128050.00
3048,益登,107,Q2,84717.00
3048,益登,107,Q4,911222.00
3048,益登,107,Q3,429347.00
3048,益登,107,Q1,-517674.00
3049,精金,107,Q2,785079.00
3049,精金,107,Q4,1393300.00
3049,精金,107,Q3,1287858.00
3049,精金,107,Q1,581613.00
3050,鈺德,107,Q1,-58559.00
3050,鈺德,107,Q3,-12591.00
3050,鈺德,107,Q2,-23536.00
3050,鈺德,107,Q4,132771.00
3051,力特,107,Q3,183960.00
3051,力特,107,Q4,218207.00
3051,力特,107,Q1,235009.00
3051,力特,107,Q2,96661.00
3052,夆典,107,Q3,-1985194.00
3052,夆典,107,Q4,-2804317.00
3052,夆典,107,Q1,-269027.00
3052,夆典,107,Q2,-1017790.00
3054,立萬利,107,Q3,-110202.00
3054,立萬利,107,Q2,-44472.00
3054,立萬利,107,Q4,-123090.00
3054,立萬利,107,Q1,-27444.00
3055,蔚華科,107,Q1,-267222.00
3055,蔚華科,107,Q3,-40268.00
3055,蔚華科,107,Q2,110877.00
3055,蔚華科,107,Q4,-160599.00
3056,富華新,107,Q1,888982.00
3056,富華新,107,Q2,1156836.00
3056,富華新,107,Q4,784970.00
3056,富華新,107,Q3,1024058.00
3057,喬鼎,107,Q4,22138.00
3057,喬鼎,107,Q2,-59058.00
3057,喬鼎,107,Q3,3963.00
3057,喬鼎,107,Q1,-48215.00
3058,立德,107,Q3,114114.00
3058,立德,107,Q4,41362.00
3058,立德,107,Q1,163090.00
3058,立德,107,Q2,40169.00
3059,華晶科,107,Q3,-287503.00
3059,華晶科,107,Q4,703775.00
3059,華晶科,107,Q1,-136867.00
3059,華晶科,107,Q2,-361576.00
3060,銘異,107,Q2,-769161.00
3060,銘異,107,Q1,-666359.00
3060,銘異,107,Q4,-448413.00
3060,銘異,107,Q3,-982357.00
3062,建漢,107,Q2,212416.00
3062,建漢,107,Q1,409189.00
3062,建漢,107,Q4,-20713.00
3062,建漢,107,Q3,247690.00
3064,泰偉,107,Q1,-83330.00
3064,泰偉,107,Q4,-220766.00
3064,泰偉,107,Q3,-221411.00
3064,泰偉,107,Q2,-156957.00
3066,李洲,107,Q1,23506.00
3066,李洲,107,Q4,61091.00
3066,李洲,107,Q2,37803.00
3066,李洲,107,Q3,64148.00
3067,全域,107,Q1,-38247.00
3067,全域,107,Q3,-35868.00
3067,全域,107,Q2,-32473.00
3067,全域,107,Q4,-69480.00
3071,協禧,107,Q3,260134.00
3071,協禧,107,Q2,206786.00
3071,協禧,107,Q1,60209.00
3071,協禧,107,Q4,286635.00
3073,天方能源,107,Q4,-29499.00
