公司代號,公司名稱,年度,季別,營業活動之淨現金流入（流出）
2606,裕民,112,Q3,4222225.00
2607,榮運,112,Q2,2566170.00
2607,榮運,112,Q4,4483955.00
2607,榮運,112,Q3,3849462.00
2607,榮運,112,Q1,1088166.00
2608,嘉里大榮,112,Q4,2459918.00
2608,嘉里大榮,112,Q3,1548349.00
2608,嘉里大榮,112,Q2,1059800.00
2608,嘉里大榮,112,Q1,476015.00
2609,陽明,112,Q4,3379199.00
2609,陽明,112,Q1,7796653.00
2609,陽明,112,Q2,-17222451.00
2609,陽明,112,Q3,-2788262.00
2610,華航,112,Q3,44814329.00
2610,華航,112,Q4,55845601.00
2610,華航,112,Q2,34746319.00
2610,華航,112,Q1,14117026.00
2611,志信,112,Q2,-40507.00
2611,志信,112,Q4,-18303.00
2611,志信,112,Q1,-28820.00
2611,志信,112,Q3,-5225.00
2612,中航,112,Q2,483371.00
2612,中航,112,Q4,1273269.00
2612,中航,112,Q3,927545.00
2612,中航,112,Q1,244205.00
2613,中櫃,112,Q4,772914.00
2613,中櫃,112,Q1,140287.00
2613,中櫃,112,Q3,499661.00
2613,中櫃,112,Q2,300778.00
2614,東森,112,Q1,124719.00
2614,東森,112,Q4,1487768.00
2614,東森,112,Q3,981329.00
2614,東森,112,Q2,512982.00
2615,萬海,112,Q1,-585766.00
2615,萬海,112,Q4,-4442861.00
2615,萬海,112,Q3,-4331688.00
2615,萬海,112,Q2,-7546115.00
2616,山隆,112,Q3,911598.00
2616,山隆,112,Q4,1097194.00
2616,山隆,112,Q2,-76149.00
2616,山隆,112,Q1,-30614.00
2617,台航,112,Q3,1277238.00
2617,台航,112,Q2,902715.00
2617,台航,112,Q1,294491.00
2617,台航,112,Q4,2064011.00
2618,長榮航,112,Q4,68204840.00
2618,長榮航,112,Q2,38792592.00
2618,長榮航,112,Q1,17148016.00
2618,長榮航,112,Q3,59412631.00
2630,亞航,112,Q1,-278871.00
2630,亞航,112,Q4,-208706.00
2630,亞航,112,Q2,-591069.00
2630,亞航,112,Q3,-653621.00
2633,台灣高鐵,112,Q2,13048345.00
2633,台灣高鐵,112,Q1,7137311.00
2633,台灣高鐵,112,Q4,27751435.00
2633,台灣高鐵,112,Q3,20167977.00
2634,漢翔,112,Q1,-4107680.00
2634,漢翔,112,Q3,-7284218.00
2634,漢翔,112,Q4,3872446.00
2634,漢翔,112,Q2,-5716826.00
2636,台驊控股,112,Q3,-344011.00
2636,台驊控股,112,Q1,-1069257.00
2636,台驊控股,112,Q4,-348063.00
2636,台驊控股,112,Q2,-371536.00
2637,慧洋-KY,112,Q3,4319802.00
2637,慧洋-KY,112,Q2,2855285.00
2637,慧洋-KY,112,Q4,6425364.00
2637,慧洋-KY,112,Q1,885161.00
2640,大車隊,112,Q2,284425.00
2640,大車隊,112,Q1,123459.00
2640,大車隊,112,Q4,614051.00
2640,大車隊,112,Q3,440999.00
2641,正德,112,Q1,151086.00
2641,正德,112,Q2,251715.00
2641,正德,112,Q3,259878.00
2641,正德,112,Q4,477987.00
2642,宅配通,112,Q1,86538.00
2642,宅配通,112,Q2,154084.00
2642,宅配通,112,Q3,226299.00
2642,宅配通,112,Q4,295418.00
2643,捷迅,112,Q2,103453.00
2643,捷迅,112,Q3,-45314.00
2643,捷迅,112,Q4,-90675.00
2643,捷迅,112,Q1,196528.00
2645,長榮航太,112,Q4,2063525.00
2645,長榮航太,112,Q3,1869320.00
2645,長榮航太,112,Q2,535885.00
2645,長榮航太,112,Q1,29989.00
2646,星宇航空,112,Q4,8189037.00
2646,星宇航空,112,Q2,5097694.00
2701,萬企,112,Q2,85479.00
2701,萬企,112,Q1,50336.00
2701,萬企,112,Q3,125358.00
2701,萬企,112,Q4,161336.00
2702,華園,112,Q1,-55372.00
2702,華園,112,Q4,38492.00
2702,華園,112,Q3,133737.00
2702,華園,112,Q2,-5461.00
2704,國賓,112,Q3,2569523.00
2704,國賓,112,Q4,2948962.00
2704,國賓,112,Q2,118737.00
2704,國賓,112,Q1,-129617.00
2705,六福,112,Q2,92959.00
2705,六福,112,Q1,16867.00
2705,六福,112,Q4,479116.00
2705,六福,112,Q3,259915.00
2706,第一店,112,Q2,85325.00
2706,第一店,112,Q1,59755.00
2706,第一店,112,Q3,110957.00
2706,第一店,112,Q4,188401.00
2707,晶華,112,Q1,1384089.00
2707,晶華,112,Q4,1823229.00
2707,晶華,112,Q2,1609127.00
2707,晶華,112,Q3,1531922.00
2712,遠雄來,112,Q4,130699.00
2712,遠雄來,112,Q3,114282.00
2712,遠雄來,112,Q2,47775.00
2712,遠雄來,112,Q1,-3208.00
2718,全心投控,112,Q3,1035639.00
2718,全心投控,112,Q1,786588.00
2718,全心投控,112,Q2,971395.00
2718,全心投控,112,Q4,1096936.00
2719,燦星旅,112,Q1,-323.00
2719,燦星旅,112,Q3,42753.00
2719,燦星旅,112,Q4,37852.00
2719,燦星旅,112,Q2,1113.00
2722,夏都,112,Q1,6427.00
2722,夏都,112,Q3,114407.00
2722,夏都,112,Q2,63455.00
2722,夏都,112,Q4,141474.00
2723,美食-KY,112,Q4,3013260.00
2723,美食-KY,112,Q3,2464996.00
2723,美食-KY,112,Q2,1508206.00
2723,美食-KY,112,Q1,1133533.00
2724,藝舍-KY,112,Q1,25506.00
2724,藝舍-KY,112,Q4,39848.00
2724,藝舍-KY,112,Q3,58031.00
2724,藝舍-KY,112,Q2,46409.00
2726,雅茗-KY,112,Q2,13235.00
2726,雅茗-KY,112,Q3,8660.00
2726,雅茗-KY,112,Q1,14809.00
2726,雅茗-KY,112,Q4,21073.00
2727,王品,112,Q4,4307549.00
2727,王品,112,Q1,1169885.00
2727,王品,112,Q2,2223840.00
2727,王品,112,Q3,3148268.00
2729,瓦城,112,Q4,1038053.00
2729,瓦城,112,Q3,786815.00
2729,瓦城,112,Q1,274121.00
2729,瓦城,112,Q2,509870.00
2731,雄獅,112,Q2,712263.00
2731,雄獅,112,Q1,463672.00
2731,雄獅,112,Q3,1177542.00
2731,雄獅,112,Q4,1280616.00
2732,六角,112,Q1,166847.00
2732,六角,112,Q3,491288.00
2732,六角,112,Q4,720439.00
2732,六角,112,Q2,350087.00
2734,易飛網,112,Q2,78840.00
2734,易飛網,112,Q4,57821.00
2734,易飛網,112,Q3,80940.00
2734,易飛網,112,Q1,-11830.00
2736,富野,112,Q2,49650.00
2736,富野,112,Q4,34886.00
2736,富野,112,Q3,55831.00
2736,富野,112,Q1,41190.00
2739,寒舍,112,Q3,829335.00
2739,寒舍,112,Q4,1449639.00
2739,寒舍,112,Q1,118625.00
2739,寒舍,112,Q2,495092.00
2740,天蔥,112,Q4,-28088.00
2740,天蔥,112,Q2,-16321.00
2740,天蔥,112,Q1,-16894.00
2740,天蔥,112,Q3,-12775.00
2743,山富,112,Q1,-41059.00
2743,山富,112,Q4,579261.00
2743,山富,112,Q3,307661.00
2743,山富,112,Q2,138349.00
2745,五福,112,Q1,-23965.00
2745,五福,112,Q2,154104.00
2745,五福,112,Q4,480666.00
2745,五福,112,Q3,146810.00
2748,雲品,112,Q4,104670.00
2748,雲品,112,Q1,19488.00
2748,雲品,112,Q2,140274.00
2748,雲品,112,Q3,-192197.00
2751,王座,112,Q2,125222.00
2751,王座,112,Q4,237209.00
2752,豆府,112,Q3,440908.00
2752,豆府,112,Q2,222363.00
2752,豆府,112,Q1,64864.00
2752,豆府,112,Q4,599201.00
2753,八方雲集,112,Q2,530966.00
2753,八方雲集,112,Q1,212469.00
2753,八方雲集,112,Q4,1219831.00
2753,八方雲集,112,Q3,841444.00
2754,亞洲藏壽司,112,Q4,938069.00
2754,亞洲藏壽司,112,Q3,641485.00
2754,亞洲藏壽司,112,Q2,441789.00
2754,亞洲藏壽司,112,Q1,244961.00
2755,揚秦,112,Q4,233491.00
2755,揚秦,112,Q1,-19576.00
2755,揚秦,112,Q2,44482.00
2755,揚秦,112,Q3,161906.00
2756,聯發國際,112,Q2,49228.00
2756,聯發國際,112,Q3,84414.00
2756,聯發國際,112,Q4,76461.00
2756,聯發國際,112,Q1,460.00
2762,世界健身-KY,112,Q4,2383480.00
2801,彰銀,112,Q3,-62058445.00
2801,彰銀,112,Q1,11820517.00
2801,彰銀,112,Q2,-47921725.00
2801,彰銀,112,Q4,-30545718.00
2812,台中銀,112,Q1,-672222.00
2812,台中銀,112,Q4,26516695.00
2812,台中銀,112,Q3,5495183.00
2812,台中銀,112,Q2,-5266892.00
2816,旺旺保,112,Q4,716194.00
2816,旺旺保,112,Q1,233303.00
2816,旺旺保,112,Q2,441470.00
2816,旺旺保,112,Q3,941579.00
2820,華票,112,Q1,-1213660.00
2820,華票,112,Q2,-1757580.00
2820,華票,112,Q4,-5985602.00
2820,華票,112,Q3,-8935328.00
2832,台產,112,Q3,707019.00
2832,台產,112,Q1,198073.00
2832,台產,112,Q2,515599.00
2832,台產,112,Q4,677325.00
2834,臺企銀,112,Q2,9981857.00
2834,臺企銀,112,Q1,19806469.00
2834,臺企銀,112,Q4,22986785.00
2834,臺企銀,112,Q3,31982113.00
2836,高雄銀,112,Q2,-3174228.00
2836,高雄銀,112,Q1,-342422.00
2836,高雄銀,112,Q4,4459414.00
2836,高雄銀,112,Q3,-297926.00
2838,聯邦銀,112,Q2,-9210620.00
2838,聯邦銀,112,Q1,5833694.00
2838,聯邦銀,112,Q4,21440367.00
2838,聯邦銀,112,Q3,2451687.00
2845,遠東銀,112,Q1,17357489.00
2845,遠東銀,112,Q4,17576577.00
2845,遠東銀,112,Q3,23291469.00
2845,遠東銀,112,Q2,3559871.00
2849,安泰銀,112,Q4,2373363.00
2849,安泰銀,112,Q1,443357.00
2849,安泰銀,112,Q2,-310036.00
2849,安泰銀,112,Q3,2356606.00
2850,新產,112,Q1,496385.00
2850,新產,112,Q4,1592704.00
2850,新產,112,Q3,1466445.00
2850,新產,112,Q2,1864976.00
2851,中再保,112,Q4,-7331695.00
2851,中再保,112,Q3,-5375993.00
2851,中再保,112,Q1,-3353879.00
2851,中再保,112,Q2,-2774670.00
2852,第一保,112,Q3,505878.00
2852,第一保,112,Q2,166820.00
2852,第一保,112,Q4,296951.00
2852,第一保,112,Q1,33097.00
2855,統一證,112,Q3,-18100260.00
2855,統一證,112,Q2,-26967465.00
2855,統一證,112,Q4,-20879776.00
2855,統一證,112,Q1,-9093848.00
2867,三商壽,112,Q3,-47275944.00
2867,三商壽,112,Q2,-20446121.00
2867,三商壽,112,Q1,-15717955.00
2867,三商壽,112,Q4,-40041190.00
2880,華南金,112,Q1,-15485436.00
2880,華南金,112,Q4,-21346630.00
2880,華南金,112,Q3,-23721655.00
2880,華南金,112,Q2,-46953963.00
2881,富邦金,112,Q1,-143262033.00
2881,富邦金,112,Q4,-84891250.00
2881,富邦金,112,Q3,-100414828.00
2881,富邦金,112,Q2,-233982745.00
2882,國泰金,112,Q4,-59249597.00
2882,國泰金,112,Q1,84262064.00
2882,國泰金,112,Q2,148412028.00
2882,國泰金,112,Q3,38166729.00
2883,凱基金,112,Q1,-48492569.00
2883,凱基金,112,Q3,-72556619.00
2883,凱基金,112,Q2,-49253307.00
2883,凱基金,112,Q4,-59716436.00
2884,玉山金,112,Q3,-20494249.00
2884,玉山金,112,Q4,-2455042.00
2884,玉山金,112,Q2,-7288015.00
2884,玉山金,112,Q1,-39709472.00
2885,元大金,112,Q4,-35466861.00
2885,元大金,112,Q1,-25504674.00
2885,元大金,112,Q2,-90659900.00
2885,元大金,112,Q3,-37087525.00
2886,兆豐金,112,Q1,-18532321.00
2886,兆豐金,112,Q2,-32493754.00
2886,兆豐金,112,Q3,-86376809.00
2886,兆豐金,112,Q4,25546652.00
2887,台新新光金,112,Q1,-2788562.00
2887,台新新光金,112,Q2,-30347947.00
2887,台新新光金,112,Q4,-9365368.00
2887,台新新光金,112,Q3,-17749818.00
2889,國票金,112,Q3,-15578852.00
2889,國票金,112,Q4,-8903439.00
2889,國票金,112,Q1,-10196595.00
2889,國票金,112,Q2,-13385119.00
2890,永豐金,112,Q3,-166290092.00
2890,永豐金,112,Q2,-112054779.00
2890,永豐金,112,Q1,-19228340.00
2890,永豐金,112,Q4,-150040294.00
2891,中信金,112,Q2,-64016378.00
2891,中信金,112,Q3,-113901703.00
2891,中信金,112,Q1,-148521602.00
2891,中信金,112,Q4,-16537839.00
2892,第一金,112,Q4,13069991.00
2892,第一金,112,Q3,-61626581.00
2892,第一金,112,Q1,-37313632.00
2892,第一金,112,Q2,-54950129.00
2897,王道銀行,112,Q2,7208922.00
2897,王道銀行,112,Q4,8133486.00
2897,王道銀行,112,Q3,7252909.00
2897,王道銀行,112,Q1,-2360550.00
2901,欣欣,112,Q1,4199.00
2901,欣欣,112,Q4,48294.00
2901,欣欣,112,Q3,35777.00
2901,欣欣,112,Q2,20720.00
2903,遠百,112,Q2,-1086157.00
2903,遠百,112,Q4,10723261.00
2903,遠百,112,Q3,2537229.00
2903,遠百,112,Q1,-3051370.00
2904,匯僑,112,Q4,241371.00
2904,匯僑,112,Q2,104897.00
2904,匯僑,112,Q3,158329.00
2904,匯僑,112,Q1,57790.00
2905,三商,112,Q2,-20057855.00
2905,三商,112,Q3,-45526253.00
2905,三商,112,Q4,-37934929.00
2905,三商,112,Q1,-16891241.00
2906,高林,112,Q3,275743.00
2906,高林,112,Q2,323013.00
2906,高林,112,Q4,563788.00
2906,高林,112,Q1,147747.00
2908,特力,112,Q3,822465.00
2908,特力,112,Q2,-463314.00
2908,特力,112,Q4,2123295.00
2908,特力,112,Q1,-335291.00
2910,統領,112,Q3,150839.00
2910,統領,112,Q4,285727.00
2910,統領,112,Q2,116406.00
2910,統領,112,Q1,24549.00
2911,麗嬰房,112,Q4,16162.00
2911,麗嬰房,112,Q1,90398.00
2911,麗嬰房,112,Q3,-25676.00
2911,麗嬰房,112,Q2,865.00
2912,統一超,112,Q1,3465093.00
2912,統一超,112,Q3,33831417.00
2912,統一超,112,Q2,15081853.00
2912,統一超,112,Q4,42388514.00
2913,農林,112,Q2,-18977.00
2913,農林,112,Q4,-43925.00
2913,農林,112,Q3,-32098.00
2913,農林,112,Q1,-27041.00
2915,潤泰全,112,Q4,-257573.00
2915,潤泰全,112,Q3,-253035.00
2915,潤泰全,112,Q2,-572400.00
2915,潤泰全,112,Q1,-110553.00
2916,滿心,112,Q4,246827.00
2916,滿心,112,Q2,254014.00
2916,滿心,112,Q1,215999.00
2916,滿心,112,Q3,245528.00
2923,鼎固-KY,112,Q4,322989.00
2923,鼎固-KY,112,Q2,3977186.00
2923,鼎固-KY,112,Q3,4226157.00
2923,鼎固-KY,112,Q1,3771571.00
2924,宏太-KY,112,Q1,-8956.00
2924,宏太-KY,112,Q4,-34624.00
2924,宏太-KY,112,Q3,-26204.00
2924,宏太-KY,112,Q2,-17921.00
2926,誠品生活,112,Q4,1973224.00
2926,誠品生活,112,Q2,512742.00
2926,誠品生活,112,Q3,1030767.00
2926,誠品生活,112,Q1,248933.00
2929,淘帝-KY,112,Q1,28550.00
2929,淘帝-KY,112,Q3,53519.00
2929,淘帝-KY,112,Q4,1043.00
2929,淘帝-KY,112,Q2,52463.00
2937,集雅社,112,Q2,179947.00
2937,集雅社,112,Q3,-100598.00
2937,集雅社,112,Q4,37706.00
2937,集雅社,112,Q1,-5194.00
2939,永邑-KY,112,Q4,77227.00
2939,永邑-KY,112,Q1,44362.00
2939,永邑-KY,112,Q2,52924.00
2939,永邑-KY,112,Q3,110243.00
2941,米斯特,112,Q1,37391.00
2941,米斯特,112,Q4,113916.00
2941,米斯特,112,Q3,82356.00
2941,米斯特,112,Q2,70849.00
2945,三商家購,112,Q4,1052059.00
2945,三商家購,112,Q3,740060.00
2945,三商家購,112,Q1,-266942.00
2945,三商家購,112,Q2,278053.00
2947,振宇五金,112,Q3,131535.00
2947,振宇五金,112,Q1,-4722.00
2947,振宇五金,112,Q4,203242.00
2947,振宇五金,112,Q2,53211.00
2948,寶陞,112,Q2,95504.00
2948,寶陞,112,Q3,73059.00
2948,寶陞,112,Q1,102393.00
2948,寶陞,112,Q4,83895.00
2949,欣新網,112,Q2,-60935.00
2949,欣新網,112,Q3,-208258.00
2949,欣新網,112,Q1,1201.00
2949,欣新網,112,Q4,-62060.00
3002,歐格,112,Q1,-28979.00
3002,歐格,112,Q4,64568.00
3002,歐格,112,Q3,22565.00
3002,歐格,112,Q2,7224.00
3003,健和興,112,Q4,668637.00
3003,健和興,112,Q1,383535.00
3003,健和興,112,Q3,688388.00
3003,健和興,112,Q2,460329.00
3004,豐達科,112,Q4,220400.00
3004,豐達科,112,Q1,42592.00
3004,豐達科,112,Q3,137530.00
3004,豐達科,112,Q2,84312.00
3005,神基,112,Q4,6013727.00
3005,神基,112,Q1,852143.00
3005,神基,112,Q2,1908517.00
3005,神基,112,Q3,4017672.00
3006,晶豪科,112,Q2,178903.00
3006,晶豪科,112,Q4,186925.00
3006,晶豪科,112,Q1,-311643.00
3006,晶豪科,112,Q3,387516.00
3008,大立光,112,Q4,18198563.00
3008,大立光,112,Q1,4255893.00
3008,大立光,112,Q2,8110328.00
3008,大立光,112,Q3,11993504.00
3010,華立,112,Q4,3168869.00
3010,華立,112,Q1,1258143.00
3010,華立,112,Q2,1341315.00
3010,華立,112,Q3,1069347.00
3011,今皓,112,Q4,-20394.00
3011,今皓,112,Q2,9511.00
3011,今皓,112,Q1,-10608.00
3011,今皓,112,Q3,-31293.00
3013,晟銘電,112,Q2,555552.00
3013,晟銘電,112,Q1,412515.00
3013,晟銘電,112,Q4,1380049.00
3013,晟銘電,112,Q3,823661.00
3014,聯陽,112,Q1,452901.00
3014,聯陽,112,Q4,2441434.00
3014,聯陽,112,Q2,1817713.00
3014,聯陽,112,Q3,2075384.00
3015,全漢,112,Q4,1143113.00
3015,全漢,112,Q2,530096.00
3015,全漢,112,Q1,312005.00
3015,全漢,112,Q3,786170.00
3016,嘉晶,112,Q1,216682.00
3016,嘉晶,112,Q4,553668.00
3016,嘉晶,112,Q2,238280.00
3016,嘉晶,112,Q3,350962.00
3017,奇鋐,112,Q4,10324207.00
3017,奇鋐,112,Q3,6459068.00
3017,奇鋐,112,Q1,1557152.00
3017,奇鋐,112,Q2,2673253.00
3018,隆銘綠能,112,Q4,-291363.00
3018,隆銘綠能,112,Q3,-219327.00
3018,隆銘綠能,112,Q2,-178332.00
3018,隆銘綠能,112,Q1,-19119.00
3019,亞光,112,Q2,202442.00
3019,亞光,112,Q1,-270377.00
3019,亞光,112,Q3,694159.00
3019,亞光,112,Q4,2239852.00
3021,鴻名,112,Q1,44357.00
3021,鴻名,112,Q2,247925.00
3021,鴻名,112,Q4,454813.00
3021,鴻名,112,Q3,337836.00
3022,威強電,112,Q4,1504251.00
3022,威強電,112,Q1,-117632.00
3022,威強電,112,Q3,902333.00
3022,威強電,112,Q2,514280.00
3023,信邦,112,Q2,3424739.00
3023,信邦,112,Q1,1544854.00
3023,信邦,112,Q3,4029219.00
3023,信邦,112,Q4,5194310.00
3024,憶聲,112,Q4,869.00
3024,憶聲,112,Q1,-9338.00
3024,憶聲,112,Q2,-2514.00
3024,憶聲,112,Q3,15198.00
3025,星通,112,Q2,14956.00
3025,星通,112,Q4,14077.00
3025,星通,112,Q1,-33983.00
3025,星通,112,Q3,61511.00
3026,禾伸堂,112,Q1,545554.00
3026,禾伸堂,112,Q4,1604102.00
3026,禾伸堂,112,Q2,777396.00
3026,禾伸堂,112,Q3,944404.00
3027,盛達,112,Q2,-22811.00
3027,盛達,112,Q1,-15165.00
3027,盛達,112,Q4,-207768.00
3027,盛達,112,Q3,-164607.00
3028,增你強,112,Q1,1974746.00
3028,增你強,112,Q4,3047517.00
3028,增你強,112,Q2,2262640.00
3028,增你強,112,Q3,2195587.00
3029,零壹,112,Q4,802647.00
3029,零壹,112,Q1,125310.00
3029,零壹,112,Q2,989639.00
3029,零壹,112,Q3,1288653.00
3030,德律,112,Q2,1004535.00
3030,德律,112,Q1,745161.00
3030,德律,112,Q3,1335951.00
3030,德律,112,Q4,1877833.00
3031,佰鴻,112,Q4,172206.00
3031,佰鴻,112,Q2,24324.00
3031,佰鴻,112,Q3,108293.00
3031,佰鴻,112,Q1,35358.00
3032,偉訓,112,Q4,1095824.00
3032,偉訓,112,Q1,329790.00
3032,偉訓,112,Q2,666290.00
3032,偉訓,112,Q3,945941.00
3033,威健,112,Q4,1081224.00
3033,威健,112,Q1,1670567.00
3033,威健,112,Q3,-555229.00
3033,威健,112,Q2,-280565.00
3034,聯詠,112,Q3,20738007.00
3034,聯詠,112,Q4,29981009.00
3034,聯詠,112,Q2,13578180.00
3034,聯詠,112,Q1,7516021.00
3035,智原,112,Q4,3007157.00
3035,智原,112,Q3,2495391.00
3035,智原,112,Q1,758977.00
3035,智原,112,Q2,1728079.00
3036,文曄,112,Q2,19460866.00
3036,文曄,112,Q4,41028040.00
3036,文曄,112,Q1,4836180.00
3036,文曄,112,Q3,33255838.00
3037,欣興,112,Q2,20047376.00
3037,欣興,112,Q1,14145036.00
3037,欣興,112,Q4,30900026.00
3037,欣興,112,Q3,23860934.00
3038,全台,112,Q3,531275.00
3038,全台,112,Q4,667732.00
3038,全台,112,Q2,334280.00
3038,全台,112,Q1,102943.00
3040,遠見,112,Q4,107302.00
3040,遠見,112,Q1,71156.00
3040,遠見,112,Q2,79620.00
3040,遠見,112,Q3,86189.00
3041,揚智,112,Q1,-124863.00
3041,揚智,112,Q2,-461322.00
3041,揚智,112,Q3,-455485.00
3041,揚智,112,Q4,-469162.00
3042,晶技,112,Q3,1869940.00
3042,晶技,112,Q4,3053483.00
3042,晶技,112,Q2,1482764.00
3042,晶技,112,Q1,718114.00
3043,科風,112,Q4,130918.00
3043,科風,112,Q1,-1063.00
3043,科風,112,Q2,42308.00
3043,科風,112,Q3,37615.00
3044,健鼎,112,Q1,4296078.00
3044,健鼎,112,Q3,11933674.00
3044,健鼎,112,Q2,7593139.00
3044,健鼎,112,Q4,15926143.00
3045,台灣大,112,Q1,4808063.00
3045,台灣大,112,Q4,29057509.00
3045,台灣大,112,Q2,13517010.00
3045,台灣大,112,Q3,21371322.00
3046,建��,112,Q3,-33438.00
3046,建��,112,Q4,397126.00
3046,建��,112,Q1,-58797.00
3046,建��,112,Q2,-122534.00
3047,訊舟,112,Q1,262852.00
3047,訊舟,112,Q2,396494.00
3047,訊舟,112,Q4,290594.00
3047,訊舟,112,Q3,278157.00
3048,益登,112,Q4,4895045.00
3048,益登,112,Q1,2783794.00
3048,益登,112,Q2,1520820.00
3048,益登,112,Q3,5811592.00
3049,精金,112,Q4,-32424.00
3049,精金,112,Q1,-26632.00
3049,精金,112,Q2,165950.00
3049,精金,112,Q3,22299.00
3050,鈺德,112,Q3,225103.00
3050,鈺德,112,Q2,155700.00
3050,鈺德,112,Q4,325968.00
3050,鈺德,112,Q1,45659.00
3051,力特,112,Q4,643714.00
3051,力特,112,Q3,556429.00
3051,力特,112,Q1,332362.00
3051,力特,112,Q2,369222.00
3052,夆典,112,Q4,1235793.00
3052,夆典,112,Q1,-430636.00
3052,夆典,112,Q3,-1509511.00
3052,夆典,112,Q2,-657194.00
3054,立萬利,112,Q1,-7120.00
3054,立萬利,112,Q4,-50343.00
3054,立萬利,112,Q2,-41520.00
3054,立萬利,112,Q3,-54417.00
3055,蔚華科,112,Q4,137857.00
3055,蔚華科,112,Q3,117367.00
3055,蔚華科,112,Q1,61107.00
3055,蔚華科,112,Q2,175375.00
3056,富華新,112,Q2,-963387.00
3056,富華新,112,Q4,-1570246.00
3056,富華新,112,Q1,-668367.00
3056,富華新,112,Q3,-833549.00
3057,喬鼎,112,Q2,-59798.00
3057,喬鼎,112,Q4,-55874.00
3057,喬鼎,112,Q1,-26082.00
3057,喬鼎,112,Q3,-62945.00
3058,立德,112,Q2,-64090.00
3058,立德,112,Q3,-91494.00
3058,立德,112,Q1,63548.00
3058,立德,112,Q4,30721.00
3059,華晶科,112,Q3,1195751.00
3059,華晶科,112,Q4,1559084.00
3059,華晶科,112,Q2,1206972.00
3059,華晶科,112,Q1,546743.00
3060,銘異,112,Q1,-21021.00
3060,銘異,112,Q3,270150.00
3060,銘異,112,Q2,116602.00
3060,銘異,112,Q4,422507.00
3062,建漢,112,Q3,845013.00
3062,建漢,112,Q1,623202.00
3062,建漢,112,Q4,763717.00
3062,建漢,112,Q2,907392.00
3064,泰偉,112,Q3,-1194.00
3064,泰偉,112,Q2,-4499.00
3064,泰偉,112,Q1,-8359.00
3064,泰偉,112,Q4,-5002.00
3066,李洲,112,Q3,-12233.00
3066,李洲,112,Q1,-2316.00
3066,李洲,112,Q4,-18758.00
3066,李洲,112,Q2,1512.00
3067,全域,112,Q2,12323.00
3067,全域,112,Q1,3668.00
3067,全域,112,Q4,14663.00
3067,全域,112,Q3,17031.00
3071,協禧,112,Q3,443290.00
3071,協禧,112,Q1,99133.00
3071,協禧,112,Q4,540225.00
3071,協禧,112,Q2,344179.00
3073,天方能源,112,Q1,28980.00
3073,天方能源,112,Q4,37552.00
3073,天方能源,112,Q2,42709.00
3073,天方能源,112,Q3,38972.00
3078,僑威,112,Q1,597207.00
3078,僑威,112,Q3,1204602.00
3078,僑威,112,Q4,1546205.00
3078,僑威,112,Q2,790348.00
3081,聯亞,112,Q1,136436.00
3081,聯亞,112,Q4,239566.00
3081,聯亞,112,Q3,163858.00
3081,聯亞,112,Q2,158621.00
3083,網龍,112,Q3,-22475.00
3083,網龍,112,Q1,-15799.00
3083,網龍,112,Q2,-17171.00
3083,網龍,112,Q4,-32318.00
3085,新零售,112,Q3,818.00
3085,新零售,112,Q4,-793.00
3085,新零售,112,Q2,-2233.00
3085,新零售,112,Q1,-4676.00
3086,華義,112,Q3,29005.00
3086,華義,112,Q2,16169.00
3086,華義,112,Q4,27835.00
3086,華義,112,Q1,16534.00
3088,艾訊,112,Q2,-28989.00
3088,艾訊,112,Q3,561293.00
3088,艾訊,112,Q1,-105468.00
3088,艾訊,112,Q4,901839.00
3090,日電貿,112,Q4,958462.00
3090,日電貿,112,Q1,488074.00
3090,日電貿,112,Q3,319323.00
3090,日電貿,112,Q2,523610.00
3092,鴻碩,112,Q2,255317.00
3092,鴻碩,112,Q1,149358.00
3092,鴻碩,112,Q3,388026.00
3092,鴻碩,112,Q4,474863.00
3093,港建*,112,Q3,107707.00
3093,港建*,112,Q1,-33357.00
3093,港建*,112,Q4,205253.00
3093,港建*,112,Q2,-15914.00
3094,聯傑,112,Q1,22652.00
3094,聯傑,112,Q2,42389.00
3094,聯傑,112,Q4,52120.00
3094,聯傑,112,Q3,43807.00
3095,及成,112,Q1,-10342.00
3095,及成,112,Q3,7624.00
3095,及成,112,Q4,25406.00
3095,及成,112,Q2,-16821.00
3105,穩懋,112,Q1,-441433.00
3105,穩懋,112,Q3,2690174.00
3105,穩懋,112,Q4,4269533.00
3105,穩懋,112,Q2,937250.00
3114,好德,112,Q2,260514.00
3114,好德,112,Q3,241591.00
3114,好德,112,Q4,244965.00
3114,好德,112,Q1,185481.00
3115,富榮綱,112,Q4,-26624.00
3115,富榮綱,112,Q3,-21355.00
3115,富榮綱,112,Q1,16853.00
3115,富榮綱,112,Q2,-15577.00
3118,進階,112,Q1,5178.00
3118,進階,112,Q3,24683.00
3118,進階,112,Q4,70210.00
3118,進階,112,Q2,5469.00
3122,笙泉,112,Q2,20709.00
3122,笙泉,112,Q3,15135.00
3122,笙泉,112,Q1,15098.00
3122,笙泉,112,Q4,43128.00
3128,昇銳,112,Q3,2911.00
3128,昇銳,112,Q4,22326.00
3128,昇銳,112,Q2,18697.00
3128,昇銳,112,Q1,34106.00
3130,一零四,112,Q3,385499.00
3130,一零四,112,Q4,662512.00
3130,一零四,112,Q2,271565.00
3130,一零四,112,Q1,-38982.00
3131,弘塑,112,Q4,764455.00
