公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2530 - 華建,不適用,114年 第2季,董事會決議,1.10000000,0.0,0.0,"        923,986,800",0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第2季,董事會決議,1.10000000,0.0,0.0,"        923,986,800",0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第2季,董事會決議,1.10000000,0.0,0.0,"        923,986,800",0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2530 - 華建,不適用,114年 第2季,董事會決議,1.10000000,0.0,0.0,"        923,986,800",0.0,0.0,0.0,                  0
2543 - 皇昌,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"        266,191,980",0.0,0.0,0.0,                  0
2543 - 皇昌,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"        266,191,980",0.0,0.0,0.0,                  0
2543 - 皇昌,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"        266,191,980",0.0,0.0,0.0,                  0
2543 - 皇昌,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"        266,191,980",0.0,0.0,0.0,                  0
2636 - 台驊控股,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2636 - 台驊控股,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2636 - 台驊控股,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2636 - 台驊控股,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2707 - 晶華,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2718 - 全心投控,不適用,114年 第2季,董事會決議,1.50000000,0.0,0.0,"        130,795,500",0.0,0.0,0.0,                  0
2718 - 全心投控,不適用,114年 第2季,董事會決議,1.50000000,0.0,0.0,"        130,795,500",0.0,0.0,0.0,                  0
2718 - 全心投控,不適用,114年 第2季,董事會決議,1.50000000,0.0,0.0,"        130,795,500",0.0,0.0,0.0,                  0
2718 - 全心投控,不適用,114年 第2季,董事會決議,1.50000000,0.0,0.0,"        130,795,500",0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第2季,董事會決議,0.0,0.0,1.50000000,"         67,043,355",0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第2季,董事會決議,0.0,0.0,1.50000000,"         67,043,355",0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第2季,董事會決議,0.0,0.0,1.50000000,"         67,043,355",0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2732 - 六角,不適用,114年 第2季,董事會決議,0.0,0.0,1.50000000,"         67,043,355",0.0,0.0,0.0,                  0
2751 - 王座,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"         29,427,000",0.0,0.0,0.0,                  0
2751 - 王座,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"         29,427,000",0.0,0.0,0.0,                  0
2751 - 王座,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"         29,427,000",0.0,0.0,0.0,                  0
2751 - 王座,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"         29,427,000",0.0,0.0,0.0,                  0
2753 - 八方雲集,不適用,114年 上半年,董事會決議,4.00000000,0.0,0.0,"        266,579,184",0.0,0.0,0.0,                  0
2753 - 八方雲集,不適用,114年 上半年,董事會決議,4.00000000,0.0,0.0,"        266,579,184",0.0,0.0,0.0,                  0
2753 - 八方雲集,不適用,114年 上半年,董事會決議,4.00000000,0.0,0.0,"        266,579,184",0.0,0.0,0.0,                  0
2753 - 八方雲集,不適用,114年 上半年,董事會決議,4.00000000,0.0,0.0,"        266,579,184",0.0,0.0,0.0,                  0
2756 - 聯發國際,不適用,114年 第2季,董事會決議,1.30000000,0.0,0.0,"         31,865,059",0.0,0.0,0.0,                  0
2756 - 聯發國際,不適用,114年 第2季,董事會決議,1.30000000,0.0,0.0,"         31,865,059",0.0,0.0,0.0,                  0
2756 - 聯發國際,不適用,114年 第2季,董事會決議,1.30000000,0.0,0.0,"         31,865,059",0.0,0.0,0.0,                  0
2756 - 聯發國際,不適用,114年 第2季,董事會決議,1.30000000,0.0,0.0,"         31,865,059",0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第2季,董事會決議,0.90739553,0.0,0.0,"         99,107,555",0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第2季,董事會決議,0.90739553,0.0,0.0,"         99,107,555",0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第2季,董事會決議,0.90739553,0.0,0.0,"         99,107,555",0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第2季,董事會決議,0.90739553,0.0,0.0,"         99,107,555",0.0,0.0,0.0,                  0
2762 - 世界健身-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,114年 上半年,董事會決議,1.00000000,0.0,0.0,"         21,487,460",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,114年 上半年,董事會決議,1.00000000,0.0,0.0,"         21,487,460",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,114年 上半年,董事會決議,1.00000000,0.0,0.0,"         21,487,460",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,114年 上半年,董事會決議,1.00000000,0.0,0.0,"         21,487,460",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,114年 上半年,董事會決議,28.00000000,0.0,0.0,"      3,737,109,516",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,114年 上半年,董事會決議,28.00000000,0.0,0.0,"      3,737,109,516",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,114年 上半年,董事會決議,28.00000000,0.0,0.0,"      3,737,109,516",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,114年 上半年,董事會決議,28.00000000,0.0,0.0,"      3,737,109,516",0.0,0.0,0.0,                  0
3041 - 揚智,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3041 - 揚智,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3041 - 揚智,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3041 - 揚智,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3042 - 晶技,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3042 - 晶技,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3042 - 晶技,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3042 - 晶技,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3049 - 精金,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3049 - 精金,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3049 - 精金,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3049 - 精金,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3054 - 立萬利,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3054 - 立萬利,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3054 - 立萬利,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3054 - 立萬利,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3149 - 正達,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3149 - 正達,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3149 - 正達,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3149 - 正達,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3260 - 威剛,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3260 - 威剛,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3260 - 威剛,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3260 - 威剛,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第2季,董事會決議,1.20000000,0.0,0.0,"         89,183,545",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第2季,董事會決議,1.20000000,0.0,0.0,"         89,183,545",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第1季,董事會決議,1.20000000,0.0,0.0,"         89,325,805",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第2季,董事會決議,1.20000000,0.0,0.0,"         89,183,545",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第1季,董事會決議,1.20000000,0.0,0.0,"         89,325,805",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第2季,董事會決議,1.20000000,0.0,0.0,"         89,183,545",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第1季,董事會決議,1.20000000,0.0,0.0,"         89,325,805",0.0,0.0,0.0,                  0
3289 - 宜特,不適用,114年 第1季,董事會決議,1.20000000,0.0,0.0,"         89,325,805",0.0,0.0,0.0,                  0
3406 - 玉晶光,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3406 - 玉晶光,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3406 - 玉晶光,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3406 - 玉晶光,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3563 - 牧德,114/09/16,114年 上半年,現金股利經董事會決議、增資配股經董事會擬議,1.00000000,0.0,0.0,"         58,146,234",1.00000000,0.0,0.0,"          5,814,624"
3563 - 牧德,114/09/16,114年 上半年,現金股利經董事會決議、增資配股經董事會擬議,1.00000000,0.0,0.0,"         58,146,234",1.00000000,0.0,0.0,"          5,814,624"
3563 - 牧德,114/09/16,114年 上半年,現金股利經董事會決議、增資配股經董事會擬議,1.00000000,0.0,0.0,"         58,146,234",1.00000000,0.0,0.0,"          5,814,624"
3563 - 牧德,114/09/16,114年 上半年,現金股利經董事會決議、增資配股經董事會擬議,1.00000000,0.0,0.0,"         58,146,234",1.00000000,0.0,0.0,"          5,814,624"
3617 - 碩天,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3617 - 碩天,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3617 - 碩天,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3617 - 碩天,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3629 - 地心引力,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4137 - 麗豐-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4137 - 麗豐-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4137 - 麗豐-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4137 - 麗豐-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4420 - 光明,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4420 - 光明,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4420 - 光明,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4420 - 光明,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4536 - 拓凱,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4536 - 拓凱,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4536 - 拓凱,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4536 - 拓凱,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4714 - 永捷,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4714 - 永捷,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4714 - 永捷,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4714 - 永捷,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第1季,董事會決議,0.40000000,0.0,0.0,"         15,761,103",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第2季,董事會決議,0.40000000,0.0,0.0,"         15,402,303",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第1季,董事會決議,0.40000000,0.0,0.0,"         15,761,103",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第2季,董事會決議,0.40000000,0.0,0.0,"         15,402,303",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第2季,董事會決議,0.40000000,0.0,0.0,"         15,402,303",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第2季,董事會決議,0.40000000,0.0,0.0,"         15,402,303",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第1季,董事會決議,0.40000000,0.0,0.0,"         15,761,103",0.0,0.0,0.0,                  0
4735 - 豪展,不適用,114年 第1季,董事會決議,0.40000000,0.0,0.0,"         15,761,103",0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4755 - 三福化,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4764 - 雙鍵,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4764 - 雙鍵,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4764 - 雙鍵,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4764 - 雙鍵,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4766 - 南寶,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第1季,董事會決議,0.45000000,0.0,0.0,"         27,987,043",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第1季,董事會決議,0.45000000,0.0,0.0,"         27,987,043",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第2季,董事會決議,0.17700000,0.0,0.0,"         11,558,649",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第1季,董事會決議,0.45000000,0.0,0.0,"         27,987,043",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第2季,董事會決議,0.17700000,0.0,0.0,"         11,558,649",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第1季,董事會決議,0.45000000,0.0,0.0,"         27,987,043",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第2季,董事會決議,0.17700000,0.0,0.0,"         11,558,649",0.0,0.0,0.0,                  0
4912 - 聯德控股-KY,不適用,114年 第2季,董事會決議,0.17700000,0.0,0.0,"         11,558,649",0.0,0.0,0.0,                  0
4923 - 力士,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4923 - 力士,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4923 - 力士,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4923 - 力士,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4960 - 誠美材,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4960 - 誠美材,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4960 - 誠美材,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4960 - 誠美材,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4989 - 榮科,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5009 - 榮剛,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第1季,董事會決議,0.0,0.0,0.16666667,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第1季,董事會決議,0.0,0.0,0.16666667,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第2季,董事會決議,0.06866716,0.0,0.09799950,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第2季,董事會決議,0.06866716,0.0,0.09799950,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第2季,董事會決議,0.06866716,0.0,0.09799950,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第2季,董事會決議,0.06866716,0.0,0.09799950,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第1季,董事會決議,0.0,0.0,0.16666667,"         50,000,000",0.0,0.0,0.0,                  0
5278 - 尚凡*,不適用,114年 第1季,董事會決議,0.0,0.0,0.16666667,"         50,000,000",0.0,0.0,0.0,                  0
5284 - jpp-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5284 - jpp-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5284 - jpp-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5284 - jpp-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
