公司代號,公司名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1236,宏亞,110,Q3,1545421.00,,,576555.00,,438570.00,611357.00,0.00,14.26
1236,宏亞,110,Q1,1656860.00,,,615787.00,,434508.00,576984.00,0.00,15.29
1240,茂生農經,110,Q1,1246488.00,,,1164770.00,,684428.00,38628.00,128582.00,35.60
1240,茂生農經,110,Q2,1236110.00,,,1176721.00,,684714.00,40099.00,123168.00,35.31
1240,茂生農經,110,Q3,1196504.00,,,1156712.00,,730423.00,37037.00,115687.00,32.55
1240,茂生農經,110,Q4,1268560.00,,,1195030.00,,694543.00,57231.00,111855.00,34.51
1256,鮮活果汁-KY,110,Q2,2628409.00,,,1850638.00,,1246387.00,192222.00,28659.00,77.67
1256,鮮活果汁-KY,110,Q1,2817860.00,,,1708813.00,,774038.00,198359.00,29012.00,83.26
1256,鮮活果汁-KY,110,Q3,2889427.00,,,1689049.00,,903297.00,165502.00,27988.00,85.38
1256,鮮活果汁-KY,110,Q4,3642511.00,,,2446779.00,,629231.00,171140.00,378674.00,107.63
1259,安心,110,Q1,2026207.00,,,1920253.00,,1470765.00,1194463.00,33277.00,62.78
1259,安心,110,Q2,2210666.00,,,2008468.00,,1432441.00,1299790.00,31224.00,68.50
1259,安心,110,Q4,2066159.00,,,1983652.00,,1628994.00,1566318.00,25131.00,63.79
1259,安心,110,Q3,2006618.00,,,1883799.00,,1558165.00,1376823.00,28794.00,61.95
1264,德麥,110,Q1,2267260.00,,,2419137.00,,1060087.00,77653.00,653615.00,67.31
1264,德麥,110,Q2,2379662.00,,,2327810.00,,890450.00,78020.00,672184.00,70.65
1264,德麥,110,Q3,2523940.00,,,2338635.00,,843337.00,80951.00,625670.00,68.12
1264,德麥,110,Q4,2707008.00,,,2517015.00,,818970.00,70451.00,666071.00,73.06
1268,漢來美食,110,Q1,1850089.00,,,1778110.00,,1315637.00,1331332.00,--,49.70
1268,漢來美食,110,Q2,1558661.00,,,2027874.00,,1530245.00,1283118.00,--,41.87
1268,漢來美食,110,Q3,1362494.00,,,1608234.00,,1353232.00,1241993.00,--,36.60
1268,漢來美食,110,Q4,1996555.00,,,2273137.00,,1463602.00,1202463.00,--,47.29
1294,漢田生技,110,Q2,168343.00,,,144069.00,,69549.00,93136.00,3918.00,20.89
1294,漢田生技,110,Q4,174618.00,,,135174.00,,67348.00,130387.00,3295.00,15.39
1301,台塑,110,Q2,358327817.00,,,183259780.00,,80374261.00,74591417.00,0.00,56.29
1301,台塑,110,Q1,359157335.00,,,183938952.00,,71471851.00,79296127.00,0.00,56.42
1301,台塑,110,Q4,403190274.00,,,189262221.00,,74541216.00,65947432.00,0.00,63.34
1301,台塑,110,Q3,384292883.00,,,181952050.00,,60247735.00,82021226.00,0.00,60.37
1303,南亞,110,Q3,397963982.00,,,248495091.00,,112043262.00,127087486.00,13503953.00,50.18
1303,南亞,110,Q1,366525292.00,,,224852799.00,,126777959.00,106640674.00,12463452.00,46.22
1303,南亞,110,Q2,366288606.00,,,242244120.00,,141972389.00,110269685.00,12485407.00,46.19
1303,南亞,110,Q4,414070090.00,,,255907403.00,,113979077.00,125975539.00,14670680.00,52.21
1304,台聚,110,Q1,22476115.00,,,30691880.00,,14014469.00,14508454.00,28827534.00,20.96
1304,台聚,110,Q2,22825745.00,,,32835816.00,,16687970.00,13686267.00,29042228.00,21.29
1304,台聚,110,Q3,23983083.00,,,33727320.00,,16921881.00,13483625.00,28629553.00,22.37
1304,台聚,110,Q4,25461999.00,,,35367040.00,,15549577.00,13630675.00,30182962.00,23.75
1305,華夏,110,Q3,10615879.00,,,8366944.00,,4382006.00,1607276.00,642218.00,18.27
1305,華夏,110,Q1,10564766.00,,,6855959.00,,2550821.00,1341370.00,659868.00,19.09
1305,華夏,110,Q4,11162977.00,,,7888292.00,,2992501.00,2147545.00,672292.00,19.21
1305,華夏,110,Q2,10121757.00,,,7323226.00,,3818288.00,1322774.00,616615.00,18.29
1307,三芳,110,Q1,7900914.00,,,8990806.00,,4900891.00,3115226.00,--,19.86
1307,三芳,110,Q2,7823092.00,,,8648088.00,,4517863.00,3030537.00,--,19.66
1307,三芳,110,Q3,7652193.00,,,8280584.00,,3617418.00,3559012.00,--,19.24
1307,三芳,110,Q4,7651060.00,,,8373259.00,,3520982.00,3568075.00,--,19.23
1308,亞聚,110,Q1,13055778.00,,,3207913.00,,2031600.00,2541912.00,--,22.43
1308,亞聚,110,Q4,15462049.00,,,4098928.00,,1942077.00,1574420.00,--,26.04
1308,亞聚,110,Q2,15092404.00,,,3426338.00,,2049393.00,1729620.00,--,25.93
1308,亞聚,110,Q3,15103665.00,,,3881769.00,,2686135.00,1625964.00,--,25.44
1309,台達化,110,Q4,7661813.00,,,7290336.00,,2343160.00,739686.00,--,20.23
1309,台達化,110,Q3,7322492.00,,,6955781.00,,2788291.00,422257.00,--,19.34
1309,台達化,110,Q1,6894691.00,,,6226326.00,,1965354.00,719357.00,--,20.03
1309,台達化,110,Q2,7596495.00,,,7110315.00,,2308025.00,721902.00,--,22.07
1310,台苯,110,Q4,7160973.00,,,2697122.00,,1614174.00,313890.00,210153.00,13.57
1310,台苯,110,Q2,7890866.00,,,3058060.00,,1339276.00,310572.00,209228.00,14.95
1310,台苯,110,Q3,7487425.00,,,2605037.00,,1277598.00,311951.00,207282.00,14.18
1310,台苯,110,Q1,7594177.00,,,2465045.00,,1018315.00,314207.00,211454.00,14.41
1312,國喬,110,Q3,33780702.00,,,13342823.00,,3535132.00,3033687.00,3434548.00,36.53
1312,國喬,110,Q4,35466255.00,,,16548501.00,,4831291.00,4847889.00,3764285.00,38.35
1312,國喬,110,Q1,30443529.00,,,13912741.00,,3117987.00,2122457.00,3160714.00,32.93
1312,國喬,110,Q2,32047012.00,,,13562101.00,,3240757.00,2254876.00,3206528.00,34.66
1313,聯成,110,Q4,29896737.00,,,22296269.00,,8647824.00,15227283.00,--,22.84
1313,聯成,110,Q2,26827171.00,,,22617567.00,,11419704.00,12179537.00,--,20.76
1313,聯成,110,Q3,29178621.00,,,24669371.00,,10129829.00,14791176.00,--,22.32
1313,聯成,110,Q1,25468862.00,,,21936612.00,,10445052.00,13771263.00,--,19.71
1314,中石化,110,Q4,80506933.00,,,57355445.00,,20737381.00,34189408.00,21486.00,21.27
1314,中石化,110,Q1,71471296.00,,,29352183.00,,8649884.00,27522673.00,54212.00,21.76
1314,中石化,110,Q3,74198257.00,,,41811912.00,,10794099.00,35764551.00,24063.00,22.59
1314,中石化,110,Q2,72969583.00,,,35009001.00,,9908034.00,31552082.00,51255.00,22.21
1315,達新,110,Q2,11916220.00,,,10194571.00,,1436674.00,207623.00,24464.00,89.19
1315,達新,110,Q1,12002088.00,,,10025100.00,,1172238.00,208763.00,24527.00,89.83
1315,達新,110,Q4,11544569.00,,,9031955.00,,971450.00,212992.00,25713.00,120.85
1315,達新,110,Q3,11586139.00,,,9535720.00,,1268411.00,205662.00,25054.00,121.29
1316,上曜,110,Q2,1708417.00,,,6861305.00,,4565236.00,789777.00,978218.00,10.56
1316,上曜,110,Q4,2368346.00,,,7941429.00,,4229506.00,971556.00,3029742.00,11.16
1316,上曜,110,Q1,1712131.00,,,6952977.00,,4425020.00,787586.00,895062.00,10.58
1316,上曜,110,Q3,1784280.00,,,8294556.00,,4964639.00,776046.00,3083019.00,10.51
1319,東陽,110,Q2,21443077.00,,,8373740.00,,6616570.00,6045882.00,654810.00,36.25
1319,東陽,110,Q4,21637409.00,,,8643178.00,,6907667.00,5277938.00,630444.00,36.58
1319,東陽,110,Q3,21414690.00,,,8048937.00,,6229002.00,5741048.00,635949.00,36.21
1319,東陽,110,Q1,21877950.00,,,8709613.00,,6312868.00,6632714.00,681988.00,36.99
1321,大洋,110,Q3,6604503.00,,,2454974.00,,1277806.00,4788681.00,--,29.93
1321,大洋,110,Q2,7074840.00,,,2620447.00,,1435303.00,4715026.00,--,32.06
1321,大洋,110,Q1,7277515.00,,,2539872.00,,1316727.00,4572131.00,0.00,32.98
1321,大洋,110,Q4,6626597.00,,,2656901.00,,1474042.00,4879544.00,--,30.03
1323,永裕,110,Q4,2319999.00,,,2893434.00,,849922.00,2151827.00,406865.00,25.76
1323,永裕,110,Q1,2111155.00,,,2867487.00,,812466.00,2169164.00,385394.00,23.44
1323,永裕,110,Q2,2177479.00,,,3053337.00,,787174.00,2283340.00,399187.00,24.17
1323,永裕,110,Q3,2240304.00,,,3039324.00,,731307.00,2246214.00,388629.00,24.87
1324,地球,110,Q4,949040.00,,,857274.00,,268769.00,27504.00,0.00,12.63
1324,地球,110,Q1,967204.00,,,858901.00,,271327.00,31245.00,0.00,12.88
1324,地球,110,Q2,965053.00,,,850541.00,,257231.00,31116.00,0.00,12.85
1324,地球,110,Q3,938828.00,,,824217.00,,255357.00,25704.00,0.00,12.50
1325,恆大,110,Q3,2933329.00,,,1918426.00,,137839.00,70174.00,98480.00,34.40
1325,恆大,110,Q2,2998193.00,,,3124598.00,,1315530.00,73575.00,100238.00,35.16
1325,恆大,110,Q1,3890283.00,,,3436281.00,,730405.00,74450.00,101797.00,45.62
1325,恆大,110,Q4,2948349.00,,,1903915.00,,105648.00,63088.00,100297.00,34.57
1326,台化,110,Q3,387478175.00,,,249713401.00,,81886475.00,69455787.00,53775885.00,66.25
1326,台化,110,Q2,365236765.00,,,244348426.00,,88229173.00,70335692.00,53734819.00,62.44
1326,台化,110,Q1,367687591.00,,,239738724.00,,82448967.00,61844229.00,52069572.00,62.86
1326,台化,110,Q4,390970532.00,,,246631027.00,,84917037.00,69447280.00,53010422.00,66.84
1336,台翰,110,Q2,1621454.00,,,1287100.00,,608390.00,212495.00,--,21.03
1336,台翰,110,Q4,1549064.00,,,1165624.00,,512580.00,204966.00,--,20.09
1336,台翰,110,Q3,1513949.00,,,1190482.00,,578620.00,206910.00,--,19.64
1336,台翰,110,Q1,1629863.00,,,1100212.00,,443689.00,229728.00,--,21.14
1337,再生-KY,110,Q2,5497985.00,,,3117887.00,,643014.00,190621.00,--,20.44
1337,再生-KY,110,Q3,5351237.00,,,2974377.00,,598426.00,190621.00,--,19.90
1337,再生-KY,110,Q4,5300077.00,,,3064449.00,,145918.00,61933.00,--,19.71
1337,再生-KY,110,Q1,5639037.00,,,3171614.00,,626599.00,178928.00,--,20.97
1338,廣華-KY,110,Q4,6348287.00,,,6569101.00,,3546847.00,1561906.00,251394.00,75.72
1338,廣華-KY,110,Q2,6454085.00,,,5797435.00,,2716008.00,1120929.00,253903.00,76.98
1338,廣華-KY,110,Q3,6173324.00,,,5647601.00,,2973263.00,1025542.00,248585.00,73.63
1338,廣華-KY,110,Q1,6449826.00,,,5906509.00,,2787436.00,919958.00,251065.00,76.93
1339,昭輝,110,Q4,3443404.00,,,1825688.00,,916228.00,585379.00,106854.00,46.45
1339,昭輝,110,Q1,3533740.00,,,2088970.00,,1102842.00,581062.00,112320.00,47.67
1339,昭輝,110,Q3,3382558.00,,,1880148.00,,954152.00,623304.00,108236.00,45.63
1339,昭輝,110,Q2,3376430.00,,,1940389.00,,1082522.00,585323.00,110250.00,45.55
1340,勝悅-KY,110,Q2,5262369.00,,,3310146.00,,137143.00,286.00,0.00,34.41
1340,勝悅-KY,110,Q4,4989369.00,,,2877880.00,,163534.00,368.00,0.00,32.63
1340,勝悅-KY,110,Q1,5413627.00,,,3480806.00,,167598.00,0.00,--,35.40
1340,勝悅-KY,110,Q3,5129578.00,,,3021135.00,,161328.00,131.00,0.00,33.54
1341,富林-KY,110,Q4,1272758.00,,,1620230.00,,876145.00,218615.00,--,25.25
1341,富林-KY,110,Q3,1205485.00,,,1454656.00,,794260.00,227463.00,--,23.92
1341,富林-KY,110,Q1,1343957.00,,,1491264.00,,853265.00,110835.00,--,27.21
1341,富林-KY,110,Q2,1101567.00,,,1717430.00,,1147771.00,250909.00,--,22.30
1342,八貫,110,Q4,--,,,1498076.00,,524668.00,322184.00,--,22.93
1342,八貫,110,Q3,--,,,1445669.00,,505782.00,314890.00,--,21.72
1342,八貫,110,Q2,--,,,1279239.00,,519342.00,214342.00,--,20.59
1342,八貫,110,Q1,--,,,1263706.00,,484523.00,100690.00,--,22.26
1402,遠東新,110,Q4,206048735.00,,,144073658.00,,124141318.00,241771349.00,63366183.00,38.50
1402,遠東新,110,Q2,202620599.00,,,148090489.00,,137123663.00,232580229.00,61046390.00,37.86
1402,遠東新,110,Q1,206506623.00,,,122106957.00,,132711133.00,222926660.00,66490232.00,38.58
1402,遠東新,110,Q3,204262178.00,,,146725193.00,,144132175.00,225496317.00,62144901.00,38.16
1409,新纖,110,Q4,36088555.00,,,131442733.00,,129634890.00,20078809.00,10229333.00,22.36
1409,新纖,110,Q3,34197021.00,,,121278943.00,,119194073.00,19327970.00,10216029.00,21.19
1409,新纖,110,Q1,30675812.00,,,119985775.00,,120120693.00,17262729.00,10515560.00,19.01
1409,新纖,110,Q2,32232926.00,,,126493385.00,,125104521.00,18756612.00,10589216.00,19.97
1410,南染,110,Q1,1108432.00,,,596624.00,,73191.00,172612.00,49107.00,17.59
1410,南染,110,Q2,1090714.00,,,654159.00,,136445.00,172629.00,48115.00,17.31
1410,南染,110,Q4,1129086.00,,,669199.00,,71608.00,170715.00,51513.00,17.92
1410,南染,110,Q3,1109817.00,,,657561.00,,85022.00,172397.00,50206.00,17.62
1413,宏洲,110,Q3,--,,,837131.00,,907632.00,760494.00,--,8.34
1413,宏洲,110,Q2,--,,,871007.00,,968174.00,771626.00,--,8.12
1413,宏洲,110,Q1,--,,,768901.00,,889540.00,785258.00,--,7.92
1413,宏洲,110,Q4,--,,,904701.00,,742661.00,944327.00,--,8.68
1414,東和,110,Q1,--,,,1205945.00,,687642.00,698283.00,--,14.43
1414,東和,110,Q3,--,,,1163441.00,,642303.00,702300.00,--,14.35
1414,東和,110,Q2,--,,,1184505.00,,640844.00,693861.00,--,14.56
1414,東和,110,Q4,--,,,1257647.00,,685204.00,702949.00,--,14.61
1416,廣豐,110,Q4,3406796.00,,,1264754.00,,158965.00,237399.00,72763.00,18.38
1416,廣豐,110,Q3,3393170.00,,,1473594.00,,145695.00,370992.00,68372.00,18.31
1416,廣豐,110,Q1,3519211.00,,,5381584.00,,3151092.00,381016.00,68210.00,18.99
1416,廣豐,110,Q2,3511028.00,,,2070924.00,,174648.00,523281.00,63567.00,18.94
1417,嘉裕,110,Q2,2741902.00,,,2078392.00,,712633.00,145047.00,--,14.44
1417,嘉裕,110,Q1,2666320.00,,,1774743.00,,500345.00,147035.00,--,14.04
1417,嘉裕,110,Q4,2685157.00,,,2410752.00,,1156292.00,143182.00,--,14.14
1417,嘉裕,110,Q3,2700221.00,,,2168742.00,,864476.00,143152.00,--,14.22
1418,東華,110,Q4,1207642.00,,,378103.00,,15259.00,2332996.00,3.00,22.24
1418,東華,110,Q1,263421.00,,,458262.00,,19501.00,2172680.00,-3.00,4.85
1418,東華,110,Q2,213449.00,,,448429.00,,18313.00,2230609.00,-5.00,3.93
1418,東華,110,Q3,181391.00,,,415300.00,,17788.00,2230171.00,5.00,3.34
1419,新紡,110,Q3,9770075.00,,,3873982.00,,4135793.00,917092.00,0.00,32.65
1419,新紡,110,Q2,9525287.00,,,3523051.00,,3868457.00,927880.00,0.00,31.83
1419,新紡,110,Q1,9167276.00,,,2968167.00,,3687421.00,951384.00,0.00,30.64
1419,新紡,110,Q4,10011118.00,,,5002889.00,,5123044.00,1000963.00,0.00,33.46
1423,利華,110,Q4,--,,,904309.00,,40794.00,269152.00,--,22.49
1423,利華,110,Q3,--,,,919387.00,,47398.00,271515.00,--,21.73
1423,利華,110,Q2,--,,,1231673.00,,44138.00,271942.00,--,23.80
1423,利華,110,Q1,--,,,1323361.00,,42937.00,290890.00,--,21.87
1432,大魯閣,110,Q3,630219.00,,,848463.00,,1031988.00,3037096.00,-8545.00,8.60
1432,大魯閣,110,Q2,686548.00,,,649821.00,,842938.00,3037931.00,-6826.00,9.36
1432,大魯閣,110,Q1,775774.00,,,852051.00,,967303.00,3020645.00,-6265.00,10.57
1432,大魯閣,110,Q4,763735.00,,,1038369.00,,1173691.00,2951508.00,3934.00,8.66
1434,福懋,110,Q2,64753949.00,,,16790189.00,,9343373.00,10223599.00,0.00,38.49
1434,福懋,110,Q1,61969086.00,,,16158937.00,,7678123.00,10285085.00,0.00,36.83
1434,福懋,110,Q4,62243859.00,,,17693888.00,,7905048.00,11193281.00,0.00,37.00
1434,福懋,110,Q3,64069624.00,,,16993180.00,,8118664.00,10487667.00,0.00,38.08
1435,中福,110,Q1,815356.00,,,480710.00,,3674.00,165555.00,118558.00,6.57
1435,中福,110,Q3,1177070.00,,,557052.00,,8208.00,167084.00,0.00,8.42
1435,中福,110,Q4,1252156.00,,,556531.00,,2939.00,166723.00,0.00,8.96
1435,中福,110,Q2,1066401.00,,,466723.00,,4505.00,165514.00,0.00,7.63
1436,華友聯,110,Q1,2790934.00,,,9290898.00,,6815194.00,2340415.00,--,29.18
1436,華友聯,110,Q4,3020688.00,,,11377727.00,,7998666.00,2671755.00,--,31.43
1436,華友聯,110,Q3,3036099.00,,,10803352.00,,7413247.00,2670569.00,--,31.72
1436,華友聯,110,Q2,3135770.00,,,9668061.00,,6468520.00,2368173.00,--,32.79
1437,勤益控,110,Q3,6628411.00,,,1747639.00,,533195.00,4234495.00,1465.00,32.59
1437,勤益控,110,Q2,6540647.00,,,1699724.00,,496288.00,4278723.00,1487.00,32.16
1437,勤益控,110,Q4,6790825.00,,,1795540.00,,599632.00,4555271.00,1564.00,33.39
1437,勤益控,110,Q1,6405326.00,,,1702739.00,,483605.00,4358661.00,77.00,31.50
1438,三地開發,110,Q3,--,,,2668251.00,,1935991.00,196965.00,--,11.12
