公司代號,公司名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1109,信大,113,4,8298713.00,,,6377807.00,,911464.00,165976.00,1903081.00,24.33
1109,信大,113,1,8294409.00,,,6660394.00,,1200617.00,139179.00,1889007.00,24.31
1109,信大,113,2,8100709.00,,,6749081.00,,1520339.00,119365.00,1844503.00,23.74
1109,信大,113,3,8216935.00,,,6227525.00,,857321.00,157845.00,1884460.00,24.09
1110,東泥,113,2,9093886.00,,,2736307.00,,2066813.00,1116406.00,127819.00,15.96
1110,東泥,113,4,9415851.00,,,2954008.00,,1977822.00,1178162.00,150102.00,16.52
1110,東泥,113,1,9032099.00,,,2651878.00,,1846642.00,1073142.00,118285.00,15.85
1110,東泥,113,3,9345479.00,,,2810611.00,,1905948.00,1160678.00,140755.00,16.40
1201,味全,113,2,7533290.00,,,6729345.00,,7186689.00,3309862.00,7503.00,14.89
1201,味全,113,4,7725640.00,,,6404977.00,,6163936.00,3723450.00,8056.00,15.27
1201,味全,113,1,7399142.00,,,6493324.00,,7021712.00,3380252.00,8286.00,14.62
1201,味全,113,3,7643175.00,,,6862541.00,,7070007.00,3288153.00,7726.00,15.10
1203,味王,113,3,5982918.00,,,4671234.00,,2066531.00,1349083.00,933992.00,25.17
1203,味王,113,4,6179471.00,,,4635296.00,,1725174.00,1343183.00,1031067.00,26.00
1203,味王,113,2,5779731.00,,,4339632.00,,2050285.00,1326561.00,789122.00,24.31
1203,味王,113,1,5910084.00,,,4752926.00,,1862910.00,1500234.00,1056229.00,24.86
1210,大成,113,1,22960469.00,,,28993352.00,,30215111.00,3696298.00,8726965.00,27.20
1210,大成,113,4,25650283.00,,,31296031.00,,32027413.00,4207074.00,8870400.00,30.33
1210,大成,113,2,23409028.00,,,28575712.00,,30421785.00,3593912.00,8847746.00,27.68
1210,大成,113,3,24650388.00,,,29541586.00,,31058028.00,3691890.00,8365622.00,29.15
1213,大飲,113,1,202671.00,,,54989.00,,567236.00,47140.00,--,3.58
1213,大飲,113,3,184647.00,,,566806.00,,735181.00,35709.00,--,3.26
1213,大飲,113,4,720438.00,,,361486.00,,74498.00,1103.00,--,12.72
1213,大飲,113,2,202602.00,,,60911.00,,181355.00,427262.00,--,3.58
1215,卜蜂,113,4,10684458.00,,,7607427.00,,9299721.00,9036511.00,443116.00,36.24
1215,卜蜂,113,3,10219166.00,,,8557414.00,,9732339.00,9427761.00,448131.00,34.67
1215,卜蜂,113,2,9252717.00,,,8162588.00,,9826600.00,8907279.00,462929.00,31.39
1215,卜蜂,113,1,9955054.00,,,7940761.00,,8002314.00,8824088.00,520758.00,33.77
1216,統一,113,4,135200351.00,,,237275177.00,,242798727.00,257633825.00,74318243.00,23.79
1216,統一,113,2,124139337.00,,,231742380.00,,249683347.00,246618996.00,68213128.00,21.85
1216,統一,113,3,129851116.00,,,239446752.00,,253714575.00,249675841.00,71677108.00,22.85
1216,統一,113,1,134042267.00,,,221252566.00,,221155812.00,245206702.00,74414978.00,23.59
1217,愛之味,113,1,7037438.00,,,2676453.00,,2936428.00,3684975.00,777417.00,14.23
1217,愛之味,113,2,7474370.00,,,2922518.00,,3143010.00,3574319.00,782343.00,15.11
1217,愛之味,113,3,7529718.00,,,3161260.00,,3474519.00,3463421.00,787203.00,15.23
1217,愛之味,113,4,7540724.00,,,2775178.00,,3039709.00,3496807.00,790756.00,15.25
1218,泰山,113,3,12710067.00,,,6284323.00,,1538514.00,437481.00,5283.00,26.14
1218,泰山,113,2,12464111.00,,,5889837.00,,1360375.00,236034.00,5389.00,25.63
1218,泰山,113,1,12239030.00,,,5723172.00,,1412128.00,238775.00,5510.00,25.17
1218,泰山,113,4,12810524.00,,,6258367.00,,1394736.00,433662.00,5489.00,26.34
1219,福壽,113,2,4480715.00,,,5718306.00,,3810818.00,1851059.00,94532.00,13.52
1219,福壽,113,1,4585492.00,,,5371079.00,,3491348.00,1734426.00,50997.00,13.84
1219,福壽,113,4,4555687.00,,,5422434.00,,3198773.00,2190876.00,61004.00,13.35
1219,福壽,113,3,4495894.00,,,5362817.00,,3364302.00,1938824.00,76587.00,13.18
1220,台榮,113,4,2445379.00,,,2140250.00,,614021.00,197750.00,220903.00,13.86
1220,台榮,113,2,2375493.00,,,1910689.00,,400343.00,244212.00,202677.00,13.47
1220,台榮,113,1,2371097.00,,,1876458.00,,386050.00,216877.00,222029.00,13.44
1220,台榮,113,3,2435603.00,,,1972890.00,,481667.00,185531.00,205742.00,13.81
1225,福懋油,113,2,3405199.00,,,4728673.00,,3321836.00,1346088.00,414952.00,14.83
1225,福懋油,113,1,3589766.00,,,4381627.00,,2646160.00,1534005.00,430378.00,15.63
1225,福懋油,113,4,3543573.00,,,6292151.00,,4770662.00,1259346.00,442029.00,15.43
1225,福懋油,113,3,3472741.00,,,4943050.00,,3576070.00,1214694.00,427225.00,15.12
1227,佳格,113,4,18412497.00,,,19414090.00,,8277273.00,425878.00,314003.00,20.27
1227,佳格,113,3,17771871.00,,,18890640.00,,8268389.00,476381.00,303046.00,19.56
1227,佳格,113,2,17321417.00,,,18503992.00,,8900353.00,357539.00,282677.00,19.07
1227,佳格,113,1,18098165.00,,,17673793.00,,7364615.00,382068.00,306503.00,19.92
1229,聯華,113,3,47848033.00,,,16595626.00,,14851590.00,4044582.00,20224178.00,28.09
1229,聯華,113,4,52387504.00,,,15965077.00,,14212842.00,4089844.00,21412683.00,30.75
1229,聯華,113,2,47333891.00,,,18788009.00,,16948711.00,4023612.00,20332032.00,30.01
1229,聯華,113,1,48058414.00,,,16350326.00,,15679589.00,3985189.00,21819800.00,30.47
1231,聯華食,113,3,6114433.00,,,5477654.00,,4019829.00,3747195.00,18793.00,22.54
1231,聯華食,113,2,5878474.00,,,5930556.00,,4460181.00,3862690.00,18497.00,23.83
1231,聯華食,113,4,6539360.00,,,5737009.00,,3543217.00,4126215.00,17769.00,24.10
1231,聯華食,113,1,6055041.00,,,5731486.00,,3728455.00,3852676.00,18376.00,24.55
1232,大統益,113,3,5310211.00,,,6373934.00,,2181152.00,1266504.00,161347.00,33.19
1232,大統益,113,1,5680945.00,,,6243318.00,,1478157.00,984571.00,167619.00,35.51
1232,大統益,113,4,5683883.00,,,6496671.00,,2026248.00,1240278.00,174728.00,35.53
1232,大統益,113,2,5051514.00,,,6652385.00,,2665946.00,1302181.00,146697.00,31.58
1233,天仁,113,3,1410449.00,,,690630.00,,562991.00,273606.00,4117.00,15.58
1233,天仁,113,1,1377290.00,,,726308.00,,631780.00,304132.00,3720.00,15.21
1233,天仁,113,2,1456167.00,,,698815.00,,580217.00,295165.00,3790.00,16.08
1233,天仁,113,4,1458420.00,,,732988.00,,594577.00,301846.00,3203.00,16.11
1234,黑松,113,2,18313043.00,,,8693440.00,,2791089.00,2379751.00,0.00,45.57
1234,黑松,113,1,18061560.00,,,8253048.00,,2608280.00,2382808.00,0.00,44.94
1234,黑松,113,4,18834797.00,,,8455945.00,,2507210.00,2345540.00,--,46.87
1234,黑松,113,3,18682711.00,,,8700388.00,,2748404.00,2372599.00,0.00,46.49
1235,興泰,113,1,2293542.00,,,1491567.00,,2053633.00,430732.00,369369.00,62.94
1235,興泰,113,4,3272617.00,,,2112795.00,,2565335.00,436670.00,374945.00,86.37
1235,興泰,113,3,2968104.00,,,1546138.00,,2332258.00,424670.00,551744.00,77.97
1235,興泰,113,2,3101135.00,,,2135442.00,,2193037.00,427655.00,613088.00,85.15
1236,宏亞,113,3,2591445.00,,,670784.00,,553820.00,774791.00,--,29.90
1236,宏亞,113,2,2512812.00,,,639427.00,,749491.00,473670.00,--,28.99
1236,宏亞,113,4,2554460.00,,,863252.00,,796602.00,751320.00,--,29.47
1236,宏亞,113,1,2297920.00,,,750169.00,,595495.00,661806.00,--,26.51
1240,茂生農經,113,2,1603421.00,,,1521925.00,,732156.00,66672.00,49623.00,40.73
1240,茂生農經,113,4,1446222.00,,,1176509.00,,576703.00,70562.00,47751.00,34.98
1240,茂生農經,113,3,1850486.00,,,1694256.00,,664956.00,66389.00,48105.00,44.76
1240,茂生農經,113,1,1402431.00,,,1292127.00,,710750.00,66263.00,55609.00,35.62
1256,鮮活果汁-KY,113,3,3449592.00,,,2038080.00,,978660.00,75141.00,0.00,101.93
1256,鮮活果汁-KY,113,2,3251515.00,,,2010516.00,,999264.00,66930.00,20718.00,96.08
1256,鮮活果汁-KY,113,4,3427174.00,,,1641238.00,,736607.00,74008.00,0.00,101.27
1256,鮮活果汁-KY,113,1,3900304.00,,,2181831.00,,429195.00,96807.00,513299.00,115.25
1259,安心,113,4,2491080.00,,,1312755.00,,1965946.00,1943568.00,13742.00,76.91
1259,安心,113,1,2514679.00,,,1328612.00,,2233182.00,1653942.00,15724.00,77.64
1259,安心,113,2,2495453.00,,,1522373.00,,2261204.00,1780883.00,5291.00,77.05
1259,安心,113,3,2435892.00,,,1319864.00,,2003041.00,1961218.00,13916.00,75.21
1264,德麥,113,1,2845324.00,,,3055076.00,,1125303.00,72334.00,754240.00,76.79
1264,德麥,113,2,3040774.00,,,2976604.00,,1203001.00,73950.00,719319.00,82.07
1264,德麥,113,3,3273260.00,,,3023003.00,,1207201.00,73812.00,774827.00,88.34
1264,德麥,113,4,3452966.00,,,3261840.00,,1252760.00,94773.00,806025.00,93.19
1268,漢來美食,113,4,2268278.00,,,2417071.00,,2074384.00,2690164.00,--,53.72
1268,漢來美食,113,1,2361262.00,,,2361743.00,,1892599.00,2933641.00,--,55.92
1268,漢來美食,113,3,2204091.00,,,2378278.00,,2089386.00,2707793.00,--,52.20
1268,漢來美食,113,2,2159964.00,,,2309088.00,,2111977.00,2759291.00,--,51.16
1294,漢田生技,113,4,817779.00,,,534630.00,,192214.00,105969.00,3037.00,29.63
1294,漢田生技,113,3,786940.00,,,605793.00,,161262.00,234159.00,3101.00,28.51
1294,漢田生技,113,2,461236.00,,,391703.00,,250905.00,260360.00,3168.00,18.27
1294,漢田生技,113,1,434383.00,,,333111.00,,214904.00,270275.00,3232.00,22.37
1295,生合,113,4,1079425.00,,,765733.00,,411213.00,853866.00,--,34.43
1295,生合,113,3,1061020.00,,,716517.00,,308447.00,888358.00,--,33.84
1295,生合,113,2,997973.00,,,717514.00,,297079.00,825996.00,--,32.46
1301,台塑,113,2,341091160.00,,,161187164.00,,116055055.00,92134617.00,0.00,53.58
1301,台塑,113,3,314928358.00,,,142709436.00,,119736244.00,87012032.00,0.00,49.47
1301,台塑,113,1,337372683.00,,,155262790.00,,96142898.00,97815891.00,0.00,53.00
1301,台塑,113,4,288980935.00,,,105864994.00,,116630660.00,91218483.00,0.00,45.40
1303,南亞,113,2,369811868.00,,,210109249.00,,130671010.00,141404101.00,15999326.00,46.63
1303,南亞,113,3,356670336.00,,,195751912.00,,141063311.00,118020202.00,15917388.00,44.97
1303,南亞,113,4,346583223.00,,,185501596.00,,140671073.00,114199119.00,16020082.00,43.70
1303,南亞,113,1,363118538.00,,,213760894.00,,126670119.00,146203745.00,15928659.00,45.79
1304,台聚,113,2,22656699.00,,,28776004.00,,13218568.00,13527944.00,23692482.00,21.13
1304,台聚,113,1,23132152.00,,,30226377.00,,12940948.00,14191985.00,24284372.00,21.57
1304,台聚,113,3,21870600.00,,,28342732.00,,14422184.00,13142400.00,22625689.00,20.40
1304,台聚,113,4,20800048.00,,,28859123.00,,14696035.00,14364030.00,21970268.00,19.40
1305,華夏,113,2,9447617.00,,,7090061.00,,4384043.00,3607761.00,603934.00,16.26
1305,華夏,113,1,9555261.00,,,7407279.00,,4186330.00,3821058.00,635332.00,16.44
1305,華夏,113,3,9035773.00,,,6727368.00,,5070518.00,3301688.00,584765.00,15.55
1305,華夏,113,4,8739582.00,,,6702735.00,,4924846.00,3834390.00,576258.00,15.04
1307,三芳,113,3,9690381.00,,,9352896.00,,4135377.00,3101092.00,--,24.36
1307,三芳,113,2,9456274.00,,,10222654.00,,4319871.00,3052690.00,--,23.77
1307,三芳,113,1,9050682.00,,,9904310.00,,4554652.00,2852480.00,--,22.75
1307,三芳,113,4,10293760.00,,,9560903.00,,3969143.00,3104319.00,--,25.88
1308,亞聚,113,1,12945515.00,,,3110153.00,,951008.00,576790.00,--,21.80
1308,亞聚,113,3,12430936.00,,,3032046.00,,1265999.00,486361.00,--,20.94
1308,亞聚,113,2,12636375.00,,,3468521.00,,1517275.00,571587.00,--,21.28
1308,亞聚,113,4,11483692.00,,,3294702.00,,1101984.00,1012914.00,--,19.34
1309,台達化,113,2,6421727.00,,,6198200.00,,2763888.00,358822.00,--,16.15
1309,台達化,113,3,6333229.00,,,6498871.00,,3166899.00,353365.00,--,15.93
1309,台達化,113,1,6577043.00,,,5893224.00,,2319439.00,347805.00,--,16.54
1309,台達化,113,4,6297887.00,,,6505163.00,,3195806.00,345884.00,--,15.84
1310,台苯,113,4,7391801.00,,,2477115.00,,2238344.00,263760.00,126201.00,14.00
1310,台苯,113,3,6900194.00,,,2402160.00,,2047582.00,267819.00,125485.00,13.07
1310,台苯,113,1,6965766.00,,,2406293.00,,2001581.00,275112.00,230063.00,13.20
1310,台苯,113,2,7048849.00,,,3212375.00,,2666978.00,270836.00,220566.00,13.35
1312,國喬,113,3,33731040.00,,,13712171.00,,7415312.00,18879048.00,3472612.00,29.99
1312,國喬,113,4,33293472.00,,,13579153.00,,7760945.00,19522827.00,3434408.00,29.60
1312,國喬,113,2,33671900.00,,,17381414.00,,13755953.00,14990484.00,3367284.00,29.93
1312,國喬,113,1,33472670.00,,,16133167.00,,12213704.00,14112982.00,3360657.00,29.76
1313,聯成,113,4,29465689.00,,,20835789.00,,9918108.00,17687108.00,--,22.17
1313,聯成,113,1,30951744.00,,,24770478.00,,12529534.00,17925452.00,--,23.31
1313,聯成,113,2,29967112.00,,,23034099.00,,11316201.00,17766343.00,--,22.55
1313,聯成,113,3,28749841.00,,,20924049.00,,10008449.00,17785143.00,--,21.63
1314,中石化,113,4,79494691.00,,,67942293.00,,34030988.00,28480577.00,79637.00,21.00
1314,中石化,113,3,79189327.00,,,71977864.00,,35261320.00,30753857.00,87687.00,20.92
1314,中石化,113,1,79230551.00,,,68409475.00,,30377808.00,36599705.00,103285.00,20.93
1314,中石化,113,2,79580361.00,,,68001628.00,,27898738.00,38261171.00,93020.00,21.03
1315,達新,113,3,9861172.00,,,6873811.00,,540222.00,252198.00,29131.00,103.23
1315,達新,113,1,10202659.00,,,7400668.00,,716441.00,264268.00,29387.00,106.80
1315,達新,113,4,9381253.00,,,6403739.00,,570777.00,257529.00,29096.00,98.21
1315,達新,113,2,10225945.00,,,7161358.00,,481720.00,264771.00,27340.00,107.05
1316,上曜,113,3,3356279.00,,,12626994.00,,7737003.00,257087.00,4786349.00,11.96
1316,上曜,113,1,3115597.00,,,10425248.00,,6060498.00,143093.00,3638433.00,11.68
1316,上曜,113,2,3428129.00,,,11528498.00,,6264103.00,138828.00,4451956.00,12.23
1316,上曜,113,4,3290551.00,,,13468445.00,,8107377.00,1004738.00,4798404.00,11.71
1319,東陽,113,2,25371105.00,,,14016188.00,,8736049.00,1894019.00,543003.00,42.89
1319,東陽,113,1,26751891.00,,,13363682.00,,6924066.00,1994677.00,520594.00,45.23
1319,東陽,113,4,27610499.00,,,13256842.00,,7035535.00,3100045.00,545502.00,46.68
1319,東陽,113,3,26206706.00,,,11314374.00,,6263949.00,1804679.00,528779.00,44.31
1321,大洋,113,2,6203558.00,,,2341890.00,,1100374.00,4687261.00,--,28.11
1321,大洋,113,4,6063056.00,,,2312164.00,,1124195.00,4589489.00,--,27.47
1321,大洋,113,1,6166434.00,,,2286123.00,,1072240.00,4809602.00,--,27.94
1321,大洋,113,3,6174021.00,,,2372696.00,,1236706.00,4567035.00,--,27.98
1323,永裕,113,1,2404535.00,,,2612752.00,,839346.00,1732681.00,529941.00,26.69
1323,永裕,113,2,2451049.00,,,2528710.00,,648037.00,1878581.00,475485.00,27.21
1323,永裕,113,4,2667069.00,,,2564407.00,,736113.00,1507279.00,0.00,29.22
1323,永裕,113,3,2621735.00,,,2262140.00,,702496.00,1556329.00,0.00,28.72
1324,地球,113,3,964717.00,,,750225.00,,185620.00,13048.00,0.00,12.84
1324,地球,113,1,960252.00,,,795108.00,,208925.00,20069.00,0.00,12.78
1324,地球,113,4,967289.00,,,747945.00,,181438.00,16679.00,0.00,12.88
1324,地球,113,2,963146.00,,,781837.00,,207822.00,22186.00,0.00,12.82
1325,恆大,113,4,2677285.00,,,1726531.00,,43153.00,56623.00,81476.00,31.39
1325,恆大,113,3,2710234.00,,,1707958.00,,38661.00,55758.00,93210.00,31.78
1325,恆大,113,1,2785298.00,,,1777794.00,,45131.00,57189.00,94875.00,32.66
1325,恆大,113,2,2739612.00,,,1776927.00,,91894.00,57999.00,94883.00,32.12
1326,台化,113,3,304004176.00,,,185943296.00,,132154351.00,58488871.00,37457025.00,51.98
1326,台化,113,4,272548270.00,,,155605460.00,,127413647.00,58050166.00,32937544.00,46.60
1326,台化,113,1,325833538.00,,,215942277.00,,125480205.00,75814009.00,41257643.00,55.71
1326,台化,113,2,325935083.00,,,209415664.00,,130208725.00,72034099.00,40006371.00,55.72
1336,台翰,113,3,1912268.00,,,1176924.00,,660476.00,296620.00,--,24.43
1336,台翰,113,2,1884283.00,,,1282645.00,,603307.00,290732.00,--,24.06
1336,台翰,113,4,1949387.00,,,1234647.00,,845172.00,303358.00,--,24.90
1336,台翰,113,1,1839522.00,,,1254904.00,,491347.00,343734.00,--,23.49
1337,再生-KY,113,4,4135880.00,,,2221719.00,,1705085.00,460014.00,--,15.38
1337,再生-KY,113,2,4329969.00,,,1608121.00,,728952.00,458847.00,--,16.10
1337,再生-KY,113,1,4383924.00,,,1416125.00,,109711.00,515898.00,--,16.30
1337,再生-KY,113,3,4311935.00,,,1866023.00,,1053391.00,590504.00,--,16.03
1338,廣華-KY,113,3,6145488.00,,,5438771.00,,3076649.00,1075270.00,328985.00,74.49
1338,廣華-KY,113,1,6209915.00,,,5424410.00,,3216947.00,876779.00,343661.00,74.07
1338,廣華-KY,113,4,6019248.00,,,5573889.00,,3307898.00,1009385.00,329994.00,73.10
1338,廣華-KY,113,2,6186025.00,,,5495247.00,,3041898.00,1143346.00,339112.00,73.78
1339,昭輝,113,3,4041814.00,,,1384509.00,,580086.00,376424.00,91817.00,54.53
1339,昭輝,113,2,3954536.00,,,1597339.00,,852488.00,424575.00,95885.00,53.35
1339,昭輝,113,4,4109854.00,,,1518914.00,,590038.00,329726.00,83272.00,55.45
1339,昭輝,113,1,3867763.00,,,1778652.00,,1007093.00,486142.00,100180.00,52.18
1340,勝悅-KY,113,2,3585777.00,,,1177769.00,,177661.00,196735.00,0.00,23.45
1340,勝悅-KY,113,3,3488193.00,,,1049248.00,,141587.00,198903.00,0.00,22.81
1340,勝悅-KY,113,4,3004792.00,,,969055.00,,137200.00,180091.00,0.00,19.65
1340,勝悅-KY,113,1,3709583.00,,,1270602.00,,135933.00,214467.00,0.00,24.26
1341,富林-KY,113,4,1447471.00,,,1874487.00,,1038151.00,34042.00,--,27.39
1341,富林-KY,113,3,1346788.00,,,1587525.00,,856116.00,37389.00,--,25.48
1341,富林-KY,113,2,1292279.00,,,1733791.00,,1038976.00,39182.00,--,24.45
1341,富林-KY,113,1,1175573.00,,,1600864.00,,1044524.00,40619.00,--,22.63
1342,八貫,113,3,--,,,2100692.00,,590191.00,515193.00,--,29.12
1342,八貫,113,1,--,,,2124132.00,,944766.00,441937.00,--,28.26
1342,八貫,113,2,--,,,1975007.00,,566721.00,539327.00,--,30.33
1342,八貫,113,4,--,,,2247060.00,,636389.00,559897.00,--,30.55
1402,遠東新,113,1,231036755.00,,,137368148.00,,132412099.00,221175423.00,86950514.00,43.17
1402,遠東新,113,2,229288163.00,,,148878765.00,,149372600.00,219705918.00,80976776.00,42.84
1402,遠東新,113,4,233729829.00,,,155793795.00,,129620698.00,233014732.00,85704864.00,43.67
1402,遠東新,113,3,230456361.00,,,144537658.00,,128423767.00,229799334.00,83370783.00,43.06
1409,新纖,113,3,38259500.00,,,145905758.00,,136115383.00,30236322.00,11105152.00,23.71
1409,新纖,113,4,38084140.00,,,146262124.00,,135661949.00,29003386.00,11542470.00,23.60
1409,新纖,113,2,36870474.00,,,140108974.00,,136371705.00,26110296.00,10567772.00,22.85
1409,新纖,113,1,35657845.00,,,136144671.00,,132246229.00,25693737.00,10542208.00,22.10
1410,南染,113,1,1065808.00,,,628700.00,,64002.00,177153.00,42679.00,16.92
1410,南染,113,4,1087746.00,,,640532.00,,32323.00,169777.00,42907.00,17.27
1410,南染,113,3,1078773.00,,,637603.00,,40709.00,177115.00,42051.00,17.12
1410,南染,113,2,1072657.00,,,642470.00,,53422.00,177134.00,42192.00,17.03
1413,宏洲,113,2,--,,,539542.00,,524322.00,765432.00,--,8.07
1413,宏洲,113,1,--,,,573405.00,,535688.00,784064.00,--,8.18
1413,宏洲,113,4,--,,,764479.00,,570727.00,924561.00,--,8.12
1413,宏洲,113,3,--,,,632478.00,,437538.00,940550.00,--,8.10
1414,東和,113,2,--,,,1150248.00,,618962.00,680750.00,--,14.44
1414,東和,113,1,--,,,1170829.00,,689393.00,681583.00,--,14.27
1414,東和,113,4,3161687.00,,,1041706.00,,510532.00,679585.00,--,14.37
1414,東和,113,3,--,,,1087704.00,,556180.00,680479.00,--,14.40
1416,廣豐,113,3,3970611.00,,,966964.00,,443798.00,896580.00,69794.00,21.42
1416,廣豐,113,4,4281150.00,,,984470.00,,440312.00,935821.00,77418.00,23.10
1416,廣豐,113,2,3910572.00,,,1093340.00,,467286.00,768622.00,66901.00,21.10
1416,廣豐,113,1,3724531.00,,,984534.00,,313111.00,741977.00,74768.00,20.10
1417,嘉裕,113,2,2527765.00,,,2016556.00,,464353.00,293374.00,--,13.31
1417,嘉裕,113,3,2405952.00,,,1808690.00,,380387.00,280230.00,--,12.67
1417,嘉裕,113,1,2620526.00,,,2101392.00,,469855.00,294823.00,--,13.80
1417,嘉裕,113,4,2317004.00,,,1659848.00,,297883.00,284529.00,--,12.20
1418,東華,113,3,1186250.00,,,1246939.00,,19873.00,3763073.00,4.00,21.84
1418,東華,113,2,1211849.00,,,956203.00,,39501.00,3387946.00,6.00,22.31
1418,東華,113,4,1300963.00,,,1458689.00,,27663.00,3936228.00,2.00,23.95
1418,東華,113,1,1236489.00,,,920219.00,,2839293.00,486415.00,8.00,22.77
1419,新紡,113,4,15501650.00,,,4501525.00,,3515897.00,2511679.00,--,51.80
1419,新紡,113,1,13770275.00,,,4195691.00,,3695485.00,1589875.00,--,46.02
1419,新紡,113,3,14780176.00,,,4404950.00,,3482436.00,2007222.00,--,49.39
1419,新紡,113,2,14721073.00,,,4656808.00,,3863740.00,1677836.00,--,49.20
1423,利華,113,3,--,,,878020.00,,20457.00,200682.00,--,32.84
1423,利華,113,4,--,,,885272.00,,24126.00,201078.00,--,32.45
1423,利華,113,2,--,,,943981.00,,85651.00,200258.00,--,31.30
1423,利華,113,1,--,,,902446.00,,38167.00,231047.00,--,29.72
1432,大魯閣,113,3,1024622.00,,,1374364.00,,1666728.00,2815683.00,93399.00,9.49
1432,大魯閣,113,1,768380.00,,,995487.00,,1469757.00,2733377.00,9440.00,8.54
1432,大魯閣,113,2,1025655.00,,,1509089.00,,1706127.00,2745739.00,6703.00,9.50
1432,大魯閣,113,4,995192.00,,,1408540.00,,1661333.00,2745458.00,89701.00,9.21
1434,福懋,113,1,50183745.00,,,17000126.00,,6785126.00,11161049.00,--,29.83
1434,福懋,113,3,44093618.00,,,15961218.00,,5950357.00,10049546.00,--,26.21
1434,福懋,113,2,48390053.00,,,16513831.00,,6815130.00,10817494.00,--,28.76
1434,福懋,113,4,36910517.00,,,15290355.00,,5964402.00,9487180.00,--,21.94
1435,中福,113,3,--,,,444901.00,,7655.00,178440.00,--,9.03
1435,中福,113,2,--,,,457548.00,,7708.00,180084.00,--,9.11
1435,中福,113,1,--,,,468823.00,,5910.00,180185.00,--,9.59
1435,中福,113,4,--,,,432273.00,,6771.00,177814.00,--,8.30
1436,華友聯,113,4,6136229.00,,,17006085.00,,7845439.00,4925324.00,185835.00,47.78
1436,華友聯,113,1,3251862.00,,,14564123.00,,10144991.00,3176866.00,115329.00,31.95
1436,華友聯,113,2,3980984.00,,,15520130.00,,9241349.00,4279436.00,114214.00,38.12
1436,華友聯,113,3,5806058.00,,,16780985.00,,7822747.00,5056057.00,185885.00,46.24
1437,勤益控,113,2,8048765.00,,,2447044.00,,3941213.00,1557521.00,1236.00,39.58
1437,勤益控,113,1,7703686.00,,,2186353.00,,3925710.00,1564105.00,1146.00,37.88
1437,勤益控,113,4,8314737.00,,,2496889.00,,1143949.00,4287923.00,1398.00,40.88
1437,勤益控,113,3,8102845.00,,,2357560.00,,1043778.00,4247708.00,1288.00,39.84
1438,三地開發,113,4,--,,,8209787.00,,4727869.00,5113137.00,--,23.81
1438,三地開發,113,1,--,,,7223215.00,,4942244.00,4482433.00,--,20.26
1438,三地開發,113,3,--,,,6561168.00,,4960521.00,4212555.00,--,19.36
1438,三地開發,113,2,--,,,7322909.00,,5406238.00,4483283.00,--,19.87
1439,雋揚,113,2,2707226.00,,,3122790.00,,1904333.00,496511.00,405426.00,29.43
1439,雋揚,113,3,2703047.00,,,3283351.00,,1985955.00,491792.00,404891.00,29.38
1439,雋揚,113,4,2774868.00,,,3347043.00,,2126139.00,517905.00,406171.00,30.16
1439,雋揚,113,1,2638101.00,,,2913255.00,,1757609.00,501129.00,405191.00,28.68
1440,南紡,113,2,29706629.00,,,15947513.00,,11830417.00,8991450.00,418481.00,17.93
