公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1101 - 台泥,111/05/26,110年 年度,股東會確認,1.00000000,0.0,0.0,"      6,116,173,402",1.00000000,0.0,0.0,"        611,617,340"
1101B - 台泥乙特,111/05/26,110年 年度,股東會確認,1.75000000,0.0,0.0,"        350,000,000",0.0,0.0,0.0,                  0
1101 - 台泥,111/05/26,110年 年度,股東會確認,1.00000000,0.0,0.0,"      6,116,173,402",1.00000000,0.0,0.0,"        611,617,340"
1101 - 台泥,111/05/26,110年 年度,股東會確認,1.00000000,0.0,0.0,"      6,116,173,402",1.00000000,0.0,0.0,"        611,617,340"
1101B - 台泥乙特,111/05/26,110年 年度,股東會確認,1.75000000,0.0,0.0,"        350,000,000",0.0,0.0,0.0,                  0
1101B - 台泥乙特,111/05/26,110年 年度,股東會確認,1.75000000,0.0,0.0,"        350,000,000",0.0,0.0,0.0,                  0
1101 - 台泥,111/05/26,110年 年度,股東會確認,1.00000000,0.0,0.0,"      6,116,173,402",1.00000000,0.0,0.0,"        611,617,340"
1101B - 台泥乙特,111/05/26,110年 年度,股東會確認,1.75000000,0.0,0.0,"        350,000,000",0.0,0.0,0.0,                  0
1102 - 亞泥,111/06/29,110年 年度,股東會確認,3.40000000,0.0,0.0,"     12,054,945,041",0.0,0.0,0.0,                  0
1102 - 亞泥,111/06/29,110年 年度,股東會確認,3.40000000,0.0,0.0,"     12,054,945,041",0.0,0.0,0.0,                  0
1102 - 亞泥,111/06/29,110年 年度,股東會確認,3.40000000,0.0,0.0,"     12,054,945,041",0.0,0.0,0.0,                  0
1102 - 亞泥,111/06/29,110年 年度,股東會確認,3.40000000,0.0,0.0,"     12,054,945,041",0.0,0.0,0.0,                  0
1103 - 嘉泥,111/06/14,110年 年度,股東會確認,0.65000000,0.0,0.0,"        502,674,606",0.0,0.0,0.0,                  0
1103 - 嘉泥,111/06/14,110年 年度,股東會確認,0.65000000,0.0,0.0,"        502,674,606",0.0,0.0,0.0,                  0
1103 - 嘉泥,111/06/14,110年 年度,股東會確認,0.65000000,0.0,0.0,"        502,674,606",0.0,0.0,0.0,                  0
1103 - 嘉泥,111/06/14,110年 年度,股東會確認,0.65000000,0.0,0.0,"        502,674,606",0.0,0.0,0.0,                  0
1104 - 環泥,111/06/14,110年 年度,股東會確認,1.00000000,0.0,0.0,"        653,609,192",0.0,0.0,0.0,                  0
1104 - 環泥,111/06/14,110年 年度,股東會確認,1.00000000,0.0,0.0,"        653,609,192",0.0,0.0,0.0,                  0
1104 - 環泥,111/06/14,110年 年度,股東會確認,1.00000000,0.0,0.0,"        653,609,192",0.0,0.0,0.0,                  0
1104 - 環泥,111/06/14,110年 年度,股東會確認,1.00000000,0.0,0.0,"        653,609,192",0.0,0.0,0.0,                  0
1108 - 幸福,111/06/30,110年 下半年,股東會確認,0.60000000,0.0,0.0,"        242,842,829",0.0,0.0,0.0,                  0
1108 - 幸福,不適用,110年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1108 - 幸福,111/06/30,110年 下半年,股東會確認,0.60000000,0.0,0.0,"        242,842,829",0.0,0.0,0.0,                  0
1108 - 幸福,111/06/30,110年 下半年,股東會確認,0.60000000,0.0,0.0,"        242,842,829",0.0,0.0,0.0,                  0
1108 - 幸福,不適用,110年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1108 - 幸福,不適用,110年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1108 - 幸福,111/06/30,110年 下半年,股東會確認,0.60000000,0.0,0.0,"        242,842,829",0.0,0.0,0.0,                  0
1108 - 幸福,不適用,110年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1109 - 信大,111/06/22,110年 年度,股東會確認,1.50000000,0.0,0.0,"        512,936,802",0.0,0.0,0.0,                  0
1109 - 信大,111/06/22,110年 年度,股東會確認,1.50000000,0.0,0.0,"        512,936,802",0.0,0.0,0.0,                  0
1109 - 信大,111/06/22,110年 年度,股東會確認,1.50000000,0.0,0.0,"        512,936,802",0.0,0.0,0.0,                  0
1109 - 信大,111/06/22,110年 年度,股東會確認,1.50000000,0.0,0.0,"        512,936,802",0.0,0.0,0.0,                  0
1110 - 東泥,111/06/28,110年 年度,股東會確認,0.20000000,0.0,0.0,"        114,400,159",0.0,0.0,0.0,                  0
1110 - 東泥,111/06/28,110年 年度,股東會確認,0.20000000,0.0,0.0,"        114,400,159",0.0,0.0,0.0,                  0
1110 - 東泥,111/06/28,110年 年度,股東會確認,0.20000000,0.0,0.0,"        114,400,159",0.0,0.0,0.0,                  0
1110 - 東泥,111/06/28,110年 年度,股東會確認,0.20000000,0.0,0.0,"        114,400,159",0.0,0.0,0.0,                  0
1201 - 味全,不適用,110年 年度,董事會決議,0.50100000,0.0,0.0,"        253,537,520",0.0,0.0,0.0,                  0
1201 - 味全,不適用,110年 年度,董事會決議,0.50100000,0.0,0.0,"        253,537,520",0.0,0.0,0.0,                  0
1201 - 味全,不適用,110年 年度,董事會決議,0.50100000,0.0,0.0,"        253,537,520",0.0,0.0,0.0,                  0
1201 - 味全,不適用,110年 年度,董事會決議,0.50100000,0.0,0.0,"        253,537,520",0.0,0.0,0.0,                  0
1203 - 味王,111/06/22,110年 年度,股東會確認,1.10000000,0.0,0.0,"        264,000,000",0.0,0.0,0.0,                  0
1203 - 味王,111/06/22,110年 年度,股東會確認,1.10000000,0.0,0.0,"        264,000,000",0.0,0.0,0.0,                  0
1203 - 味王,111/06/22,110年 年度,股東會確認,1.10000000,0.0,0.0,"        264,000,000",0.0,0.0,0.0,                  0
1203 - 味王,111/06/22,110年 年度,股東會確認,1.10000000,0.0,0.0,"        264,000,000",0.0,0.0,0.0,                  0
1210 - 大成,111/06/17,110年 年度,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"      1,278,238,889",0.50000000,0.0,0.0,"         42,607,963"
1210 - 大成,111/06/17,110年 年度,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"      1,278,238,889",0.50000000,0.0,0.0,"         42,607,963"
1210 - 大成,111/06/17,110年 年度,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"      1,278,238,889",0.50000000,0.0,0.0,"         42,607,963"
1210 - 大成,111/06/17,110年 年度,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"      1,278,238,889",0.50000000,0.0,0.0,"         42,607,963"
1213 - 大飲,111/06/01,110年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1213 - 大飲,111/06/01,110年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1213 - 大飲,111/06/01,110年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1213 - 大飲,111/06/01,110年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1215 - 卜蜂,111/06/23,110年 年度,現金股利經董事會決議、增資配股經股東會確認,3.00000000,0.0,0.0,"        803,972,994",1.00000000,0.0,0.0,"         26,799,100"
1215 - 卜蜂,111/06/23,110年 年度,現金股利經董事會決議、增資配股經股東會確認,3.00000000,0.0,0.0,"        803,972,994",1.00000000,0.0,0.0,"         26,799,100"
1215 - 卜蜂,111/06/23,110年 年度,現金股利經董事會決議、增資配股經股東會確認,3.00000000,0.0,0.0,"        803,972,994",1.00000000,0.0,0.0,"         26,799,100"
1215 - 卜蜂,111/06/23,110年 年度,現金股利經董事會決議、增資配股經股東會確認,3.00000000,0.0,0.0,"        803,972,994",1.00000000,0.0,0.0,"         26,799,100"
1216 - 統一,111/05/31,110年 年度,股東會確認,2.70000000,0.0,0.0,"     15,341,441,637",0.0,0.0,0.0,                  0
1216 - 統一,111/05/31,110年 年度,股東會確認,2.70000000,0.0,0.0,"     15,341,441,637",0.0,0.0,0.0,                  0
1216 - 統一,111/05/31,110年 年度,股東會確認,2.70000000,0.0,0.0,"     15,341,441,637",0.0,0.0,0.0,                  0
1216 - 統一,111/05/31,110年 年度,股東會確認,2.70000000,0.0,0.0,"     15,341,441,637",0.0,0.0,0.0,                  0
1217 - 愛之味,111/06/24,110年 年度,股東會確認,0.30000000,0.0,0.0,"        148,354,001",0.0,0.0,0.0,                  0
1217 - 愛之味,111/06/24,110年 年度,股東會確認,0.30000000,0.0,0.0,"        148,354,001",0.0,0.0,0.0,                  0
1217 - 愛之味,111/06/24,110年 年度,股東會確認,0.30000000,0.0,0.0,"        148,354,001",0.0,0.0,0.0,                  0
1217 - 愛之味,111/06/24,110年 年度,股東會確認,0.30000000,0.0,0.0,"        148,354,001",0.0,0.0,0.0,                  0
1218 - 泰山,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"        499,999,038",0.0,0.0,0.0,                  0
1218 - 泰山,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"        499,999,038",0.0,0.0,0.0,                  0
1218 - 泰山,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"        499,999,038",0.0,0.0,0.0,                  0
1218 - 泰山,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"        499,999,038",0.0,0.0,0.0,                  0
1219 - 福壽,111/06/17,110年 年度,股東會確認,1.10000000,0.0,0.0,"        353,814,876",0.0,0.0,0.0,                  0
1219 - 福壽,111/06/17,110年 年度,股東會確認,1.10000000,0.0,0.0,"        353,814,876",0.0,0.0,0.0,                  0
1219 - 福壽,111/06/17,110年 年度,股東會確認,1.10000000,0.0,0.0,"        353,814,876",0.0,0.0,0.0,                  0
1219 - 福壽,111/06/17,110年 年度,股東會確認,1.10000000,0.0,0.0,"        353,814,876",0.0,0.0,0.0,                  0
1220 - 台榮,111/06/29,110年 年度,股東會確認,1.00000000,0.0,0.0,"        177,077,944",0.0,0.0,0.0,                  0
1220 - 台榮,111/06/29,110年 年度,股東會確認,1.00000000,0.0,0.0,"        177,077,944",0.0,0.0,0.0,                  0
1220 - 台榮,111/06/29,110年 年度,股東會確認,1.00000000,0.0,0.0,"        177,077,944",0.0,0.0,0.0,                  0
1220 - 台榮,111/06/29,110年 年度,股東會確認,1.00000000,0.0,0.0,"        177,077,944",0.0,0.0,0.0,                  0
1225 - 福懋油,111/06/23,110年 年度,股東會確認,1.60000000,0.0,0.0,"        349,924,882",0.0,0.0,0.0,                  0
1225 - 福懋油,111/06/23,110年 年度,股東會確認,1.60000000,0.0,0.0,"        349,924,882",0.0,0.0,0.0,                  0
1225 - 福懋油,111/06/23,110年 年度,股東會確認,1.60000000,0.0,0.0,"        349,924,882",0.0,0.0,0.0,                  0
1225 - 福懋油,111/06/23,110年 年度,股東會確認,1.60000000,0.0,0.0,"        349,924,882",0.0,0.0,0.0,                  0
1227 - 佳格,111/06/16,110年 年度,股東會確認,1.90000000,0.0,0.0,"      1,738,670,223",0.0,0.0,0.0,                  0
1227 - 佳格,111/06/16,110年 年度,股東會確認,1.90000000,0.0,0.0,"      1,738,670,223",0.0,0.0,0.0,                  0
1227 - 佳格,111/06/16,110年 年度,股東會確認,1.90000000,0.0,0.0,"      1,738,670,223",0.0,0.0,0.0,                  0
1227 - 佳格,111/06/16,110年 年度,股東會確認,1.90000000,0.0,0.0,"      1,738,670,223",0.0,0.0,0.0,                  0
1229 - 聯華,111/06/23,110年 第4季,現金股利經董事會決議、增資配股經股東會確認,1.80000000,0.0,0.0,"      2,537,366,465",0.50000000,0.0,0.0,"         70,482,401"
1229 - 聯華,不適用,110年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,111/06/23,110年 第4季,現金股利經董事會決議、增資配股經股東會確認,1.80000000,0.0,0.0,"      2,537,366,465",0.50000000,0.0,0.0,"         70,482,401"
1229 - 聯華,不適用,110年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,111/06/23,110年 第4季,現金股利經董事會決議、增資配股經股東會確認,1.80000000,0.0,0.0,"      2,537,366,465",0.50000000,0.0,0.0,"         70,482,401"
1229 - 聯華,不適用,110年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,不適用,110年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1229 - 聯華,111/06/23,110年 第4季,現金股利經董事會決議、增資配股經股東會確認,1.80000000,0.0,0.0,"      2,537,366,465",0.50000000,0.0,0.0,"         70,482,401"
1231 - 聯華食,111/05/27,110年 年度,股東會確認,1.50000000,0.0,0.0,"        302,643,594",1.10000000,0.0,0.0,"         22,193,863"
1231 - 聯華食,111/05/27,110年 年度,股東會確認,1.50000000,0.0,0.0,"        302,643,594",1.10000000,0.0,0.0,"         22,193,863"
1231 - 聯華食,111/05/27,110年 年度,股東會確認,1.50000000,0.0,0.0,"        302,643,594",1.10000000,0.0,0.0,"         22,193,863"
1231 - 聯華食,111/05/27,110年 年度,股東會確認,1.50000000,0.0,0.0,"        302,643,594",1.10000000,0.0,0.0,"         22,193,863"
1232 - 大統益,111/05/25,110年 年度,股東會確認,6.00000000,0.0,0.0,"        959,849,490",0.0,0.0,0.0,                  0
1232 - 大統益,111/05/25,110年 年度,股東會確認,6.00000000,0.0,0.0,"        959,849,490",0.0,0.0,0.0,                  0
1232 - 大統益,111/05/25,110年 年度,股東會確認,6.00000000,0.0,0.0,"        959,849,490",0.0,0.0,0.0,                  0
1232 - 大統益,111/05/25,110年 年度,股東會確認,6.00000000,0.0,0.0,"        959,849,490",0.0,0.0,0.0,                  0
1233 - 天仁,111/06/14,110年 年度,股東會確認,0.69000000,0.0,0.11000000,"         72,473,558",0.0,0.0,0.0,                  0
1233 - 天仁,111/06/14,110年 年度,股東會確認,0.69000000,0.0,0.11000000,"         72,473,558",0.0,0.0,0.0,                  0
1233 - 天仁,111/06/14,110年 年度,股東會確認,0.69000000,0.0,0.11000000,"         72,473,558",0.0,0.0,0.0,                  0
1233 - 天仁,111/06/14,110年 年度,股東會確認,0.69000000,0.0,0.11000000,"         72,473,558",0.0,0.0,0.0,                  0
1234 - 黑松,111/06/23,110年 年度,股東會確認,1.70000000,0.0,0.0,"        683,180,860",0.0,0.0,0.0,                  0
1234 - 黑松,111/06/23,110年 年度,股東會確認,1.70000000,0.0,0.0,"        683,180,860",0.0,0.0,0.0,                  0
1234 - 黑松,111/06/23,110年 年度,股東會確認,1.70000000,0.0,0.0,"        683,180,860",0.0,0.0,0.0,                  0
1234 - 黑松,111/06/23,110年 年度,股東會確認,1.70000000,0.0,0.0,"        683,180,860",0.0,0.0,0.0,                  0
1235 - 興泰,111/06/16,110年 年度,股東會確認,1.00000000,0.0,0.0,"        104,397,985",2.80000000,0.0,0.0,"         29,231,435"
1235 - 興泰,111/06/16,110年 年度,股東會確認,1.00000000,0.0,0.0,"        104,397,985",2.80000000,0.0,0.0,"         29,231,435"
1235 - 興泰,111/06/16,110年 年度,股東會確認,1.00000000,0.0,0.0,"        104,397,985",2.80000000,0.0,0.0,"         29,231,435"
1235 - 興泰,111/06/16,110年 年度,股東會確認,1.00000000,0.0,0.0,"        104,397,985",2.80000000,0.0,0.0,"         29,231,435"
1236 - 宏亞,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"         54,171,255",0.0,0.0,0.0,                  0
1236 - 宏亞,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"         54,171,255",0.0,0.0,0.0,                  0
1236 - 宏亞,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"         54,171,255",0.0,0.0,0.0,                  0
1236 - 宏亞,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"         54,171,255",0.0,0.0,0.0,                  0
1240 - 茂生農經,111/06/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"         73,520,370",0.50000000,0.0,0.0,"          1,838,009"
1240 - 茂生農經,111/06/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"         73,520,370",0.50000000,0.0,0.0,"          1,838,009"
1240 - 茂生農經,111/06/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"         73,520,370",0.50000000,0.0,0.0,"          1,838,009"
1240 - 茂生農經,111/06/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"         73,520,370",0.50000000,0.0,0.0,"          1,838,009"
1256 - 鮮活果汁-KY,111/05/26,110年 年度,股東會確認,13.00000000,0.0,0.0,"        439,948,080",0.0,0.0,0.0,                  0
1256 - 鮮活果汁-KY,111/05/26,110年 年度,股東會確認,13.00000000,0.0,0.0,"        439,948,080",0.0,0.0,0.0,                  0
1256 - 鮮活果汁-KY,111/05/26,110年 年度,股東會確認,13.00000000,0.0,0.0,"        439,948,080",0.0,0.0,0.0,                  0
1256 - 鮮活果汁-KY,111/05/26,110年 年度,股東會確認,13.00000000,0.0,0.0,"        439,948,080",0.0,0.0,0.0,                  0
1259 - 安心,111/05/31,110年 年度,股東會確認,2.30000000,0.0,0.0,"         74,495,850",0.0,0.0,0.0,                  0
1259 - 安心,111/05/31,110年 年度,股東會確認,2.30000000,0.0,0.0,"         74,495,850",0.0,0.0,0.0,                  0
1259 - 安心,111/05/31,110年 年度,股東會確認,2.30000000,0.0,0.0,"         74,495,850",0.0,0.0,0.0,                  0
1259 - 安心,111/05/31,110年 年度,股東會確認,2.30000000,0.0,0.0,"         74,495,850",0.0,0.0,0.0,                  0
1264 - 德麥,111/06/10,110年 年度,股東會確認,12.00000000,0.0,0.0,"        444,628,404",0.0,0.0,0.0,                  0
1264 - 德麥,111/06/10,110年 年度,股東會確認,12.00000000,0.0,0.0,"        444,628,404",0.0,0.0,0.0,                  0
1264 - 德麥,111/06/10,110年 年度,股東會確認,12.00000000,0.0,0.0,"        444,628,404",0.0,0.0,0.0,                  0
1264 - 德麥,111/06/10,110年 年度,股東會確認,12.00000000,0.0,0.0,"        444,628,404",0.0,0.0,0.0,                  0
1268 - 漢來美食,不適用,110年 年度,董事會決議,3.00000000,0.0,0.0,"        126,671,190",0.0,0.0,0.0,                  0
1268 - 漢來美食,不適用,110年 年度,董事會決議,3.00000000,0.0,0.0,"        126,671,190",0.0,0.0,0.0,                  0
1268 - 漢來美食,不適用,110年 年度,董事會決議,3.00000000,0.0,0.0,"        126,671,190",0.0,0.0,0.0,                  0
1268 - 漢來美食,不適用,110年 年度,董事會決議,3.00000000,0.0,0.0,"        126,671,190",0.0,0.0,0.0,                  0
1294 - 漢田生技,111/06/22,110年 年度,股東會確認,0.0,0.0,0.0,                  0,2.87500000,0.0,0.0,"          3,261,942"
1294 - 漢田生技,111/06/22,110年 年度,股東會確認,0.0,0.0,0.0,                  0,2.87500000,0.0,0.0,"          3,261,942"
1294 - 漢田生技,111/06/22,110年 年度,股東會確認,0.0,0.0,0.0,                  0,2.87500000,0.0,0.0,"          3,261,942"
1294 - 漢田生技,111/06/22,110年 年度,股東會確認,0.0,0.0,0.0,                  0,2.87500000,0.0,0.0,"          3,261,942"
1295 - 生合,111/06/24,110年 年度,股東會確認,2.28200000,0.0,0.0,"         70,150,000",0.0,0.0,0.0,                  0
1295 - 生合,111/06/24,110年 年度,股東會確認,2.28200000,0.0,0.0,"         70,150,000",0.0,0.0,0.0,                  0
1295 - 生合,111/06/24,110年 年度,股東會確認,2.28200000,0.0,0.0,"         70,150,000",0.0,0.0,0.0,                  0
1295 - 生合,111/06/24,110年 年度,股東會確認,2.28200000,0.0,0.0,"         70,150,000",0.0,0.0,0.0,                  0
1301 - 台塑,111/06/09,110年 年度,股東會確認,8.20000000,0.0,0.0,"     52,199,074,404",0.0,0.0,0.0,                  0
1301 - 台塑,111/06/09,110年 年度,股東會確認,8.20000000,0.0,0.0,"     52,199,074,404",0.0,0.0,0.0,                  0
1301 - 台塑,111/06/09,110年 年度,股東會確認,8.20000000,0.0,0.0,"     52,199,074,404",0.0,0.0,0.0,                  0
1301 - 台塑,111/06/09,110年 年度,股東會確認,8.20000000,0.0,0.0,"     52,199,074,404",0.0,0.0,0.0,                  0
1303 - 南亞,111/06/10,110年 年度,股東會確認,7.50000000,0.0,0.0,"     59,481,161,918",0.0,0.0,0.0,                  0
1303 - 南亞,111/06/10,110年 年度,股東會確認,7.50000000,0.0,0.0,"     59,481,161,918",0.0,0.0,0.0,                  0
1303 - 南亞,111/06/10,110年 年度,股東會確認,7.50000000,0.0,0.0,"     59,481,161,918",0.0,0.0,0.0,                  0
1303 - 南亞,111/06/10,110年 年度,股東會確認,7.50000000,0.0,0.0,"     59,481,161,918",0.0,0.0,0.0,                  0
1304 - 台聚,111/05/31,110年 年度,股東會確認,2.20000000,0.0,0.0,"      2,615,279,700",0.0,0.0,0.0,                  0
1304 - 台聚,111/05/31,110年 年度,股東會確認,2.20000000,0.0,0.0,"      2,615,279,700",0.0,0.0,0.0,                  0
1304 - 台聚,111/05/31,110年 年度,股東會確認,2.20000000,0.0,0.0,"      2,615,279,700",0.0,0.0,0.0,                  0
1304 - 台聚,111/05/31,110年 年度,股東會確認,2.20000000,0.0,0.0,"      2,615,279,700",0.0,0.0,0.0,                  0
1305 - 華夏,111/05/30,110年 年度,股東會確認,2.50000000,0.0,0.0,"      1,452,626,235",0.0,0.0,0.0,                  0
1305 - 華夏,111/05/30,110年 年度,股東會確認,2.50000000,0.0,0.0,"      1,452,626,235",0.0,0.0,0.0,                  0
1305 - 華夏,111/05/30,110年 年度,股東會確認,2.50000000,0.0,0.0,"      1,452,626,235",0.0,0.0,0.0,                  0
1305 - 華夏,111/05/30,110年 年度,股東會確認,2.50000000,0.0,0.0,"      1,452,626,235",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"        198,909,063",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"        198,909,063",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"        198,909,063",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,110年 年度,董事會決議,0.50000000,0.0,0.0,"        198,909,063",0.0,0.0,0.0,                  0
1308 - 亞聚,111/05/27,110年 年度,股東會確認,3.00000000,0.0,0.0,"      1,781,231,757",0.0,0.0,0.0,                  0
1308 - 亞聚,111/05/27,110年 年度,股東會確認,3.00000000,0.0,0.0,"      1,781,231,757",0.0,0.0,0.0,                  0
1308 - 亞聚,111/05/27,110年 年度,股東會確認,3.00000000,0.0,0.0,"      1,781,231,757",0.0,0.0,0.0,                  0
1308 - 亞聚,111/05/27,110年 年度,股東會確認,3.00000000,0.0,0.0,"      1,781,231,757",0.0,0.0,0.0,                  0
1309 - 台達化,111/05/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"        757,308,282",0.50000000,0.0,0.0,"         18,932,707"
1309 - 台達化,111/05/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"        757,308,282",0.50000000,0.0,0.0,"         18,932,707"
1309 - 台達化,111/05/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"        757,308,282",0.50000000,0.0,0.0,"         18,932,707"
1309 - 台達化,111/05/27,110年 年度,股東會確認,2.00000000,0.0,0.0,"        757,308,282",0.50000000,0.0,0.0,"         18,932,707"
1310 - 台苯,111/06/22,110年 年度,股東會確認,0.15000000,0.0,0.0,"         79,180,465",0.0,0.0,0.0,                  0
1310 - 台苯,111/06/22,110年 年度,股東會確認,0.15000000,0.0,0.0,"         79,180,465",0.0,0.0,0.0,                  0
1310 - 台苯,111/06/22,110年 年度,股東會確認,0.15000000,0.0,0.0,"         79,180,465",0.0,0.0,0.0,                  0
1310 - 台苯,111/06/22,110年 年度,股東會確認,0.15000000,0.0,0.0,"         79,180,465",0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,110年 年度,董事會決議,2.60000000,0.0,0.0,"         52,000,000",0.0,0.0,0.0,                  0
1312 - 國喬,不適用,110年 年度,董事會決議,2.00000000,0.0,0.0,"      1,813,240,656",0.0,0.0,0.0,                  0
1312 - 國喬,不適用,110年 年度,董事會決議,2.00000000,0.0,0.0,"      1,813,240,656",0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,110年 年度,董事會決議,2.60000000,0.0,0.0,"         52,000,000",0.0,0.0,0.0,                  0
1312 - 國喬,不適用,110年 年度,董事會決議,2.00000000,0.0,0.0,"      1,813,240,656",0.0,0.0,0.0,                  0
1312 - 國喬,不適用,110年 年度,董事會決議,2.00000000,0.0,0.0,"      1,813,240,656",0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,110年 年度,董事會決議,2.60000000,0.0,0.0,"         52,000,000",0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,110年 年度,董事會決議,2.60000000,0.0,0.0,"         52,000,000",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"      1,311,830,607",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"      1,311,830,607",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"      1,311,830,607",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,110年 年度,董事會決議,1.00000000,0.0,0.0,"      1,311,830,607",0.0,0.0,0.0,                  0
1314 - 中石化,111/05/27,110年 年度,股東會確認,0.40000000,0.0,0.0,"      1,513,940,052",0.0,0.0,0.0,                  0
1314 - 中石化,111/05/27,110年 年度,股東會確認,0.40000000,0.0,0.0,"      1,513,940,052",0.0,0.0,0.0,                  0
1314 - 中石化,111/05/27,110年 年度,股東會確認,0.40000000,0.0,0.0,"      1,513,940,052",0.0,0.0,0.0,                  0
1314 - 中石化,111/05/27,110年 年度,股東會確認,0.40000000,0.0,0.0,"      1,513,940,052",0.0,0.0,0.0,                  0
1315 - 達新,不適用,110年 上半年,董事會決議,2.00000000,0.0,0.0,"        277,200,000",0.0,0.0,0.0,                  0
1315 - 達新,不適用,110年 下半年,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,110年 上半年,董事會決議,2.00000000,0.0,0.0,"        277,200,000",0.0,0.0,0.0,                  0
1315 - 達新,不適用,110年 下半年,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,110年 下半年,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
