出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","111","3","1240","茂生農經","-252654.00","-13669.00","240405.00","--","-25918.00","76806.00","50888.00"
"114/10/28","111","3","1259","安心","677021.00","-407081.00","-464428.00","3656.00","-190832.00","1046751.00","855919.00"
"114/10/28","111","3","1264","德麥","476952.00","-321005.00","-264064.00","34565.00","-73552.00","858661.00","785109.00"
"114/10/28","111","3","1268","漢來美食","311401.00","-599425.00","-242602.00","0.00","-530626.00","1175840.00","645214.00"
"114/10/28","111","3","1336","台翰","162343.00","-80433.00","-78285.00","86844.00","90469.00","537308.00","627777.00"
"114/10/28","111","3","1565","精華","949878.00","-104944.00","-1323428.00","13950.00","-464544.00","2354692.00","1890148.00"
"114/10/28","111","3","1569","濱川","1067461.00","-410074.00","-148008.00","69873.00","579252.00","630042.00","1209294.00"
"114/10/28","111","3","1570","力肯","152936.00","-81293.00","-53209.00","380.00","18814.00","139963.00","158777.00"
"114/10/28","111","3","1580","新麥","299288.00","-35665.00","-363663.00","36195.00","-63845.00","634661.00","570816.00"
"114/10/28","111","3","1584","精剛","-817762.00","-22293.00","893472.00","0.00","53417.00","135607.00","189024.00"
"114/10/28","111","3","1586","和勤","36541.00","-142023.00","-91001.00","28080.00","-168403.00","526955.00","358552.00"
"114/10/28","111","3","1591","駿吉-KY","112264.00","-128.00","-12657.00","16123.00","115602.00","40326.00","155928.00"
"114/10/28","111","3","1593","祺驊","50131.00","-12195.00","13408.00","18005.00","69349.00","201466.00","270815.00"
"114/10/28","111","3","1595","川寶","507876.00","-147628.00","-1949.00","37464.00","395763.00","1019832.00","1415595.00"
"114/10/28","111","3","1599","宏佳騰","-90032.00","-305569.00","-3412.00","7320.00","-391693.00","1085501.00","693808.00"
"114/10/28","111","3","1742","台蠟","-276193.00","334667.00","95171.00","31937.00","185582.00","93844.00","279426.00"
"114/10/28","111","3","1777","生泰","409221.00","-557062.00","-200335.00","--","-348176.00","1229859.00","881683.00"
"114/10/28","111","3","1781","合世","-58248.00","-2534.00","10981.00","34659.00","-15142.00","200014.00","184872.00"
"114/10/28","111","3","1784","訊聯","88529.00","10578.00","-68911.00","334.00","30530.00","121797.00","152327.00"
"114/10/28","111","3","1785","光洋科","1485017.00","-793251.00","-1195819.00","89073.00","-414980.00","3148526.00","2733546.00"
