出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","111","4","2880","華南金","43215176.00","-1023224.00","-26615668.00","3189377.00","18765661.00","168056396.00","186822057.00"
"114/10/28","111","4","2881","富邦金","145228247.00","-41361231.00","-32536605.00","7165844.00","78496255.00","495237603.00","573733858.00"
"114/10/28","111","4","2882","國泰金","-26254905.00","-52825940.00","6589915.00","1052650.00","-71438280.00","692041687.00","620603407.00"
"114/10/28","111","4","2883","凱基金","60166247.00","-76802464.00","-13716718.00","450474.00","-29902461.00","230064311.00","200161850.00"
"114/10/28","111","4","2884","玉山金","48113424.00","-10337441.00","-17062040.00","-9676069.00","11037874.00","104712225.00","115750099.00"
"114/10/28","111","4","2885","元大金","7927348.00","-1907548.00","23886948.00","9390896.00","39297644.00","167631719.00","206929363.00"
"114/10/28","111","4","2886","兆豐金","65427386.00","-2165490.00","-39248580.00","2782483.00","26795799.00","408584597.00","435380396.00"
"114/10/28","111","4","2887","台新新光金","66759735.00","-6561552.00","-45091683.00","46589.00","15153089.00","65445130.00","80598219.00"
"114/10/28","111","4","2889","國票金","8427864.00","-725292.00","-6311391.00","70565.00","1461746.00","2277539.00","3739285.00"
"114/10/28","111","4","2890","永豐金","97031315.00","-1289466.00","-23999610.00","1426680.00","73168919.00","253520365.00","326689284.00"
"114/10/28","111","4","2891","中信金","94596682.00","-13332653.00","9586879.00","3319410.00","94170318.00","428490846.00","522661164.00"
"114/10/28","111","4","2892","第一金","27379571.00","-2339173.00","-45399289.00","6348243.00","-14010648.00","325110504.00","311099856.00"
"114/10/28","111","4","5880","合庫金","46957311.00","-1665036.00","-102875394.00","-6762809.00","-64345928.00","204390245.00","140044317.00"
