出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","111","1","2880","華南金","-7641686.00","-178881.00","1706233.00","1401356.00","-4712978.00","168056396.00","163343418.00"
"114/10/28","111","1","2881","富邦金","60422374.00","-7238095.00","-3336892.00","3499282.00","53346669.00","503419124.00","556765793.00"
"114/10/28","111","1","2882","國泰金","-108918761.00","-35235054.00","-173622.00","-1260584.00","-145588021.00","692041687.00","546453666.00"
"114/10/28","111","1","2883","凱基金","-25045905.00","-42906741.00","5689369.00","200497.00","-62062780.00","230064311.00","168001531.00"
"114/10/28","111","1","2884","玉山金","5519208.00","-4224013.00","5366298.00","-9410453.00","-2748960.00","104712225.00","101963265.00"
"114/10/28","111","1","2885","元大金","-50154216.00","461522.00","11311015.00","2846983.00","-35534696.00","167631719.00","132097023.00"
"114/10/28","111","1","2886","兆豐金","23851739.00","-408041.00","-14915697.00","1086306.00","9614307.00","408584597.00","418198904.00"
"114/10/28","111","1","2887","台新新光金","550696.00","-304543.00","-4624865.00","62306.00","-4316406.00","65445130.00","61128724.00"
"114/10/28","111","1","2889","國票金","3083202.00","-796786.00","-1489179.00","59860.00","857097.00","2277539.00","3134636.00"
"114/10/28","111","1","2890","永豐金","-80330365.00","-296055.00","7109489.00","803600.00","-72713331.00","253520365.00","180807034.00"
"114/10/28","111","1","2891","中信金","-78349316.00","-1137428.00","57768281.00","1348988.00","-20369475.00","428490846.00","408121371.00"
"114/10/28","111","1","2892","第一金","-13023484.00","-1522991.00","17821883.00","2747806.00","6023214.00","325110504.00","331133718.00"
"114/10/28","111","1","5880","合庫金","-24701747.00","-518307.00","-38561619.00","-4909924.00","-68691597.00","204390245.00","135698648.00"
