出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","114","3","3169","亞信","712668.00","334427.00","--","--","378241.00","--","--","378241.00","176442.00","--","201799.00","8719.00","210518.00","34867.00","175651.00","--","--","175651.00","-13080.00","--","162571.00","175651.00","--","--","162571.00","--","--","2.78"
"114/10/29","114","3","3265","台星科","3397416.00","2500776.00","--","--","896640.00","--","--","896640.00","217422.00","--","679218.00","-64165.00","615053.00","107248.00","507805.00","--","--","507805.00","-213596.00","--","294209.00","507805.00","--","--","294209.00","--","--","3.73"
"114/10/29","114","3","4153","鈺緯","639117.00","447741.00","--","--","191376.00","272.00","0.00","191104.00","121583.00","--","69521.00","1760.00","71281.00","10551.00","60730.00","--","--","60730.00","-759.00","--","59971.00","60730.00","--","--","59971.00","--","--","1.04"
"114/10/29","114","3","5299","杰力","1176432.00","765719.00","--","--","410713.00","--","--","410713.00","231952.00","--","178761.00","20787.00","199548.00","31624.00","167924.00","--","--","167924.00","-655.00","--","167269.00","167924.00","--","--","167269.00","--","--","3.30"
"114/10/29","114","3","5371","中光電","28279792.00","23495808.00","--","--","4783984.00","--","--","4783984.00","5185082.00","--","-401098.00","614893.00","213795.00","53368.00","160427.00","0.00","--","160427.00","-1940907.00","--","-1780480.00","171888.00","--","-11461.00","-1684095.00","--","-96385.00","0.44"
"114/10/29","114","3","5508","永信建","1756150.00","963655.00","--","--","792495.00","--","--","792495.00","165001.00","--","627494.00","-14024.00","613470.00","122592.00","490878.00","--","--","490878.00","--","--","490878.00","490878.00","--","--","490878.00","--","--","2.26"
"114/10/29","114","3","5523","豐謙","4131.00","1148.00","--","--","2983.00","--","--","2983.00","19409.00","--","-16426.00","4538.00","-11888.00","31.00","-11919.00","--","--","-11919.00","603.00","--","-11316.00","-11950.00","--","31.00","-11347.00","--","31.00","-0.08"
"114/10/29","114","3","5902","德記","1781497.00","1354988.00","--","--","426509.00","--","--","426509.00","224114.00","--","202395.00","9322.00","211717.00","43016.00","168701.00","--","--","168701.00","-76.00","--","168625.00","168701.00","--","--","168625.00","--","--","1.79"
"114/10/29","114","3","5904","寶雅","18741127.00","10427065.00","--","--","8314062.00","--","--","8314062.00","5618015.00","--","2696047.00","31873.00","2727920.00","540946.00","2186974.00","--","--","2186974.00","--","--","2186974.00","--","--","--","--","--","--","20.56"
"114/10/29","114","3","6486","互動","1493915.00","978560.00","--","--","515355.00","--","--","515355.00","351380.00","--","163975.00","12439.00","176414.00","29659.00","146755.00","--","--","146755.00","-508.00","--","146247.00","144295.00","0.00","2460.00","143787.00","0.00","2460.00","2.84"
"114/10/29","114","3","6510","精測","3610143.00","1611748.00","--","--","1998395.00","--","--","1998395.00","1127348.00","0.00","871047.00","-1843.00","869204.00","166037.00","703167.00","--","--","703167.00","-17998.00","--","685169.00","712385.00","--","-9218.00","694387.00","--","-9218.00","21.73"
"114/10/29","114","3","6561","是方","3017849.00","1409666.00","--","--","1608183.00","--","--","1608183.00","423516.00","396.00","1185063.00","-36097.00","1148966.00","234003.00","914963.00","--","--","914963.00","-3480.00","--","911483.00","912733.00","--","2230.00","909546.00","--","1937.00","11.71"
"114/10/29","114","3","6762","達亞","534270.00","379949.00","--","--","154321.00","--","--","154321.00","102082.00","--","52239.00","-24441.00","27798.00","3959.00","23839.00","--","--","23839.00","--","--","23839.00","--","--","--","--","--","--","0.68"
"114/10/29","114","3","7782","光速火箭","519660.00","161900.00","--","--","357760.00","--","--","357760.00","313573.00","--","44187.00","-4844.00","39343.00","8217.00","31126.00","--","--","31126.00","--","--","31126.00","31325.00","--","-199.00","31325.00","--","-199.00","1.48"
"114/10/29","114","3","8040","九暘","505834.00","298563.00","--","--","207271.00","--","--","207271.00","271824.00","--","-64553.00","21158.00","-43395.00","--","-43395.00","--","--","-43395.00","--","--","-43395.00","--","--","--","--","--","--","-0.45"
"114/10/29","114","3","8279","生展","1656704.00","1067803.00","--","--","588901.00","--","--","588901.00","301659.00","--","287242.00","88.00","287330.00","53627.00","233703.00","--","--","233703.00","-320.00","--","233383.00","233703.00","--","--","233383.00","--","--","8.62"
