出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","2","1101","台泥","125133183.00","259366909.00","384500092.00","85597499.00","102441359.00","188038858.00","59385002.00","--","48019924.00","59939096.00","16208790.00","-499691.00","183053121.00","--","--","13408113.00","196461234.00","--","0.00","11521600.00","32.38"
"114/10/29","109","2","1102","亞泥","92590336.00","203677767.00","296268103.00","75561022.00","61188288.00","136749310.00","33614472.00","--","1458935.00","103812120.00","-2014089.00","--","136871438.00","--","--","22647355.00","159518793.00","--","0.00","0.00","40.72"
"114/10/29","109","2","1103","嘉泥","10357336.00","27448182.00","37805518.00","3843033.00","11812675.00","15655708.00","7747805.00","--","847377.00","9818781.00","4089403.00","-1119023.00","21384343.00","--","--","765467.00","22149810.00","--","0.00","131805320.00","33.26"
"114/10/29","109","2","1104","環泥","4548713.00","18714612.00","23263325.00","4345181.00","1423992.00","5769173.00","6536092.00","--","41430.00","10839778.00","-48189.00","--","17369111.00","--","--","125041.00","17494152.00","--","0.00","0.00","26.57"
"114/10/29","109","2","1108","幸福","5153046.00","2409873.00","7562919.00","1786346.00","1292569.00","3078915.00","4047380.00","--","8.00","437175.00","-636.00","--","4483927.00","--","--","77.00","4484004.00","--","0.00","0.00","11.08"
"114/10/29","109","2","1109","信大","5343616.00","5268460.00","10612076.00","1999831.00","246282.00","2246113.00","3419579.00","--","22651.00","3548954.00","-312905.00","--","6678279.00","--","--","1687684.00","8365963.00","0.00","0.00","0.00","19.53"
"114/10/29","109","2","1110","東泥","1858479.00","7732574.00","9591053.00","577058.00","621983.00","1199041.00","5720008.00","--","188267.00","2037329.00","403419.00","-12185.00","8336838.00","--","--","55174.00","8392012.00","--","0.00","2112865.00","14.63"
"114/10/29","109","2","1201","味全","6410088.00","12130263.00","18540351.00","7764287.00","4489749.00","12254036.00","5060629.00","--","36113.00","1575275.00","-393162.00","--","6278855.00","--","--","7460.00","6286315.00","--","0.00","0.00","12.41"
"114/10/29","109","2","1203","味王","4263883.00","5078270.00","9342153.00","1885686.00","1436416.00","3322102.00","2400000.00","--","197092.00","2299802.00","120660.00","-38464.00","4979090.00","--","--","1040961.00","6020051.00","0.00","0.00","2293865.00","20.95"
"114/10/29","109","2","1210","大成","22741492.00","26701287.00","49442779.00","21787900.00","3099307.00","24887207.00","8273391.00","--","3048912.00","5737510.00","745650.00","-219132.00","17586331.00","--","--","6969241.00","24555572.00","--","0.00","45362433.00","22.49"
"114/10/29","109","2","1213","大飲","252547.00","1031680.00","1284227.00","113636.00","610900.00","724536.00","566226.00","--","21938.00","-28339.00","-134.00","--","559691.00","--","--","--","559691.00","0.00","0.00","0.00","9.88"
"114/10/29","109","2","1215","卜蜂","5597681.00","12835525.00","18433206.00","7022713.00","3277147.00","10299860.00","2679910.00","--","2929.00","3268490.00","1813716.00","--","7765045.00","--","--","368301.00","8133346.00","0.00","0.00","0.00","28.98"
"114/10/29","109","2","1216","統一","172753787.00","314754791.00","487508578.00","183718451.00","139050413.00","322768864.00","56820154.00","--","3925766.00","51341769.00","-9102954.00","--","102984735.00","--","--","61754979.00","164739714.00","0.00","0.00","0.00","18.12"
"114/10/29","109","2","1217","愛之味","2198390.00","10647044.00","12845434.00","3525415.00","2849596.00","6375011.00","4945134.00","--","268455.00","675728.00","-172632.00","--","5716685.00","--","--","753738.00","6470423.00","0.00","0.00","0.00","11.56"
"114/10/29","109","2","1218","泰山","3130463.00","5991408.00","9121871.00","2203280.00","392316.00","2595596.00","4999990.00","--","974083.00","852293.00","-101324.00","-203876.00","6521166.00","--","--","5109.00","6526275.00","0.00","0.00","13680042.00","13.41"
"114/10/29","109","2","1219","福壽","4337239.00","4364720.00","8701959.00","2344552.00","2173213.00","4517765.00","3220139.00","--","14358.00","917330.00","-10100.00","-6734.00","4134993.00","--","--","49201.00","4184194.00","--","0.00","364000.00","12.86"
"114/10/29","109","2","1220","台榮","1787620.00","1221642.00","3009262.00","383439.00","190601.00","574040.00","1770779.00","--","22810.00","468789.00","0.00","0.00","2262378.00","--","--","172844.00","2435222.00","--","0.00","0.00","12.78"
"114/10/29","109","2","1225","福懋油","4083922.00","3364879.00","7448801.00","2882364.00","1110990.00","3993354.00","2187030.00","--","121015.00","851858.00","-112545.00","--","3047358.00","--","--","408089.00","3455447.00","--","0.00","0.00","13.93"
