出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","2","1240","茂生農經","1004116.00","821372.00","1825488.00","607710.00","40402.00","648112.00","350097.00","--","145207.00","395427.00","144261.00","--","1034992.00","--","--","142384.00","1177376.00","--","0.00","0.00","30.45"
"114/10/29","109","2","1259","安心","2137430.00","2479515.00","4616945.00","1561209.00","1228603.00","2789812.00","323895.00","--","809816.00","659411.00","15111.00","-10123.00","1798110.00","--","--","29023.00","1827133.00","0.00","0.00","117000.00","55.72"
"114/10/29","109","2","1264","德麥","2609769.00","1023348.00","3633117.00","801515.00","80502.00","882017.00","336960.00","--","707332.00","1229241.00","-69340.00","-2432.00","2201761.00","--","--","549339.00","2751100.00","0.00","0.00","12000.00","65.37"
"114/10/29","109","2","1268","漢來美食","1962852.00","2330823.00","4293675.00","1430459.00","1383300.00","2813759.00","377237.00","--","722815.00","224475.00","221199.00","-65810.00","1479916.00","--","--","--","1479916.00","--","0.00","500000.00","39.76"
"114/10/29","109","2","1336","台翰","1032980.00","1299161.00","2332141.00","620738.00","66918.00","687656.00","770984.00","--","668899.00","284993.00","-80391.00","0.00","1644485.00","--","--","--","1644485.00","--","0.00","0.00","21.33"
"114/10/29","109","2","1565","精華","4067022.00","4325592.00","8392614.00","2282615.00","861637.00","3144252.00","504165.00","--","526000.00","4221226.00","-3029.00","--","5248362.00","--","--","--","5248362.00","0.00","0.00","0.00","104.10"
"114/10/29","109","2","1569","濱川","3696906.00","3116298.00","6813204.00","2937495.00","1076033.00","4013528.00","1134654.00","--","1061871.00","793674.00","-287410.00","--","2702789.00","--","--","96887.00","2799676.00","--","21738.00","0.00","23.82"
"114/10/29","109","2","1570","力肯","709006.00","227762.00","936768.00","173106.00","9577.00","182683.00","515008.00","--","0.00","242743.00","-3666.00","--","754085.00","--","--","0.00","754085.00","0.00","0.00","0.00","14.64"
"114/10/29","109","2","1580","新麥","1886965.00","1254484.00","3141449.00","1013069.00","102944.00","1116013.00","502302.00","--","75738.00","1601741.00","-209963.00","--","1969818.00","--","--","55618.00","2025436.00","--","0.00","0.00","39.22"
"114/10/29","109","2","1584","精剛","638792.00","1305540.00","1944332.00","449042.00","717249.00","1166291.00","824705.00","--","286822.00","-171156.00","-162330.00","--","778041.00","--","--","0.00","778041.00","--","0.00","0.00","9.43"
"114/10/29","109","2","1586","和勤","1699679.00","1847401.00","3547080.00","1340116.00","835122.00","2175238.00","838841.00","--","514186.00","324761.00","-164798.00","-141148.00","1371842.00","--","--","--","1371842.00","0.00","0.00","3882000.00","17.99"
"114/10/29","109","2","1591","駿吉-KY","280881.00","370756.00","651637.00","274802.00","24709.00","299511.00","331648.00","--","22159.00","152671.00","-154352.00","--","352126.00","--","--","0.00","352126.00","0.00","0.00","0.00","10.62"
"114/10/29","109","2","1593","祺驊","785443.00","346103.00","1131546.00","313184.00","5783.00","318967.00","319484.00","--","285787.00","243997.00","-43639.00","0.00","805629.00","--","--","6950.00","812579.00","0.00","0.00","0.00","25.22"
"114/10/29","109","2","1595","川寶","2643916.00","1116578.00","3760494.00","1192859.00","212570.00","1405429.00","471481.00","--","545756.00","1361180.00","-12872.00","-10480.00","2355065.00","--","--","--","2355065.00","--","0.00","222000.00","50.19"
"114/10/29","109","2","1599","宏佳騰","1159111.00","1096811.00","2255922.00","593877.00","40453.00","634330.00","771317.00","--","473351.00","501653.00","-20819.00","-103910.00","1621592.00","--","--","--","1621592.00","0.00","0.00","2603000.00","22.89"
"114/10/29","109","2","1742","台蠟","933944.00","466605.00","1400549.00","429256.00","92915.00","522171.00","715500.00","--","107236.00","77257.00","6493.00","-28108.00","878378.00","--","--","--","878378.00","0.00","0.00","1488000.00","12.54"
"114/10/29","109","2","1777","生泰","1076666.00","776286.00","1852952.00","598208.00","82396.00","680604.00","300595.00","--","314353.00","560309.00","-2909.00","--","--","--","--","--","1172348.00","0.00","0.00","0.00","39.00"
"114/10/29","109","2","1781","合世","553274.00","189359.00","742633.00","408696.00","65111.00","473807.00","474076.00","--","--","-178359.00","-26891.00","--","268826.00","--","--","--","268826.00","0.00","0.00","0.00","5.67"
"114/10/29","109","2","1784","訊聯","791168.00","943042.00","1734210.00","196526.00","246972.00","443498.00","496269.00","--","606013.00","29880.00","-6275.00","-59832.00","1066055.00","--","--","224657.00","1290712.00","0.00","0.00","2144000.00","22.45"
"114/10/29","109","2","1785","光洋科","12908095.00","8273608.00","21181703.00","2766929.00","10605337.00","13372266.00","4984312.00","--","1484543.00","1362691.00","-271473.00","--","7560073.00","--","--","249364.00","7809437.00","0.00","0.00","0.00","15.17"
"114/10/29","109","2","1788","杏昌","2246586.00","1499805.00","3746391.00","1105095.00","926306.00","2031401.00","360060.00","--","766832.00","592364.00","-4266.00","--","1714990.00","--","--","--","1714990.00","0.00","0.00","0.00","47.63"
"114/10/29","109","2","1796","金穎生技","554992.00","415041.00","970033.00","111804.00","473405.00","585209.00","278934.00","--","101994.00","8021.00","-4125.00","--","384824.00","--","--","--","384824.00","0.00","0.00","0.00","13.80"
"114/10/29","109","2","1799","易威","357054.00","825566.00","1182620.00","64725.00","314471.00","379196.00","1393797.00","--","76709.00","-693467.00","-1585.00","--","775454.00","--","--","27970.00","803424.00","0.00","0.00","0.00","5.56"
"114/10/29","109","2","1813","寶利徠","494605.00","747775.00","1242380.00","335159.00","29221.00","364380.00","466355.00","--","263278.00","126216.00","-10162.00","--","845687.00","--","--","32313.00","878000.00","0.00","0.00","0.00","18.13"
"114/10/29","109","2","1815","富喬","3987510.00","10939251.00","14926761.00","2069211.00","6128190.00","8197401.00","4228965.00","--","1779531.00","723583.00","44734.00","-47453.00","6729360.00","--","--","--","6729360.00","--","0.00","5000000.00","16.10"
"114/10/29","109","2","2035","唐榮公司","3441871.00","14338550.00","17780421.00","3012448.00","10586967.00","13599415.00","3500000.00","--","46.00","548518.00","132442.00","--","--","--","--","--","4181006.00","--","0.00","0.00","11.95"
"114/10/29","109","2","2061","風青","555974.00","184368.00","740342.00","155370.00","25431.00","180801.00","586609.00","--","926.00","-5406.00","-8427.00","-14161.00","559541.00","--","--","--","559541.00","0.00","0.00","1425000.00","9.78"
"114/10/29","109","2","2063","世鎧","875820.00","632997.00","1508817.00","364067.00","442199.00","806266.00","450000.00","--","38485.00","217428.00","-3362.00","--","702551.00","0.00","--","0.00","702551.00","0.00","0.00","0.00","15.61"
"114/10/29","109","2","2064","晉椿","1282278.00","1483947.00","2766225.00","1419273.00","227844.00","1647117.00","696300.00","--","101521.00","337837.00","-13221.00","-4104.00","1118333.00","--","--","775.00","1119108.00","0.00","0.00","300000.00","16.13"
"114/10/29","109","2","2065","世豐","1015895.00","1067840.00","2083735.00","655154.00","387093.00","1042247.00","340526.00","--","282422.00","382181.00","36359.00","--","1041488.00","--","--","--","1041488.00","--","0.00","0.00","30.58"
"114/10/29","109","2","2066","世德","1916586.00","984015.00","2900601.00","1306090.00","530611.00","1836701.00","365029.00","--","38699.00","679710.00","-884.00","-45530.00","1037024.00","--","--","26876.00","1063900.00","0.00","0.00","747000.00","29.00"
"114/10/29","109","2","2067","嘉鋼","492999.00","938220.00","1431219.00","608112.00","321788.00","929900.00","451382.00","--","29871.00","-32741.00","-26828.00","--","421684.00","--","--","79635.00","501319.00","--","0.00","0.00","9.34"
"114/10/29","109","2","2070","精湛","892045.00","753703.00","1645748.00","495773.00","377342.00","873115.00","357828.00","--","90398.00","347764.00","-23357.00","0.00","772633.00","--","--","--","772633.00","0.00","0.00","0.00","21.59"
"114/10/29","109","2","2221","大甲","924340.00","529745.00","1454085.00","419122.00","242771.00","661893.00","423250.00","0.00","51408.00","282638.00","-7390.00","0.00","749906.00","0.00","--","42286.00","792192.00","0.00","0.00","0.00","17.72"
"114/10/29","109","2","2230","泰茂","500044.00","371282.00","871326.00","351447.00","29963.00","381410.00","399132.00","--","49792.00","37783.00","-31495.00","--","455212.00","--","--","34704.00","489916.00","--","0.00","0.00","11.41"
"114/10/29","109","2","2235","謚源","452320.00","1150602.00","1602922.00","273366.00","102437.00","375803.00","358780.00","--","497802.00","370537.00","--","--","--","--","--","--","1227119.00","--","0.00","0.00","34.20"
"114/10/29","109","2","2596","綠意","3324279.00","212709.00","3536988.00","1324014.00","--","1324014.00","1000000.00","--","189208.00","651654.00","0.00","0.00","1840862.00","0.00","--","372112.00","2212974.00","--","0.00","0.00","18.41"
"114/10/29","109","2","2640","大車隊","858811.00","1633861.00","2492672.00","847087.00","263850.00","1110937.00","564429.00","--","451275.00","364230.00","-342.00","--","1379592.00","--","--","2143.00","1381735.00","0.00","0.00","0.00","25.66"
"114/10/29","109","2","2641","正德","262766.00","4310889.00","4573655.00","1135235.00","1838198.00","2973433.00","1526358.00","--","6119.00","178013.00","-110268.00","--","1600222.00","--","--","--","1600222.00","0.00","0.00","0.00","10.59"
"114/10/29","109","2","2643","捷迅","1357838.00","230338.00","1588176.00","619718.00","120386.00","740104.00","300000.00","--","167621.00","401778.00","-21327.00","--","848072.00","--","--","--","848072.00","--","0.00","0.00","28.27"
"114/10/29","109","2","2718","全心投控","1409707.00","417085.00","1826792.00","903853.00","116074.00","1019927.00","425760.00","--","221446.00","154440.00","5219.00","--","806865.00","--","--","--","806865.00","0.00","0.00","0.00","18.95"
"114/10/29","109","2","2719","燦星旅","161333.00","53472.00","214805.00","185691.00","2726.00","188417.00","182721.00","--","10.00","-156343.00","0.00","0.00","26388.00","--","--","--","26388.00","--","0.00","0.00","1.44"
"114/10/29","109","2","2724","藝舍-KY","67006.00","933579.00","1000585.00","387739.00","599866.00","987605.00","681723.00","--","314312.00","-911411.00","-71644.00","--","12980.00","0.00","--","0.00","12980.00","--","0.00","0.00","0.19"
"114/10/29","109","2","2726","雅茗-KY","902968.00","759587.00","1662555.00","790690.00","311311.00","1102001.00","365638.00","--","235088.00","103959.00","-93354.00","-64037.00","547294.00","--","--","13260.00","560554.00","--","0.00","831000.00","16.08"
