出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","3","1409","新纖","114131353.00","61325033.00","175456386.00","116246857.00","18513368.00","134760225.00","16184093.00","--","1950264.00","10780607.00","1542906.00","-29834.00","30428036.00","--","10268125.00","40696161.00","--","0.00","4680487.00","18.86"
"114/10/29","109","3","1718","中纖","553991994.00","188037751.00","742029745.00","659227803.00","18447647.00","677675450.00","16213672.00","--","1704538.00","6777934.00","266490.00","-1136802.00","23825832.00","--","40528463.00","64354295.00","--","0.00","331289968.00","18.47"
"114/10/29","109","3","2207","和泰車","185278092.00","86120037.00","271398129.00","172148394.00","21148416.00","193296810.00","5461792.00","--","2819392.00","51777548.00","431952.00","--","60490684.00","--","17610635.00","78101319.00","0.00","0.00","0.00","110.75"
"114/10/29","109","3","2905","三商","214081042.00","1125266605.00","1339347647.00","21756005.00","1274495588.00","1296251593.00","9093510.00","0.00","1972290.00","11714540.00","-3990929.00","-532672.00","18256739.00","0.00","24839315.00","43096054.00","0.00","0.00","52528000.00","21.31"
