出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","109","4","5864","致和證","4946891.00","1517759.00","6464650.00","2404833.00","86087.00","2490920.00","2374904.00","--","119608.00","1412631.00","66587.00","--","--","--","--","--","3973730.00","0.00","0.00","0.00","16.73"
"114/10/29","109","4","6015","宏遠證","15834117.00","1040168.00","16874285.00","12632094.00","82825.00","12714919.00","3308168.00","--","312359.00","477667.00","61172.00","0.00","4159366.00","--","--","--","4159366.00","0.00","0.00","0.00","12.57"
"114/10/29","109","4","6016","康和證","30316641.00","5287658.00","35604299.00","26899910.00","437015.00","27336925.00","5944550.00","--","175307.00","1683518.00","409422.00","0.00","8212797.00","--","--","54577.00","8267374.00","0.00","0.00","0.00","13.82"
"114/10/29","109","4","6020","大展證","6172892.00","826045.00","6998937.00","2818445.00","9654.00","2828099.00","2523532.00","--","461.00","1493835.00","152536.00","--","4170364.00","--","--","474.00","4170838.00","0.00","0.00","0.00","16.53"
"114/10/29","109","4","6021","美好證","12474692.00","1209154.00","13683846.00","7910379.00","796837.00","8707216.00","3067559.00","--","12157.00","1567805.00","329109.00","--","4976630.00","--","--","--","4976630.00","--","0.00","0.00","16.22"
"114/10/29","109","4","6023","元大期貨","93585956.00","3356247.00","96942203.00","84831962.00","251679.00","85083641.00","2899763.00","--","3070484.00","4610872.00","1277443.00","--","11858562.00","--","--","--","11858562.00","0.00","0.00","0.00","40.89"
"114/10/29","109","4","6026","福邦證","6353080.00","962031.00","7315111.00","3659196.00","90535.00","3749731.00","2473525.00","--","20581.00","715989.00","20735.00","--","3230830.00","--","--","334550.00","3565380.00","--","1690000.00","0.00","13.01"
