出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/05/06","115","1","1232","大統益","7651568.00","2854550.00","10506118.00","2814803.00","1179993.00","3994796.00","1599749.00","--","23784.00","4655148.00","-3403.00","--","6275278.00","--","--","236044.00","6511322.00","0.00","0.00","0.00","39.23"
"115/05/06","115","1","1340","勝悅-KY","785498.00","2281457.00","3066955.00","161902.00","257504.00","419406.00","1529229.00","--","2540814.00","-978764.00","-443730.00","--","2647549.00","0.00","--","0.00","2647549.00","--","0.00","0.00","17.31"
"115/05/06","115","1","1342","八貫","2452379.00","1347980.00","3800359.00","1285713.00","422405.00","1708118.00","780009.00","--","675754.00","643840.00","-7362.00","--","--","--","--","--","2092241.00","--","0.00","0.00","26.82"
"115/05/06","115","1","1477","聚陽","16529381.00","7913080.00","24442461.00","10203621.00","1159094.00","11362715.00","2466937.00","--","6166333.00","4202718.00","164036.00","--","13000024.00","--","--","79722.00","13079746.00","0.00","0.00","0.00","52.70"
"115/05/06","115","1","1723","中碳","3402849.00","8115430.00","11518279.00","1696462.00","1771875.00","3468337.00","2369044.00","--","988571.00","5071194.00","-261229.00","-117638.00","8049942.00","--","--","--","8049942.00","--","0.00","4753537.00","34.68"
"115/05/06","115","1","1773","勝一","4356505.00","13454851.00","17811356.00","3267436.00","2531404.00","5798840.00","3000000.00","--","103724.00","8727343.00","28527.00","0.00","11859594.00","--","--","152922.00","12012516.00","--","0.00","0.00","39.53"
"115/05/06","115","1","1783","和康生","1180100.00","810723.00","1990823.00","355506.00","8767.00","364273.00","896981.00","--","331581.00","587275.00","-189287.00","--","1626550.00","--","--","--","1626550.00","0.00","18000.00","0.00","18.13"
"115/05/06","115","1","2006","東和鋼鐵","28387625.00","23567831.00","51955456.00","18568929.00","836558.00","19405487.00","7302138.00","--","7745045.00","17774995.00","-394968.00","--","32427210.00","--","--","122759.00","32549969.00","--","0.00","0.00","44.41"
"115/05/06","115","1","2014","中鴻","7457212.00","18487828.00","25945040.00","5559159.00","8414481.00","13973640.00","14355444.00","--","903.00","-1087120.00","-1297827.00","--","11971400.00","--","--","--","11971400.00","--","0.00","0.00","8.34"
"115/05/06","115","1","2015","豐興","12172005.00","14111223.00","26283228.00","4388066.00","680696.00","5068762.00","5815994.00","--","457109.00","15146123.00","-217035.00","--","21202191.00","--","--","12275.00","21214466.00","--","0.00","0.00","36.45"
