出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/12","115","2","1259","安心","1743835.00","5435597.00","7179432.00","2086650.00","2279302.00","4365952.00","323895.00","--","809816.00","1064487.00","606599.00","--","2804797.00","--","--","8683.00","2813480.00","0.00","0.00","0.00","86.60"
"115/08/12","115","2","1264","德麥","3396657.00","2789114.00","6185771.00","1690983.00","94156.00","1785139.00","370524.00","--","673219.00","2470077.00","37649.00","0.00","3551469.00","--","--","849163.00","4400632.00","--","0.00","0.00","95.85"
"115/08/12","115","2","1268","漢來美食","2360830.00","5143168.00","7503998.00","2448996.00","2653768.00","5102764.00","422237.00","--","1123334.00","837322.00","18341.00","--","2401234.00","--","--","--","2401234.00","--","0.00","0.00","56.87"
"115/08/12","115","2","1565","精華","4110234.00","3617036.00","7727270.00","1183403.00","133369.00","1316772.00","504165.00","--","526000.00","5378133.00","2200.00","--","6410498.00","--","--","--","6410498.00","0.00","0.00","0.00","127.15"
"115/08/12","115","2","1570","力肯","878316.00","316555.00","1194871.00","148929.00","8833.00","157762.00","515008.00","--","--","427118.00","94983.00","--","1037109.00","--","--","--","1037109.00","0.00","0.00","0.00","20.14"
"115/08/12","115","2","1584","精剛","2992632.00","4686582.00","7679214.00","547276.00","2402110.00","2949386.00","2324705.00","--","2044435.00","520231.00","-54777.00","-177757.00","4656837.00","--","--","72991.00","4729828.00","0.00","0.00","7518000.00","20.70"
"115/08/12","115","2","1599","宏佳騰","1218226.00","1442000.00","2660226.00","536033.00","243035.00","779068.00","730287.00","--","403213.00","796955.00","-49780.00","-32370.00","1848305.00","--","--","32853.00","1881158.00","0.00","0.00","1000000.00","25.66"
"115/08/12","115","2","1777","生泰","1791495.00","1373257.00","3164752.00","522801.00","65004.00","587805.00","445917.00","--","983776.00","1147254.00","0.00","--","--","--","--","--","2576947.00","0.00","0.00","0.00","57.79"
"115/08/12","115","2","1780","立弘","1897889.00","659350.00","2557239.00","1001099.00","40286.00","1041385.00","1090752.00","--","204438.00","211017.00","9647.00","--","1515854.00","--","--","--","1515854.00","0.00","0.00","0.00","13.90"
"115/08/12","115","2","1796","金穎生技","586870.00","679347.00","1266217.00","188046.00","294261.00","482307.00","414598.00","--","294336.00","76396.00","-1420.00","--","783910.00","--","--","--","783910.00","0.00","0.00","0.00","18.91"
"115/08/12","115","2","1813","寶利徠","364773.00","603477.00","968250.00","294417.00","10023.00","304440.00","466355.00","--","220149.00","24814.00","-17983.00","--","693335.00","--","--","-29525.00","663810.00","--","0.00","0.00","14.87"
"115/08/12","115","2","2035","唐榮公司","4569979.00","14071766.00","18641745.00","3866615.00","12310938.00","16177553.00","3500000.00","--","46.00","-1136528.00","100674.00","--","--","--","--","--","2464192.00","--","0.00","0.00","7.04"
"115/08/12","115","2","2063","世鎧精密","1099120.00","952900.00","2052020.00","851519.00","238810.00","1090329.00","481015.00","--","241906.00","385616.00","-146786.00","-60.00","961691.00","--","--","--","961691.00","--","0.00","2000.00","19.99"
"115/08/12","115","2","2065","世豐","1426844.00","2116622.00","3543466.00","1100831.00","633528.00","1734359.00","635167.00","--","778544.00","586854.00","-191458.00","--","1809107.00","--","--","--","1809107.00","--","0.00","0.00","28.48"
"115/08/12","115","2","2070","精湛","1042947.00","689349.00","1732296.00","455553.00","94388.00","549941.00","417828.00","--","158740.00","647618.00","-41831.00","--","1182355.00","--","--","--","1182355.00","0.00","0.00","0.00","28.30"
"115/08/12","115","2","2073","雄順","299158.00","518333.00","817491.00","315904.00","107766.00","423670.00","275000.00","--","54953.00","66710.00","-2842.00","--","--","--","--","--","393821.00","--","0.00","0.00","14.32"
"115/08/12","115","2","2596","綠意","5630259.00","558787.00","6189046.00","3276184.00","400000.00","3676184.00","1000000.00","--","189208.00","967737.00","0.00","--","2156945.00","--","--","355917.00","2512862.00","--","0.00","0.00","21.57"
"115/08/12","115","2","2643","捷迅","2697625.00","486443.00","3184068.00","1116301.00","111864.00","1228165.00","350000.00","--","421105.00","1115632.00","69166.00","--","1955903.00","--","--","--","1955903.00","--","0.00","0.00","55.88"
"115/08/12","115","2","2745","五福","2798346.00","237014.00","3035360.00","1765573.00","351518.00","2117091.00","338085.00","--","124169.00","456015.00","--","--","918269.00","--","--","--","918269.00","--","0.00","0.00","27.16"
"115/08/12","115","2","2937","集雅社","2204649.00","846892.00","3051541.00","1922527.00","31345.00","1953872.00","478962.00","--","136138.00","482569.00","--","--","1097669.00","--","--","--","1097669.00","0.00","0.00","0.00","25.21"
"115/08/12","115","2","3066","李洲","1196087.00","1206402.00","2402489.00","538025.00","98097.00","636122.00","830706.00","--","33136.00","326060.00","473316.00","--","1663218.00","--","--","103149.00","1766367.00","--","0.00","0.00","20.02"
"115/08/12","115","2","3071","協禧","3043926.00","1180132.00","4224058.00","1914173.00","302399.00","2216572.00","1100000.00","--","64372.00","363951.00","14509.00","--","1542832.00","--","--","464654.00","2007486.00","0.00","0.00","0.00","14.03"
"115/08/12","115","2","3073","天方能源","392115.00","1957058.00","2349173.00","1217669.00","461887.00","1679556.00","395111.00","--","301191.00","6092.00","-33315.00","--","669079.00","--","--","538.00","669617.00","--","0.00","0.00","16.93"
"115/08/12","115","2","3083","網龍","758123.00","713822.00","1471945.00","132555.00","12052.00","144607.00","864869.00","--","359065.00","29326.00","42141.00","--","1295401.00","--","--","31937.00","1327338.00","--","0.00","0.00","14.98"
"115/08/12","115","2","3085","新零售","340067.00","148896.00","488963.00","95311.00","7265.00","102576.00","690193.00","--","0.00","-309637.00","5831.00","--","386387.00","--","--","--","386387.00","--","0.00","0.00","5.60"
