出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/26","115","1","1240","茂生農經","1220776.00","1054687.00","2275463.00","610593.00","46897.00","657490.00","442324.00","--","144279.00","861201.00","110049.00","--","1557853.00","--","--","60120.00","1617973.00","--","0.00","0.00","35.22"
"115/08/26","115","1","1259","安心","1196902.00","5259256.00","6456158.00","2026357.00","1858656.00","3885013.00","323895.00","--","809816.00","963001.00","465945.00","--","2562657.00","--","--","8488.00","2571145.00","0.00","0.00","0.00","79.12"
"115/08/26","115","1","1264","德麥","3387125.00","2702736.00","6089861.00","1820028.00","106494.00","1926522.00","370524.00","--","673219.00","2265969.00","37459.00","0.00","3347171.00","--","--","816168.00","4163339.00","--","0.00","0.00","90.34"
"115/08/26","115","1","1268","漢來美食","2299358.00","4896459.00","7195817.00","2060201.00","2582935.00","4643136.00","422237.00","--","1123334.00","1016975.00","-9865.00","--","2552681.00","--","--","--","2552681.00","--","0.00","0.00","60.46"
"115/08/26","115","1","1294","漢田生技","608049.00","585615.00","1193664.00","224694.00","93988.00","318682.00","305716.00","--","313772.00","280782.00","--","-28362.00","871908.00","--","--","3074.00","874982.00","--","0.00","300000.00","28.80"
"115/08/26","115","1","1295","生合","960816.00","2332235.00","3293051.00","921196.00","1121187.00","2042383.00","344748.00","--","402165.00","489626.00","14129.00","--","1250668.00","--","--","--","1250668.00","0.00","0.00","0.00","36.28"
"115/08/26","115","1","1336","台翰","1262838.00","1976437.00","3239275.00","1057635.00","302511.00","1360146.00","776144.00","--","676871.00","544381.00","-118267.00","--","1879129.00","--","--","--","1879129.00","0.00","0.00","0.00","24.21"
"115/08/26","115","1","1565","精華","3948087.00","3665859.00","7613946.00","1117579.00","167143.00","1284722.00","504165.00","--","526000.00","5296933.00","2126.00","--","6329224.00","--","--","--","6329224.00","0.00","0.00","0.00","125.54"
"115/08/26","115","1","1569","濱川","3671340.00","2982082.00","6653422.00","2576382.00","806713.00","3383095.00","1442474.00","--","1809696.00","-127683.00","-28645.00","--","3095842.00","--","--","174485.00","3270327.00","--","0.00","0.00","21.46"
"115/08/26","115","1","1570","力肯","850348.00","281011.00","1131359.00","83186.00","8668.00","91854.00","515008.00","--","--","462866.00","61631.00","--","1039505.00","--","--","--","1039505.00","0.00","0.00","0.00","20.18"
