出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/09/06","115","2","1409","新纖","178175523.00","75813127.00","253988650.00","172336135.00","22232447.00","194568582.00","16184093.00","--","2158818.00","16677724.00","12841058.00","-134336.00","47727357.00","--","11692711.00","59420068.00","--","0.00","18492487.00","29.83"
"115/09/06","115","2","1718","中纖","806550248.00","240664803.00","1047215051.00","914874273.00","35139904.00","950014177.00","16859057.00","--","1751559.00","3554953.00","2630444.00","-1207289.00","23588724.00","--","73612150.00","97200874.00","--","0.00","360134645.00","17.79"
"115/09/06","115","2","2207","和泰車","385025361.00","169737406.00","554762767.00","385976928.00","44420023.00","430396951.00","5571028.00","--","2919185.00","72209372.00","4960113.00","--","85659698.00","--","38706118.00","124365816.00","0.00","0.00","0.00","153.76"
"115/09/06","115","2","2905","三商","132680399.00","1557629982.00","1690310381.00","63470541.00","1498299708.00","1561770249.00","11103717.00","--","4219689.00","44247440.00","-14528219.00","-592930.00","44449697.00","0.00","84090435.00","128540132.00","0.00","0.00","57093000.00","42.20"
