出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/05/10","115","1","1259","安心","1196902.00","5259256.00","6456158.00","2026357.00","1858656.00","3885013.00","323895.00","--","809816.00","963001.00","465945.00","--","2562657.00","--","--","8488.00","2571145.00","0.00","0.00","0.00","79.12"
"115/05/10","115","1","1268","漢來美食","2299358.00","4896459.00","7195817.00","2060201.00","2582935.00","4643136.00","422237.00","--","1123334.00","1016975.00","-9865.00","--","2552681.00","--","--","--","2552681.00","--","0.00","0.00","60.46"
"115/05/10","115","1","1565","精華","3948087.00","3665859.00","7613946.00","1117579.00","167143.00","1284722.00","504165.00","--","526000.00","5296933.00","2126.00","--","6329224.00","--","--","--","6329224.00","0.00","0.00","0.00","125.54"
"115/05/10","115","1","1570","力肯","850348.00","281011.00","1131359.00","83186.00","8668.00","91854.00","515008.00","--","--","462866.00","61631.00","--","1039505.00","--","--","--","1039505.00","0.00","0.00","0.00","20.18"
"115/05/10","115","1","1584","精剛","3042517.00","4720711.00","7763228.00","1851676.00","1140961.00","2992637.00","2324705.00","--","2044435.00","555493.00","-47957.00","-177757.00","4698919.00","--","--","71672.00","4770591.00","0.00","0.00","7518000.00","20.89"
"115/05/10","115","1","1599","宏佳騰","1381244.00","1447418.00","2828662.00","663472.00","263281.00","926753.00","745287.00","--","451593.00","810814.00","-52405.00","-95750.00","1859539.00","--","--","42370.00","1901909.00","0.00","0.00","2500000.00","25.82"
"115/05/10","115","1","1777","生泰","1618432.00","1404909.00","3023341.00","474354.00","65421.00","539775.00","445917.00","--","983776.00","1057255.00","-3382.00","--","--","--","--","--","2483566.00","--","0.00","0.00","55.70"
"115/05/10","115","1","1796","金穎生技","576964.00","685250.00","1262214.00","177816.00","302970.00","480786.00","414598.00","--","294336.00","74125.00","-1631.00","--","781428.00","--","--","--","781428.00","0.00","0.00","0.00","18.85"
"115/05/10","115","1","2035","唐榮公司","3732488.00","14084563.00","17817051.00","3307923.00","12119572.00","15427495.00","3500000.00","--","46.00","-1214087.00","103597.00","--","--","--","--","--","2389556.00","--","0.00","0.00","6.83"
"115/05/10","115","1","2064","晉椿","1068561.00","1355494.00","2424055.00","1394658.00","95924.00","1490582.00","693300.00","--","101567.00","153545.00","-15708.00","--","932704.00","--","--","769.00","933473.00","--","0.00","0.00","13.45"
"115/05/10","115","1","2065","世豐","1417868.00","2123677.00","3541545.00","1106779.00","681925.00","1788704.00","635167.00","--","778544.00","500862.00","-161732.00","0.00","1752841.00","--","--","--","1752841.00","--","0.00","0.00","27.60"
"115/05/10","115","1","2643","捷迅","2429724.00","505293.00","2935017.00","783475.00","111605.00","895080.00","350000.00","--","421105.00","1199436.00","69396.00","--","2039937.00","--","--","--","2039937.00","--","0.00","0.00","58.28"
"115/05/10","115","1","2719","燦星旅","695646.00","424937.00","1120583.00","280925.00","79604.00","360529.00","691825.00","--","15731.00","52498.00","--","--","760054.00","--","--","--","760054.00","0.00","0.00","0.00","10.99"
"115/05/10","115","1","2745","五福","2720730.00","230210.00","2950940.00","1477375.00","358559.00","1835934.00","338085.00","--","124169.00","652752.00","--","--","1115006.00","--","--","--","1115006.00","--","0.00","0.00","32.98"
"115/05/10","115","1","2937","集雅社","2318223.00","853647.00","3171870.00","2078051.00","33900.00","2111951.00","435420.00","--","136138.00","488361.00","--","--","1059919.00","--","--","--","1059919.00","0.00","0.00","0.00","24.34"
"115/05/10","115","1","3071","協禧","2799967.00","1194730.00","3994697.00","1677767.00","303863.00","1981630.00","1100000.00","--","64372.00","414207.00","-8336.00","--","1570243.00","--","--","442824.00","2013067.00","0.00","0.00","0.00","14.27"
"115/05/10","115","1","3081","聯亞","3182499.00","2495638.00","5678137.00","1100813.00","337768.00","1438581.00","925173.00","--","1800026.00","1528374.00","-14017.00","--","--","--","--","--","4239556.00","--","0.00","0.00","45.82"
"115/05/10","115","1","3088","艾訊","5302422.00","2709601.00","8012023.00","2370327.00","450371.00","2820698.00","1086490.00","--","1179174.00","2787741.00","77384.00","--","5130789.00","--","--","60536.00","5191325.00","--","0.00","0.00","47.22"
"115/05/10","115","1","3118","進階","474591.00","359819.00","834410.00","225458.00","11483.00","236941.00","324529.00","--","56048.00","216892.00","--","--","--","--","--","--","597469.00","0.00","0.00","0.00","18.41"
"115/05/10","115","1","3122","笙泉","418178.00","194191.00","612369.00","260245.00","1284.00","261529.00","407648.00","--","26499.00","-83397.00","90.00","--","350840.00","--","--","--","350840.00","--","0.00","0.00","8.61"
"115/05/10","115","1","3141","晶宏","1824127.00","2161090.00","3985217.00","1145244.00","96439.00","1241683.00","754607.00","--","425715.00","1391431.00","153700.00","-62495.00","2662958.00","--","--","80576.00","2743534.00","--","0.00","1074000.00","35.80"
"115/05/10","115","1","3152","璟德","2801063.00","1803318.00","4604381.00","463523.00","13387.00","476910.00","690162.00","--","573532.00","2863777.00","0.00","--","--","--","--","--","4127471.00","--","0.00","0.00","59.80"
"115/05/10","115","1","3158","嘉實","928994.00","554331.00","1483325.00","332057.00","67261.00","399318.00","304784.00","--","341287.00","444535.00","-6613.00","--","1083993.00","--","--","14.00","1084007.00","0.00","0.00","0.00","35.57"
"115/05/10","115","1","3163","波若威","3569395.00","728131.00","4297526.00","945982.00","158604.00","1104586.00","805407.00","--","601382.00","1819338.00","-33187.00","--","3192940.00","--","--","--","3192940.00","0.00","0.00","0.00","39.64"
