出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/11","115","2","1213","大飲","228166.00","512283.00","740449.00","67964.00","50808.00","118772.00","566226.00","--","21938.00","32665.00","848.00","--","621677.00","--","--","--","621677.00","0.00","0.00","0.00","10.98"
"115/08/11","115","2","1215","卜蜂","9291226.00","23493543.00","32784769.00","10709784.00","10711846.00","21421630.00","2947901.00","--","36967.00","7116792.00","832263.00","--","10933923.00","--","--","429216.00","11363139.00","0.00","0.00","0.00","37.09"
"115/08/11","115","2","1216","統一","260285451.00","502575164.00","762860615.00","300597689.00","250522535.00","551120224.00","56820154.00","--","2638446.00","76878798.00","-20681.00","--","136316717.00","--","--","75423674.00","211740391.00","0.00","0.00","0.00","23.99"
"115/08/11","115","2","1232","大統益","7829900.00","2885579.00","10715479.00","3809801.00","1164464.00","4974265.00","1599749.00","--","23784.00","3884176.00","7071.00","--","5514780.00","--","--","226434.00","5741214.00","0.00","0.00","0.00","34.47"
"115/08/11","115","2","1234","黑松","9508518.00","14850646.00","24359164.00","3563115.00","2359934.00","5923049.00","4018711.00","--","186936.00","14123584.00","106884.00","--","18436115.00","--","--","--","18436115.00","--","0.00","0.00","45.88"
"115/08/11","115","2","1236","宏亞","678291.00","2897204.00","3575495.00","665281.00","297972.00","963253.00","866740.00","--","34205.00","1352674.00","358623.00","--","2612242.00","--","--","--","2612242.00","--","0.00","0.00","30.14"
"115/08/11","115","2","1321","大洋","2574305.00","9521353.00","12095658.00","1177709.00","4846913.00","6024622.00","2272283.00","--","24018.00","3529632.00","281292.00","-36189.00","6071036.00","--","--","--","6071036.00","0.00","0.00","6542716.00","27.51"
"115/08/11","115","2","1323","永裕","2445355.00","2155194.00","4600549.00","885797.00","1065853.00","1951650.00","912745.00","--","42557.00","1684796.00","8801.00","--","2648899.00","--","--","--","2648899.00","0.00","0.00","0.00","29.02"
"115/08/11","115","2","1326","台化","333205189.00","394878818.00","728084007.00","117716786.00","52142195.00","169858981.00","58611863.00","--","9291007.00","195672638.00","255612501.00","-323952.00","518864057.00","--","--","39360969.00","558225026.00","0.00","0.00","12169610.00","88.71"
"115/08/11","115","2","1342","八貫","2401248.00","1419476.00","3820724.00","1149859.00","420214.00","1570073.00","780009.00","--","675743.00","800625.00","-5726.00","--","--","--","--","--","2250651.00","--","0.00","0.00","28.85"
"115/08/11","115","2","1413","宏洲","807201.00","1768477.00","2575678.00","592881.00","827626.00","1420507.00","1321124.00","--","0.00","-157250.00","-8703.00","--","--","--","--","--","1155171.00","--","0.00","0.00","8.74"
"115/08/11","115","2","1417","嘉裕","1623329.00","1136617.00","2759946.00","290859.00","104567.00","395426.00","1899419.00","--","--","229838.00","235263.00","--","2364520.00","--","--","--","2364520.00","--","0.00","0.00","12.45"
"115/08/11","115","2","1423","利華","1304157.00","2687208.00","3991365.00","375867.00","199709.00","575576.00","996480.00","--","106111.00","818624.00","1494574.00","--","--","--","--","--","3415789.00","--","0.00","0.00","34.28"
"115/08/11","115","2","1434","福懋","16345497.00","47966502.00","64311999.00","6279917.00","9372752.00","15652669.00","16846646.00","--","955061.00","19845961.00","11030726.00","-19064.00","48659330.00","--","--","--","48659330.00","0.00","0.00","2193228.00","28.92"
"115/08/11","115","2","1436","華友聯","18824426.00","2135871.00","20960297.00","9586845.00","5091030.00","14677875.00","1941518.00","--","1133116.00","2453806.00","20550.00","--","5548990.00","--","--","733432.00","6282422.00","--","0.00","0.00","28.58"
"115/08/11","115","2","1440","南紡","12454933.00","33773727.00","46228660.00","9103859.00","8143165.00","17247024.00","16568159.00","--","69088.00","10716067.00","1270806.00","--","28624120.00","--","--","357516.00","28981636.00","0.00","0.00","0.00","17.28"
"115/08/11","115","2","1451","年興","5599947.00","3272283.00","8872230.00","1128434.00","348666.00","1477100.00","1980000.00","--","419716.00","5481170.00","-485756.00","--","7395130.00","--","--","--","7395130.00","--","0.00","0.00","37.35"
"115/08/11","115","2","1452","宏益","2041043.00","868103.00","2909146.00","139061.00","47804.00","186865.00","1326414.00","--","156172.00","930567.00","309128.00","--","2722281.00","--","--","--","2722281.00","--","0.00","0.00","20.52"
"115/08/11","115","2","1455","集盛","3773808.00","6212018.00","9985826.00","2025999.00","1753649.00","3779648.00","5316884.00","--","11717.00","806596.00","70981.00","--","6206178.00","--","--","--","6206178.00","--","0.00","0.00","11.67"
"115/08/11","115","2","1459","聯發","2722029.00","2504902.00","5226931.00","2028388.00","88910.00","2117298.00","2689717.00","--","305962.00","658051.00","-118921.00","-425784.00","3109025.00","--","--","608.00","3109633.00","89657227.00","0.00","30858397.00","13.06"
"115/08/11","115","2","1476","儒鴻","24664655.00","13518372.00","38183027.00","9003839.00","160506.00","9164345.00","2743671.00","--","3769803.00","22208961.00","296247.00","--","29018682.00","--","--","--","29018682.00","--","0.00","0.00","105.77"
"115/08/11","115","2","1477","聚陽","16020657.00","7946047.00","23966704.00","8894674.00","1182508.00","10077182.00","2466937.00","--","6166333.00","5017142.00","138233.00","--","13788645.00","--","--","100877.00","13889522.00","0.00","0.00","0.00","55.89"
"115/08/11","115","2","1515","力山","3466527.00","4675393.00","8141920.00","3597428.00","618447.00","4215875.00","1814735.00","--","586.00","2181460.00","-95175.00","--","3901606.00","--","--","24439.00","3926045.00","0.00","0.00","0.00","21.50"
"115/08/11","115","2","1524","耿鼎","1639654.00","3632923.00","5272577.00","960805.00","1344305.00","2305110.00","1653104.00","--","1147.00","1247059.00","66157.00","0.00","--","0.00","0.00","--","2967467.00","0.00","0.00","0.00","17.95"
"115/08/11","115","2","1525","江申","2844101.00","3083005.00","5927106.00","652347.00","286672.00","939019.00","734001.00","--","1251.00","4333156.00","-80321.00","--","4988087.00","--","--","--","4988087.00","--","0.00","0.00","67.96"
"115/08/11","115","2","1526","日馳","1427036.00","859762.00","2286798.00","817046.00","152624.00","969670.00","600000.00","--","95120.00","597166.00","24842.00","--","1317128.00","--","--","--","1317128.00","--","0.00","0.00","21.95"
"115/08/11","115","2","1535","中宇","5090158.00","2417433.00","7507591.00","3536276.00","238507.00","3774783.00","1237426.00","--","631028.00","1927803.00","-63449.00","--","3732808.00","--","--","--","3732808.00","--","0.00","0.00","30.17"
"115/08/11","115","2","1539","巨庭","1117471.00","1128959.00","2246430.00","467240.00","168788.00","636028.00","653700.00","--","0.00","953626.00","3076.00","--","1610402.00","--","--","0.00","1610402.00","0.00","0.00","0.00","24.64"
"115/08/11","115","2","1563","巧新","10756320.00","8993707.00","19750027.00","5645538.00","5778726.00","11424264.00","2256081.00","--","2150485.00","4395529.00","-6275.00","-515173.00","8280647.00","--","--","45116.00","8325763.00","0.00","0.00","8520000.00","38.14"
"115/08/11","115","2","1582","信錦","9673111.00","3642989.00","13316100.00","4945667.00","783563.00","5729230.00","1442686.00","--","3366996.00","2699615.00","-133456.00","--","7375841.00","--","--","211029.00","7586870.00","--","0.00","0.00","51.13"
"115/08/11","115","2","1597","直得","2063716.00","2225400.00","4289116.00","845659.00","973490.00","1819149.00","892619.00","--","446121.00","1273010.00","5787.00","-147570.00","2469967.00","--","--","--","2469967.00","0.00","0.00","2000000.00","28.31"
"115/08/11","115","2","1605","華新","97954141.00","252439577.00","350393718.00","66432098.00","69494800.00","135926898.00","44313329.00","--","37901904.00","71105809.00","51073225.00","--","204394267.00","--","--","10072553.00","214466820.00","--","44313329.00","0.00","45.67"
"115/08/11","115","2","1608","華榮","10372490.00","9639655.00","20012145.00","6546921.00","937097.00","7484018.00","6327735.00","--","435453.00","5525845.00","-18130.00","-968671.00","11302232.00","--","--","1225895.00","12528127.00","--","0.00","208563824.00","26.64"
"115/08/11","115","2","1612","宏泰","6287571.00","5105116.00","11392687.00","1880703.00","147173.00","2027876.00","3160801.00","--","200074.00","4839123.00","1163490.00","--","9363488.00","--","--","1323.00","9364811.00","--","0.00","0.00","29.62"
"115/08/11","115","2","1614","三洋電","2824462.00","4639039.00","7463501.00","1311395.00","450746.00","1762141.00","2691134.00","--","309456.00","2567804.00","220375.00","-132298.00","5656471.00","--","--","44889.00","5701360.00","0.00","0.00","10182744.00","21.85"
"115/08/11","115","2","1626","艾美特-KY","6855773.00","3117032.00","9972805.00","6924746.00","340450.00","7265196.00","1498217.00","--","1198630.00","113500.00","-102738.00","--","2707609.00","--","--","--","2707609.00","0.00","0.00","0.00","18.07"
"115/08/11","115","2","1708","東鹼","3399209.00","9176159.00","12575368.00","3258071.00","1698906.00","4956977.00","2490017.00","--","57838.00","4874905.00","195631.00","--","7618391.00","--","--","--","7618391.00","--","0.00","0.00","30.60"
"115/08/11","115","2","1712","興農","8301936.00","7568590.00","15870526.00","5857190.00","1734772.00","7591962.00","4204926.00","--","466931.00","3651277.00","-102742.00","--","8220392.00","--","--","58172.00","8278564.00","--","0.00","0.00","19.55"
"115/08/11","115","2","1714","和桐","18822193.00","8383707.00","27205900.00","5602067.00","2451439.00","8053506.00","9918248.00","--","121347.00","4225478.00","-912149.00","-78973.00","13273951.00","--","--","5878443.00","19152394.00","0.00","0.00","10141558.00","13.52"
"115/08/11","115","2","1717","長興","36214100.00","30792316.00","67006416.00","20825986.00","13865783.00","34691769.00","11722455.00","--","2516504.00","15731518.00","1153840.00","0.00","31124317.00","--","--","1190330.00","32314647.00","--","0.00","0.00","26.55"
"115/08/11","115","2","1722","台肥","9745369.00","73417664.00","83163033.00","4260741.00","25949602.00","30210343.00","9800000.00","0.00","2246165.00","36621794.00","4284731.00","0.00","52952690.00","0.00","--","0.00","52952690.00","0.00","0.00","0.00","54.03"
