出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/07/29","115","2","1570","力肯","878316.00","316555.00","1194871.00","148929.00","8833.00","157762.00","515008.00","--","--","427118.00","94983.00","--","1037109.00","--","--","--","1037109.00","0.00","0.00","0.00","20.14"
"115/07/29","115","2","3169","亞信","2025306.00","161987.00","2187293.00","407951.00","10428.00","418379.00","633070.00","--","493438.00","653949.00","-11543.00","--","1768914.00","--","--","--","1768914.00","--","0.00","0.00","27.94"
"115/07/29","115","2","3264","欣銓","9024162.00","32309095.00","41333257.00","10245747.00","11460531.00","21706278.00","4901701.00","--","1244189.00","13284873.00","322988.00","-126772.00","19626979.00","--","--","--","19626979.00","0.00","0.00","16250750.00","41.41"
"115/07/29","115","2","3372","典範","823426.00","1026651.00","1850077.00","286733.00","79614.00","366347.00","1753240.00","--","132984.00","-402494.00","0.00","--","--","--","--","--","1483730.00","0.00","0.00","0.00","8.46"
"115/07/29","115","2","3511","矽瑪","1233391.00","1294932.00","2528323.00","644781.00","119619.00","764400.00","799729.00","--","469963.00","-6747.00","10667.00","--","1273612.00","--","--","490311.00","1763923.00","--","0.00","0.00","15.93"
"115/07/29","115","2","3555","博士旺","851542.00","132981.00","984523.00","142575.00","4201.00","146776.00","399988.00","--","215159.00","213051.00","-731.00","--","827467.00","--","--","10280.00","837747.00","0.00","0.00","0.00","20.69"
"115/07/29","115","2","4153","鈺緯","1200554.00","265377.00","1465931.00","497460.00","1242.00","498702.00","586682.00","--","287098.00","100448.00","-6999.00","0.00","967229.00","--","--","--","967229.00","--","0.00","0.00","16.49"
"115/07/29","115","2","5299","杰力","2169334.00","1969618.00","4138952.00","814931.00","2035.00","816966.00","508890.00","--","1670211.00","1139010.00","3875.00","--","3321986.00","--","--","--","3321986.00","--","0.00","0.00","65.28"
"115/07/29","115","2","5371","中光電","33350647.00","28898391.00","62249038.00","26468413.00","1219320.00","27687733.00","3909811.00","--","1939694.00","17103575.00","9700220.00","0.00","32653300.00","--","--","1908005.00","34561305.00","0.00","0.00","0.00","83.52"
"115/07/29","115","2","5523","豐謙","5417005.00","422978.00","5839983.00","2972968.00","25573.00","2998541.00","1550015.00","--","5526.00","1282299.00","3602.00","--","2841442.00","--","--","0.00","2841442.00","0.00","0.00","0.00","18.33"
"115/07/29","115","2","5902","德記","1279983.00","565755.00","1845738.00","578213.00","31670.00","609883.00","945000.00","--","0.00","310458.00","-19603.00","--","1235855.00","--","--","--","1235855.00","--","0.00","0.00","13.08"
"115/07/29","115","2","5904","寶雅","13730407.00","20701654.00","34432061.00","12259955.00","14920487.00","27180442.00","1064438.00","--","1475884.00","4711297.00","--","--","--","--","--","--","7251619.00","0.00","0.00","0.00","68.13"
"115/07/29","115","2","6486","互動","3272356.00","963932.00","4236288.00","2418030.00","41846.00","2459876.00","508933.00","--","887894.00","368190.00","27.00","--","1765044.00","--","--","11368.00","1776412.00","--","0.00","0.00","34.68"
"115/07/29","115","2","6510","精測","9833287.00","4246911.00","14080198.00","2252105.00","1696006.00","3948111.00","329291.00","--","4869864.00","4840669.00","86681.00","--","10126505.00","--","--","5582.00","10132087.00","--","0.00","0.00","307.52"
"115/07/29","115","2","6762","達亞","536479.00","2212143.00","2748622.00","958522.00","486664.00","1445186.00","369303.00","--","665467.00","268666.00","0.00","--","--","--","--","--","1303436.00","0.00","0.00","0.00","37.06"
"115/07/29","115","2","8083","瑞穎","1159276.00","711416.00","1870692.00","773352.00","731.00","774083.00","351332.00","--","215705.00","529572.00","0.00","--","--","--","--","--","1096609.00","0.00","0.00","0.00","31.21"
"115/07/29","115","2","8279","生展","1271929.00","1888639.00","3160568.00","668773.00","150615.00","819388.00","271009.00","--","618454.00","1447911.00","3806.00","--","2341180.00","--","--","--","2341180.00","0.00","0.00","0.00","86.39"
