出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/04/28","115","1","2035","唐榮公司","3732488.00","14084563.00","17817051.00","3307923.00","12119572.00","15427495.00","3500000.00","--","46.00","-1214087.00","103597.00","--","--","--","--","--","2389556.00","--","0.00","0.00","6.83"
"115/04/28","115","1","3081","聯亞","3182499.00","2495638.00","5678137.00","1100813.00","337768.00","1438581.00","925173.00","--","1800026.00","1528374.00","-14017.00","--","--","--","--","--","4239556.00","--","0.00","0.00","45.82"
"115/04/28","115","1","3169","亞信","1958183.00","150635.00","2108818.00","189169.00","9695.00","198864.00","633070.00","--","493438.00","794165.00","-10719.00","--","1909954.00","--","--","--","1909954.00","--","0.00","0.00","30.27"
"115/04/28","115","1","3511","矽瑪","1156923.00","1316249.00","2473172.00","539276.00","129359.00","668635.00","799729.00","--","551718.00","-62417.00","9185.00","--","1298215.00","--","--","506322.00","1804537.00","--","0.00","0.00","16.23"
"115/04/28","115","1","3529","力旺","4568062.00","1017866.00","5585928.00","1083025.00","14113.00","1097138.00","746865.00","--","132918.00","3568611.00","-9407.00","--","4438987.00","--","--","49803.00","4488790.00","--","0.00","0.00","59.43"
"115/04/28","115","1","4153","鈺緯","1117166.00","266307.00","1383473.00","446329.00","1075.00","447404.00","586682.00","--","287098.00","69093.00","-6804.00","0.00","936069.00","--","--","--","936069.00","--","0.00","0.00","15.96"
"115/04/28","115","1","4966","譜瑞-KY","16875752.00","9015964.00","25891716.00","3391408.00","248443.00","3639851.00","800578.00","--","3271565.00","18715461.00","1487517.00","-2023256.00","22251865.00","--","--","--","22251865.00","0.00","0.00","3215192.00","289.58"
"115/04/28","115","1","5299","杰力","2110315.00","1784713.00","3895028.00","728881.00","1317.00","730198.00","508890.00","--","1670211.00","984349.00","1380.00","--","3164830.00","--","--","--","3164830.00","--","0.00","0.00","62.19"
"115/04/28","115","1","5490","同亨","1657003.00","230793.00","1887796.00","394450.00","64147.00","458597.00","961522.00","--","82291.00","457630.00","10574.00","-82818.00","1429199.00","--","--","--","1429199.00","--","0.00","3000000.00","15.34"
"115/04/28","115","1","5508","永信建","19327335.00","102137.00","19429472.00","10769419.00","3390592.00","14160011.00","2174281.00","--","216152.00","2879028.00","0.00","--","5269461.00","--","--","--","5269461.00","--","0.00","0.00","24.24"
"115/04/28","115","1","5904","寶雅","12247336.00","20479487.00","32726823.00","12103327.00","14239454.00","26342781.00","1064438.00","--","1475884.00","3843720.00","--","--","--","--","--","--","6384042.00","0.00","0.00","0.00","59.98"
"115/04/28","115","1","6138","茂達","5798653.00","1432822.00","7231475.00","2692188.00","181233.00","2873421.00","756355.00","--","993292.00","1917741.00","-193710.00","-54326.00","3419352.00","--","--","938702.00","4358054.00","0.00","0.00","1265088.00","45.98"
"115/04/28","115","1","6435","大中","1974856.00","894425.00","2869281.00","949485.00","15723.00","965208.00","374613.00","--","169546.00","1223529.00","136385.00","--","--","--","--","--","1904073.00","0.00","0.00","0.00","50.83"
"115/04/28","115","1","6486","互動","2449100.00","1010912.00","3460012.00","1663570.00","42359.00","1705929.00","508933.00","--","887670.00","345121.00","-87.00","--","1741637.00","--","--","12446.00","1754083.00","--","0.00","0.00","34.22"
"115/04/28","115","1","6762","達亞","490596.00","2269866.00","2760462.00","926517.00","551869.00","1478386.00","351717.00","--","665467.00","264892.00","--","--","--","--","--","--","1282076.00","0.00","0.00","0.00","36.45"
"115/04/28","115","1","8083","瑞穎","948948.00","721278.00","1670226.00","346598.00","1168.00","347766.00","351332.00","--","215705.00","755423.00","0.00","--","--","--","--","--","1322460.00","0.00","0.00","0.00","37.64"
"115/04/28","115","1","8279","生展","1175191.00","1886928.00","3062119.00","637663.00","153105.00","790768.00","271009.00","--","618356.00","1378170.00","3816.00","--","2271351.00","--","--","--","2271351.00","0.00","0.00","0.00","83.81"
