出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/05/07","115","1","1570","力肯","850348.00","281011.00","1131359.00","83186.00","8668.00","91854.00","515008.00","--","--","462866.00","61631.00","--","1039505.00","--","--","--","1039505.00","0.00","0.00","0.00","20.18"
"115/05/07","115","1","1584","精剛","3042517.00","4720711.00","7763228.00","1851676.00","1140961.00","2992637.00","2324705.00","--","2044435.00","555493.00","-47957.00","-177757.00","4698919.00","--","--","71672.00","4770591.00","0.00","0.00","7518000.00","20.89"
"115/05/07","115","1","2035","唐榮公司","3732488.00","14084563.00","17817051.00","3307923.00","12119572.00","15427495.00","3500000.00","--","46.00","-1214087.00","103597.00","--","--","--","--","--","2389556.00","--","0.00","0.00","6.83"
"115/05/07","115","1","2643","捷迅","2429724.00","505293.00","2935017.00","783475.00","111605.00","895080.00","350000.00","--","421105.00","1199436.00","69396.00","--","2039937.00","--","--","--","2039937.00","--","0.00","0.00","58.28"
"115/05/07","115","1","2937","集雅社","2318223.00","853647.00","3171870.00","2078051.00","33900.00","2111951.00","435420.00","--","136138.00","488361.00","--","--","1059919.00","--","--","--","1059919.00","0.00","0.00","0.00","24.34"
"115/05/07","115","1","3081","聯亞","3182499.00","2495638.00","5678137.00","1100813.00","337768.00","1438581.00","925173.00","--","1800026.00","1528374.00","-14017.00","--","--","--","--","--","4239556.00","--","0.00","0.00","45.82"
"115/05/07","115","1","3088","艾訊","5302422.00","2709601.00","8012023.00","2370327.00","450371.00","2820698.00","1086490.00","--","1179174.00","2787741.00","77384.00","--","5130789.00","--","--","60536.00","5191325.00","--","0.00","0.00","47.22"
"115/05/07","115","1","3122","笙泉","418178.00","194191.00","612369.00","260245.00","1284.00","261529.00","407648.00","--","26499.00","-83397.00","90.00","--","350840.00","--","--","--","350840.00","--","0.00","0.00","8.61"
"115/05/07","115","1","3141","晶宏","1824127.00","2161090.00","3985217.00","1145244.00","96439.00","1241683.00","754607.00","--","425715.00","1391431.00","153700.00","-62495.00","2662958.00","--","--","80576.00","2743534.00","--","0.00","1074000.00","35.80"
"115/05/07","115","1","3152","璟德","2801063.00","1803318.00","4604381.00","463523.00","13387.00","476910.00","690162.00","--","573532.00","2863777.00","0.00","--","--","--","--","--","4127471.00","--","0.00","0.00","59.80"
"115/05/07","115","1","3158","嘉實","928994.00","554331.00","1483325.00","332057.00","67261.00","399318.00","304784.00","--","341287.00","444535.00","-6613.00","--","1083993.00","--","--","14.00","1084007.00","0.00","0.00","0.00","35.57"
"115/05/07","115","1","3169","亞信","1958183.00","150635.00","2108818.00","189169.00","9695.00","198864.00","633070.00","--","493438.00","794165.00","-10719.00","--","1909954.00","--","--","--","1909954.00","--","0.00","0.00","30.27"
"115/05/07","115","1","3211","順達","12710109.00","5772603.00","18482712.00","8983680.00","801352.00","9785032.00","1543050.00","--","2445889.00","4945481.00","-236740.00","--","8697680.00","--","--","0.00","8697680.00","0.00","0.00","0.00","56.37"
"115/05/07","115","1","3213","茂訊","4274179.00","944672.00","5218851.00","1019460.00","170180.00","1189640.00","586855.00","--","74381.00","3003229.00","327245.00","--","3991710.00","--","--","37501.00","4029211.00","0.00","0.00","0.00","68.02"
"115/05/07","115","1","3228","金麗科","280401.00","447489.00","727890.00","86177.00","4372.00","90549.00","715115.00","--","242226.00","-295919.00","-24081.00","--","--","--","--","--","637341.00","0.00","0.00","0.00","8.91"
"115/05/07","115","1","3264","欣銓","9161378.00","26474488.00","35635866.00","7244788.00","8146021.00","15390809.00","4901701.00","--","955655.00","14187737.00","326736.00","-126772.00","20245057.00","--","--","--","20245057.00","0.00","0.00","16250750.00","42.72"
"115/05/07","115","1","3265","台星科","3972924.00","5718811.00","9691735.00","1981885.00","1678192.00","3660077.00","1362617.00","--","366243.00","4199095.00","103703.00","--","6031658.00","--","--","--","6031658.00","0.00","0.00","0.00","44.27"
"115/05/07","115","1","3297","杭特","250014.00","467860.00","717874.00","135914.00","2979.00","138893.00","360494.00","--","112612.00","105875.00","--","0.00","578981.00","--","--","0.00","578981.00","0.00","0.00","0.00","16.06"
"115/05/07","115","1","3306","鼎天","942897.00","2717973.00","3660870.00","388739.00","2423.00","391162.00","506077.00","--","481430.00","236733.00","2045468.00","--","--","--","--","--","3269708.00","--","0.00","0.00","64.61"
"115/05/07","115","1","3324","雙鴻","24498202.00","8546318.00","33044520.00","12327843.00","6777794.00","19105637.00","930768.00","--","3575541.00","8681487.00","235026.00","0.00","13422822.00","--","--","516061.00","13938883.00","0.00","2042.00","0.00","144.21"
"115/05/07","115","1","3354","律勝","341037.00","532221.00","873258.00","22850.00","66295.00","89145.00","701124.00","--","34462.00","70285.00","-21758.00","--","784113.00","--","--","--","784113.00","0.00","0.00","0.00","11.18"
"115/05/07","115","1","3372","典範","781785.00","1043686.00","1825471.00","248528.00","80230.00","328758.00","1753240.00","--","132984.00","-389511.00","0.00","--","--","--","--","--","1496713.00","0.00","0.00","0.00","8.54"
"115/05/07","115","1","3426","台興","793915.00","280582.00","1074497.00","182383.00","110316.00","292699.00","264000.00","--","127368.00","399067.00","-8637.00","--","781798.00","--","--","--","781798.00","--","0.00","0.00","29.61"
