出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/23","115","2","5864","致和證","17761658.00","1639136.00","19400794.00","6466348.00","38537.00","6504885.00","5044901.00","--","517177.00","7208243.00","125588.00","--","--","--","--","--","12895909.00","--","0.00","0.00","28.37"
"115/08/23","115","2","6023","元大期貨","310165847.00","5367031.00","315532878.00","287961610.00","7592789.00","295554399.00","3679727.00","--","5029279.00","8664687.00","2604786.00","--","19978479.00","--","--","--","19978479.00","0.00","0.00","0.00","62.44"
"115/08/23","115","2","6026","福邦證","15137015.00","2249035.00","17386050.00","10978151.00","106188.00","11084339.00","3961619.00","--","153832.00","1938142.00","248118.00","--","6301711.00","--","--","--","6301711.00","--","0.00","0.00","15.91"
