出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/05/06","115","1","1570","力肯","850348.00","281011.00","1131359.00","83186.00","8668.00","91854.00","515008.00","--","--","462866.00","61631.00","--","1039505.00","--","--","--","1039505.00","0.00","0.00","0.00","20.18"
"115/05/06","115","1","1584","精剛","3042517.00","4720711.00","7763228.00","1851676.00","1140961.00","2992637.00","2324705.00","--","2044435.00","555493.00","-47957.00","-177757.00","4698919.00","--","--","71672.00","4770591.00","0.00","0.00","7518000.00","20.89"
"115/05/06","115","1","2035","唐榮公司","3732488.00","14084563.00","17817051.00","3307923.00","12119572.00","15427495.00","3500000.00","--","46.00","-1214087.00","103597.00","--","--","--","--","--","2389556.00","--","0.00","0.00","6.83"
"115/05/06","115","1","2643","捷迅","2429724.00","505293.00","2935017.00","783475.00","111605.00","895080.00","350000.00","--","421105.00","1199436.00","69396.00","--","2039937.00","--","--","--","2039937.00","--","0.00","0.00","58.28"
"115/05/06","115","1","3081","聯亞","3182499.00","2495638.00","5678137.00","1100813.00","337768.00","1438581.00","925173.00","--","1800026.00","1528374.00","-14017.00","--","--","--","--","--","4239556.00","--","0.00","0.00","45.82"
"115/05/06","115","1","3088","艾訊","5302422.00","2709601.00","8012023.00","2370327.00","450371.00","2820698.00","1086490.00","--","1179174.00","2787741.00","77384.00","--","5130789.00","--","--","60536.00","5191325.00","--","0.00","0.00","47.22"
"115/05/06","115","1","3122","笙泉","418178.00","194191.00","612369.00","260245.00","1284.00","261529.00","407648.00","--","26499.00","-83397.00","90.00","--","350840.00","--","--","--","350840.00","--","0.00","0.00","8.61"
"115/05/06","115","1","3141","晶宏","1824127.00","2161090.00","3985217.00","1145244.00","96439.00","1241683.00","754607.00","--","425715.00","1391431.00","153700.00","-62495.00","2662958.00","--","--","80576.00","2743534.00","--","0.00","1074000.00","35.80"
"115/05/06","115","1","3152","璟德","2801063.00","1803318.00","4604381.00","463523.00","13387.00","476910.00","690162.00","--","573532.00","2863777.00","0.00","--","--","--","--","--","4127471.00","--","0.00","0.00","59.80"
"115/05/06","115","1","3169","亞信","1958183.00","150635.00","2108818.00","189169.00","9695.00","198864.00","633070.00","--","493438.00","794165.00","-10719.00","--","1909954.00","--","--","--","1909954.00","--","0.00","0.00","30.27"
"115/05/06","115","1","3211","順達","12710109.00","5772603.00","18482712.00","8983680.00","801352.00","9785032.00","1543050.00","--","2445889.00","4945481.00","-236740.00","--","8697680.00","--","--","0.00","8697680.00","0.00","0.00","0.00","56.37"
"115/05/06","115","1","3264","欣銓","9161378.00","26474488.00","35635866.00","7244788.00","8146021.00","15390809.00","4901701.00","--","955655.00","14187737.00","326736.00","-126772.00","20245057.00","--","--","--","20245057.00","0.00","0.00","16250750.00","42.72"
"115/05/06","115","1","3265","台星科","3972924.00","5718811.00","9691735.00","1981885.00","1678192.00","3660077.00","1362617.00","--","366243.00","4199095.00","103703.00","--","6031658.00","--","--","--","6031658.00","0.00","0.00","0.00","44.27"
"115/05/06","115","1","3306","鼎天","942897.00","2717973.00","3660870.00","388739.00","2423.00","391162.00","506077.00","--","481430.00","236733.00","2045468.00","--","--","--","--","--","3269708.00","--","0.00","0.00","64.61"
