出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/05/09","115","1","1216","統一","241807588.00","507254461.00","749062049.00","273723981.00","251627812.00","525351793.00","56820154.00","--","2613326.00","85921237.00","-661546.00","--","144693171.00","--","--","79017085.00","223710256.00","0.00","0.00","0.00","25.47"
"115/05/09","115","1","1232","大統益","7651568.00","2854550.00","10506118.00","2814803.00","1179993.00","3994796.00","1599749.00","--","23784.00","4655148.00","-3403.00","--","6275278.00","--","--","236044.00","6511322.00","0.00","0.00","0.00","39.23"
"115/05/09","115","1","1305","華夏","4861099.00","13546137.00","18407236.00","4467737.00","5802223.00","10269960.00","5810505.00","--","21024.00","1755059.00","52934.00","--","7639522.00","--","--","497754.00","8137276.00","--","0.00","0.00","13.15"
"115/05/09","115","1","1321","大洋","2103160.00","9461918.00","11565078.00","996940.00","4774340.00","5771280.00","2272283.00","--","24018.00","3393988.00","139698.00","-36189.00","5793798.00","--","--","--","5793798.00","0.00","0.00","6542716.00","26.25"
"115/05/09","115","1","1326","台化","214839826.00","366325327.00","581165153.00","114054227.00","56143536.00","170197763.00","58611863.00","--","9291703.00","185906528.00","120153293.00","-323952.00","373639435.00","--","--","37327955.00","410967390.00","0.00","0.00","12169610.00","63.88"
"115/05/09","115","1","1337","再生-KY","1632849.00","4717874.00","6350723.00","2624744.00","65860.00","2690604.00","2689547.00","--","1984504.00","-819751.00","-194181.00","--","3660119.00","--","--","--","3660119.00","--","0.00","0.00","13.61"
"115/05/09","115","1","1340","勝悅-KY","785498.00","2281457.00","3066955.00","161902.00","257504.00","419406.00","1529229.00","--","2540814.00","-978764.00","-443730.00","--","2647549.00","0.00","--","0.00","2647549.00","--","0.00","0.00","17.31"
"115/05/09","115","1","1342","八貫","2452379.00","1347980.00","3800359.00","1285713.00","422405.00","1708118.00","780009.00","--","675754.00","643840.00","-7362.00","--","--","--","--","--","2092241.00","--","0.00","0.00","26.82"
"115/05/09","115","1","1413","宏洲","825475.00","1785058.00","2610533.00","651436.00","843758.00","1495194.00","1321124.00","--","0.00","-197082.00","-8703.00","--","--","--","--","--","1115339.00","--","0.00","0.00","8.44"
"115/05/09","115","1","1417","嘉裕","1591473.00","1145782.00","2737255.00","293716.00","106167.00","399883.00","1899419.00","--","--","252596.00","185357.00","--","2337372.00","--","--","--","2337372.00","--","0.00","0.00","12.31"
