出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/06","115","2","1215","卜蜂","9291226.00","23493543.00","32784769.00","10709784.00","10711846.00","21421630.00","2947901.00","--","36967.00","7116792.00","832263.00","--","10933923.00","--","--","429216.00","11363139.00","0.00","0.00","0.00","37.09"
"115/08/06","115","2","1232","大統益","7829900.00","2885579.00","10715479.00","3809801.00","1164464.00","4974265.00","1599749.00","--","23784.00","3884176.00","7071.00","--","5514780.00","--","--","226434.00","5741214.00","0.00","0.00","0.00","34.47"
"115/08/06","115","2","1342","八貫","2401248.00","1419476.00","3820724.00","1149859.00","420214.00","1570073.00","780009.00","--","675743.00","800625.00","-5726.00","--","--","--","--","--","2250651.00","--","0.00","0.00","28.85"
"115/08/06","115","2","1413","宏洲","807201.00","1768477.00","2575678.00","592881.00","827626.00","1420507.00","1321124.00","--","0.00","-157250.00","-8703.00","--","--","--","--","--","1155171.00","--","0.00","0.00","8.74"
"115/08/06","115","2","1452","宏益","2041043.00","868103.00","2909146.00","139061.00","47804.00","186865.00","1326414.00","--","156172.00","930567.00","309128.00","--","2722281.00","--","--","--","2722281.00","--","0.00","0.00","20.52"
"115/08/06","115","2","1477","聚陽","16020657.00","7946047.00","23966704.00","8894674.00","1182508.00","10077182.00","2466937.00","--","6166333.00","5017142.00","138233.00","--","13788645.00","--","--","100877.00","13889522.00","0.00","0.00","0.00","55.89"
"115/08/06","115","2","1515","力山","3466527.00","4675393.00","8141920.00","3597428.00","618447.00","4215875.00","1814735.00","--","586.00","2181460.00","-95175.00","--","3901606.00","--","--","24439.00","3926045.00","0.00","0.00","0.00","21.50"
"115/08/06","115","2","1582","信錦","9673111.00","3642989.00","13316100.00","4945667.00","783563.00","5729230.00","1442686.00","--","3366996.00","2699615.00","-133456.00","--","7375841.00","--","--","211029.00","7586870.00","--","0.00","0.00","51.13"
"115/08/06","115","2","1597","直得","2063716.00","2225400.00","4289116.00","845659.00","973490.00","1819149.00","892619.00","--","446121.00","1273010.00","5787.00","-147570.00","2469967.00","--","--","--","2469967.00","0.00","0.00","2000000.00","28.31"
"115/08/06","115","2","1608","華榮","10372490.00","9639655.00","20012145.00","6546921.00","937097.00","7484018.00","6327735.00","--","435453.00","5525845.00","-18130.00","-968671.00","11302232.00","--","--","1225895.00","12528127.00","--","0.00","208563824.00","26.64"
"115/08/06","115","2","1714","和桐","18822193.00","8383707.00","27205900.00","5602067.00","2451439.00","8053506.00","9918248.00","--","121347.00","4225478.00","-912149.00","-78973.00","13273951.00","--","--","5878443.00","19152394.00","0.00","0.00","10141558.00","13.52"
"115/08/06","115","2","1723","中碳","3561726.00","8234962.00","11796688.00","2016499.00","1765681.00","3782180.00","2369044.00","--","988571.00","4963171.00","-188640.00","-117638.00","8014508.00","--","--","--","8014508.00","--","0.00","4753537.00","34.52"
"115/08/06","115","2","1730","花仙子","1793177.00","1506204.00","3299381.00","755549.00","376041.00","1131590.00","632339.00","--","234657.00","1163280.00","-1832.00","--","2028444.00","--","--","139347.00","2167791.00","--","0.00","0.00","32.08"
"115/08/06","115","2","1731","美吾華","1337636.00","2143915.00","3481551.00","648176.00","640390.00","1288566.00","1329152.00","--","192352.00","651382.00","20099.00","--","2192985.00","--","--","--","2192985.00","--","0.00","0.00","16.50"
"115/08/06","115","2","1737","臺鹽","2876785.00","5501844.00","8378629.00","1161596.00","507842.00","1669438.00","2000000.00","--","2490916.00","2219390.00","-1115.00","--","6709191.00","--","--","0.00","6709191.00","--","0.00","0.00","33.55"
"115/08/06","115","2","1773","勝一","4780343.00","13890413.00","18670756.00","4591488.00","2491057.00","7082545.00","3000000.00","--","103724.00","8236220.00","95379.00","0.00","11435323.00","--","--","152888.00","11588211.00","--","0.00","0.00","38.12"
