出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","4","2880","華南金","69885387.00","-3714411.00","9058544.00","-2025706.00","73203814.00","101232243.00","174436057.00"
"114/10/29","109","4","2881","富邦金","50868295.00","-67201747.00","19175484.00","-3868375.00","-1026343.00","492061493.00","491035150.00"
"114/10/29","109","4","2882","國泰金","195756396.00","-15165853.00","-25661716.00","-318495.00","154610332.00","503214148.00","657824480.00"
"114/10/29","109","4","2883","凱基金","158615305.00","-150508431.00","12240688.00","-277121.00","20070441.00","165132047.00","185202488.00"
"114/10/29","109","4","2884","玉山金","15773737.00","-3563223.00","3738883.00","-183104.00","15766293.00","54299407.00","70065700.00"
"114/10/29","109","4","2885","元大金","26276210.00","-7340545.00","4642652.00","113730.00","23692047.00","134093331.00","157785378.00"
"114/10/29","109","4","2886","兆豐金","-165415691.00","-987611.00","-15593239.00","-1875383.00","-183871924.00","496998144.00","313126220.00"
"114/10/29","109","4","2887","台新新光金","7057533.00","-2265417.00","-6097964.00","-13606.00","-1319454.00","55000231.00","53680777.00"
"114/10/29","109","4","2889","國票金","398464.00","-3968492.00","4292200.00","-2295.00","719877.00","1964983.00","2684860.00"
"114/10/29","109","4","2890","永豐金","-543824.00","-1359452.00","11036415.00","-496483.00","8636656.00","157999931.00","166636587.00"
"114/10/29","109","4","2891","中信金","190751609.00","-12224156.00","-69700002.00","-1458869.00","107368582.00","342323069.00","449691651.00"
"114/10/29","109","4","2892","第一金","-51086659.00","-2996973.00","25026218.00","-3371021.00","-32428435.00","264796897.00","232368462.00"
"114/10/29","109","4","5880","合庫金","-17925960.00","-2026340.00","18753882.00","5960458.00","4762040.00","90305606.00","95067646.00"
