出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","3","2801","彰銀","-14341664.00","-464417.00","6335333.00","-777666.00","-9248414.00","135910391.00","126661977.00"
"114/10/29","109","3","2812","台中銀","17032957.00","-14331803.00","-1658957.00","-12484.00","1029713.00","38341346.00","39371059.00"
"114/10/29","109","3","2820","華票","-3980718.00","-4175.00","3980808.00","--","-4085.00","244731.00","240646.00"
"114/10/29","109","3","2834","臺企銀","-39982249.00","20262311.00","20671937.00","-18214.00","933785.00","31395561.00","32329346.00"
"114/10/29","109","3","2836","高雄銀","-2823784.00","-333151.00","-1350366.00","576.00","-4506725.00","15381332.00","10874607.00"
"114/10/29","109","3","2838","聯邦銀","12546444.00","-1765870.00","3585827.00","-352595.00","14013806.00","64277348.00","78291154.00"
"114/10/29","109","3","2845","遠東銀","10767604.00","-1732490.00","-6048853.00","-313391.00","2672870.00","34212120.00","36884990.00"
"114/10/29","109","3","2849","安泰銀","-353939.00","790851.00","-1770574.00","-37161.00","-1370823.00","3822055.00","2451232.00"
"114/10/29","109","3","2897","王道銀行","1714733.00","-933427.00","-12589.00","-238060.00","530657.00","17550472.00","18081129.00"
"114/10/29","109","3","5876","上海商銀","838597.00","-5025537.00","-1297517.00","-3729034.00","-9213491.00","208424935.00","199211444.00"
