出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","111","3","1240","茂生農經","2462174.00","2276685.00","-2178.00","22789.00","206100.00","--","--","206100.00","192526.00","--","13574.00","-21314.00","-7740.00","10540.00","-18280.00","--","--","-18280.00","-1034.00","--","-19314.00","779.00","--","-19059.00","-255.00","--","-19059.00","0.02"
"114/10/29","111","3","1259","安心","4270700.00","3177549.00","--","--","1093151.00","--","--","1093151.00","996244.00","--","96907.00","12972.00","109879.00","17436.00","92443.00","--","--","92443.00","-146008.00","--","-53565.00","100850.00","--","-8407.00","-46168.00","--","-7397.00","3.11"
"114/10/29","111","3","1264","德麥","3795695.00","2470095.00","--","--","1325600.00","--","--","1325600.00","630616.00","--","694984.00","7485.00","702469.00","161808.00","540661.00","--","--","540661.00","75575.00","--","616236.00","474342.00","--","66319.00","527569.00","--","88667.00","12.80"
"114/10/29","111","3","1268","漢來美食","2613834.00","1577009.00","--","--","1036825.00","--","--","1036825.00","1081159.00","--","-44334.00","84105.00","39771.00","-2674.00","42445.00","0.00","--","42445.00","-180665.00","--","-138220.00","42445.00","--","--","-138220.00","--","--","1.01"
"114/10/29","111","3","1336","台翰","1911873.00","1563510.00","--","--","348363.00","--","--","348363.00","154678.00","--","193685.00","31715.00","225400.00","82886.00","142514.00","--","--","142514.00","54281.00","--","196795.00","142514.00","--","--","196795.00","--","--","1.85"
"114/10/29","111","3","1565","精華","3857670.00","2727092.00","--","--","1130578.00","--","--","1130578.00","299194.00","--","831384.00","226137.00","1057521.00","217273.00","840248.00","--","--","840248.00","13402.00","--","853650.00","840248.00","--","--","853650.00","--","--","16.67"
"114/10/29","111","3","1569","濱川","3963280.00","3207951.00","--","--","755329.00","--","--","755329.00","476202.00","--","279127.00","223598.00","502725.00","90702.00","412023.00","--","--","412023.00","143290.00","--","555313.00","405546.00","--","6477.00","545145.00","--","10168.00","3.34"
"114/10/29","111","3","1570","力肯","471381.00","339763.00","--","--","131618.00","--","--","131618.00","53851.00","--","77767.00","35882.00","113649.00","26411.00","87238.00","--","--","87238.00","-15922.00","--","71316.00","87238.00","--","0.00","71316.00","--","0.00","1.69"
"114/10/29","111","3","1580","新麥","2903246.00","1856595.00","--","--","1046651.00","--","--","1046651.00","667423.00","--","379228.00","90525.00","469753.00","185803.00","283950.00","--","--","283950.00","86587.00","--","370537.00","275062.00","--","8888.00","358397.00","--","12140.00","5.48"
"114/10/29","111","3","1584","精剛","1183267.00","993885.00","--","--","189382.00","--","--","189382.00","81475.00","--","107907.00","5304.00","113211.00","1856.00","111355.00","--","--","111355.00","12103.00","--","123458.00","--","--","--","--","--","--","0.90"
"114/10/29","111","3","1586","和勤","1952198.00","1673509.00","--","--","278689.00","--","--","278689.00","273302.00","--","5387.00","52556.00","57943.00","-978.00","58921.00","--","--","58921.00","43364.00","--","102285.00","58921.00","--","--","102285.00","--","--","0.72"
"114/10/29","111","3","1591","駿吉-KY","563081.00","432176.00","--","--","130905.00","--","--","130905.00","41931.00","--","88974.00","11145.00","100119.00","26186.00","73933.00","--","--","73933.00","15030.00","--","88963.00","73933.00","--","--","88963.00","--","--","2.16"
"114/10/29","111","3","1593","祺驊","521422.00","383969.00","--","--","137453.00","--","--","137453.00","118824.00","--","18629.00","147702.00","166331.00","10487.00","155844.00","--","--","155844.00","16587.00","--","172431.00","152179.00","--","3665.00","168766.00","--","3665.00","4.29"
"114/10/29","111","3","1595","川寶","1418639.00","1062193.00","--","--","356446.00","--","--","356446.00","278527.00","--","77919.00","231230.00","309149.00","77625.00","231524.00","--","--","231524.00","3747.00","--","235271.00","233888.00","--","-2364.00","237635.00","--","-2364.00","4.98"
"114/10/29","111","3","1599","宏佳騰","2644587.00","2049979.00","--","--","594608.00","--","--","594608.00","355224.00","--","239384.00","54340.00","293724.00","62061.00","231663.00","--","--","231663.00","-10920.00","--","220743.00","231663.00","--","--","220743.00","--","--","3.17"
"114/10/29","111","3","1742","台蠟","425212.00","345627.00","--","--","79585.00","--","--","79585.00","99167.00","--","-19582.00","50399.00","30817.00","2317.00","28500.00","--","--","28500.00","11375.00","--","39875.00","28500.00","--","--","39875.00","--","--","0.36"
"114/10/29","111","3","1777","生泰","738245.00","469416.00","--","--","268829.00","--","--","268829.00","91599.00","--","177230.00","148883.00","326113.00","54125.00","271988.00","--","--","271988.00","831.00","--","272819.00","--","--","--","--","--","--","6.10"
"114/10/29","111","3","1781","合世","568873.00","505587.00","--","--","63286.00","--","--","63286.00","107071.00","--","-43785.00","36417.00","-7368.00","-4015.00","-3353.00","--","--","-3353.00","9010.00","--","5657.00","-3353.00","--","--","5657.00","--","--","-0.07"
"114/10/29","111","3","1784","訊聯","718315.00","324142.00","--","--","394173.00","--","--","394173.00","352592.00","--","41581.00","11233.00","52814.00","11383.00","41431.00","--","--","41431.00","341.00","--","41772.00","27506.00","--","13925.00","27823.00","--","13949.00","0.58"
"114/10/29","111","3","1785","光洋科","20625555.00","17827107.00","--","--","2798448.00","--","--","2798448.00","1503194.00","--","1295254.00","247783.00","1543037.00","239179.00","1303858.00","--","--","1303858.00","67030.00","--","1370888.00","1262974.00","--","40884.00","1328181.00","--","42707.00","2.13"
"114/10/29","111","3","1788","杏昌","3731126.00","2915713.00","--","--","815413.00","0.00","0.00","815413.00","476754.00","--","338659.00","9256.00","347915.00","67240.00","280675.00","--","--","280675.00","2239.00","--","282914.00","280675.00","0.00","0.00","282914.00","0.00","0.00","6.95"
"114/10/29","111","3","1796","金穎生技","463773.00","292477.00","--","--","171296.00","--","--","171296.00","88480.00","--","82816.00","9415.00","92231.00","16236.00","75995.00","--","--","75995.00","1092.00","--","77087.00","75995.00","--","--","77087.00","--","--","1.84"
"114/10/29","111","3","1799","易威","112049.00","56742.00","--","--","55307.00","--","--","55307.00","178543.00","--","-123236.00","2146.00","-121090.00","118.00","-121208.00","--","--","-121208.00","33571.00","--","-87637.00","-115289.00","--","-5919.00","-83292.00","--","-4345.00","-1.01"
"114/10/29","111","3","1813","寶利徠","283437.00","275552.00","--","--","7885.00","--","--","7885.00","64016.00","--","-56131.00","94374.00","38243.00","4479.00","33764.00","--","--","33764.00","8203.00","--","41967.00","45318.00","--","-11554.00","50943.00","--","-8976.00","0.97"
"114/10/29","111","3","1815","富喬","3637811.00","2907233.00","--","--","730578.00","--","--","730578.00","466864.00","--","263714.00","-107378.00","156336.00","43212.00","113124.00","--","--","113124.00","269247.00","--","382371.00","113124.00","--","--","382371.00","--","--","0.26"
"114/10/29","111","3","2035","唐榮公司","10625200.00","10605238.00","--","--","19962.00","--","--","19962.00","211501.00","--","-191539.00","77396.00","-114143.00","--","-114143.00","--","--","-114143.00","-17132.00","--","-131275.00","--","--","--","--","--","--","-0.33"
"114/10/29","111","3","2061","風青","667212.00","634879.00","--","--","32333.00","--","--","32333.00","37731.00","--","-5398.00","-14341.00","-19739.00","10830.00","-30569.00","--","--","-30569.00","8148.00","--","-22421.00","-30569.00","--","--","-22421.00","--","--","-0.66"
"114/10/29","111","3","2063","世鎧","1082174.00","768997.00","--","--","313177.00","--","--","313177.00","95043.00","--","218134.00","26476.00","244610.00","46216.00","198394.00","--","--","198394.00","1052.00","--","199446.00","198394.00","--","--","199446.00","--","--","4.23"
"114/10/29","111","3","2064","晉椿","1713862.00","1560325.00","--","--","153537.00","--","--","153537.00","100589.00","--","52948.00","80440.00","133388.00","26708.00","106680.00","--","--","106680.00","2210.00","--","108890.00","106825.00","--","-145.00","109018.00","--","-128.00","1.54"
"114/10/29","111","3","2065","世豐","1908254.00","1478462.00","--","--","429792.00","--","--","429792.00","141061.00","--","288731.00","72966.00","361697.00","72594.00","289103.00","--","--","289103.00","-119967.00","--","169136.00","289103.00","--","--","169136.00","--","--","5.36"
"114/10/29","111","3","2066","世德","2125917.00","1508053.00","--","--","617864.00","--","--","617864.00","409106.00","--","208758.00","68805.00","277563.00","55263.00","222300.00","--","--","222300.00","-1472.00","--","220828.00","220236.00","--","2064.00","219567.00","--","1261.00","6.16"
"114/10/29","111","3","2067","嘉鋼","886230.00","788819.00","--","--","97411.00","--","--","97411.00","155182.00","--","-57771.00","9897.00","-47874.00","-11665.00","-36209.00","--","--","-36209.00","7436.00","--","-28773.00","-22543.00","--","-13666.00","-16504.00","--","-12269.00","-0.50"
"114/10/29","111","3","2070","精湛","398773.00","216960.00","--","--","181813.00","--","--","181813.00","147891.00","--","33922.00","46379.00","80301.00","21625.00","58676.00","--","--","58676.00","-242.00","--","58434.00","58676.00","--","--","58434.00","--","--","1.64"
"114/10/29","111","3","2073","雄順","468147.00","356717.00","--","--","111430.00","--","--","111430.00","54498.00","--","56932.00","-3013.00","53919.00","11024.00","42895.00","--","--","42895.00","-630.00","--","42265.00","--","--","--","--","--","--","1.72"
"114/10/29","111","3","2221","大甲","1382655.00","975454.00","--","--","407201.00","--","--","407201.00","119478.00","--","287723.00","14057.00","301780.00","61735.00","240045.00","--","--","240045.00","2030.00","--","242075.00","223910.00","--","16135.00","225940.00","0.00","16135.00","5.29"
