出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","113","4","2855","統一證","183285113.00","10188084.00","193473197.00","157854966.00","224629.00","158079595.00","14558313.00","--","91261.00","18418062.00","2221269.00","--","35288905.00","--","--","104697.00","35393602.00","0.00","0.00","0.00","24.24"
"114/10/29","113","4","6005","群益證","282926897.00","25761605.00","308688502.00","256345104.00","6706925.00","263052029.00","21709081.00","--","2743257.00","15088772.00","2730132.00","--","42271242.00","--","--","3365231.00","45636473.00","--","0.00","0.00","19.47"
"114/10/29","113","4","6024","群益期","61070306.00","930832.00","62001138.00","54199619.00","56634.00","54256253.00","2104376.00","--","1663253.00","3885793.00","87219.00","--","7740641.00","--","--","4244.00","7744885.00","--","0.00","0.00","36.78"
